META; english/league-1/peterborough-v-fleetwood; 2018-04-22 14:21:34 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 49/50; 20/23; 9/10; 4/5; 7/8; 17/20; 20/23; 17/20; 10/11; 13/15; 7/8; 17/20; 13/15; 4/5; 20/21
Draw; 13/5; 5/2; 137/0; 14/5; 13/5; 13/5; 11/4; 13/5; 3; 13/5; 5/2; 13/5; 11/4; 28/11; 5/2; 13/5; 
Fleetwood; 14/5; 3; 74/25; 3; 14/5; 11/4; 29/10; 3; 3; 14/5; 11/4; 29/10; 31/10; 14/5; 11/4; 14/5; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-23 14:21:11 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 49/50; 20/23; 9/10; 4/5; 7/8; 17/20; 20/23; 17/20; 10/11; 13/15; 7/8; 20/23; 13/15; 4/5; 20/21
Draw; 13/5; 5/2; 137/0; 14/5; 13/5; 13/5; 11/4; 13/5; 3; 13/5; 5/2; 13/5; 11/4; 28/11; 5/2; 13/5; 
Fleetwood; 14/5; 3; 74/25; 3; 14/5; 11/4; 29/10; 3; 3; 14/5; 11/4; 29/10; 3; 14/5; 11/4; 14/5; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-23 18:21:13 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 49/50; 20/23; 20/23; 4/5; 7/8; 17/20; 20/23; 17/20; 10/11; 13/15; 7/8; 17/20; 13/15; 4/5; 20/21
Draw; 13/5; 5/2; 137/0; 14/5; 13/5; 13/5; 11/4; 13/5; 3; 13/5; 5/2; 13/5; 11/4; 28/11; 5/2; 13/5; 
Fleetwood; 14/5; 3; 74/25; 3; 14/5; 11/4; 29/10; 3; 3; 14/5; 11/4; 29/10; 31/10; 14/5; 11/4; 14/5; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-23 22:21:10 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 19/20; 19/20; 10/11; 10/11; 5/6; 7/8; 10/11; 10/11; 20/23; 19/20; 10/11; 10/11; 10/11; 10/11; 7/8; 19/20; 10/11; 4/5; 10/11
Draw; 13/5; 5/2; 5/2; 66/25; 27/10; 5/2; 5/2; 13/5; 5/2; 11/4; 13/5; 5/2; 11/4; 13/5; 27/11; 5/2; 13/5; 11/4; 27/11; 19/10; 12/5
Fleetwood; 14/5; 3; 14/5; 16/5; 3; 14/5; 11/4; 29/10; 11/4; 11/4; 14/5; 11/4; 3; 14/5; 27/10; 14/5; 29/10; 27/10; 11/4; 21/10; 3
META; english/league-1/peterborough-v-fleetwood; 2018-04-24 02:20:51 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 19/20; 19/20; 10/11; 10/11; 5/6; 7/8; 10/11; 10/11; 20/23; 19/20; 10/11; 10/11; 10/11; 10/11; 7/8; 20/21; 10/11; 4/6; 10/11
Draw; 13/5; 5/2; 5/2; 66/25; 27/10; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 11/4; 13/5; 40/17; 5/2; 13/5; 13/5; 12/5; 19/10; 5/2
Fleetwood; 14/5; 3; 14/5; 16/5; 3; 14/5; 11/4; 29/10; 11/4; 3; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 1/100; 3
META; english/league-1/peterborough-v-fleetwood; 2018-04-24 10:20:46 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 19/20; 19/20; 10/11; 10/11; 5/6; 7/8; 19/20; 10/11; 20/21; 19/20; 10/11; 10/11; 10/11; 10/11; 13/14; 7/8; 20/21; 10/11; 4/6; 10/11
Draw; 13/5; 5/2; 5/2; 66/25; 27/10; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 11/4; 5/2; 12/5; 5/2; 5/2; 13/5; 13/5; 12/5; 19/10; 5/2
Fleetwood; 14/5; 3; 11/4; 16/5; 3; 14/5; 11/4; 29/10; 27/10; 3; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 40/17; 29/10; 14/5; 11/4; 1/100; 3
META; english/league-1/peterborough-v-fleetwood; 2018-04-24 14:21:06 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 5/6; 19/20; 19/20; 10/11; 10/11; 5/6; 7/8; 19/20; 10/11; 20/21; 1; 19/20; 10/11; 10/11; 10/11; 10/11; 13/14; 7/8; 20/21; 10/11; 4/6; 10/11
Draw; 13/5; 5/2; 5/2; 66/25; 27/10; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 5/2; 12/5; 5/2; 5/2; 13/5; 13/5; 12/5; 19/10; 5/2
Fleetwood; 14/5; 3; 11/4; 16/5; 3; 14/5; 11/4; 29/10; 27/10; 3; 14/5; 11/4; 14/5; 3; 14/5; 11/4; 14/5; 40/17; 29/10; 14/5; 11/4; 1/100; 3
META; english/league-1/peterborough-v-fleetwood; 2018-04-24 18:20:56 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 19/20; 19/20; 10/11; 10/11; 5/6; 7/8; 19/20; 10/11; 20/21; 19/20; 19/20; 10/11; 10/11; 19/20; 10/11; 13/14; 7/8; 37/40; 19/20; 5/6; 10/11; 
Draw; 13/5; 11/4; 5/2; 66/25; 27/10; 5/2; 5/2; 13/5; 13/5; 11/4; 5/2; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 13/5; 11/4; 27/11; 12/5; 5/2
Fleetwood; 14/5; 11/4; 16/5; 3; 14/5; 11/4; 29/10; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 40/17; 29/10; 14/5; 14/5; 11/4; 3; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-24 22:20:59 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 19/20; 19/20; 93/00; 10/11; 10/11; 5/6; 7/8; 19/20; 10/11; 20/21; 19/20; 19/20; 10/11; 10/11; 19/20; 10/11; 13/14; 7/8; 37/40; 19/20; 5/6; 10/11; 
Draw; 13/5; 11/4; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 13/5; 13/5; 11/4; 5/2; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 13/5; 11/4; 27/11; 13/5; 5/2
Fleetwood; 14/5; 11/4; 5/2; 13/4; 3; 14/5; 11/4; 29/10; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 40/17; 29/10; 14/5; 14/5; 14/5; 3; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-25 02:20:37 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 10/11; 19/20; 19/20; 24/25; 10/11; 20/21; 5/6; 7/8; 19/20; 19/20; 20/21; 19/20; 19/20; 10/11; 19/20; 19/20; 10/11; 13/14; 7/8; 20/21; 19/20; 5/6; 20/21; 1
Draw; 13/5; 5/2; 5/2; 12/5; 66/25; 27/10; 12/5; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 12/5; 5/2; 5/2; 13/5; 13/5; 27/11; 13/5; 9/4; 5/2
Fleetwood; 14/5; 11/4; 11/4; 5/2; 63/20; 3; 14/5; 11/4; 29/10; 14/5; 3; 14/5; 11/4; 14/5; 3; 14/5; 14/5; 14/5; 40/17; 29/10; 29/10; 14/5; 14/5; 27/10; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-25 10:20:26 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 10/11; 19/20; 19/20; 24/25; 10/11; 20/21; 5/6; 7/8; 19/20; 19/20; 20/21; 19/20; 19/20; 10/11; 19/20; 19/20; 10/11; 13/14; 7/8; 20/21; 19/20; 9/10; 1
Draw; 13/5; 5/2; 5/2; 12/5; 66/25; 27/10; 12/5; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 12/5; 5/2; 5/2; 13/5; 13/5; 27/11; 13/5; 5/2
Fleetwood; 14/5; 11/4; 11/4; 5/2; 63/20; 3; 11/4; 11/4; 29/10; 14/5; 3; 14/5; 11/4; 14/5; 3; 14/5; 14/5; 14/5; 40/17; 29/10; 29/10; 14/5; 14/5; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-25 14:20:40 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 10/11; 1; 19/20; 1; 19/20; 20/21; 10/11; 15/16; 1; 20/21; 11/10; 1; 10/11; 19/20; 19/20; 10/11; 13/14; 15/16; 1; 19/20; 20/21; 1; ; 
Draw; 13/5; 5/2; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 27/11; 5/2; 5/2; 28/11; 27/11; 12/5; 11/5; 13/5; 
Fleetwood; 14/5; 11/4; 27/10; 5/2; 59/20; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 9/4; 13/5; 3; 11/4; 27/10; 14/5; 40/17; 11/4; 13/5; 11/4; 14/5; 5/2; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-25 18:20:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 10/11; 1; 19/20; 1; 19/20; 20/21; 10/11; 15/16; 1; 20/21; 11/10; 1; 10/11; 19/20; 19/20; 10/11; 13/14; 15/16; 1; 19/20; 1; 10/11; 20/21; 1; 
Draw; 13/5; 5/2; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 5/2; 5/2; 5/2; 28/11; 28/11; 12/5; 19/10; 13/5; 13/5; 
Fleetwood; 14/5; 11/4; 27/10; 5/2; 59/20; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 9/4; 13/5; 3; 11/4; 11/4; 14/5; 40/17; 11/4; 13/5; 14/5; 5/2; 11/5; 5/2; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-25 22:20:24 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 1; 19/20; 1; 19/20; 20/21; 10/11; 15/16; 1; 20/21; 11/10; 1; 10/11; 1; 19/20; 10/11; 13/14; 15/16; 1; 19/20; 1; 10/11; 20/21; 1; ; 
Draw; 13/5; 13/5; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 5/2; 5/2; 5/2; 28/11; 28/11; 12/5; 19/10; 13/5; 13/5; 
Fleetwood; 14/5; 5/2; 27/10; 5/2; 59/20; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 9/4; 13/5; 3; 13/5; 11/4; 14/5; 40/17; 11/4; 13/5; 14/5; 5/2; 11/5; 5/2; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-26 02:20:21 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 1; 19/20; 1; 19/20; 20/21; 10/11; 15/16; 1; 1; 11/10; 1; 19/20; 1; 19/20; 10/11; 13/14; 15/16; 1; 19/20; 1; 10/11; 20/21; 1; ; 
Draw; 13/5; 13/5; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 28/11; 28/11; 12/5; 19/10; 13/5; 13/5; 
Fleetwood; 14/5; 13/5; 13/5; 5/2; 59/20; 14/5; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 9/4; 13/5; 3; 13/5; 11/4; 14/5; 40/17; 11/4; 13/5; 14/5; 5/2; 11/5; 5/2; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-26 10:20:26 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 1; 1; 19/20; 1; 19/20; 20/21; 10/11; 15/16; 1; 20/21; 11/10; 1; 19/20; 1; 19/20; 10/11; 22/23; 15/16; 1; 19/20; 1; 20/21; 1; ; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 12/5; 13/5; 13/5; 
Fleetwood; 13/5; 13/5; 27/10; 5/2; 59/20; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 13/5; 9/4; 13/5; 3; 13/5; 27/10; 14/5; 9/4; 11/4; 11/4; 11/4; 14/5; 5/2; 5/2; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-26 14:20:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 1; 1; 19/20; 1; 19/20; 20/21; 10/11; 15/16; 1; 20/21; 11/10; 1; 19/20; 1; 10/11; 22/23; 15/16; 1; 19/20; 1; 20/21; 1; ; ; ; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; 27/11; 5/2; 5/2; 28/11; 5/2; 5/2; 12/5; 5/2; 13/5; 13/5; 
Fleetwood; 13/5; 13/5; 27/10; 5/2; 59/20; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 13/5; 9/4; 13/5; 3; 13/5; 27/10; 14/5; 9/4; 11/4; 27/10; 11/4; 14/5; 27/10; 11/4; 5/2; 14/5
META; english/league-1/peterborough-v-fleetwood; 2018-04-26 18:20:38 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 5/6; 1; 20/23; 10/11; 9/10; 10/11; 20/21; 5/6; 15/16; 20/23; 9/10; 20/23; 19/20; 9/10; 10/11; 10/11; 13/15; 10/11; 11/12; 15/16; 37/40; 13/15; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 13/5; 13/5; 5/2; 12/5; 11/4; 13/5; 5/2; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 11/4; 5/2; 28/11; 5/2; 13/5; 28/11; 28/11; 13/5; 12/5; 12/5; 27/10; 27/10; 
Fleetwood; 16/5; 13/5; 3; 13/5; 33/10; 16/5; 11/4; 3; 11/4; 3; 16/5; 9/4; 3; 3; 31/10; 14/5; 27/10; 11/4; 3; 31/10; 3; 14/5; 14/5; 3; ; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-26 22:20:33 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 5/6; 17/20; 20/23; 10/11; 89/00; 10/11; 20/23; 5/6; 7/8; 20/23; 20/23; 19/20; 9/10; 10/11; 17/20; 13/15; 10/11; 11/12; 7/8; 9/10; 13/15; 5/6; 5/6; 4/5; 5/6; 5/6
Draw; 13/5; 11/4; 5/2; 12/5; 69/25; 13/5; 5/2; 45/17; 5/2; 5/2; 12/5; 5/2; 13/5; 11/4; 13/5; 13/5; 5/2; 13/5; 45/17; 11/4; 13/5; 13/5; 12/5; 12/5; 27/10; 27/10
Fleetwood; 16/5; 3; 13/5; 10/3; 16/5; 3; 29/10; 3; 16/5; 16/5; 9/4; 3; 3; 31/10; 14/5; 27/10; 29/10; 29/10; 41/13; 3; 14/5; 14/5; 3; ; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-27 02:20:24 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 17/20; 20/23; 10/11; 89/00; 10/11; 20/23; 5/6; 7/8; 20/23; 20/23; 19/20; 9/10; 10/11; 17/20; 13/15; 10/11; 11/12; 7/8; 9/10; 13/15; 5/6; 5/6; 5/6; 5/6
Draw; 14/5; 11/4; 5/2; 12/5; 69/25; 13/5; 5/2; 45/17; 5/2; 13/5; 12/5; 5/2; 13/5; 11/4; 13/5; 13/5; 5/2; 13/5; 45/17; 11/4; 13/5; 13/5; 5/2; 27/10; 27/10
Fleetwood; 16/5; 3; 13/5; 10/3; 16/5; 3; 29/10; 3; 16/5; 9/4; 3; 3; 31/10; 14/5; 27/10; 29/10; 29/10; 41/13; 3; 14/5; 3; ; ; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-27 10:20:29 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 17/20; 20/23; 17/20; 89/00; 10/11; 20/23; 5/6; 16/19; 20/23; 20/23; 19/20; 9/10; 10/11; 17/20; 13/15; 10/11; 11/12; 16/19; 9/10; 13/15; 5/6; 5/6; 8/11; 5/6; 5/6
Draw; 14/5; 13/5; 5/2; 11/4; 69/25; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; 11/4; 13/5; 13/5; 5/2; 13/5; 13/5; 14/5; 13/5; 13/5; 5/2; 2; 27/10
Fleetwood; 16/5; 3; 3; 10/3; 16/5; 3; 31/10; 29/10; 3; 16/5; 9/4; 3; 3; 31/10; 14/5; 27/10; 31/10; 14/5; 41/13; 3; 14/5; 5/2; 14/5; ; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-27 14:20:45 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 10/11; 17/20; 20/23; 17/20; 89/00; 10/11; 17/20; 5/6; 16/19; 20/23; 9/10; 10/11; 19/20; 9/10; 10/11; 17/20; 5/6; 10/11; 8/9; 16/19; 9/10; 13/15; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 14/5; 13/5; 5/2; 11/4; 11/4; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 45/17; 13/5; 14/5; 13/5; 13/5; 12/5; 5/2; 27/10; 27/10
Fleetwood; 16/5; 3; 3; 67/20; 16/5; 3; 31/10; 3; 14/5; 9/4; 29/10; 16/5; 3; 31/10; 14/5; 11/4; 31/10; 3; 41/13; 3; 14/5; 14/5; 3; 10/3; ; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-27 18:21:20 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 17/20; 17/20; 5/6; 17/20; 17/20; 17/20; 4/5; 4/5; 16/19; 5/6; 5/6; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 5/6; 6/7; 16/19; 20/23; 5/6; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 13/5; 27/10; 11/4; 71/25; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 27/10; 14/5; 13/5; 45/17; 13/5; 11/4; 13/5; 14/5; 45/17; 13/5; 13/5; 14/5; 13/5
Fleetwood; 7/2; 3; 3; 69/20; 10/3; 16/5; 16/5; 31/10; 3; 16/5; 16/5; 3; 31/10; 100/0; 3; 16/5; 3; 37/13; 31/10; 31/10; 13/4; 3; 10/3; 10/3; 10/3; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-27 22:21:25 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 17/20; 5/6; 5/6; 17/20; 17/20; 5/6; 4/5; 16/19; 5/6; 5/6; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 5/6; 7/8; 16/19; 20/23; 5/6; 4/5; 5/6; 5/6; 5/6; 9/10
Draw; 14/5; 11/4; 27/10; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 27/10; 14/5; 13/5; 45/17; 13/5; 27/10; 13/5; 14/5; 45/17; 13/5; 5/2; 13/5; 14/5; 13/5
Fleetwood; 7/2; 3; 3; 10/3; 16/5; 16/5; 31/10; 3; 16/5; 16/5; 3; 31/10; 100/0; 3; 16/5; 3; 11/4; 31/10; 31/10; 16/5; 3; 3; 10/3; 3; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-28 02:21:34 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 17/20; 5/6; 17/20; 17/20; 22/25; 17/20; 5/6; 4/5; 16/19; 5/6; 5/6; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 5/6; 7/8; 16/19; 20/23; 5/6; 5/6; 5/6; 4/5; 5/6; 9/10
Draw; 14/5; 11/4; 27/10; 11/4; 141/0; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 27/10; 14/5; 13/5; 45/17; 13/5; 27/10; 13/5; 14/5; 45/17; 13/5; 5/2; 14/5; 13/5; 
Fleetwood; 7/2; 3; 3; 33/10; 10/3; 16/5; 16/5; 31/10; 3; 16/5; 16/5; 3; 31/10; 100/0; 3; 41/13; 3; 11/4; 31/10; 31/10; 41/13; 3; 10/3; 3; 10/3; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-28 10:21:41 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 17/20; 17/20; 20/23; 17/20; 89/00; 20/23; 17/20; 5/6; 16/19; 20/23; 17/20; 10/11; 10/11; 9/10; 17/20; 17/20; 5/6; 5/6; 9/10; 16/19; 10/11; 13/15; 5/6; 5/6; 5/6; 5/6; 10/11
Draw; 14/5; 14/5; 27/10; 11/4; 143/0; 14/5; 13/5; 11/4; 13/5; 27/10; 11/4; 13/5; 13/5; 27/10; 14/5; 13/5; 45/17; 27/10; 11/4; 13/5; 14/5; 45/17; 11/4; 11/4; 27/10; 14/5; 14/5
Fleetwood; 7/2; 29/10; 29/10; 3; 16/5; 31/10; 3; 31/10; 29/10; 3; 14/5; 14/5; 29/10; 16/5; 3; 58/19; 3; 13/5; 31/10; 3; 31/10; 3; 3; 3; ; ; 
META; english/league-1/peterborough-v-fleetwood; 2018-04-28 14:22:14 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 1; 19/20; 1; 19/20; 53/50; 19/20; 1; 10/11; 15/16; 1; 19/20; 1; 1; 1; 5/6; 66/67; 15/16; 1; 1; 20/21; 1; ; ; ; ; 
Draw; 11/4; 14/5; 13/5; 13/5; 139/0; 11/4; 13/5; 13/5; 45/17; 13/5; 13/5; 11/4; 27/10; 13/5; 13/5; 27/10; 11/4; 45/17; 13/5; 13/5; 27/10; 11/4; 27/10; ; ; 
Fleetwood; 14/5; 5/2; 5/2; 11/4; 131/0; 14/5; 13/5; 11/4; 45/17; 5/2; 13/5; 5/2; 12/5; 49/20; 11/4; 13/5; 28/11; 29/10; 23/10; 45/17; 13/5; 5/2; 13/5; 27/10; 27/10; 27/10
META; english/league-1/peterborough-v-fleetwood; 2018-04-28 18:21:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Peterborough; 2/9; 1/5; 1; 4/5; 27/25; 11/10; 11/10; 11/10; 1/6; 1/4; 1/4; 1/4; 21/20; 23/20; 2/9; 1; 1/5; 17/14; 1/5; 1; 23/20; 21/20; 
Draw; 4; 7/2; 13/8; 5/2; 111/0; 13/8; 8/5; 6/4; 24/5; 4; 15/4; 7/2; 33/20; 6/4; 4; 17/11; 4; 53/35; 9/2; 17/10; 17/10; 13/8; 13/8
Fleetwood; 16; 16; 19/5; 18/5; 29/10; 15/4; 15/4; 7/2; 15; 16; 12; 12; 16/5; 14; 50/13; 14; 18; 39/10; 4; ; ; ; 
