META; english/league-1/rotherham-v-rochdale; 2018-03-04 18:22:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 5/2; 28/11; 5/2; 13/5; 13/5; 11/4; 11/4; 5/2; 27/11; 13/5; 45/17; 28/11; 13/5; 53/20; 5/2; 5/2
Rochdale; 15/4; 10/3; 17/5; 17/5; 18/5; 15/4; 10/3; 19/5; 10/3; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 15/4; 41/13; 19/5; 17/5; 7/2; 17/5; 3
META; english/league-1/rotherham-v-rochdale; 2018-03-05 18:22:36 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 3/4; 5/6; 4/5; 4/5; 3/4; 8/11; 8/11; 14/19; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 4/5; 14/19; 13/18; 4/5; 14/19; 5/6; 3/4; 10/13; 4/6; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 5/2; 28/11; 5/2; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 27/11; 13/5; 45/17; 28/11; 13/5; 53/20; 5/2; 5/2; 27/10
Rochdale; 15/4; 16/5; 17/5; 17/5; 18/5; 15/4; 10/3; 19/5; 10/3; 18/5; 10/3; 7/2; 17/5; 7/2; 7/2; 17/5; 15/4; 3; 19/5; 17/5; 7/2; 17/5; 3; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-05 22:22:38 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 3/4; 4/5; 4/5; 4/5; 3/4; 3/4; 8/11; 14/19; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 4/5; 14/19; 13/18; 4/5; 14/19; 5/6; 3/4; 10/13; 8/11; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 27/11; 13/5; 45/17; 28/11; 13/5; 53/20; 5/2; 5/2; 27/10
Rochdale; 15/4; 7/2; 17/5; 17/5; 18/5; 7/2; 10/3; 19/5; 10/3; 18/5; 10/3; 7/2; 17/5; 7/2; 7/2; 17/5; 15/4; 3; 19/5; 17/5; 7/2; 17/5; 3; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-06 02:22:32 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 14/19; 4/5; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 14/19; 13/18; 4/5; 14/19; 5/6; 3/4; 10/13; 4/6; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 13/5; 13/5; 5/2; 5/2; 11/4; 5/2; 5/2; 13/5; 45/17; 28/11; 13/5; 53/20; 5/2; 5/2; 27/10
Rochdale; 15/4; 7/2; 17/5; 17/5; 18/5; 7/2; 10/3; 19/5; 10/3; 18/5; 10/3; 7/2; 17/5; 7/2; 7/2; 57/17; 15/4; 3; 19/5; 17/5; 7/2; 17/5; 3; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-06 10:22:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Portsmouth; 5/6; 17/20; 17/20; 17/20; 20/23; 5/6; 4/5; 11/13; 17/20; 17/20; 20/23; 4/5; 17/20; 17/20; 17/20; 4/5; 11/13; 5/6; 11/13; 17/20; 5/6; 5/6; 4/5; 5/6
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 23/10; 40/17; 9/4; 12/5; 11/5; 5/2; 23/10; 5/2; 12/5; 23/10; 12/5; 40/17; 40/17; 5/2; 12/5; 23/10; 9/4; 12/5
Gillingham; 10/3; 7/2; 7/2; 17/5; 7/2; 10/3; 16/5; 7/2; 17/5; 7/2; 15/4; 10/3; 7/2; 16/5; 7/2; 33/10; 13/4; 13/4; 7/2; 7/2; 10/3; 57/17; 10/3; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-06 14:22:32 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Portsmouth; 5/6; 17/20; 17/20; 17/20; 89/00; 20/23; 5/6; 4/5; 11/13; 17/20; 17/20; 20/23; 4/5; 17/20; 17/20; 17/20; 4/5; 11/13; 5/6; 11/13; 5/6; 5/6; 4/5; 5/6
Draw; 5/2; 12/5; 23/10; 12/5; 63/25; 5/2; 12/5; 23/10; 40/17; 9/4; 12/5; 11/5; 5/2; 23/10; 5/2; 12/5; 23/10; 12/5; 40/17; 40/17; 12/5; 23/10; 9/4; 12/5
Gillingham; 10/3; 7/2; 7/2; 17/5; 37/10; 7/2; 10/3; 16/5; 7/2; 17/5; 7/2; 15/4; 10/3; 7/2; 16/5; 7/2; 57/17; 13/4; 13/4; 7/2; 10/3; 57/17; 10/3; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-06 18:22:39 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Portsmouth; 5/6; 17/20; 17/20; 17/20; 89/00; 20/23; 5/6; 4/5; 11/13; 20/23; 17/20; 20/23; 4/5; 17/20; 17/20; 17/20; 5/6; 11/13; 5/6; 11/13; 17/20; 5/6; 5/6; 4/5; 5/6
Draw; 5/2; 12/5; 23/10; 12/5; 63/25; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 11/5; 5/2; 23/10; 5/2; 12/5; 40/17; 12/5; 40/17; 40/17; 5/2; 12/5; 40/17; 9/4; 12/5
Gillingham; 10/3; 7/2; 7/2; 17/5; 37/10; 7/2; 10/3; 16/5; 7/2; 7/2; 7/2; 15/4; 10/3; 7/2; 16/5; 7/2; 17/5; 13/4; 13/4; 7/2; 7/2; 10/3; 17/5; 10/3; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-07 10:54:27 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 3/4; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 14/19; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 10/13; 13/18; 4/5; 14/19; 5/6; 3/4; 10/13; 8/11; 8/11; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 137/50; 11/4; 5/2; 5/2; 28/11; 13/5; 13/5; 5/2; 5/2; 11/4; 5/2; 28/11; 13/5; 45/17; 28/11; 13/5; 53/20; 28/11; 13/5; 23/10; 27/10
Rochdale; 15/4; 16/5; 17/5; 17/5; 37/10; 18/5; 7/2; 10/3; 19/5; 17/5; 18/5; 7/2; 17/5; 7/2; 7/2; 38/11; 15/4; 3; 19/5; 17/5; 7/2; 38/11; 3; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-07 14:21:56 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 3/4; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 14/19; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 10/13; 13/18; 4/5; 14/19; 5/6; 3/4; 10/13; 8/11; 8/11; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 137/0; 11/4; 5/2; 5/2; 28/11; 13/5; 13/5; 5/2; 5/2; 11/4; 5/2; 28/11; 13/5; 45/17; 28/11; 13/5; 53/20; 28/11; 13/5; 23/10; 27/10
Rochdale; 15/4; 16/5; 17/5; 17/5; 37/10; 18/5; 7/2; 10/3; 19/5; 17/5; 18/5; 7/2; 17/5; 7/2; 7/2; 38/11; 15/4; 3; 19/5; 17/5; 7/2; 38/11; 3; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-07 18:22:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 14/19; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 13/18; 4/5; 14/19; 5/6; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 137/0; 11/4; 13/5; 5/2; 28/11; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 13/5; 45/17; 28/11; 13/5; 53/20; 13/5; 13/5; 23/10; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 37/10; 18/5; 10/3; 10/3; 19/5; 17/5; 7/2; 7/2; 10/3; 7/2; 10/3; 38/11; 15/4; 3; 19/5; 17/5; 7/2; 38/11; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-07 22:21:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 14/19; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 13/18; 4/5; 14/19; 5/6; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 137/0; 11/4; 5/2; 5/2; 28/11; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 13/5; 45/17; 28/11; 13/5; 53/20; 13/5; 13/5; 23/10; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 37/10; 18/5; 10/3; 10/3; 19/5; 17/5; 7/2; 7/2; 10/3; 7/2; 10/3; 38/11; 15/4; 3; 19/5; 17/5; 7/2; 38/11; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-08 02:21:38 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 14/19; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 13/18; 4/5; 14/19; 5/6; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 137/0; 11/4; 5/2; 5/2; 28/11; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 13/5; 45/17; 28/11; 13/5; 53/20; 13/5; 13/5; 23/10; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 37/10; 18/5; 10/3; 10/3; 19/5; 17/5; 7/2; 7/2; 10/3; 7/2; 10/3; 38/11; 15/4; 3; 19/5; 17/5; 7/2; 38/11; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-08 10:21:38 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 13/18; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 137/0; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 13/5; 45/17; 13/5; 13/5; 53/20; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 37/10; 18/5; 10/3; 10/3; 17/5; 17/5; 7/2; 10/3; 7/2; 10/3; 7/2; 10/3; 38/11; 15/4; 3; 17/5; 17/5; 7/2; 38/11; 3; 7/2; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-08 14:21:56 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 3/4; 5/6; 3/4; 4/5; 4/5; 13/18; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 139/0; 14/5; 5/2; 13/5; 13/5; 13/5; 13/5; 12/5; 5/2; 5/2; 11/4; 13/5; 28/11; 13/5; 45/17; 13/5; 13/5; 53/20; 13/5; 13/5; 23/10; 27/10; 13/5
Rochdale; 7/2; 16/5; 17/5; 17/5; 73/20; 15/4; 10/3; 7/2; 17/5; 17/5; 7/2; 7/2; 7/2; 10/3; 7/2; 10/3; 17/5; 15/4; 3; 17/5; 10/3; 7/2; 38/11; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-08 18:21:54 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 17/20; 4/5; 4/5; 5/6; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 13/18; 5/6; 4/5; 5/6; 3/4; 4/5; 5/6; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 139/0; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 13/5; 45/17; 13/5; 13/5; 53/20; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 73/20; 18/5; 10/3; 10/3; 17/5; 17/5; 7/2; 10/3; 7/2; 10/3; 7/2; 10/3; 17/5; 15/4; 3; 17/5; 10/3; 7/2; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-08 22:21:36 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 17/20; 4/5; 4/5; 5/6; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 3/4; 4/5; 4/5; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 139/0; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 5/2; 45/17; 13/5; 13/5; 53/20; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 73/20; 18/5; 10/3; 10/3; 17/5; 17/5; 7/2; 10/3; 7/2; 10/3; 7/2; 10/3; 17/5; 10/3; 3; 17/5; 10/3; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-09 02:21:45 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 4/5; 17/20; 4/5; 4/5; 5/6; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 3/4; 4/5; 4/5; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 13/5; 139/0; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 5/2; 45/17; 13/5; 13/5; 53/20; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 73/20; 18/5; 10/3; 10/3; 17/5; 17/5; 7/2; 10/3; 7/2; 10/3; 7/2; 10/3; 17/5; 10/3; 3; 17/5; 10/3; 7/2; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-09 10:21:39 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 17/20; 17/20; 4/5; 4/5; 5/6; 17/20; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 3/4; 5/6; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 3/4; 4/5; 4/5; 4/5; 4/5
Draw; 11/4; 13/5; 5/2; 13/5; 139/0; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 28/11; 5/2; 45/17; 13/5; 11/4; 53/20; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 17/5; 73/20; 18/5; 10/3; 10/3; 17/5; 17/5; 10/3; 10/3; 7/2; 10/3; 7/2; 10/3; 17/5; 10/3; 3; 17/5; 16/5; 7/2; 3; 7/2; 7/2; 
META; english/league-1/rotherham-v-rochdale; 2018-03-09 14:22:00 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 17/20; 17/20; 4/5; 5/6; 5/6; 17/20; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 3/4; 5/6; 5/6; 4/5; 4/5; 4/5; 5/6; 4/5; 17/20; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5
Draw; 11/4; 13/5; 5/2; 12/5; 139/0; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 28/11; 5/2; 45/17; 13/5; 11/4; 53/20; 13/5; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 7/2; 73/20; 18/5; 10/3; 10/3; 17/5; 17/5; 10/3; 16/5; 7/2; 10/3; 16/5; 10/3; 17/5; 10/3; 3; 17/5; 16/5; 7/2; 38/11; 10/3; 3; 7/2; 10/3
META; english/league-1/rotherham-v-rochdale; 2018-03-09 18:22:11 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 17/20; 17/20; 4/5; 5/6; 5/6; 17/20; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 3/4; 5/6; 5/6; 4/5; 4/5; 4/5; 11/13; 4/5; 17/20; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5
Draw; 11/4; 13/5; 5/2; 12/5; 139/0; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 28/11; 5/2; 13/5; 13/5; 11/4; 53/20; 13/5; 13/5; 13/5; 27/10; 27/10
Rochdale; 7/2; 16/5; 17/5; 7/2; 73/20; 18/5; 10/3; 10/3; 17/5; 17/5; 10/3; 16/5; 7/2; 10/3; 16/5; 10/3; 17/5; 10/3; 3; 17/5; 16/5; 7/2; 38/11; 10/3; 7/2; 7/2; 10/3
META; english/league-1/rotherham-v-rochdale; 2018-03-09 22:22:00 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 17/20; 17/20; 5/6; 5/6; 17/20; 17/20; 5/6; 4/5; 4/5; 5/6; 5/6; 5/6; 3/4; 5/6; 5/6; 5/6; 4/5; 4/5; 11/13; 4/5; 17/20; 3/4; 4/5; 4/5; 8/11; 5/6; 5/6
Draw; 11/4; 13/5; 5/2; 12/5; 137/0; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 28/11; 5/2; 13/5; 13/5; 11/4; 53/20; 13/5; 13/5; 5/2; 27/10; 27/10
Rochdale; 7/2; 16/5; 13/4; 7/2; 18/5; 18/5; 10/3; 10/3; 17/5; 10/3; 10/3; 10/3; 7/2; 10/3; 16/5; 10/3; 17/5; 10/3; 3; 17/5; 16/5; 7/2; 38/11; 10/3; 3; 7/2; 10/3
META; english/league-1/rotherham-v-rochdale; 2018-03-10 02:21:30 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 17/20; 5/6; 5/6; 5/6; 17/20; 17/20; 5/6; 4/5; 4/5; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 4/5; 11/13; 4/5; 17/20; 3/4; 4/5; 4/5; 4/5; 5/6; 5/6
Draw; 11/4; 13/5; 5/2; 12/5; 137/50; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 28/11; 5/2; 13/5; 13/5; 11/4; 53/20; 13/5; 13/5; 5/2; 27/10; 27/10
Rochdale; 7/2; 16/5; 13/4; 7/2; 18/5; 18/5; 10/3; 10/3; 17/5; 10/3; 10/3; 10/3; 16/5; 10/3; 16/5; 10/3; 17/5; 10/3; 3; 17/5; 16/5; 7/2; 38/11; 7/2; 10/3; 7/2; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-10 10:21:40 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 17/20; 5/6; 5/6; 5/6; 17/20; 20/23; 5/6; 4/5; 4/5; 5/6; 5/6; 5/6; 5/6; 4/5; 5/6; 5/6; 4/5; 4/5; 11/13; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6
Draw; 11/4; 13/5; 5/2; 12/5; 67/25; 11/4; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 28/11; 5/2; 13/5; 13/5; 11/4; 53/20; 13/5; 5/2; 5/2; 27/10; 13/5
Rochdale; 7/2; 16/5; 10/3; 7/2; 37/10; 18/5; 10/3; 10/3; 17/5; 17/5; 10/3; 10/3; 16/5; 7/2; 16/5; 10/3; 17/5; 10/3; 3; 17/5; 17/5; 7/2; 38/11; 7/2; 7/2; 7/2; 7/2
META; english/league-1/rotherham-v-rochdale; 2018-03-10 14:22:08 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Rotherham; 5/6; 5/6; 4/5; 5/6; 4/5; 5/6; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 13/16; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 8/11; 4/5
Draw; 13/5; 13/5; 13/5; 12/5; 69/25; 14/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 11/4; 5/2; 28/11; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 
Rochdale; 4; 16/5; 18/5; 7/2; 39/10; 15/4; 15/4; 7/2; 17/5; 18/5; 18/5; 7/2; 10/3; 18/5; 7/2; 7/2; 17/5; 10/3; 58/19; 17/5; 18/5; 15/4; 38/11; 7/2; 7/2; 7/2; 4
META; english/league-1/rotherham-v-rochdale; 2018-03-10 18:22:11 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 6/5; 11/10; 5/4; 11/10; 157/00; 7/5; 7/5; 1; 4/3; 11/8; 11/10; 13/10; 6/5; 11/10; 5/4; 11/10; 4/3; 6/5; 13/10; 23/20; 11/8; 7/5
Rotherham; 13/8; 13/8; 31/20; 8/5; 31/25; 5/4; 7/5; 6/4; 16/11; 6/4; 13/8; 13/8; 8/5; 6/4; 6/4; 6/4; 22/15; 8/5; 6/4; 17/10; 7/5; 6/4
Rochdale; 7/2; 10/3; 3; 18/5; 15/4; 15/4; 16/5; 7/2; 31/10; 10/3; 3; 31/10; 14/5; 7/2; 33/10; 7/2; 11/4; 17/5; 33/10; 7/2; 3; 14/5
