META; english/league-1/bury-town-v-walsall; 2017-07-20 15:27:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Bury; 10/11; 17/20; 1; 10/11; 10/11; 4/5; 1; 5/6; 19/20; 1; 1; 1; 10/11; 5/6; 19/20; 10/11; 5/6; 20/21; 10/11; 9/10; 19/20; 19/20; ; 1; ; ; 1/100; ; 
Draw; 12/5; 5/2; 47/20; 23/10; 12/5; 12/5; 5/2; 9/4; 40/17; 9/4; 9/4; 12/5; 49/20; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 13/5; 27/11; 40/17; ; 5/2; ; ; 9/4; ; 
Walsall; 31/10; 16/5; 14/5; 14/5; 3; 7/2; 14/5; 11/4; 29/10; 13/5; 13/5; 14/5; 59/20; 11/4; 14/5; 14/5; 57/17; 14/5; 14/5; 7/2; 13/5; 29/10; ; 3; ; ; 1/12; ; 
