META; english/league-1/fleetwood-v-wigan; 2018-04-15 14:21:20 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Wigan; 8/11; 13/20; 8/15; 4/11; 1/5
Draw; 5/2; 11/4; 11/4; 19/10; 6/4
Fleetwood; 18/5; 17/4; 4; 21/10; 2/15
META; english/league-1/fleetwood-v-wigan; 2018-04-15 18:20:54 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Wigan; 8/13; 8/13; 17/25; 8/13; 3/5; 8/15; 8/13; 8/13; 10/17; 3/5; 11/18; 8/15; 4/6
Draw; 14/5; 14/5; 73/25; 3; 14/5; 11/4; 3; 14/5; 27/10; 3; 11/4; 11/4; 14/5
Fleetwood; 9/2; 9/2; 47/10; 9/2; 9/2; 4; 9/2; 9/2; 74/17; 19/4; 74/17; 4; 23/5
META; english/league-1/fleetwood-v-wigan; 2018-04-15 22:21:03 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Wigan; 8/13; 8/13; 17/25; 8/13; 3/5; 8/15; 8/13; 6/10; 8/13; 10/17; 3/5; 10/17; 8/15; 4/6
Draw; 14/5; 14/5; 73/25; 3; 14/5; 11/4; 3; 14/5; 11/4; 3; 11/4; 11/4; 14/5; 
Fleetwood; 9/2; 9/2; 47/10; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 43/10; 19/4; 74/17; 4; 23/5
META; english/league-1/fleetwood-v-wigan; 2018-04-16 02:20:46 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Wigan; 8/13; 8/13; 17/25; 8/13; 3/5; 8/15; 8/13; 6/10; 8/13; 10/17; 3/5; 10/17; 4/7; 4/6
Draw; 14/5; 14/5; 73/25; 3; 14/5; 11/4; 3; 14/5; 27/10; 3; 11/4; 11/4; 14/5; 
Fleetwood; 9/2; 9/2; 47/10; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 43/10; 19/4; 74/17; 4; 23/5
META; english/league-1/fleetwood-v-wigan; 2018-04-16 10:20:47 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Wigan; 8/13; 8/13; 17/25; 8/13; 3/5; 8/15; 3/5; 8/13; 6/10; 8/13; 10/17; 3/5; 3/5; 3/5; 10/17; 4/7; 8/13
