META; english/league-1/charlton-v-blackburn; 2018-04-22 14:21:20 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Draw; 12/5; 9/4; 9/4; 59/25; 12/5; 9/4; 23/10; 40/17; 9/4; 12/5; 21/10; 23/10; 9/4; 5/2; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 21/10; 23/10
META; english/league-1/charlton-v-blackburn; 2018-04-24 22:20:46 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 13/10; 27/20; 5/4; 37/25; 13/10; 13/10; 13/10; 23/18; 27/20; 13/10; 11/8; 11/8; 27/20; 11/8; 13/10; 13/10; 13/10; 19/16; 23/18; 13/10; 13/10; 5/4; 7/5
Charlton; 2; 2; 52/25; 21/10; 2; 39/19; 21/10; 21/10; 21/10; 2; 41/20; 2; 2; 13/7; 39/19; 21/10; 2; 21/10; 2; ; ; ; 
Draw; 12/5; 9/4; 9/4; 11/5; 59/25; 12/5; 9/4; 23/10; 40/17; 9/4; 12/5; 21/10; 23/10; 9/4; 5/2; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 21/10; 23/10
META; english/league-1/charlton-v-blackburn; 2018-04-25 02:20:24 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 13/10; 7/5; 11/8; 11/8; 149/00; 7/5; 11/8; 13/10; 23/18; 7/5; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 23/17; 16/11; 19/16; 23/18; 11/8; 23/17; 13/10; 7/5; 7/5
Charlton; 2; 19/10; 2; 2; 19/10; 2; 39/19; 2; 2; 15/8; 2; 2; 19/10; 9/5; 13/7; 39/19; 2; 37/19; 7/4; 9/5; 19/10; ; ; ; 
Draw; 12/5; 23/10; 9/4; 9/4; 61/25; 23/10; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 5/2; 23/10; 9/4; 9/4; 12/5; 40/17; 12/5; 23/10; 21/10; 21/10; 23/10
META; english/league-1/charlton-v-blackburn; 2018-04-25 10:20:13 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 7/5; 29/20; 29/20; 159/00; 29/20; 7/5; 11/8; 4/3; 29/20; 29/20; 31/20; 7/5; 29/20; 7/5; 7/5; 7/5; 16/11; 14/11; 4/3; 29/20; 7/5; 11/8; 6/4
Charlton; 9/5; 19/10; 19/10; 15/8; 49/25; 19/10; 9/5; 15/8; 37/19; 19/10; 15/8; 19/10; 15/8; 15/8; 2; 19/10; 9/5; 9/5; 7/4; 37/19; 19/10; 24/13; 13/8; 9/5
Draw; 12/5; 12/5; 9/4; 9/4; 58/25; 23/10; 9/4; 9/4; 12/5; 9/4; 23/10; 21/10; 12/5; 9/4; 12/5; 23/10; 9/4; 9/4; 12/5; 12/5; 12/5; 23/10; 11/5; 9/4
META; english/league-1/charlton-v-blackburn; 2018-04-25 14:20:25 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 7/5; 29/20; 6/4; 39/25; 29/20; 6/4; 11/8; 17/11; 6/4; 29/20; 6/4; 7/5; 29/20; 6/4; 7/5; 16/11; 16/11; 17/13; 17/11; 29/20; 16/11; 7/5; 7/5; 6/4
Charlton; 9/5; 19/10; 15/8; 9/5; 48/25; 19/10; 9/5; 15/8; 8/5; 15/8; 15/8; 9/5; 17/10; 15/8; 15/8; 15/8; 7/4; 9/5; 17/10; 8/5; 15/8; 7/4; 7/4; 7/4; 9/5
Draw; 12/5; 12/5; 9/4; 9/4; 121/0; 23/10; 9/4; 9/4; 27/11; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 9/4; 9/4; 12/5; 27/11; 12/5; 23/10; 12/5; 21/10; 12/5
META; english/league-1/charlton-v-blackburn; 2018-04-25 18:20:30 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 7/5; 6/4; 6/4; 79/50; 6/4; 6/4; 7/5; 17/11; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 17/13; 17/11; 29/20; 6/4; 5/4; 6/4; 6/4
Charlton; 9/5; 19/10; 9/5; 9/5; 47/25; 15/8; 7/4; 9/5; 8/5; 15/8; 9/5; 9/5; 17/10; 15/8; 15/8; 9/5; 7/4; 9/5; 17/10; 8/5; 15/8; 9/5; 6/4; 9/5; 9/5
Draw; 12/5; 12/5; 11/5; 9/4; 61/25; 12/5; 9/4; 23/10; 27/11; 9/4; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 9/4; 12/5; 27/11; 12/5; 40/17; 19/10; 23/10; 5/2
META; english/league-1/charlton-v-blackburn; 2018-04-25 22:20:10 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 6/4; 6/4; 6/4; 79/50; 6/4; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 23/17; 17/11; 6/4; 6/4; 5/4; 6/4; 6/4
Charlton; 9/5; 9/5; 7/4; 9/5; 47/25; 15/8; 7/4; 9/5; 8/5; 9/5; 9/5; 9/5; 17/10; 15/8; 15/8; 9/5; 7/4; 9/5; 18/11; 8/5; 15/8; 9/5; 6/4; 9/5; 7/4
Draw; 12/5; 23/10; 11/5; 9/4; 61/25; 12/5; 9/4; 23/10; 27/11; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 23/10; 23/10; 9/4; 12/5; 27/11; 12/5; 40/17; 19/10; 23/10; 5/2
META; english/league-1/charlton-v-blackburn; 2018-04-26 02:20:07 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 7/5; 6/4; 29/20; 79/50; 6/4; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 23/17; 17/11; 29/20; 6/4; 6/4; 5/4; 6/4; 6/4
Charlton; 9/5; 7/4; 7/4; 13/8; 93/50; 15/8; 7/4; 9/5; 8/5; 9/5; 9/5; 9/5; 17/10; 15/8; 15/8; 7/4; 7/4; 9/5; 18/11; 8/5; 9/5; 7/4; 7/4; 6/4; 9/5; 7/4
Draw; 12/5; 5/2; 11/5; 12/5; 123/0; 12/5; 9/4; 23/10; 27/11; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 12/5; 23/10; 9/4; 12/5; 27/11; 5/2; 40/17; 9/4; 19/10; 23/10; 13/5
META; english/league-1/charlton-v-blackburn; 2018-04-26 10:20:12 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 6/4; 6/4; 29/20; 79/50; 6/4; 6/4; 7/5; 17/11; 6/4; 6/4; 8/5; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 23/17; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4
Charlton; 9/5; 9/5; 7/4; 13/8; 93/50; 15/8; 7/4; 9/5; 8/5; 9/5; 9/5; 17/10; 17/10; 9/5; 15/8; 7/4; 7/4; 9/5; 18/11; 8/5; 9/5; 7/4; 7/4; 9/5; 7/4
Draw; 12/5; 23/10; 11/5; 12/5; 123/0; 12/5; 9/4; 23/10; 27/11; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 12/5; 40/17; 9/4; 12/5; 27/11; 12/5; 40/17; 9/4; 23/10; 13/5
META; english/league-1/charlton-v-blackburn; 2018-04-26 14:20:36 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 6/4; 6/4; 29/20; 79/50; 6/4; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 23/17; 17/11; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Charlton; 9/5; 9/5; 7/4; 13/8; 93/50; 15/8; 7/4; 9/5; 8/5; 9/5; 9/5; 9/5; 17/10; 9/5; 15/8; 7/4; 7/4; 9/5; 18/11; 8/5; 15/8; 9/5; 7/4; 7/4; 9/5; 7/4
Draw; 12/5; 23/10; 11/5; 12/5; 123/0; 12/5; 9/4; 23/10; 27/11; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 12/5; 40/17; 9/4; 12/5; 27/11; 12/5; 40/17; 9/4; 5/2; 12/5; 13/5
META; english/league-1/charlton-v-blackburn; 2018-04-26 18:20:23 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 6/4; 6/4; 29/20; 79/50; 6/4; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 
Charlton; 9/5; 9/5; 7/4; 13/8; 93/50; 15/8; 7/4; 9/5; 8/5; 9/5; 9/5; 9/5; 17/10; 9/5; 15/8; 7/4; 7/4; 9/5; 7/4; 8/5; 15/8; 9/5; 7/4; 7/4; 9/5; 7/4
Draw; 12/5; 23/10; 11/5; 12/5; 123/0; 12/5; 9/4; 23/10; 27/11; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 12/5; 40/17; 9/4; 40/17; 27/11; 12/5; 9/4; 5/2; 12/5; 13/5; 
META; english/league-1/charlton-v-blackburn; 2018-04-26 22:20:19 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 7/5; 3/2; 6/4; 29/20; 79/50; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 17/11; 6/4; 6/4; 7/5; 6/4; 6/4
Charlton; 9/5; 9/5; 7/4; 13/8; 93/50; 15/8; 9/5; 8/5; 9/5; 9/5; 17/10; 9/5; 15/8; 7/4; 7/4; 9/5; 7/4; 8/5; 15/8; 7/4; 7/4; 17/10; 9/5; 7/4
Draw; 12/5; 23/10; 11/5; 12/5; 123/0; 12/5; 23/10; 23/10; 27/11; 9/4; 9/4; 12/5; 9/4; 12/5; 12/5; 40/17; 9/4; 40/17; 27/11; 12/5; 9/4; 21/10; 12/5; 13/5
META; english/league-1/charlton-v-blackburn; 2018-04-27 02:20:10 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 31/20; 3/2; 6/4; 29/20; 79/50; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 17/11; 6/4; 6/4; 6/4; 6/4
Charlton; 9/5; 9/5; 7/4; 13/8; 37/20; 15/8; 9/5; 8/5; 9/5; 9/5; 17/10; 9/5; 15/8; 7/4; 7/4; 9/5; 7/4; 8/5; 15/8; 7/4; 7/4; 9/5; 9/5
Draw; 13/5; 23/10; 11/5; 12/5; 62/25; 12/5; 23/10; 23/10; 27/11; 9/4; 9/4; 12/5; 9/4; 12/5; 12/5; 40/17; 9/4; 40/17; 27/11; 12/5; 9/4; 12/5; 13/5
META; english/league-1/charlton-v-blackburn; 2018-04-27 10:20:12 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 31/20; 3/2; 6/4; 6/4; 79/50; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 17/11; 29/20; 6/4; 5/4; 6/4; 8/5
Charlton; 9/5; 9/5; 7/4; 15/8; 37/20; 15/8; 9/5; 8/5; 9/5; 9/5; 17/10; 9/5; 15/8; 9/5; 7/4; 9/5; 7/4; 8/5; 9/5; 7/4; 7/4; 6/4; 9/5; 9/5
Draw; 13/5; 23/10; 11/5; 11/5; 62/25; 12/5; 9/4; 23/10; 27/11; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 40/17; 9/4; 40/17; 27/11; 5/2; 9/4; 19/10; 12/5; 5/2
META; english/league-1/charlton-v-blackburn; 2018-04-27 14:20:31 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 31/20; 3/2; 6/4; 6/4; 79/50; 6/4; 7/5; 17/11; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 17/11; 6/4; 6/4; 6/4; 6/4; 8/5; 
Charlton; 9/5; 9/5; 7/4; 15/8; 37/20; 15/8; 9/5; 8/5; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 9/5; 17/10; 9/5; 7/4; 8/5; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5
Draw; 13/5; 23/10; 11/5; 11/5; 62/25; 12/5; 9/4; 23/10; 27/11; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 40/17; 9/4; 40/17; 27/11; 5/2; 9/4; 11/5; 12/5; 5/2; 
META; english/league-1/charlton-v-blackburn; 2018-04-27 18:21:06 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 31/20; 3/2; 6/4; 6/4; 79/50; 6/4; 7/5; 31/21; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 31/21; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5
Charlton; 9/5; 9/5; 7/4; 15/8; 37/20; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 9/5; 7/4; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 13/5; 23/10; 11/5; 11/5; 62/25; 12/5; 23/10; 12/5; 40/17; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 40/17; 9/4; 40/17; 40/17; 5/2; 9/4; 12/5; 12/5; 5/2; 
META; english/league-1/charlton-v-blackburn; 2018-04-27 22:21:10 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 31/20; 3/2; 6/4; 6/4; 79/50; 6/4; 7/5; 31/21; 6/4; 6/4; 31/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 16/11; 31/21; 6/4; 17/11; 6/4; 6/4; 6/4; 8/5; 
Charlton; 9/5; 9/5; 7/4; 9/5; 37/20; 15/8; 7/4; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 9/5; 7/4; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 13/5; 23/10; 11/5; 11/5; 62/25; 12/5; 23/10; 12/5; 40/17; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 40/17; 9/4; 40/17; 40/17; 5/2; 9/4; 12/5; 12/5; 5/2; ; 
META; english/league-1/charlton-v-blackburn; 2018-04-28 02:21:20 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Blackburn; 31/20; 3/2; 31/20; 6/4; 167/00; 31/20; 6/4; 31/21; 8/5; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 17/11; 17/11; 16/11; 31/21; 6/4; 17/11; 6/4; 6/4; 13/8; 13/8; 
Charlton; 9/5; 9/5; 17/10; 9/5; 177/00; 9/5; 7/4; 17/10; 7/4; 17/10; 7/4; 7/4; 9/5; 33/20; 15/8; 7/4; 17/10; 17/10; 7/4; 7/4; 9/5; 7/4; 13/8; 13/8; 7/4; 7/4
Draw; 13/5; 23/10; 11/5; 11/5; 61/25; 12/5; 23/10; 12/5; 40/17; 9/4; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; 40/17; 5/2; 23/10; 9/4; 11/5; 23/10; 12/5; 
META; english/league-1/charlton-v-blackburn; 2018-04-28 10:21:27 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Charlton; 8/5; 13/8; 31/20; 8/5; 13/8; 17/10; 13/8; 13/8; 28/17; 31/20; 8/5; 31/20; 8/5; 6/4; 13/8; 8/5; 17/11; 17/11; 19/12; 28/17; 31/20; 8/5; 6/4; 6/4; 8/5; 13/8
Blackburn; 19/10; 7/4; 9/5; 17/10; 37/20; 7/4; 7/4; 17/10; 13/8; 9/5; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 17/10; 22/13; 13/8; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 12/5; 11/5; 21/10; 2; 12/5; 23/10; 11/5; 11/5; 9/4; 21/10; 23/10; 11/5; 11/5; 43/20; 23/10; 11/5; 9/4; 9/4; 11/5; 9/4; 12/5; 9/4; 9/4; 11/5; 23/10; 23/10
META; english/league-1/charlton-v-blackburn; 2018-04-28 14:21:59 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Charlton; 8/5; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 7/5; 10/7; 29/20; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 17/11; 24/17; 10/7; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4
Blackburn; 19/10; 19/10; 19/10; 19/10; 39/20; 19/10; 15/8; 15/8; 24/13; 19/10; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 24/13; 17/10; 57/29; 24/13; 15/8; 24/13; 15/8; 19/10; 19/10; 15/8
Draw; 12/5; 11/5; 21/10; 11/5; 12/5; 12/5; 9/4; 23/10; 23/10; 21/10; 23/10; 11/5; 11/5; 21/10; 12/5; 11/5; 9/4; 9/4; 28/13; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 
META; english/league-1/charlton-v-blackburn; 2018-04-28 18:21:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Charlton; 2/5; 2/7; 4/11; 4/11; 11/25; 2/5; 4/11; 4/11; 6/17; 4/11; 2/5; 2/5; 4/9; 2/5; 4/11; 2/5; 4/11; 7/18; 4/11; 3/8; 2/5; 4/9; 2/5; 4/9
Draw; 3; 14/5; 10/3; 33/10; 14/5; 3; 11/4; 11/4; 3; 13/5; 13/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 31/10; 3; 14/5; 14/5; 14/5; 14/5; 
Blackburn; 10; 10; 8; 73/10; 10; 9; 21/2; 12; 10; 9; 15/2; 10; 37/4; 35/4; 77/10; 21/2; 35/4; 10; 54/5; 46/5; 42/5; ; ; 
