META; english/league-1/shrewsbury-v-oxford; 2018-03-25 14:34:54 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11
Draw; 5/2; 11/4
Oxford; 7/2; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-25 18:34:47 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 3/4; 10/13
Draw; 5/2; 11/4; 11/4; 49/20
Oxford; 7/2; 7/2; 15/4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-25 22:34:38 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 3/4; 10/13
Draw; 5/2; 11/4; 13/5; 11/4; 49/20
Oxford; 7/2; 7/2; 18/5; 15/4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-26 02:34:34 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 3/4; 10/13
Draw; 5/2; 11/4; 13/5; 11/4; 49/20
Oxford; 7/2; 7/2; 18/5; 15/4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-26 10:34:39 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 3/4; 4/5; 3/4; 10/13
Draw; 5/2; 11/4; 13/5; 5/2; 5/2; 11/4; 49/20
Oxford; 7/2; 7/2; 18/5; 15/4; 10/3; 15/4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-26 14:34:43 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 3/4; 4/5; 3/4; 10/13
Draw; 5/2; 11/4; 13/5; 5/2; 5/2; 11/4; 49/20
Oxford; 7/2; 7/2; 18/5; 15/4; 10/3; 15/4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-26 18:34:42 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 3/4; 4/5; 3/4; 4/5; 3/4; 4/5
Draw; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 49/20
Oxford; 7/2; 4; 7/2; 19/5; 15/4; 10/3; 4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-26 22:34:42 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 3/4; 4/5; 3/4; 8/11; 4/5; 4/5; 3/4; 4/5
Draw; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 49/20
Oxford; 7/2; 4; 7/2; 19/5; 15/4; 4; 15/4; 10/3; 4; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-27 02:34:47 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 3/4; 3/4; 8/11; 4/5; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 49/20
Oxford; 7/2; 4; 7/2; 15/4; 4; 15/4; 10/3; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-27 10:34:52 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 10/13; 4/5; 4/5; 3/4; 4/5; 4/5
Draw; 5/2; 13/5; 5/2; 27/11; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5
Oxford; 7/2; 4; 7/2; 17/5; 19/5; 15/4; 4; 15/4; 57/17; 10/3; 17/5; 4; 7/2; 57/17
META; english/league-1/shrewsbury-v-oxford; 2018-03-27 14:34:58 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 10/13; 4/5; 4/5; 3/4; 4/5; 10/13
Draw; 5/2; 13/5; 5/2; 27/11; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5
Oxford; 7/2; 4; 7/2; 17/5; 19/5; 15/4; 4; 15/4; 57/17; 10/3; 17/5; 4; 7/2; 17/5
META; english/league-1/shrewsbury-v-oxford; 2018-03-27 18:35:05 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 4/5; 4/5; 20/23; 8/11; 4/5; 10/13; 4/5; 4/5; 3/4; 4/5; 4/5; 20/21
Draw; 5/2; 13/5; 5/2; 27/11; 5/2; 11/5; 13/5; 12/5; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5; 12/5
Oxford; 7/2; 4; 7/2; 17/5; 19/5; 15/4; 4; 15/4; 57/17; 10/3; 17/5; 4; 7/2; 57/17; 12/5
META; english/league-1/shrewsbury-v-oxford; 2018-03-27 22:34:56 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 3/4; 4/5; 20/23; 8/11; 4/5; 10/13; 4/5; 4/5; 3/4; 4/5; 4/5; 20/21
Draw; 5/2; 13/5; 5/2; 27/11; 11/5; 13/5; 12/5; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5; 12/5
Oxford; 7/2; 4; 7/2; 17/5; 15/4; 4; 15/4; 57/17; 10/3; 17/5; 4; 7/2; 17/5; 12/5
META; english/league-1/shrewsbury-v-oxford; 2018-03-28 02:34:48 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 4/5; 4/5; 20/23; 8/11; 4/5; 10/13; 4/5; 4/5; 3/4; 4/5; 4/5; 10/9
Draw; 5/2; 13/5; 5/2; 27/11; 13/5; 11/5; 13/5; 12/5; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5; 2
Oxford; 7/2; 4; 7/2; 17/5; 18/5; 15/4; 4; 15/4; 57/17; 10/3; 17/5; 19/5; 7/2; 57/17; 3
META; english/league-1/shrewsbury-v-oxford; 2018-03-28 10:34:50 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 4/5; 8/11; 4/5; 4/5; 4/5; 20/23; 8/11; 4/5; 10/13; 4/5; 4/5; 3/4; 4/5; 4/5; 10/9
Draw; 5/2; 13/5; 5/2; 27/11; 13/5; 11/5; 13/5; 12/5; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5; 2
Oxford; 7/2; 4; 7/2; 17/5; 18/5; 15/4; 4; 15/4; 57/17; 10/3; 17/5; 19/5; 7/2; 57/17; 3
META; english/league-1/shrewsbury-v-oxford; 2018-03-28 14:35:07 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 5/6; 8/11; 3/4; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 17/20; 4/5; 4/5; 10/9
Draw; 5/2; 13/5; 5/2; 27/11; 12/5; 13/5; 5/2; 12/5; 5/2; 27/11; 13/5; 49/20; 12/5; 2
Oxford; 10/3; 4; 7/2; 17/5; 15/4; 4; 15/4; 13/4; 10/3; 17/5; 10/3; 7/2; 13/4; 14/5
META; english/league-1/shrewsbury-v-oxford; 2018-03-28 18:35:04 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 5/6; 17/20; 10/11; 17/20; 17/20; 4/5; 10/11; 17/20; 10/11; 8/11; 10/11; 17/20; 4/5; 4/5; 4/5; 20/23; 17/20; 5/6; 5/6
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 27/11; 9/4; 5/2; 23/10; 13/5; 9/4; 12/5; 5/2; 27/11; 5/2; 12/5; 40/17; 9/4; 
Oxford; 10/3; 10/3; 10/3; 16/5; 16/5; 17/5; 13/4; 10/3; 10/3; 4; 10/3; 10/3; 16/5; 10/3; 17/5; 33/10; 10/3; 41/13; 3
META; english/league-1/shrewsbury-v-oxford; 2018-03-28 22:34:59 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 8/11; 4/5; 4/5; 17/20; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 10/13; 4/5; 4/5; 4/5; 4/5; 10/13; 8/11
Draw; 13/5; 12/5; 23/10; 11/5; 5/2; 27/11; 23/10; 13/5; 12/5; 13/5; 47/20; 12/5; 12/5; 5/2; 27/11; 13/5; 12/5; 27/11; 12/5
Oxford; 15/4; 19/5; 15/4; 16/5; 7/2; 17/5; 15/4; 19/5; 15/4; 4; 15/4; 15/4; 17/5; 10/3; 17/5; 18/5; 7/2; 38/11; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-29 02:35:02 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 8/11; 4/5; 4/5; 17/20; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 10/13; 4/5; 4/5; 4/5; 4/5; 10/13; 8/11
Draw; 13/5; 12/5; 23/10; 11/5; 5/2; 27/11; 23/10; 13/5; 12/5; 13/5; 47/20; 12/5; 12/5; 5/2; 27/11; 13/5; 12/5; 27/11; 12/5
Oxford; 15/4; 19/5; 15/4; 16/5; 7/2; 17/5; 15/4; 19/5; 15/4; 4; 15/4; 15/4; 17/5; 10/3; 17/5; 18/5; 7/2; 38/11; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-29 10:35:04 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 8/11; 4/5; 4/5; 17/20; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 8/11
Draw; 13/5; 12/5; 23/10; 11/5; 5/2; 27/11; 23/10; 13/5; 12/5; 13/5; 47/20; 12/5; 12/5; 5/2; 27/11; 13/5; 27/11; 12/5
Oxford; 15/4; 19/5; 15/4; 16/5; 7/2; 17/5; 15/4; 19/5; 15/4; 4; 15/4; 15/4; 17/5; 10/3; 17/5; 18/5; 38/11; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-29 14:35:15 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 8/11; 4/5; 4/5; 17/20; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 4/5; 8/11; 
Draw; 13/5; 12/5; 23/10; 11/5; 5/2; 27/11; 23/10; 12/5; 13/5; 47/20; 5/2; 12/5; 12/5; 5/2; 27/11; 13/5; 12/5; 12/5; 
Oxford; 15/4; 19/5; 15/4; 16/5; 7/2; 17/5; 15/4; 15/4; 4; 15/4; 100/0; 15/4; 17/5; 10/3; 17/5; 18/5; 7/2; 7/2; 7/2
META; english/league-1/shrewsbury-v-oxford; 2018-03-29 18:23:12 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Shrewsbury; 8/11; 4/5; 4/5; 17/20; 4/5; 4/5; 8/11; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 4/5; 8/11; 8/11; 
