META; english/league-1/mk-dons-v-wigan; 2017-06-23 22:18:09 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
MK Dons; 6/4; 6/4; ; 8/5; ; 6/4; 31/20; 6/4; 8/5; 6/4; 7/5; 6/4; 31/20; 6/4; 6/4; ; 6/4; ; 6/4; 6/4; 31/20; ; 6/4; ; 6/4; ; 1/100; ; 
Wigan; 9/5; 7/4; ; 8/5; ; 7/4; 9/5; 6/4; 9/5; 8/5; 8/5; 17/10; 17/10; 6/4; 9/5; ; 17/10; ; 17/10; 17/10; 39/20; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 23/10; 12/5; ; 21/10; ; 23/10; 12/5; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 11/5; 9/4; ; 11/5; ; 11/5; 11/5; 12/5; ; 11/5; ; 11/5; ; 19/10; ; 
META; english/league-1/mk-dons-v-wigan; 2017-06-24 02:18:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
MK Dons; 6/4; 6/4; ; 8/5; ; 6/4; 31/20; 6/4; 8/5; 6/4; 7/5; 6/4; 31/20; 6/4; 6/4; ; 6/4; ; 6/4; 6/4; 31/20; ; 6/4; ; 6/4; ; 1/100; ; 
Wigan; 9/5; 7/4; ; 8/5; ; 7/4; 9/5; 6/4; 9/5; 8/5; 8/5; 17/10; 17/10; 6/4; 9/5; ; 17/10; ; 17/10; 17/10; 39/20; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 23/10; 12/5; ; 21/10; ; 23/10; 12/5; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 11/5; 9/4; ; 11/5; ; 11/5; 11/5; 12/5; ; 11/5; ; 11/5; ; 19/10; ; 
META; english/league-1/mk-dons-v-wigan; 2017-06-24 10:18:11 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
MK Dons; 6/4; 6/4; ; 8/5; ; 6/4; 31/20; 6/4; 8/5; 6/4; 7/5; 6/4; 31/20; 6/4; 6/4; ; 6/4; ; 6/4; 6/4; 31/20; ; 6/4; ; 6/4; ; 1/100; ; 
Wigan; 9/5; 7/4; ; 8/5; ; 7/4; 9/5; 6/4; 9/5; 8/5; 8/5; 17/10; 17/10; 6/4; 9/5; ; 17/10; ; 17/10; 17/10; 39/20; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 23/10; 12/5; ; 21/10; ; 23/10; 12/5; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 11/5; 9/4; ; 11/5; ; 11/5; 11/5; 12/5; ; 11/5; ; 11/5; ; 19/10; ; 
