META; english/league-1/blackburn-v-bradford; 2018-03-25 14:33:47 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 8/15; 8/13; 29/50; 8/15; 8/15; 4/7; 18/35; 8/15; 8/15; 4/7
Draw; 10/3; 11/4; 71/20; 16/5; 10/3; 3; 31/10; 10/3; 16/5; 10/3
Bradford; 9/2; 9/2; 24/5; 9/2; 5; 9/2; 22/5; 5; 9/2; 23/5
META; english/league-1/blackburn-v-bradford; 2018-03-25 18:33:41 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 1/2; 4/7; 1/2; 14/25; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 8/15; 1/2; 17/35; 10/21; 1/2; 1/2; 1/2; 4/9; 4/7
Draw; 7/2; 11/4; 3; 16/5; 16/5; 16/5; 3; 17/5; 3; 10/3; 3; 31/10; 33/10; 17/5; 17/5; 16/5; 31/10; 14/5; 10/3
Bradford; 5; 11/2; 29/5; 11/2; 5; 11/2; 19/4; 11/2; 11/2; 6; 11/2; 24/5; 24/5; 19/4; 11/2; 21/4; 63/13; 23/5; 26/5
META; english/league-1/blackburn-v-bradford; 2018-03-25 22:33:33 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 13/25; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 7/15; 1/2; 1/2; 1/2; 1/2; 4/9; 4/9; 8/15
Draw; 7/2; 3; 71/20; 10/3; 16/5; 16/5; 17/5; 3; 10/3; 3; 16/5; 31/10; 13/4; 17/5; 10/3; 16/5; 16/5; 14/5; 11/4; 10/3; 
Bradford; 11/2; 11/2; 6; 29/5; 11/2; 11/2; 5; 19/4; 6; 11/2; 11/2; 11/2; 51/10; 5; 19/4; 11/2; 21/4; 51/10; 24/5; 24/5; 29/5
META; english/league-1/blackburn-v-bradford; 2018-03-26 02:33:29 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 4/9; 13/25; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 4/9; 7/15; 1/2; 1/2; 1/2; 1/2; 1/2; 4/9
Draw; 7/2; 3; 14/5; 71/20; 10/3; 16/5; 16/5; 17/5; 3; 10/3; 3; 16/5; 16/5; 7/2; 13/4; 17/5; 10/3; 16/5; 13/4; 14/5; 11/4; ; 
Bradford; 11/2; 11/2; 6; 29/5; 11/2; 11/2; 5; 19/4; 6; 11/2; 11/2; 11/2; 11/2; 96/19; 11/2; 5; 19/4; 11/2; 21/4; 96/19; 24/5; 24/5; 29/5
META; english/league-1/blackburn-v-bradford; 2018-03-26 10:33:33 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 6/13; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 5/11; 7/15; 6/13; 1/2; 1/2; 7/15; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 31/10; 3; 10/3; 3; 16/5; 3; 100/0; 16/5; 31/10; 10/3; 13/4; 31/10; 10/3; 16/5; 41/13; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 57/10; 11/2; 5; 11/2; 21/4; 29/5; 31/5; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-26 14:33:37 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 5/11; 5/11; 1/2; 10/21; 1/2; 1/2; 7/15; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/0; 16/5; 31/10; 10/3; 31/10; 16/5; 10/3; 16/5; 41/13; 3; ; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 57/10; 11/2; 51/10; 23/4; 11/2; 21/4; 29/5; 31/5; 31/5; 
META; english/league-1/blackburn-v-bradford; 2018-03-26 18:33:36 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 5/11; 5/11; 1/2; 10/21; 1/2; 12/25; 7/15; 4/9; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/0; 16/5; 31/10; 10/3; 31/10; 16/5; 10/3; 16/5; 41/13; 11/4; 3; ; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 5; 5; 11/2; 57/10; 11/2; 51/10; 23/4; 11/2; 11/2; 29/5; 5; 31/5; 31/5; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-26 22:33:34 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 5/11; 1/2; 10/21; 1/2; 12/25; 10/21; 8/15; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/0; 16/5; 41/13; 10/3; 31/10; 16/5; 10/3; 16/5; 16/5; 10/3; 3; ; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 5; 5; 11/2; 59/10; 11/2; 51/10; 23/4; 11/2; 11/2; 6; 32/5; 31/5; 31/5; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-27 02:33:36 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 1/2; 10/21; 1/2; 12/25; 10/21; 8/15; 1/2; 8/15
Draw; 7/2; 16/5; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/0; 16/5; 41/13; 10/3; 31/10; 16/5; 10/3; 16/5; 16/5; 10/3; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 5; 5; 11/2; 76/13; 11/2; 51/10; 23/4; 11/2; 11/2; 113/9; 32/5; 31/5; 31/5; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-27 10:33:43 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 1/2; 10/21; 1/2; 12/25; 10/21; 1/2; 1/2; 1/2
Draw; 7/2; 16/5; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/0; 16/5; 41/13; 10/3; 31/10; 16/5; 10/3; 16/5; 16/5; 10/3; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 5; 5; 11/2; 76/13; 11/2; 51/10; 23/4; 11/2; 11/2; 113/9; 32/5; 31/5; 33/5; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-27 14:33:49 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 8/15; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 5/11; 1/2; 10/21; 1/2; 12/25; 10/21; 1/2; 1/2; 8/15
Draw; 7/2; 16/5; 3; 14/5; 10/3; 10/3; 16/5; 3; 16/5; 3; 16/5; 16/5; 16/5; 31/10; 3; 16/5; 41/13; 10/3; 33/10; 16/5; 33/10; 16/5; 41/13; 10/3; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 23/4; 6; 11/2; 5; 6; 11/2; 59/10; 11/2; 24/5; 23/4; 6; 11/2; 6; 32/5; 31/5; 33/5; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-27 18:33:55 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 8/15; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 5/11; 1/2; 10/21; 1/2; 12/25; 10/21; 1/2; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 16/5; 31/10; 3; 41/13; 10/3; 33/10; 16/5; 33/10; 16/5; 41/13; 10/3; 3; ; ; 
