META; english/league-1/plymouth-v-rotherham; 2018-04-22 14:21:38 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 5/4; 5/4; 133/00; 7/5; 5/4; 13/10; 5/4; 13/10; 13/10; 11/8; 5/4; 6/5; 5/4; 13/10; 6/5; 5/4; 5/4
Rotherham; 2; 85/40; 2; 15/8; 39/19; 2; 2; 37/19; 39/19; 2; 9/5; 2; ; ; ; ; 
Draw; 5/2; 12/5; 131/0; 12/5; 12/5; 23/10; 27/11; 5/2; 12/5; 5/2; 5/2; 12/5; 27/11; 5/2; 12/5; 21/10; 5/2
META; english/league-1/plymouth-v-rotherham; 2018-04-23 22:21:14 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 5/4; 131/00; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 13/10; 11/8; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 1/3; 5/4
Rotherham; 21/10; 2; 21/10; 56/25; 9/4; 21/10; 21/10; 39/19; 21/10; 21/10; 12/5; 21/10; 2; 21/10; 2; 39/19; 21/10; 2; 19/10; 21/10; 
Draw; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; 23/10; 27/11; 9/4; 5/2; 9/4; 47/20; 5/2; 12/5; 23/10; 12/5; 27/11; 5/2; 40/17; 9/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-24 02:20:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 5/4; 131/00; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 13/10; 11/8; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 1/3; 5/4
Rotherham; 21/10; 2; 21/10; 56/25; 21/10; 2; 39/19; 21/10; 21/10; 12/5; 21/10; 2; 21/10; 2; 39/19; 21/10; 2; 1/3; 21/10; ; 
Draw; 5/2; 12/5; 23/10; 63/25; 5/2; 23/10; 12/5; 27/11; 9/4; 5/2; 9/4; 47/20; 5/2; 12/5; 9/4; 12/5; 27/11; 5/2; 23/10; 9/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-24 10:20:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 13/10; 139/00; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 13/10; 27/20; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 13/10; 13/10; 20/21; 7/5
Rotherham; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 39/20; 11/5; 2; 19/10; 2; 29/16; 39/19; 2; 37/19; 8/5; 2; ; 
Draw; 5/2; 12/5; 23/10; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 5/2; 23/10; 9/5; 23/10
META; english/league-1/plymouth-v-rotherham; 2018-04-24 14:21:10 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 13/10; 139/00; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 13/10; 11/8; 27/20; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 13/10; 13/10; 20/21; 27/20
Rotherham; 21/10; 2; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 15/8; 39/20; 11/5; 2; 19/10; 2; 29/16; 39/19; 2; 37/19; 8/5; 2; ; 
Draw; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; 23/10; 27/11; 23/10; 5/2; 12/5; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 5/2; 23/10; 11/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-24 18:21:00 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 139/00; 13/10; 13/10; 5/4; 5/4; 27/20; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 6/5; 27/20; 
Rotherham; 21/10; 11/5; 2; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 39/20; 11/5; 2; 37/19; 2; 29/16; 39/19; 2; 37/19; 19/10; 2; ; 
Draw; 5/2; 23/10; 23/10; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 5/2; 12/5; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 5/2; 40/17; 11/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-24 22:21:02 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 27/20; 13/10; 139/00; 13/10; 13/10; 5/4; 5/4; 27/20; 5/4; 13/10; 11/8; 27/20; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 13/10; 13/10; 5/4; 27/20; 
Rotherham; 21/10; 11/5; 2; 15/8; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 15/8; 39/20; 11/5; 2; 37/19; 2; 30/17; 39/19; 2; 37/19; 19/10; 2; 
Draw; 5/2; 23/10; 23/10; 9/4; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 5/2; 12/5; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 5/2; 40/17; 11/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-25 02:20:42 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 13/10; 73/50; 13/10; 13/10; 5/4; 5/4; 27/20; 13/10; 13/10; 11/8; 27/20; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 13/10; 13/10; 5/4; 27/20; 27/20
Rotherham; 21/10; 2; 15/8; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 39/20; 11/5; 2; 37/19; 2; 30/17; 39/19; 2; 37/19; 19/10; 15/8; 2; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 119/0; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 5/2; 40/17; 11/5; 21/10; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-25 10:20:29 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 13/10; 73/50; 13/10; 13/10; 5/4; 5/4; 27/20; 13/10; 13/10; 11/8; 27/20; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 13/10; 13/10; 5/4; 7/5
Rotherham; 21/10; 2; 15/8; 21/10; 21/10; 2; 39/19; 2; 21/10; 2; 39/20; 11/5; 2; 37/19; 2; 30/17; 39/19; 2; 37/19; 19/10; 2; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 119/0; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 5/2; 40/17; 11/5; 23/10
META; english/league-1/plymouth-v-rotherham; 2018-04-25 14:20:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 13/10; 34/25; 13/10; 13/10; 5/4; 5/4; 27/20; 13/10; 13/10; 7/5; 27/20; 13/10; 13/10; 5/4; 5/4; 16/13; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10
Rotherham; 21/10; 2; 15/8; 43/20; 21/10; 2; 39/19; 2; 21/10; 2; 7/4; 39/20; 11/5; 2; 2; 30/17; 39/19; 2; 19/10; 15/8; 21/10; ; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 5/2; 40/17; 11/5; 21/10; 5/2
META; english/league-1/plymouth-v-rotherham; 2018-04-25 18:20:48 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 13/10; 34/25; 13/10; 13/10; 5/4; 5/4; 11/8; 11/8; 13/10; 7/5; 11/8; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 11/8; 13/10; 5/4; 6/5; 13/10; 13/10
Rotherham; 21/10; 2; 19/10; 15/8; 43/20; 21/10; 2; 39/19; 2; 2; 7/4; 39/20; 11/5; 2; 2; 30/17; 39/19; 19/10; 39/19; 19/10; 8/5; 21/10; 21/10; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 5/2; 12/5; 11/5; 19/10; 12/5; 5/2
META; english/league-1/plymouth-v-rotherham; 2018-04-25 22:20:27 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 11/8; 27/20; 13/10; 34/25; 13/10; 13/10; 5/4; 5/4; 11/8; 11/8; 13/10; 7/5; 11/8; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 11/8; 13/10; 5/4; 6/5; 13/10; 13/10
Rotherham; 21/10; 19/10; 19/10; 15/8; 43/20; 21/10; 2; 39/19; 2; 2; 7/4; 39/20; 11/5; 2; 2; 30/17; 39/19; 19/10; 39/19; 19/10; 8/5; 21/10; 21/10; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 5/2; 12/5; 11/5; 19/10; 12/5; 5/2
META; english/league-1/plymouth-v-rotherham; 2018-04-26 02:20:24 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 11/8; 11/8; 13/10; 7/5; 11/8; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 11/8; 13/10; 5/4; 6/5; 27/20; 27/20
Rotherham; 21/10; 19/10; 19/10; 15/8; 54/25; 21/10; 2; 39/19; 2; 2; 7/4; 39/20; 11/5; 2; 2; 30/17; 39/19; 19/10; 39/19; 19/10; 8/5; 21/10; 21/10; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 123/0; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 5/2; 40/17; 11/5; 19/10; 12/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-26 10:20:29 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 6/5; 11/8; 27/20; 13/10; 11/8; 11/8; 13/10; 13/10; 5/4; 11/8; 11/8; 13/10; 7/5; 11/8; 13/10; 13/10; 13/10; 5/4; 16/13; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 27/20
Rotherham; 21/10; 19/10; 19/10; 15/8; 54/25; 21/10; 2; 39/19; 2; 21/10; 7/4; 39/20; 11/5; 2; 2; 30/17; 39/19; 2; 39/19; 2; 19/10; 21/10; 21/10; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 123/0; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 5/2; 40/17; 9/4; 11/5; 12/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-26 14:20:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 13/10; 11/8; 6/4; 13/10; 39/25; 6/4; 13/10; 7/5; 6/4; 6/4; 7/5; 6/4; 7/5; 29/20; 6/4; 7/5; 16/11; 5/4; 16/13; 6/4; 13/10; 6/4; 6/4; 11/8; 7/5; 6/4; 6/4
Rotherham; 9/5; 19/10; 7/4; 15/8; 15/8; 15/8; 2; 9/5; 28/17; 7/4; 15/8; 7/4; 7/4; 37/20; 15/8; 9/5; 7/4; 2; 30/17; 28/17; 19/10; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5
Draw; 13/5; 12/5; 23/10; 9/4; 62/25; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 13/5; 12/5; 9/4; 11/5; 21/10; 12/5; 12/5
META; english/league-1/plymouth-v-rotherham; 2018-04-26 18:20:41 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Plymouth; 13/10; 11/8; 6/4; 13/10; 31/20; 6/4; 13/10; 7/5; 31/21; 6/4; 29/20; 31/20; 7/5; 6/4; 6/4; 7/5; 16/11; 16/11; 6/4; 31/21; 29/20; 6/4; 6/4; 7/5; 27/20; 6/4; 6/4
Rotherham; 9/5; 19/10; 7/4; 15/8; 15/8; 15/8; 2; 9/5; 7/4; 7/4; 9/5; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 8/5; 7/4; 7/4; 9/5; 7/4; 7/4; 7/5; 9/5; 9/5; 
Draw; 13/5; 12/5; 23/10; 9/4; 5/2; 12/5; 23/10; 23/10; 40/17; 23/10; 5/2; 11/5; 12/5; 47/20; 12/5; 12/5; 9/4; 27/11; 40/17; 13/5; 40/17; 9/4; 11/5; 15/8; 12/5; 12/5; 
META; english/league-1/plymouth-v-rotherham; 2018-04-26 22:20:36 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 6/4; 13/8; 6/4; 8/5; 159/00; 13/8; 7/5; 8/5; 31/21; 31/20; 8/5; 31/20; 7/4; 31/20; 6/4; 6/4; 6/4; 6/4; 11/7; 31/21; 6/4; 6/4; 6/4; 6/4; 13/10; 6/4; 6/4
Plymouth; 31/20; 13/8; 17/10; 17/10; 179/00; 17/10; 7/4; 13/8; 7/4; 7/4; 17/10; 17/10; 7/5; 17/10; 7/4; 17/10; 17/10; 7/4; 11/7; 7/4; 17/10; 7/4; 7/4; 8/5; 6/4; 7/4; 
Draw; 13/5; 12/5; 23/10; 64/25; 12/5; 23/10; 40/17; 23/10; 12/5; 12/5; 12/5; 47/20; 13/5; 12/5; 12/5; 9/4; 27/11; 40/17; 13/5; 12/5; 12/5; 9/4; 15/8; 5/2; ; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-27 02:20:27 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 8/5; 6/4; 31/20; 8/5; 8/5; 13/8; 13/8; 8/5; 31/21; 8/5; 8/5; 13/8; 7/4; 31/20; 6/4; 6/4; 6/4; 6/4; 11/7; 31/21; 31/20; 17/11; 6/4; 6/4; 6/4; 6/4
Plymouth; 7/4; 17/10; 17/10; 17/10; 89/50; 17/10; 8/5; 13/8; 7/4; 17/10; 17/10; 7/4; 7/5; 17/10; 7/4; 17/10; 17/10; 7/4; 11/7; 7/4; 13/8; 17/10; 13/8; 13/8; 7/4; 13/8
Draw; 13/5; 12/5; 23/10; 64/25; 12/5; 23/10; 40/17; 23/10; 12/5; 21/10; 12/5; 47/20; 13/5; 12/5; 12/5; 9/4; 27/11; 40/17; 13/5; 12/5; 12/5; 23/10; 5/2; 12/5; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-27 10:20:33 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 13/8; 8/5; 31/20; 13/8; 163/00; 13/8; 7/5; 8/5; 31/21; 8/5; 8/5; 13/8; 7/4; 8/5; 6/4; 8/5; 17/11; 6/4; 11/7; 31/21; 31/20; 17/11; 6/4; 6/4; 11/8; 6/4; 6/4
Plymouth; 17/10; 13/8; 33/20; 7/4; 44/25; 17/10; 7/4; 13/8; 7/4; 17/10; 13/8; 7/4; 7/5; 17/10; 7/4; 17/10; 17/10; 7/4; 11/7; 7/4; 13/8; 17/10; 13/8; 13/8; 7/5; 7/4; 13/8
Draw; 13/5; 12/5; 21/10; 127/0; 12/5; 23/10; 40/17; 23/10; 5/2; 21/10; 12/5; 47/20; 13/5; 23/10; 12/5; 9/4; 27/11; 40/17; 13/5; 12/5; 12/5; 23/10; 15/8; 5/2; 23/10; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-27 14:20:49 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 13/8; 8/5; 31/20; 13/8; 163/00; 13/8; 7/5; 8/5; 31/21; 8/5; 8/5; 13/8; 7/4; 31/20; 6/4; 8/5; 17/11; 6/4; 11/7; 31/21; 8/5; 17/11; 6/4; 13/8; 6/4; 6/4; 13/8
Plymouth; 17/10; 13/8; 33/20; 7/4; 44/25; 17/10; 7/4; 13/8; 7/4; 17/10; 13/8; 7/4; 7/5; 17/10; 7/4; 17/10; 17/10; 7/4; 11/7; 7/4; 13/8; 17/10; 13/8; 8/5; 13/8; 7/4; 13/8
Draw; 13/5; 12/5; 21/10; 127/0; 12/5; 23/10; 40/17; 23/10; 5/2; 21/10; 12/5; 47/20; 13/5; 23/10; 12/5; 9/4; 27/11; 40/17; 13/5; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-27 18:21:24 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 13/8; 8/5; 13/8; 161/00; 8/5; 7/5; 6/4; 31/21; 31/20; 8/5; 31/20; 8/5; 31/20; 6/4; 8/5; 6/4; 6/4; 11/7; 31/21; 31/20; 17/11; 6/4; 6/4; 6/4; 13/8; ; 
Plymouth; 17/10; 13/8; 17/10; 7/4; 179/00; 7/4; 7/4; 17/10; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 11/7; 7/4; 17/10; 17/10; 13/8; 13/8; 13/8; 7/4; 13/8
Draw; 13/5; 12/5; 21/10; 63/25; 12/5; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; 47/20; 13/5; 23/10; 40/17; 23/10; 27/11; 40/17; 13/5; 40/17; 12/5; 23/10; 9/4; 12/5; 12/5; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-27 22:21:29 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 13/8; 6/4; 13/8; 157/00; 8/5; 6/4; 6/4; 31/21; 31/20; 6/4; 31/20; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 11/7; 31/21; 31/20; 6/4; 7/5; 13/8; 8/5; 6/4; 13/8
Plymouth; 17/10; 7/4; 17/10; 7/4; 89/50; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 17/10; 11/7; 7/4; 17/10; 17/10; 13/8; 13/8; 7/4; 7/4
Draw; 13/5; 12/5; 21/10; 131/0; 12/5; 12/5; 40/17; 23/10; 5/2; 23/10; 9/4; 47/20; 13/5; 12/5; 12/5; 23/10; 27/11; 40/17; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 
META; english/league-1/plymouth-v-rotherham; 2018-04-28 02:21:38 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 13/8; 6/4; 13/8; 157/00; 8/5; 6/4; 6/4; 31/21; 31/20; 8/5; 31/20; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 11/7; 31/21; 31/20; 17/11; 7/5; 6/4; 6/4; 8/5; 6/4; 
Plymouth; 17/10; 7/4; 17/10; 7/4; 89/50; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 11/7; 7/4; 17/10; 17/10; 13/8; 13/8; 6/4; 7/4; 17/10
Draw; 13/5; 12/5; 21/10; 131/0; 12/5; 12/5; 40/17; 23/10; 12/5; 23/10; 9/4; 47/20; 13/5; 12/5; 12/5; 23/10; 27/11; 40/17; 13/5; 12/5; 5/2; 12/5; 9/4; 5/2; 5/2; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-28 10:21:45 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 6/4; 6/4; 29/20; 6/4; 149/00; 6/4; 7/5; 7/5; 31/21; 6/4; 29/20; 31/20; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 13/9; 31/21; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 6/4
Plymouth; 15/8; 7/4; 9/5; 17/10; 91/50; 17/10; 9/5; 13/8; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; 7/4; 7/4; 17/10; 22/13; 7/4; 7/4; 9/5; 7/4; 17/10; 7/4; 9/5; 7/4
Draw; 13/5; 12/5; 12/5; 68/25; 27/10; 12/5; 13/5; 40/17; 23/10; 5/2; 9/4; 47/20; 11/4; 12/5; 27/11; 23/10; 5/2; 40/17; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-28 14:22:18 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 6/4; 6/4; 6/4; 6/4; 161/00; 8/5; 7/5; 6/4; 31/21; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 6/4; 13/9; 31/21; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4
Plymouth; 15/8; 7/4; 7/4; 17/10; 43/25; 7/4; 9/5; 13/8; 7/4; 7/4; 17/10; 17/10; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 22/13; 7/4; 7/4; 17/10; 13/8; 13/8; 17/10; 17/10; 7/4
Draw; 13/5; 12/5; 12/5; 66/25; 5/2; 5/2; 12/5; 40/17; 23/10; 5/2; 12/5; 47/20; 11/4; 12/5; 12/5; 23/10; 5/2; 40/17; 13/5; 27/11; 5/2; 13/5; 13/5; 13/5; ; ; 
META; english/league-1/plymouth-v-rotherham; 2018-04-28 18:21:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Rotherham; 12/5; 4/9; 1/2; 15/8; 51/00; 8/15; 8/15; 4/9; 3/8; 1/2; 1/2; 1/2; 1/2; 9/20; 8/15; 1/2; 21/10; 10/21; 1/2; 18/35; 8/15; 8/15; 1/2; 8/15
Draw; 11/8; 5/2; 27/10; 11/5; 31/10; 13/5; 11/4; 5/2; 3; 11/4; 5/2; 5/2; 29/10; 11/4; 5/2; 11/4; 11/4; 11/4; 11/4; 14/5; 13/5; 14/5; 14/5; 14/5
Plymouth; 15/8; 6; 6/4; 61/10; 7; 11/2; 13/2; 8; 13/2; 6; 13/2; 6; 11/2; 6; 15/2; 53/10; 7; 13/2; 32/5; 21/10; 6; ; ; 
