META; english/league-1/walsall-v-blackpool; 2017-10-08 02:22:30 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Blackpool; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/walsall-v-blackpool; 2017-10-08 10:23:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Blackpool; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/walsall-v-blackpool; 2017-10-08 14:23:29 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; ; ; 7/5; ; 7/5; 13/10; ; ; ; ; ; ; ; 7/5; ; 23/17; 143/100; ; ; ; 29/20; 11/8; ; 5/6; ; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; ; 23/10; 12/5; 40/17; 23/10; 12/5; ; 9/4; 13/5; 5/2; 12/5; ; 23/10; 5/2; 13/5; 40/17; 12/5; 13/5; 47/20; ; 11/5; ; 
META; english/league-1/walsall-v-blackpool; 2017-10-09 10:22:26 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 13/10; 23/17; 7/5; 7/5; ; 6/4; 7/5; 7/5; 7/5; 23/17; 7/5; 6/4; 5/4; 23/17; 7/5; 7/5; 27/20; ; 7/5; ; 
Blackpool; 15/8; 9/5; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; 19/10; 9/5; 15/8; ; 15/8; 2; 9/5; 9/5; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; ; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; ; 9/4; 13/5; 5/2; 12/5; 12/5; 23/10; 5/2; 13/5; 40/17; 12/5; 13/5; 47/20; ; 11/5; ; 
META; english/league-1/walsall-v-blackpool; 2017-10-09 14:22:32 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 13/10; 23/17; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 27/20; ; 7/5; 7/5; 
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; 19/10; 9/5; 15/8; 15/8; 9/5; 19/10; 9/5; 15/8; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; 9/5; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 5/2; 5/2; 23/10; 12/5; 23/10; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 11/5; 21/10; 
META; english/league-1/walsall-v-blackpool; 2017-10-09 18:23:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 13/10; 23/17; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 27/20; ; 27/20; 7/5; 
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; 19/10; 9/5; 15/8; 15/8; 9/5; 19/10; 9/5; 15/8; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; 19/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 5/2; 5/2; 23/10; 12/5; 23/10; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 21/10; 11/5; 
META; english/league-1/walsall-v-blackpool; 2017-10-09 22:22:47 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 13/10; 23/17; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 27/20; ; 27/20; 7/5; 
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; 19/10; 9/5; 15/8; 15/8; 9/5; 19/10; 9/5; 15/8; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; 19/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 5/2; 5/2; 23/10; 12/5; 23/10; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 21/10; 11/5; 
META; english/league-1/walsall-v-blackpool; 2017-10-10 02:22:19 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 7/5; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 27/20; ; 7/5; 7/5; 
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 9/5; 15/8; 15/8; 9/5; 15/8; 9/5; 15/8; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; 19/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 23/10; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 11/5; 11/5; 
META; english/league-1/walsall-v-blackpool; 2017-10-10 10:22:28 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 7/5; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; ; ; 27/20; 11/8; 
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 9/5; 15/8; 19/10; 9/5; 15/8; 9/5; 15/8; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; ; ; 9/5; 19/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 23/10; 62/25; 13/5; 40/17; 12/5; 13/5; ; ; 11/5; 11/5; 
META; english/league-1/walsall-v-blackpool; 2017-10-10 14:23:07 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 7/5; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 27/20; ; 27/20; 7/5; 
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 9/5; 15/8; 19/10; 9/5; 15/8; 9/5; 15/8; 24/13; 9/5; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; 19/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 23/10; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 21/10; 11/5; 
META; english/league-1/walsall-v-blackpool; 2017-10-10 18:22:15 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 29/20; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 27/20; ; 27/20; 7/5; 7/5
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 15/8; 15/8; 19/10; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 97/50; 29/16; 19/10; 15/8; 9/5; 19/10; ; 9/5; 19/10; 19/10
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 12/5; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 40/17; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 21/10; 11/5; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-10 22:22:48 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 29/20; 29/20; 7/5; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 11/8; ; 27/20; 7/5; 7/5
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 15/8; 19/10; 19/10; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 97/50; 29/16; 19/10; 15/8; 9/5; 37/20; ; 9/5; 19/10; 19/10
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 9/4; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 40/17; 62/25; 13/5; 40/17; 12/5; 13/5; 47/20; ; 21/10; 11/5; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-11 02:22:10 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 7/5; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 29/20; 29/20; 7/5; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 151/100; 5/4; 23/17; 7/5; 7/5; 11/8; ; 27/20; 7/5; 7/5
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 15/8; 19/10; 19/10; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 97/50; 29/16; 19/10; 15/8; 15/8; 37/20; ; 9/5; 19/10; 19/10
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 9/4; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 40/17; 62/25; 13/5; 40/17; 12/5; 5/2; 47/20; ; 21/10; 11/5; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-11 10:22:40 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 13/10; 16/11; 6/4; 7/5; 4/3; 6/4; 7/5; 23/17; 29/20; 29/20; 11/8; 7/5; 29/20; 7/5; 7/5; 23/17; 7/5; 6/4; 5/4; 23/17; 7/5; 11/8; 11/8; ; 27/20; 11/8; 7/5
Blackpool; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 15/8; 19/10; 39/20; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 49/25; 29/16; 19/10; 15/8; 19/10; 37/20; ; 9/5; 19/10; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 9/4; 47/20; 23/10; 12/5; 5/2; 23/10; 12/5; 40/17; 62/25; 13/5; 40/17; 12/5; 5/2; 47/20; ; 21/10; 11/5; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-11 18:22:09 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 13/10; 26/19; 6/4; 29/20; 4/3; 6/4; 7/5; 23/17; 11/8; 29/20; 7/5; 7/5; 29/20; ; 7/5; 23/17; 7/5; 6/4; 23/17; 23/17; 7/5; 7/5; 11/8; ; 27/20; 11/8; 7/5
Blackpool; 15/8; 19/10; 19/10; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 19/10; 19/10; 39/20; 9/5; 15/8; ; 15/8; 24/13; 24/13; 49/25; 20/11; 19/10; 15/8; 19/10; 37/20; ; 9/5; 19/10; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 9/4; 9/4; 23/10; 23/10; 12/5; ; 23/10; 12/5; 40/17; 62/25; 12/5; 40/17; 12/5; 12/5; 47/20; ; 23/10; 11/5; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-11 22:22:57 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 13/10; 26/19; 6/4; 29/20; 4/3; 6/4; 7/5; 23/17; 11/8; 29/20; 11/8; 7/5; 29/20; 6/4; 7/5; 23/17; 7/5; 151/100; 23/17; 23/17; 7/5; 7/5; 11/8; ; 27/20; 11/8; 7/5
Blackpool; 15/8; 19/10; 19/10; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 19/10; 19/10; 39/20; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 97/50; 20/11; 19/10; 15/8; 19/10; 37/20; ; 9/5; 15/8; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 9/4; 47/20; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 62/25; 12/5; 40/17; 12/5; 12/5; 47/20; ; 23/10; 9/4; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-12 02:23:33 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 11/8; 26/19; 6/4; 29/20; 4/3; 6/4; 7/5; 23/17; 11/8; 29/20; 11/8; 7/5; 29/20; 6/4; 7/5; 23/17; 7/5; 151/100; 23/17; 23/17; 7/5; 7/5; 11/8; ; 27/20; 27/20; 7/5
Blackpool; 15/8; 19/10; 19/10; 9/5; 15/8; 9/5; 15/8; 9/5; 19/10; 19/10; 19/10; 39/20; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 97/50; 20/11; 19/10; 15/8; 19/10; 37/20; ; 9/5; 15/8; 19/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 9/4; 47/20; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 62/25; 12/5; 40/17; 12/5; 12/5; 47/20; ; 23/10; 9/4; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-12 14:23:16 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 11/8; 11/8; 26/19; 6/4; 29/20; 4/3; 6/4; 7/5; 23/17; 11/8; 29/20; 7/5; 7/5; 29/20; 6/4; 7/5; 23/17; 7/5; 6/4; 23/17; 23/17; 7/5; 7/5; 11/8; 7/5; ; 13/10; 27/20; 7/5
Blackpool; 15/8; 19/10; 19/10; 9/5; 15/8; 9/5; 19/10; 9/5; 19/10; 19/10; 19/10; 39/20; 9/5; 15/8; 9/5; 15/8; 24/13; 24/13; 49/25; 20/11; 19/10; 15/8; 19/10; 37/20; 19/10; ; 15/8; 15/8; 19/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 9/4; 9/4; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 62/25; 12/5; 40/17; 12/5; 12/5; 47/20; 40/17; ; 23/10; 9/4; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-12 18:22:40 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 31/20; 11/8; 17/11; 13/10; 6/4; 4/3; 8/5; 7/5; 23/17; 31/20; 31/20; 31/20; 7/5; 29/20; 7/5; 6/4; 23/17; 6/4; 159/100; 16/11; 23/17; 6/4; 31/20; 6/4; 6/4; ; 7/5; 27/20; 6/4
Blackpool; 17/10; 19/10; 17/10; 15/8; 9/5; 9/5; 9/5; 9/5; 19/10; 17/10; 7/4; 7/4; 9/5; 15/8; 15/8; 9/5; 24/13; 7/4; 46/25; 17/10; 19/10; 9/5; 7/4; 9/5; 7/4; ; 13/8; 15/8; 9/5
Draw; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 40/17; 9/4; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 62/25; 12/5; 40/17; 12/5; 12/5; 47/20; 40/17; ; 23/10; 9/4; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-12 22:23:20 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 31/20; 6/4; 17/11; 13/10; 6/4; 4/3; 8/5; 6/4; 16/11; 31/20; 31/20; 31/20; 7/5; 31/20; 7/5; 6/4; 23/17; 6/4; 161/100; 16/11; 16/11; 6/4; 8/5; 6/4; 17/11; ; 7/5; 6/4; 8/5
Blackpool; 17/10; 13/8; 17/10; 15/8; 7/4; 9/5; 7/4; 7/4; 7/4; 33/20; 7/4; 17/10; 9/5; 9/5; 15/8; 7/4; 24/13; 17/10; 91/50; 17/10; 7/4; 9/5; 17/10; 9/5; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 62/25; 12/5; 12/5; 12/5; 12/5; 47/20; 40/17; ; 23/10; 9/4; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-13 02:22:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 31/20; 6/4; 17/11; 13/10; 6/4; 4/3; 8/5; 6/4; 16/11; 31/20; 31/20; 31/20; 7/5; 31/20; 7/5; 6/4; 23/17; 6/4; 161/100; 16/11; 16/11; 6/4; 8/5; 6/4; 17/11; ; 7/5; 6/4; 8/5
Blackpool; 17/10; 13/8; 17/10; 15/8; 9/5; 9/5; 7/4; 7/4; 7/4; 33/20; 7/4; 17/10; 9/5; 9/5; 15/8; 7/4; 24/13; 17/10; 91/50; 17/10; 7/4; 9/5; 17/10; 9/5; 7/4; ; 9/5; 13/8; 9/5
Draw; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 62/25; 12/5; 12/5; 12/5; 12/5; 47/20; 40/17; ; 23/10; 9/4; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-13 10:24:11 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 8/5; 6/4; 17/11; 13/10; 6/4; 4/3; 8/5; 6/4; 16/11; 31/20; 31/20; 31/20; 7/5; 31/20; 7/5; 6/4; 23/17; 6/4; 161/100; 16/11; 16/11; 6/4; 8/5; 6/4; 17/11; ; 7/5; 6/4; 6/4
Blackpool; 9/5; 13/8; 17/10; 15/8; 7/4; 9/5; 7/4; 7/4; 7/4; 33/20; 7/4; 17/10; 9/5; 9/5; 15/8; 7/4; 24/13; 17/10; 91/50; 17/10; 7/4; 9/5; 17/10; 9/5; 7/4; ; 17/10; 17/10; 7/4
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 62/25; 12/5; 12/5; 12/5; 12/5; 47/20; 40/17; ; 23/10; 9/4; 23/10
META; english/league-1/walsall-v-blackpool; 2017-10-13 14:25:07 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 8/5; 6/4; 17/11; 6/4; 6/4; 4/3; 8/5; 7/5; 16/11; 31/20; 31/20; 31/20; 7/5; 31/20; 7/5; 6/4; 23/17; 6/4; 161/100; 16/11; 16/11; 6/4; 13/8; 6/4; 17/11; ; 7/5; 7/5; 8/5
Blackpool; 9/5; 13/8; 17/10; 9/5; 7/4; 9/5; 7/4; 9/5; 7/4; 33/20; 7/4; 17/10; 9/5; 19/10; 15/8; 7/4; 24/13; 17/10; 91/50; 17/10; 7/4; 9/5; 7/4; 9/5; 7/4; ; 17/10; 17/10; 9/5
Draw; 5/2; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 62/25; 12/5; 12/5; 12/5; 12/5; 47/20; 40/17; ; 12/5; 23/10; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-13 18:23:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 8/5; 6/4; 8/5; 6/4; 8/5; 4/3; 8/5; 6/4; 17/11; 8/5; 13/8; 31/20; 7/5; 13/8; 8/5; 8/5; 16/11; 8/5; 161/100; 16/11; 17/11; 8/5; 8/5; 8/5; 8/5; ; 8/5; 6/4; 8/5
Blackpool; 9/5; 17/10; 13/8; 9/5; 17/10; 9/5; 17/10; 17/10; 17/10; 8/5; 17/10; 17/10; 9/5; 9/5; 13/8; 17/10; 17/10; 8/5; 91/50; 9/5; 17/10; 7/4; 17/10; 17/10; 28/17; ; 17/10; 6/4; 13/8
Draw; 5/2; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 11/5; 47/20; 23/10; 5/2; 12/5; 23/10; 12/5; 23/10; 62/25; 23/10; 40/17; 12/5; 5/2; 47/20; 40/17; ; 12/5; 23/10; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-13 22:24:03 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 8/5; 13/8; 8/5; 6/4; 8/5; 4/3; 13/8; 6/4; 17/11; 8/5; 13/8; 31/20; 7/5; 13/8; 8/5; 8/5; 16/11; 8/5; 171/100; 16/11; 17/11; 8/5; 13/8; 8/5; 8/5; ; 13/8; 6/4; 8/5
Blackpool; 9/5; 13/8; 13/8; 9/5; 17/10; 9/5; 17/10; 17/10; 17/10; 8/5; 17/10; 17/10; 9/5; 9/5; 13/8; 17/10; 17/10; 28/17; 171/100; 9/5; 17/10; 7/4; 7/4; 17/10; 28/17; ; 13/8; 8/5; 13/8
Draw; 5/2; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 11/5; 47/20; 23/10; 5/2; 12/5; 23/10; 12/5; 23/10; 62/25; 23/10; 40/17; 12/5; 12/5; 47/20; 40/17; ; 12/5; 23/10; 12/5
META; english/league-1/walsall-v-blackpool; 2017-10-14 02:22:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Walsall; 8/5; 13/8; 8/5; 6/4; 8/5; 4/3; 8/5; 6/4; 17/11; 8/5; 13/8; 31/20; 7/5; 13/8; 8/5; 8/5; 16/11; 8/5; 169/100; 16/11; 17/11; 8/5; 13/8; 8/5; 8/5; ; 6/4; 6/4; 6/4
Blackpool; 9/5; 13/8; 13/8; 9/5; 17/10; 9/5; 17/10; 17/10; 17/10; 8/5; 17/10; 17/10; 9/5; 9/5; 13/8; 17/10; 17/10; 28/17; 43/25; 9/5; 17/10; 7/4; 7/4; 17/10; 28/17; ; 17/10; 13/8; 13/8
