META; english/league-1/portsmouth-v-peterborough; 2018-04-29 18:20:17 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Peterborough; 12/5; 12/5; 121/0; 12/5; 23/10; 11/5; 27/11; 11/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 5/2; 40/17; 21/10; 23/10
Draw; 12/5; 12/5; 123/0; 13/5; 23/10; 12/5; 27/11; 23/10; 13/5; 12/5; 5/2; 40/17; 23/10; 27/11; 12/5; 40/17; 23/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-01 10:20:23 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 11/10; 11/10; 117/00; 11/10; 11/10; 1; 13/12; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 13/12; 11/10; 21/20; 1; 10/9
Peterborough; 12/5; 12/5; 121/0; 12/5; 23/10; 11/5; 27/11; 9/4; 12/5; 13/5; 12/5; 40/17; 12/5; 27/11; 5/2; 40/17; 21/10; 23/10
Draw; 12/5; 12/5; 123/0; 13/5; 12/5; 12/5; 27/11; 23/10; 13/5; 13/5; 5/2; 40/17; 23/10; 27/11; 12/5; 40/17; 23/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-01 14:20:30 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 23/20; 11/10; 117/00; 11/10; 11/10; 11/10; 13/12; 11/10; 21/20; 23/20; 23/20; 6/5; 11/10; 21/20; 11/10; 13/12; 23/20; 21/20; 1; 10/9
Peterborough; 5/2; 12/5; 23/10; 11/5; 49/20; 12/5; 23/10; 23/10; 27/11; 23/10; 11/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 40/17; 21/10; 12/5
Draw; 12/5; 12/5; 12/5; 23/10; 61/25; 5/2; 23/10; 12/5; 27/11; 23/10; 23/10; 23/10; 49/20; 12/5; 12/5; 23/10; 23/10; 27/11; 12/5; 40/17; 9/4; 23/10
META; english/league-1/portsmouth-v-peterborough; 2018-05-01 18:20:30 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 117/00; 11/10; 11/10; 11/10; 13/12; 11/10; 21/20; 23/20; 23/20; 6/5; 11/10; 21/20; 11/10; 15/14; 13/12; 11/10; 21/20; 1; 10/9; 
Peterborough; 5/2; 12/5; 23/10; 11/5; 59/25; 12/5; 23/10; 23/10; 27/11; 23/10; 11/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 40/17; 21/10; 19/10; 23/10
Draw; 12/5; 12/5; 12/5; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 49/20; 12/5; 12/5; 23/10; 23/10; 13/5; 27/11; 13/5; 40/17; 9/4; 19/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-01 22:20:30 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 117/00; 11/10; 11/10; 11/10; 13/12; 23/20; 21/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 10/9; 
Peterborough; 5/2; 23/10; 23/10; 11/5; 59/25; 12/5; 23/10; 23/10; 27/11; 12/5; 11/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 19/10; 23/10
Draw; 12/5; 5/2; 12/5; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 49/20; 12/5; 12/5; 40/17; 23/10; 13/5; 27/11; 13/5; 40/17; 9/4; 19/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-02 02:20:10 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 13/12; 23/20; 21/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 10/9; ; 
Peterborough; 5/2; 23/10; 23/10; 11/5; 59/25; 12/5; 23/10; 23/10; 27/11; 12/5; 11/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 19/10; 23/10
Draw; 12/5; 5/2; 12/5; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 49/20; 12/5; 12/5; 40/17; 23/10; 13/5; 27/11; 13/5; 40/17; 9/4; 19/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-02 10:20:10 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 13/12; 23/20; 21/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 10/9; ; 
Peterborough; 5/2; 23/10; 23/10; 11/5; 59/25; 12/5; 23/10; 23/10; 27/11; 12/5; 11/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 19/10; 23/10
Draw; 12/5; 5/2; 12/5; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 49/20; 12/5; 12/5; 40/17; 23/10; 13/5; 27/11; 13/5; 40/17; 9/4; 19/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-02 14:20:31 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 117/00; 11/10; 11/10; 11/10; 13/12; 23/20; 21/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 10/9; 
Peterborough; 5/2; 23/10; 23/10; 11/5; 59/25; 12/5; 23/10; 23/10; 27/11; 12/5; 11/5; 12/5; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 11/5; 23/10
Draw; 12/5; 5/2; 12/5; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 49/20; 12/5; 12/5; 40/17; 23/10; 13/5; 27/11; 13/5; 40/17; 9/4; 21/10; 12/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-02 18:20:56 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 11/10; 13/12; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 23/20; 
Peterborough; 5/2; 23/10; 12/5; 11/5; 121/0; 12/5; 23/10; 23/10; 27/11; 12/5; 9/4; 12/5; 23/10; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 40/17; 21/10; 11/5; 12/5
Draw; 12/5; 5/2; 12/5; 23/10; 51/20; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 23/10; 13/5; 27/11; 13/5; 12/5; 9/4; 21/10; 5/2
META; english/league-1/portsmouth-v-peterborough; 2018-05-02 22:20:43 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 11/10; 13/12; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 23/20; 
Peterborough; 5/2; 23/10; 12/5; 11/5; 121/0; 12/5; 23/10; 23/10; 27/11; 12/5; 9/4; 12/5; 23/10; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 11/5; 12/5
Draw; 12/5; 5/2; 12/5; 23/10; 51/20; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 5/2; 49/20; 12/5; 5/2; 27/11; 23/10; 13/5; 27/11; 13/5; 27/11; 9/4; 21/10; 5/2
META; english/league-1/portsmouth-v-peterborough; 2018-05-03 02:20:37 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 11/10; 13/12; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 1; 20/21; 23/20
Peterborough; 5/2; 23/10; 12/5; 11/5; 121/0; 12/5; 23/10; 23/10; 27/11; 12/5; 9/4; 12/5; 23/10; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 2; 12/5
Draw; 12/5; 5/2; 12/5; 23/10; 51/20; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 5/2; 49/20; 12/5; 5/2; 27/11; 23/10; 13/5; 27/11; 13/5; 27/11; 9/4; 11/5; 13/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-03 10:20:39 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 1; 13/12; 11/10; 21/20; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 21/20; 20/21
Peterborough; 5/2; 12/5; 12/5; 11/5; 121/0; 12/5; 23/10; 23/10; 27/11; 12/5; 11/5; 12/5; 23/10; 47/20; 12/5; 12/5; 40/17; 12/5; 28/13; 27/11; 12/5; 12/5; 21/10; 2
Draw; 12/5; 5/2; 12/5; 23/10; 51/20; 13/5; 12/5; 5/2; 27/11; 12/5; 23/10; 5/2; 5/2; 49/20; 12/5; 5/2; 27/11; 23/10; 13/5; 27/11; 13/5; 27/11; 23/10; 11/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-03 14:20:52 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 21/20; 1; 53/50; 11/10; 11/10; 1; 13/12; 21/20; 1; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 15/14; 13/12; 21/20; 21/20; 1; 20/21; 21/20
Peterborough; 5/2; 12/5; 5/2; 23/10; 13/5; 12/5; 23/10; 23/10; 27/11; 5/2; 9/4; 12/5; 23/10; 5/2; 13/5; 12/5; 5/2; 12/5; 28/13; 27/11; 5/2; 5/2; 11/5; 11/5; 13/5
Draw; 12/5; 5/2; 12/5; 5/2; 13/5; 13/5; 12/5; 5/2; 27/11; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 27/11; 23/10; 13/5; 27/11; 13/5; 27/11; 23/10; 12/5; 13/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-03 18:20:50 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 10/11; 19/20; 19/20; 1; 49/50; 1; 20/21; 10/11; 13/12; 19/20; 1; 20/21; 11/10; 1; 21/20; 19/20; 19/20; 19/20; 28/29; 13/12; 20/21; 19/20; 20/21; 5/6; 20/21; 20/21
Draw; 5/2; 5/2; 5/2; 5/2; 66/25; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 45/17; 27/11; 13/5; 28/11; 23/10; 23/10; 13/5; 13/5
Peterborough; 3; 11/4; 11/4; 23/10; 141/0; 14/5; 11/4; 13/5; 27/11; 14/5; 13/5; 11/4; 23/10; 27/10; 13/5; 13/5; 11/4; 27/10; 27/11; 27/11; 14/5; 14/5; 5/2; 13/5; 14/5; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-03 22:20:45 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 10/11; 10/11; 1; 49/50; 1; 20/21; 10/11; 19/20; 1; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 28/29; 19/20; 1; 19/20; 10/11; 5/6; 1; 20/21; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 66/25; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 45/17; 28/11; 13/5; 28/11; 23/10; 12/5; 13/5; 13/5
Peterborough; 3; 11/4; 27/10; 23/10; 141/0; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 23/10; 13/5; 13/5; 11/4; 14/5; 27/10; 27/11; 11/4; 27/10; 14/5; 13/5; 13/5; 14/5; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-04 02:20:31 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 10/11; 10/11; 1; 49/50; 1; 20/21; 10/11; 19/20; 1; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 28/29; 19/20; 1; 19/20; 10/11; 5/6; 1; 20/21; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 66/25; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 45/17; 28/11; 13/5; 28/11; 12/5; 2; 13/5; 13/5
Peterborough; 3; 11/4; 27/10; 23/10; 141/0; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 14/5; 23/10; 13/5; 13/5; 11/4; 14/5; 27/10; 27/11; 11/4; 27/10; 14/5; 13/5; 11/5; 14/5; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-04 10:20:32 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 19/20; 1; 1; 49/50; 1; 20/21; 10/11; 19/20; 1; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 28/29; 19/20; 1; 19/20; 10/11; 5/6; 1; 20/21; ; 
Draw; 11/4; 13/5; 5/2; 23/10; 66/25; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 28/11; 5/2; 45/17; 28/11; 11/4; 28/11; 12/5; 2; 13/5; 13/5
Peterborough; 3; 13/5; 27/10; 11/4; 141/0; 14/5; 11/4; 11/4; 11/4; 27/10; 11/4; 14/5; 23/10; 13/5; 13/5; 11/4; 11/4; 27/10; 27/11; 11/4; 13/5; 14/5; 5/2; 11/5; 14/5; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-04 14:20:51 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 19/20; 1; 1; 49/50; 1; 20/21; 10/11; 19/20; 1; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 28/29; 19/20; 1; 19/20; 19/20; 10/11; 20/21; 1; ; ; 
Draw; 11/4; 13/5; 5/2; 23/10; 131/0; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 45/17; 28/11; 11/4; 28/11; 5/2; 12/5; 12/5; 13/5; 13/5
Peterborough; 3; 13/5; 13/5; 11/4; 71/25; 14/5; 11/4; 11/4; 11/4; 27/10; 11/4; 14/5; 23/10; 13/5; 13/5; 11/4; 11/4; 27/10; 27/11; 11/4; 27/10; 11/4; 13/5; 5/2; 13/5; 14/5; 11/4
META; english/league-1/portsmouth-v-peterborough; 2018-05-04 18:20:57 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 10/11; 1; 19/20; 19/20; 93/00; 19/20; 10/11; 10/11; 8/9; 19/20; 19/20; 20/21; 1; 19/20; 10/11; 19/20; 10/11; 19/20; 11/12; 8/9; 20/21; 10/11; 10/11; 9/10; 10/11; 10/11; 10/11
Draw; 11/4; 13/5; 5/2; 23/10; 67/25; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 28/11; 5/2; 27/10; 13/5; 11/4; 13/5; 5/2; 23/10; 12/5; 27/10; 13/5
Peterborough; 10/3; 13/5; 14/5; 11/4; 149/0; 3; 14/5; 11/4; 29/10; 14/5; 11/4; 14/5; 23/10; 14/5; 3; 14/5; 29/10; 27/10; 13/5; 29/10; 14/5; 29/10; 14/5; 11/4; 14/5; 3; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-04 22:20:49 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 10/11; 19/20; 19/20; 19/20; 49/50; 19/20; 20/21; 10/11; 8/9; 1; 19/20; 20/21; 1; 19/20; 10/11; 19/20; 19/20; 19/20; 11/12; 8/9; 1; 19/20; 19/20; 20/21; 20/21; 20/21; 20/21
Draw; 11/4; 13/5; 5/2; 23/10; 133/0; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 5/2; 28/11; 5/2; 27/10; 13/5; 11/4; 13/5; 5/2; 23/10; 12/5; 13/5; 13/5
Peterborough; 16/5; 11/4; 27/10; 11/4; 14/5; 3; 11/4; 11/4; 29/10; 11/4; 11/4; 11/4; 23/10; 14/5; 3; 14/5; 14/5; 27/10; 13/5; 29/10; 27/10; 14/5; 13/5; 14/5; 3; 14/5; 
META; english/league-1/portsmouth-v-peterborough; 2018-05-05 02:20:39 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; 20/21; 10/11; 8/9; 19/20; 19/20; 10/11; 1; 19/20; 10/11; 19/20; 10/11; 19/20; 11/12; 8/9; 37/40; 10/11; 5/6; 9/10; 10/11; 10/11; 10/11
Draw; 11/4; 13/5; 5/2; 23/10; 137/0; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 11/4; 5/2; 28/11; 5/2; 27/10; 13/5; 11/4; 13/5; 13/5; 12/5; 5/2; 27/10; 
Peterborough; 16/5; 11/4; 29/10; 11/4; 3; 11/4; 11/4; 29/10; 29/10; 11/4; 14/5; 23/10; 29/10; 3; 14/5; 29/10; 27/10; 13/5; 29/10; 29/10; 56/19; 14/5; 3; 3; 14/5; ; 
META; english/league-1/portsmouth-v-peterborough; 2018-05-05 10:20:43 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 19/20; 19/20; 19/20; 19/20; 49/50; 1; 20/21; 10/11; 8/9; 1; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 68/67; 8/9; 21/20; 19/20; 19/20; 20/21; 20/21; 20/21; 1; 
Draw; 27/10; 13/5; 5/2; 23/10; 66/25; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 28/11; 5/2; 45/17; 13/5; 27/10; 28/11; 5/2; 5/2; 5/2; 13/5; 5/2
Peterborough; 31/10; 11/4; 27/10; 11/4; 141/0; 14/5; 11/4; 11/4; 29/10; 27/10; 11/4; 11/4; 13/5; 27/10; 14/5; 14/5; 11/4; 27/10; 40/17; 29/10; 13/5; 11/4; 13/5; 14/5; 14/5; 14/5; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-05 14:21:31 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 19/20; 1; 19/20; 99/00; 1; 10/11; 15/16; 1; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 68/67; 15/16; 21/20; 19/20; 19/20; 20/21; 1; 20/21; 1; ; ; 
Draw; 27/10; 13/5; 5/2; 23/10; 129/0; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 45/17; 13/5; 27/10; 28/11; 5/2; 5/2; 13/5; 5/2; 13/5
Peterborough; 31/10; 13/5; 13/5; 11/4; 57/20; 14/5; 11/4; 11/4; 27/10; 13/5; 11/4; 11/4; 5/2; 13/5; 14/5; 11/4; 11/4; 27/10; 40/17; 27/10; 13/5; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5
META; english/league-1/portsmouth-v-peterborough; 2018-05-05 18:20:50 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Portsmouth; 1; 21/20; 19/20; 49/50; 1; 10/11; 39/40; 21/20; 1; 21/20; 1; 21/20; 1; 19/20; 68/67; 39/40; 21/20; 1; 20/21; 1; ; ; ; ; ; 
Draw; 27/10; 13/5; 13/5; 23/10; 133/0; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 28/11; 5/2; 45/17; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5
Peterborough; 29/10; 13/5; 5/2; 11/4; 14/5; 14/5; 11/4; 11/4; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 27/10; 40/17; 13/5; 13/5; 45/17; 13/5; 27/10; 11/4; 27/10; 14/5
