META; english/league-1/rotherham-v-blackpool; 2018-04-29 18:20:24 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Blackpool; 21/10; 13/5; 54/25; 12/5; 21/10; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 39/19; 2; 11/5; 23/10; 21/10; 21/10; 12/5
META; english/league-1/rotherham-v-blackpool; 2018-04-30 14:20:38 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/5; 21/20; 31/25; 23/20; 6/5; 1; 13/11; 11/10; 23/20; 6/5; 11/10; 15/13; 6/5; 13/11; 23/20; 21/20; 23/20; 
Draw; 5/2; 12/5; 129/0; 5/2; 5/2; 23/10; 27/11; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10
Blackpool; 21/10; 13/5; 54/25; 12/5; 21/10; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 39/19; 2; 11/5; 23/10; 21/10; 11/5; 12/5
META; english/league-1/rotherham-v-blackpool; 2018-04-30 18:20:39 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/5; 21/20; 31/25; 23/20; 6/5; 1; 13/11; 11/10; 23/20; 6/5; 11/10; 15/13; 6/5; 13/11; 23/20; 21/20; 23/20; 
Draw; 5/2; 12/5; 129/0; 5/2; 5/2; 23/10; 27/11; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10
Blackpool; 21/10; 13/5; 54/25; 12/5; 21/10; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 39/19; 2; 11/5; 23/10; 21/10; 11/5; 12/5
META; english/league-1/rotherham-v-blackpool; 2018-04-30 22:20:37 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/5; 11/10; 31/25; 23/20; 6/5; 1; 13/11; 11/10; 23/20; 6/5; 11/10; 15/13; 6/5; 13/11; 23/20; 21/20; 23/20; 
Blackpool; 21/10; 5/2; 54/25; 12/5; 21/10; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 39/19; 2; 11/5; 23/10; 21/10; 11/5; 12/5
Draw; 5/2; 12/5; 129/0; 5/2; 5/2; 23/10; 27/11; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10
META; english/league-1/rotherham-v-blackpool; 2018-05-01 02:20:27 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/5; 11/10; 31/25; 23/20; 6/5; 1; 13/11; 11/10; 23/20; 6/5; 11/10; 15/13; 6/5; 13/11; 23/20; 21/20; 23/20; 
Blackpool; 21/10; 5/2; 54/25; 12/5; 21/10; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 39/19; 2; 11/5; 23/10; 21/10; 11/5; 12/5
Draw; 5/2; 12/5; 129/0; 5/2; 5/2; 23/10; 27/11; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10
META; english/league-1/rotherham-v-blackpool; 2018-05-01 10:20:29 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/5; 11/10; 31/25; 23/20; 6/5; 1; 13/11; 11/10; 23/20; 6/5; 11/10; 15/13; 6/5; 13/11; 23/20; 10/9; ; 
Blackpool; 21/10; 5/2; 54/25; 12/5; 21/10; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 39/19; 2; 11/5; 23/10; 21/10; 11/5; 12/5
Draw; 5/2; 12/5; 129/0; 5/2; 12/5; 23/10; 27/11; 23/10; 12/5; 13/5; 5/2; 12/5; 5/2; 27/11; 5/2; 12/5; 23/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-01 14:20:38 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 11/10; 5/4; 23/20; 127/00; 6/5; 6/5; 11/10; 13/11; 6/5; 23/20; 6/5; 5/4; 6/5; 6/5; 15/13; 6/5; 13/11; 6/5; 10/9; ; 
Blackpool; 11/5; 5/2; 21/10; 21/10; 111/0; 9/4; 21/10; 21/10; 11/5; 21/10; 2; 21/10; 43/20; 9/4; 11/5; 21/10; 2; 11/5; 11/5; 21/10; 11/5; 12/5
Draw; 5/2; 12/5; 23/10; 23/10; 49/20; 5/2; 12/5; 12/5; 27/11; 23/10; 23/10; 5/2; 47/20; 13/5; 12/5; 40/17; 5/2; 27/11; 5/2; 40/17; 23/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-01 18:20:36 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 11/10; 5/4; 23/20; 127/00; 6/5; 6/5; 11/10; 13/11; 6/5; 11/10; 6/5; 5/4; 6/5; 6/5; 15/13; 6/5; 6/5; 13/11; 5/4; 10/9; 11/10; ; 
Blackpool; 11/5; 5/2; 21/10; 21/10; 43/20; 9/4; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 43/20; 9/4; 11/5; 21/10; 2; 31/16; 11/5; 85/40; 21/10; 11/5; 9/5; 12/5
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 23/10; 23/10; 5/2; 12/5; 13/5; 12/5; 40/17; 5/2; 5/2; 27/11; 5/2; 40/17; 23/10; 19/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-01 22:20:37 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 127/00; 6/5; 6/5; 11/10; 13/11; 5/4; 11/10; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 10/9; 11/10; 
Blackpool; 11/5; 11/5; 21/10; 21/10; 43/20; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 31/16; 11/5; 85/40; 28/13; 11/5; 9/5; 12/5
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 12/5; 13/5; 5/2; 40/17; 5/2; 5/2; 27/11; 5/2; 40/17; 23/10; 19/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-02 02:20:17 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 127/00; 6/5; 6/5; 11/10; 13/11; 5/4; 11/10; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 10/9; 11/10; 
Blackpool; 11/5; 11/5; 21/10; 21/10; 43/20; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 9/4; 11/5; 21/10; 2; 31/16; 11/5; 85/40; 28/13; 11/5; 9/5; 12/5
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 47/20; 13/5; 12/5; 40/17; 5/2; 5/2; 27/11; 5/2; 40/17; 23/10; 19/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-02 10:20:17 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 127/00; 6/5; 6/5; 11/10; 13/11; 5/4; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 10/9; 11/10; 
Blackpool; 11/5; 11/5; 21/10; 21/10; 43/20; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 31/16; 11/5; 85/40; 28/13; 11/5; 9/5; 12/5
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 47/20; 13/5; 5/2; 40/17; 5/2; 5/2; 27/11; 5/2; 40/17; 23/10; 19/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-02 14:20:38 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 127/00; 6/5; 6/5; 11/10; 13/11; 5/4; 23/20; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 23/20; 11/10; 
Blackpool; 11/5; 11/5; 21/10; 21/10; 43/20; 9/4; 21/10; 21/10; 11/5; 11/5; 2; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 31/16; 11/5; 85/40; 28/13; 11/5; 21/10; 12/5
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 47/20; 13/5; 5/2; 40/17; 5/2; 5/2; 27/11; 5/2; 40/17; 23/10; 23/10; 
META; english/league-1/rotherham-v-blackpool; 2018-05-02 18:21:03 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 123/00; 6/5; 6/5; 11/10; 13/11; 5/4; 23/20; 6/5; 11/10; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; 13/11; 5/4; 6/5; 23/20; 11/10; 6/5
Blackpool; 11/5; 11/5; 21/10; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 2; 31/16; 11/5; 85/40; 28/13; 11/5; 21/10; 9/4
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 12/5; 12/5; 27/11; 12/5; 9/4; 5/2; 12/5; 47/20; 13/5; 12/5; 40/17; 5/2; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10; 5/2
META; english/league-1/rotherham-v-blackpool; 2018-05-02 22:20:50 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 123/00; 6/5; 6/5; 11/10; 13/11; 5/4; 23/20; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 23/20; 23/20; 6/5
Blackpool; 11/5; 11/5; 21/10; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 2; 31/16; 11/5; 85/40; 11/5; 11/5; 21/10; 9/4
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 12/5; 12/5; 27/11; 12/5; 9/4; 5/2; 12/5; 47/20; 13/5; 12/5; 12/5; 5/2; 5/2; 27/11; 5/2; 27/11; 23/10; 23/10; 5/2
META; english/league-1/rotherham-v-blackpool; 2018-05-03 02:20:44 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 123/00; 6/5; 6/5; 11/10; 13/11; 5/4; 23/20; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 23/20; 10/9; 6/5
Blackpool; 11/5; 11/5; 21/10; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 2; 31/16; 11/5; 85/40; 11/5; 11/5; 2; 9/4
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 12/5; 12/5; 27/11; 12/5; 9/4; 5/2; 12/5; 47/20; 13/5; 12/5; 12/5; 5/2; 5/2; 27/11; 5/2; 27/11; 23/10; 9/4; 5/2
META; english/league-1/rotherham-v-blackpool; 2018-05-03 10:20:46 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 123/00; 6/5; 6/5; 11/10; 13/11; 5/4; 23/20; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 23/20; 10/9
Blackpool; 11/5; 11/5; 21/10; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 2; 31/16; 11/5; 85/40; 11/5; 11/5; 2
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 12/5; 12/5; 27/11; 12/5; 9/4; 5/2; 12/5; 47/20; 13/5; 12/5; 12/5; 5/2; 5/2; 27/11; 5/2; 27/11; 23/10; 9/4
META; english/league-1/rotherham-v-blackpool; 2018-05-03 14:20:59 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 5/4; 23/20; 123/00; 6/5; 6/5; 11/10; 13/11; 5/4; 23/20; 6/5; 11/10; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 13/11; 5/4; 6/5; 6/5; 23/20; 5/4
Blackpool; 11/5; 11/5; 21/10; 21/10; 56/25; 23/10; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 2; 31/16; 11/5; 85/40; 28/13; 11/5; 21/10; 11/5
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 9/4; 5/2; 12/5; 47/20; 13/5; 12/5; 12/5; 5/2; 5/2; 27/11; 5/2; 27/11; 23/10; 23/10; 5/2
META; english/league-1/rotherham-v-blackpool; 2018-05-03 18:20:57 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 5/4; 13/10; 27/20; 23/20; 34/25; 13/10; 13/10; 5/4; 11/8; 27/20; 13/10; 13/10; 11/10; 11/8; 11/8; 13/10; 23/17; 6/5; 17/14; 11/8; 13/10; 6/5; 6/5; 7/5; 11/8; 
Blackpool; 2; 2; 21/10; 2; 21/10; 19/10; 2; 24/13; 2; 2; 11/5; 39/20; 2; 19/10; 2; 45/23; 24/13; 2; 19/10; 19/10; 15/8; 19/10; 19/10; ; ; 
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 12/5; 12/5; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 47/20; 5/2; 12/5; 12/5; 5/2; 28/11; 27/11; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2
META; english/league-1/rotherham-v-blackpool; 2018-05-03 22:20:52 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 5/4; 13/10; 13/10; 13/10; 34/25; 13/10; 13/10; 5/4; 11/8; 27/20; 11/8; 13/10; 11/10; 27/20; 11/8; 13/10; 13/10; 6/5; 17/14; 11/8; 13/10; 6/5; 6/5; 27/20; 27/20; 
Blackpool; 2; 2; 15/8; 99/50; 21/10; 19/10; 2; 24/13; 2; 2; 11/5; 2; 2; 37/19; 2; 45/23; 24/13; 2; 37/19; 19/10; 15/8; 2; ; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 127/0; 12/5; 12/5; 23/10; 27/11; 23/10; 23/10; 23/10; 12/5; 47/20; 5/2; 12/5; 12/5; 5/2; 28/11; 27/11; 5/2; 27/11; 23/10; 23/10; 5/2; 13/5
META; english/league-1/rotherham-v-blackpool; 2018-05-04 02:20:38 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 5/4; 13/10; 13/10; 13/10; 34/25; 13/10; 13/10; 5/4; 11/8; 27/20; 11/8; 13/10; 11/10; 27/20; 11/8; 13/10; 13/10; 6/5; 17/14; 11/8; 13/10; 6/5; 6/5; 27/20; 27/20; 
Blackpool; 2; 2; 15/8; 99/50; 21/10; 19/10; 2; 24/13; 2; 2; 11/5; 2; 2; 37/19; 2; 45/23; 24/13; 2; 37/19; 19/10; 13/8; 2; ; ; ; 
Draw; 5/2; 12/5; 23/10; 9/4; 127/0; 12/5; 12/5; 23/10; 27/11; 12/5; 23/10; 23/10; 12/5; 47/20; 5/2; 12/5; 12/5; 5/2; 28/11; 27/11; 5/2; 27/11; 23/10; 19/10; 5/2; 13/5
META; english/league-1/rotherham-v-blackpool; 2018-05-04 10:20:39 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 7/5; 13/10; 13/10; 7/5; 133/00; 13/10; 13/10; 13/10; 11/8; 27/20; 11/8; 13/10; 11/10; 27/20; 11/8; 13/10; 23/17; 6/5; 17/14; 11/8; 13/10; 6/5; 6/5; 27/20; 27/20; 
Blackpool; 2; 2; 19/10; 41/20; 21/10; 19/10; 2; 24/13; 2; 2; 11/5; 2; 2; 37/19; 2; 45/23; 24/13; 2; 37/19; 19/10; 13/8; 2; ; ; ; 
Draw; 13/5; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 12/5; 47/20; 5/2; 12/5; 12/5; 5/2; 28/11; 27/11; 13/5; 27/11; 23/10; 19/10; 5/2; 13/5
META; english/league-1/rotherham-v-blackpool; 2018-05-04 14:20:58 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 7/5; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 11/8; 27/20; 11/8; 13/10; 11/10; 27/20; 11/8; 13/10; 13/10; 6/5; 17/14; 11/8; 13/10; 13/10; 5/4; 5/4; 27/20; 27/20; ; 
Blackpool; 2; 2; 19/10; 51/25; 21/10; 19/10; 2; 24/13; 2; 2; 11/5; 2; 2; 37/19; 2; 45/23; 24/13; 2; 37/19; 15/8; 19/10; 19/10; 2; ; ; ; 
Draw; 13/5; 12/5; 23/10; 23/10; 51/20; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 23/10; 12/5; 47/20; 5/2; 12/5; 12/5; 5/2; 28/11; 27/11; 13/5; 27/11; 12/5; 12/5; 23/10; 5/2; 13/5
META; english/league-1/rotherham-v-blackpool; 2018-05-04 18:21:04 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/4; 13/10; 7/5; 7/5; 141/00; 29/20; 7/5; 11/8; 11/8; 29/20; 7/5; 11/8; 6/5; 6/4; 7/5; 7/5; 7/5; 16/11; 26/19; 11/8; 7/5; 7/5; 13/10; 11/8; 11/8; 7/5; 7/5
Blackpool; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 9/5; 15/8; 24/13; 15/8; 15/8; 15/8; 2; 9/5; 15/8; 15/8; 9/5; 28/17; 12/7; 24/13; 19/10; 24/13; 9/5; 7/4; 9/5; 19/10; 19/10
Draw; 13/5; 12/5; 23/10; 23/10; 51/20; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 13/5; 12/5; 12/5; 5/2; 13/5; 27/11; 13/5; 27/11; 12/5; 23/10; 23/10; 5/2; 13/5
META; english/league-1/rotherham-v-blackpool; 2018-05-04 22:20:56 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/4; 7/5; 7/5; 7/5; 139/00; 29/20; 7/5; 11/8; 11/8; 7/5; 7/5; 11/8; 6/5; 6/4; 7/5; 7/5; 23/17; 16/11; 26/19; 11/8; 7/5; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5
Blackpool; 15/8; 19/10; 15/8; 19/10; 193/00; 19/10; 15/8; 15/8; 24/13; 19/10; 19/10; 15/8; 2; 9/5; 15/8; 15/8; 24/13; 28/17; 12/7; 24/13; 15/8; 24/13; 15/8; 9/5; 19/10; 19/10; 19/10
Draw; 13/5; 12/5; 23/10; 23/10; 51/20; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 47/20; 13/5; 12/5; 27/11; 5/2; 13/5; 27/11; 13/5; 27/11; 12/5; 23/10; 12/5; 5/2; 13/5
META; english/league-1/rotherham-v-blackpool; 2018-05-05 02:20:46 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 6/4; 7/5; 7/5; 7/5; 36/25; 29/20; 7/5; 11/8; 11/8; 29/20; 7/5; 6/5; 6/4; 7/5; 7/5; 7/5; 16/11; 23/17; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 
Blackpool; 15/8; 19/10; 15/8; 19/10; 46/25; 19/10; 15/8; 15/8; 24/13; 15/8; 15/8; 9/5; 2; 9/5; 15/8; 9/5; 7/4; 28/17; 12/7; 24/13; 15/8; 9/5; 13/8; 7/4; 7/4; 9/5; 7/4
Draw; 13/5; 12/5; 23/10; 23/10; 129/0; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 47/20; 13/5; 12/5; 27/11; 5/2; 13/5; 27/11; 13/5; 27/11; 5/2; 23/10; 12/5; 13/5; 13/5; 
META; english/league-1/rotherham-v-blackpool; 2018-05-05 10:20:50 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 29/20; 11/8; 11/8; 7/5; 141/00; 29/20; 7/5; 11/8; 11/8; 7/5; 11/8; 7/5; 6/5; 7/5; 7/5; 7/5; 7/5; 16/11; 23/17; 11/8; 7/5; 7/5; 11/8; 11/8; 7/5; 7/5; 7/5
Blackpool; 15/8; 19/10; 19/10; 19/10; 93/50; 19/10; 9/5; 15/8; 24/13; 19/10; 15/8; 15/8; 2; 15/8; 15/8; 15/8; 9/5; 28/17; 7/4; 24/13; 19/10; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5
Draw; 27/10; 12/5; 23/10; 23/10; 13/5; 12/5; 12/5; 12/5; 27/11; 12/5; 12/5; 12/5; 47/20; 13/5; 12/5; 27/11; 5/2; 28/11; 27/11; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 
META; english/league-1/rotherham-v-blackpool; 2018-05-05 14:21:39 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 29/20; 13/10; 27/20; 7/5; 7/5; 7/5; 7/5; 13/10; 11/8; 11/8; 13/10; 13/10; 11/8; 11/8; 7/5; 11/8; 23/17; 7/5; 23/18; 11/8; 11/8; 7/5; 13/10; 27/20; 11/8; 7/5; 7/5
Blackpool; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 15/8; 15/8; 24/13; 19/10; 19/10; 2; 15/8; 39/20; 15/8; 19/10; 24/13; 7/4; 11/6; 24/13; 19/10; 19/10; 15/8; 15/8; 19/10; 19/10; 19/10
Draw; 27/10; 12/5; 23/10; 23/10; 5/2; 5/2; 12/5; 12/5; 27/11; 12/5; 5/2; 23/10; 12/5; 47/20; 13/5; 12/5; 12/5; 5/2; 13/5; 27/11; 13/5; 12/5; 12/5; 13/5; 27/10; 13/5; 11/4
META; english/league-1/rotherham-v-blackpool; 2018-05-05 18:20:57 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Rotherham; 7/5; 13/10; 11/8; 7/5; 139/00; 7/5; 7/5; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 11/8; 13/10; 23/17; 7/5; 23/18; 11/8; 11/8; 23/17; 11/8; 13/10; 11/8; 7/5; 11/8
Blackpool; 19/10; 19/10; 19/10; 19/10; 39/20; 2; 19/10; 15/8; 24/13; 19/10; 19/10; 19/10; 15/8; 24/13; 7/4; 11/6; 24/13; 19/10; 19/10; 15/8; 19/10; 19/10; 19/10; 19/10; ; 
Draw; 11/4; 12/5; 12/5; 23/10; 63/25; 5/2; 12/5; 12/5; 27/11; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 13/5; 27/11; 13/5; 27/11; 12/5; 13/5; 13/5; 13/5; ; 
