META; english/league-1/wigan-v-rotherham; 2018-04-08 14:23:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 3/4; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 7/10; 8/11; 8/11; 7/10; 11/17; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 74/25; 29/10; 11/4; 13/5; 27/10; 27/10; 11/4; 14/5; 11/4; 27/10; 3; 14/5; 45/17; 14/5; 14/5; 27/10; 14/5; 45/17; 2; 14/5
Rotherham; 4; 19/5; 19/5; 19/5; 79/20; 4; 7/2; 43/10; 19/5; 4; 15/4; 15/4; 19/5; 15/4; 15/4; 19/5; 9/2; 41/13; 43/10; 19/5; 50/13; 7/2; 4; 
META; english/league-1/wigan-v-rotherham; 2018-04-10 14:23:14 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 7/10; 8/11; 8/11; 7/10; 11/17; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 13/5; 27/10; 27/10; 11/4; 14/5; 11/4; 27/10; 3; 14/5; 45/17; 14/5; 14/5; 27/10; 14/5; 45/17; 13/5; 14/5
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 19/5; 4; 15/4; 15/4; 19/5; 15/4; 15/4; 19/5; 9/2; 41/13; 43/10; 19/5; 50/13; 7/2; 4; 
META; english/league-1/wigan-v-rotherham; 2018-04-10 18:23:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 7/10; 8/11; 8/11; 7/10; 4/6; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 27/10; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 27/10; 14/5
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 15/4; 19/5; 15/4; 15/4; 39/10; 9/2; 41/13; 43/10; 19/5; 75/19; 7/2; 4; 
META; english/league-1/wigan-v-rotherham; 2018-04-10 22:23:00 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 7/10; 8/11; 8/11; 7/10; 4/6; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 27/10; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 27/10; 14/5
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 15/4; 19/5; 15/4; 15/4; 39/10; 9/2; 41/13; 43/10; 19/5; 75/19; 7/2; 4; 
META; english/league-1/wigan-v-rotherham; 2018-04-11 02:21:50 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 8/11; 8/11; 7/10; 4/6; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 27/10; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 27/10; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 15/4; 15/4; 15/4; 39/10; 9/2; 41/13; 43/10; 19/5; 39/10; 7/2; 4; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-11 10:21:59 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 8/11; 8/11; 7/10; 4/6; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 27/10; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 11/4; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 15/4; 15/4; 15/4; 75/19; 9/2; 41/13; 43/10; 19/5; 75/19; 7/2; 4; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-11 14:22:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 8/13; 11/17; 7/10; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 4/6; 3/5; 8/11; 11/17; 8/11; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 27/10; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 27/10; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 4; 19/5; 15/4; 15/4; 39/10; 9/2; 41/13; 43/10; 19/5; 75/19; 7/2; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-11 18:22:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 4/6; 11/17; 7/10; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 9/13; 3/5; 8/11; 11/17; 7/10; 9/13; 4/6; 4/7; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 11/4; 11/4; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 11/4; 9/4; 14/5; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 4; 19/5; 15/4; 15/4; 4; 9/2; 41/13; 43/10; 4; 7/2; 4; 4; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-11 22:21:57 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 4/6; 11/17; 7/10; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 9/13; 3/5; 8/11; 11/17; 7/10; 9/13; 4/6; 4/7; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 11/4; 11/4; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 11/4; 9/4; 14/5; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 4; 19/5; 15/4; 15/4; 4; 9/2; 41/13; 43/10; 4; 7/2; 4; 4; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-12 02:21:44 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 4/6; 11/17; 7/10; 7/10; 4/6; 4/6; 7/10; 8/11; 4/6; 9/13; 3/5; 8/11; 11/17; 7/10; 9/13; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 11/4; 11/4; 3; 14/5; 27/10; 14/5; 14/5; 27/10; 14/5; 11/4; 14/5; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 4; 19/5; 15/4; 4; 9/2; 41/13; 43/10; 4; 7/2; 4; ; ; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-12 10:21:41 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 73/100; 7/10; 4/6; 4/6; 11/17; 7/10; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 4/6; 3/5; 8/11; 11/17; 7/10; 9/13; 4/6; 4/7; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 13/5; 149/50; 29/10; 11/4; 11/4; 27/10; 11/4; 11/4; 11/4; 11/4; 11/4; 3; 11/4; 11/4; 14/5; 14/5; 27/10; 14/5; 14/5; 9/4; 14/5; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 41/10; 4; 7/2; 43/10; 4; 15/4; 4; 19/5; 15/4; 4; 9/2; 41/13; 43/10; 4; 77/19; 7/2; 4; 4; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-12 14:22:00 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 7/10; 7/10; 13/20; 8/11; 7/10; 4/6; 4/6; 11/17; 7/10; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 9/13; 3/5; 8/11; 11/17; 7/10; 9/13; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 11/4; 11/4; 13/5; 147/50; 29/10; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 11/4; 11/4; 3; 11/4; 11/4; 14/5; 14/5; 27/10; 14/5; 11/4; 27/10; 14/5; 14/5; 
Rotherham; 4; 19/5; 19/5; 19/5; 21/5; 4; 7/2; 43/10; 4; 15/4; 4; 19/5; 15/4; 4; 9/2; 41/13; 43/10; 4; 77/19; 7/2; 4; 4; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-12 18:22:00 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 8/13; 7/10; 4/6; 13/20; 17/25; 4/6; 5/8; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 3/5; 5/8; 11/17; 4/6; 11/17; 8/13; 8/13; 4/7; 8/13; 4/7
Draw; 14/5; 14/5; 14/5; 13/5; 73/25; 3; 11/4; 11/4; 27/10; 14/5; 3; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 56/19; 27/10; 3; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5
Rotherham; 9/2; 19/5; 4; 19/5; 47/10; 4; 17/4; 4; 43/10; 4; 15/4; 4; 17/4; 4; 43/10; 9/2; 75/19; 43/10; 4; 74/17; 17/4; 7/2; 4; 23/5; 22/5; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-12 22:21:51 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 8/13; 7/10; 4/6; 13/20; 73/100; 4/6; 4/6; 8/13; 11/17; 7/10; 4/6; 7/10; 4/6; 7/10; 7/10; 4/6; 4/6; 3/5; 5/8; 11/17; 4/6; 9/13; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 14/5; 14/5; 14/5; 13/5; 61/20; 3; 11/4; 11/4; 27/10; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5; 56/19; 27/10; 3; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 
Rotherham; 9/2; 19/5; 4; 19/5; 4; 4; 43/10; 4; 4; 19/5; 17/4; 4; 9/2; 75/19; 43/10; 4; 77/19; 15/4; 3; 10/3; 4; ; ; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-13 02:21:25 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 7/10; 7/10; 4/6; 13/20; 73/100; 4/6; 4/6; 8/13; 11/17; 7/10; 4/6; 7/10; 4/6; 7/10; 7/10; 4/6; 4/6; 3/5; 5/8; 11/17; 4/6; 9/13; 4/6; 4/7; 4/6; 4/6
Draw; 3; 14/5; 14/5; 13/5; 61/20; 3; 11/4; 11/4; 27/10; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5; 56/19; 27/10; 3; 14/5; 14/5; 14/5; 14/5; 14/5
Rotherham; 17/4; 19/5; 4; 19/5; 4; 4; 43/10; 4; 4; 19/5; 17/4; 4; 75/19; 9/2; 75/19; 43/10; 4; 15/4; 3; 4; ; ; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-13 10:21:25 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 7/10; 7/10; 4/6; 8/11; 73/100; 4/6; 4/6; 8/13; 11/17; 7/10; 4/6; 7/10; 4/6; 7/10; 7/10; 7/10; 4/6; 3/5; 5/8; 11/17; 4/6; 9/13; 4/6; 8/13; 4/6; 4/6
Draw; 3; 14/5; 14/5; 23/10; 61/20; 3; 11/4; 11/4; 27/10; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 56/19; 27/10; 3; 14/5; 14/5; 11/4; 12/5; 14/5
Rotherham; 17/4; 19/5; 4; 9/2; 4; 4; 43/10; 4; 4; 4; 17/4; 4; 9/2; 75/19; 43/10; 4; 4; 7/2; 7/2; 4; ; ; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-13 14:22:00 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 7/10; 4/6; 4/6; 8/11; 73/100; 4/6; 4/6; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 3/5; 5/8; 11/17; 4/6; 9/13; 4/6; 4/7; 8/13; 4/6; 8/11
Draw; 3; 29/10; 14/5; 23/10; 61/20; 3; 11/4; 11/4; 27/10; 14/5; 3; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 14/5; 56/19; 27/10; 3; 11/4; 14/5; 14/5; 13/5; 14/5; 11/4
Rotherham; 17/4; 4; 9/2; 4; 4; 43/10; 4; 15/4; 4; 17/4; 4; 77/19; 9/2; 75/19; 43/10; 21/5; 41/10; 4; 7/2; 7/2; 23/5; 7/2; ; ; ; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-13 18:22:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 7/10; 4/6; 4/6; 8/11; 18/25; 4/6; 4/6; 8/13; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 4/6; 3/5; 3/5; 11/17; 13/20; 4/6; 4/6; 8/13; 4/7; 4/6; 8/11
Draw; 3; 29/10; 11/4; 23/10; 74/25; 3; 11/4; 11/4; 27/10; 14/5; 3; 13/5; 11/4; 14/5; 14/5; 13/5; 11/4; 14/5; 14/5; 27/10; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5
Rotherham; 17/4; 4; 17/4; 9/2; 21/5; 4; 17/4; 4; 43/10; 17/4; 4; 4; 17/4; 17/4; 4; 41/10; 9/2; 9/2; 43/10; 22/5; 54/13; 4; 7/2; 4; 23/5; 21/5; 
META; english/league-1/wigan-v-rotherham; 2018-04-13 22:21:56 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 7/10; 8/13; 4/6; 8/11; 18/25; 4/6; 4/6; 8/13; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 4/6; 4/6; 3/5; 3/5; 11/17; 13/20; 4/6; 4/6; 4/6; 4/7; 4/6; 8/11
Draw; 3; 29/10; 11/4; 23/10; 74/25; 3; 11/4; 11/4; 27/10; 14/5; 3; 13/5; 14/5; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 27/10; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5
Rotherham; 17/4; 17/4; 17/4; 9/2; 21/5; 4; 17/4; 4; 43/10; 17/4; 4; 17/4; 17/4; 17/4; 4; 41/10; 9/2; 9/2; 43/10; 22/5; 54/13; 4; 7/2; 4; 21/5; 21/5; 
META; english/league-1/wigan-v-rotherham; 2018-04-14 02:21:31 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 8/13; 4/6; 4/6; 71/100; 4/6; 13/20; 8/13; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 4/6; 11/17; 3/5; 3/5; 11/17; 13/20; 11/17; 4/6; 4/7; 4/7; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 74/25; 3; 14/5; 11/4; 27/10; 14/5; 3; 13/5; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 27/10; 3; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5
Rotherham; 19/4; 17/4; 17/4; 4; 43/10; 4; 17/4; 4; 43/10; 17/4; 4; 17/4; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 43/10; 22/5; 43/10; 17/4; 4; 21/5; 22/5; ; 
META; english/league-1/wigan-v-rotherham; 2018-04-14 10:21:43 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 4/6; 4/6; 4/6; 4/6; 18/25; 4/6; 13/20; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 11/17; 11/17; 8/13; 11/17; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 3; 14/5; 27/10; 14/5; 74/25; 3; 14/5; 11/4; 29/10; 27/10; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 27/10; 29/10; 29/10; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4
Rotherham; 19/4; 4; 21/5; 4; 21/5; 4; 17/4; 4; 39/10; 21/5; 4; 4; 17/4; 17/4; 4; 54/13; 17/4; 4; 39/10; 22/5; 21/5; 17/4; 21/5; 22/5; 21/5; 9/2; 
META; english/league-1/wigan-v-rotherham; 2018-04-14 14:22:26 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Wigan; 8/13; 8/13; 6/10; 8/13; 31/50; 8/13; 8/13; 4/7; 3/5; 6/10; 3/5; 6/10; 6/10; 6/10; 8/13; 8/13; 4/7; 11/17; 4/7; 3/5; 8/13; 10/17; 4/6; 4/7; 4/7; 4/7; 4/7
Draw; 3; 29/10; 29/10; 14/5; 31/10; 29/10; 29/10; 11/4; 29/10; 29/10; 11/4; 3; 14/5; 14/5; 3; 14/5; 56/19; 27/10; 3; 29/10; 29/10; 56/19; 14/5; 14/5; 3; 3; 
Rotherham; 11/2; 9/2; 24/5; 9/2; 51/10; 5; 19/4; 9/2; 9/2; 24/5; 5; 9/2; 9/2; 19/4; 5; 9/2; 47/10; 17/4; 22/5; 9/2; 5; 19/4; 17/4; 24/5; 24/5; 24/5; 5
META; english/league-1/wigan-v-rotherham; 2018-04-14 18:21:54 GMT+3; 2018-04-14 15:00; In Play; Xlenovo
Wigan; 13/10; 11/10; 11/10; 6/5; 49/50; 11/10; 21/20; 1; 28/29; 6/5; 11/10; 21/20; 6/5; 5/4; 11/10; 11/10; 1; 9/7; 5/4; 19/20; 11/10; 5/4; 5/4; 
Draw; 5/4; 11/10; 27/20; 13/10; 173/100; 7/5; 11/8; 5/4; 6/4; 11/8; 5/4; 13/10; 5/4; 23/20; 5/4; 7/5; 7/5; 13/12; 13/10; 8/5; 7/5; 5/4; 6/5; 13/10
Rotherham; 9/2; 9/2; 19/4; 24/5; 47/10; 5; 19/4; 5; 9/2; 5; 9/2; 17/4; 5; 17/4; 5; 49/10; 9/2; 22/5; 22/5; 94/19; 9/2; 28/5; 26/5; 27/5
