META; english/league-1/bradford-v-southend; 2018-04-22 14:21:09 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 6/5; 13/10; 127/00; 6/5; 6/5; 11/10; 6/5; 6/5; 6/5; 5/4; 6/5; 15/13; 6/5; 6/5; 15/13; 10/9; 6/5
Southend; 21/10; 9/5; 56/25; 9/4; 2; 21/10; 28/13; 11/5; 21/10; 11/5; 2; 39/19; 28/13; 11/5; 39/19; 2; 21/10
Draw; 5/2; 12/5; 131/0; 5/2; 23/10; 27/11; 5/2; 13/5; 5/2; 5/2; 12/5; 27/11; 5/2; 12/5; 23/10; 5/2; 
META; english/league-1/bradford-v-southend; 2018-04-23 18:20:48 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 6/5; 13/10; 127/00; 6/5; 6/5; 11/10; 6/5; 6/5; 6/5; 5/4; 6/5; 15/13; 6/5; 6/5; 15/13; 10/9; 6/5
Southend; 21/10; 9/5; 56/25; 9/4; 2; 21/10; 28/13; 11/5; 21/10; 11/5; 2; 39/19; 28/13; 11/5; 39/19; 2; 21/10
Draw; 5/2; 12/5; 131/0; 5/2; 23/10; 27/11; 5/2; 13/5; 5/2; 5/2; 12/5; 27/11; 5/2; 12/5; 23/10; 5/2; 
META; english/league-1/bradford-v-southend; 2018-04-23 22:20:46 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 6/5; 13/10; 13/10; 27/20; 13/10; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; 10/9; 13/10
Southend; 21/10; 9/5; 21/10; 109/0; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 28/13; 85/40; 39/19; 3/10; 21/10; ; 
Draw; 5/2; 12/5; 9/4; 5/2; 12/5; 23/10; 23/10; 27/11; 9/4; 5/2; 23/10; 23/10; 12/5; 12/5; 40/17; 23/10; 27/11; 5/2; 40/17; 19/10; 12/5
META; english/league-1/bradford-v-southend; 2018-04-24 02:20:27 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 6/5; 13/10; 13/10; 141/00; 13/10; 13/10; 6/5; 6/5; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 10/9; 11/8
Southend; 21/10; 9/5; 21/10; 11/5; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 28/13; 85/40; 2; 6/4; 21/10; ; 
Draw; 5/2; 12/5; 9/4; 59/25; 12/5; 23/10; 23/10; 27/11; 9/4; 5/2; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 27/11; 5/2; 23/10; 19/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-24 10:20:23 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 7/5; 149/00; 13/10; 11/8; 13/10; 6/5; 11/8; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 5/4; 5/4; 6/5; 11/8; 13/10; 23/20; 7/5
Southend; 19/10; 9/5; 19/10; 99/50; 2; 15/8; 2; 28/13; 19/10; 19/10; 21/10; 39/20; 21/10; 19/10; 19/10; 21/10; 30/17; 28/13; 19/10; 19/10; 13/8; 19/10
Draw; 5/2; 12/5; 9/4; 123/0; 12/5; 23/10; 23/10; 27/11; 9/4; 5/2; 21/10; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 27/11; 5/2; 9/4; 19/10; 12/5
META; english/league-1/bradford-v-southend; 2018-04-24 14:20:41 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 7/5; 149/00; 13/10; 11/8; 13/10; 6/5; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 13/10; 5/4; 5/4; 6/5; 11/8; 13/10; 6/5; 7/5
Southend; 19/10; 9/5; 19/10; 99/50; 2; 19/10; 2; 28/13; 19/10; 19/10; 21/10; 15/8; 39/20; 21/10; 19/10; 19/10; 21/10; 30/17; 28/13; 19/10; 19/10; 13/8; 19/10
Draw; 5/2; 12/5; 9/4; 123/0; 12/5; 23/10; 23/10; 27/11; 9/4; 5/2; 21/10; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 27/11; 5/2; 9/4; 19/10; 12/5
META; english/league-1/bradford-v-southend; 2018-04-24 18:20:32 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 7/5; 149/00; 13/10; 11/8; 13/10; 6/5; 7/5; 11/8; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 5/4; 5/4; 6/5; 11/8; 23/17; 6/5; 7/5; 
Southend; 19/10; 2; 19/10; 99/50; 2; 19/10; 2; 28/13; 2; 19/10; 21/10; 15/8; 39/20; 21/10; 2; 19/10; 21/10; 30/17; 28/13; 19/10; 37/19; 9/5; 19/10
Draw; 5/2; 9/4; 123/0; 12/5; 23/10; 23/10; 27/11; 23/10; 5/2; 21/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 27/11; 5/2; 23/10; 21/10; 12/5; 
META; english/league-1/bradford-v-southend; 2018-04-24 22:20:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 7/5; 29/20; 149/00; 13/10; 11/8; 13/10; 6/5; 7/5; 11/8; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 5/4; 5/4; 6/5; 11/8; 23/17; 5/4; 7/5; 
Southend; 19/10; 2; 19/10; 15/8; 99/50; 2; 19/10; 2; 28/13; 2; 19/10; 21/10; 15/8; 39/20; 21/10; 2; 19/10; 21/10; 30/17; 28/13; 19/10; 37/19; 9/5; 19/10
Draw; 5/2; 9/4; 23/10; 123/0; 12/5; 23/10; 23/10; 27/11; 23/10; 5/2; 21/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 27/11; 5/2; 23/10; 21/10; 12/5; 
META; english/league-1/bradford-v-southend; 2018-04-25 02:20:13 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 7/5; 27/20; 29/20; 29/20; 13/10; 11/8; 13/10; 6/5; 11/8; 11/8; 11/8; 11/8; 27/20; 7/5; 11/8; 13/10; 5/4; 5/4; 6/5; 13/10; 23/17; 5/4; 27/20; 7/5
Southend; 19/10; 19/10; 2; 15/8; 101/0; 2; 15/8; 2; 28/13; 2; 2; 15/8; 2; 21/10; 2; 19/10; 21/10; 30/17; 28/13; 2; 37/19; 9/5; 19/10; 19/10; 
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 27/11; 5/2; 23/10; 21/10; 21/10; 9/4
META; english/league-1/bradford-v-southend; 2018-04-25 10:20:02 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 27/20; 29/20; 6/4; 13/10; 11/8; 13/10; 6/5; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; 11/8; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 5/4; 7/5
Southend; 19/10; 2; 15/8; 52/25; 2; 19/10; 2; 28/13; 2; 2; 2; 21/10; 2; 37/19; 21/10; 30/17; 28/13; 2; 37/19; 9/5; 2; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 58/25; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 27/11; 5/2; 23/10; 21/10; 9/4
META; english/league-1/bradford-v-southend; 2018-04-25 14:20:14 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 29/20; 36/25; 13/10; 11/8; 13/10; 23/18; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 11/8; 23/17; 5/4; 5/4; 23/18; 13/10; 23/17; 5/4; 27/20; 7/5
Southend; 19/10; 2; 15/8; 107/0; 2; 2; 39/19; 2; 2; 19/10; 2; 21/10; 2; 37/19; 21/10; 30/17; 39/19; 2; 9/5; 19/10; 21/10; ; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 59/25; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 40/17; 5/2; 9/4; 21/10; 21/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-25 18:20:19 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 29/20; 36/25; 13/10; 11/8; 13/10; 23/18; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 11/8; 23/17; 5/4; 5/4; 23/18; 13/10; 23/17; 5/4; 6/5; 7/5; 7/5
Southend; 19/10; 2; 15/8; 2; 2; 39/19; 2; 2; 19/10; 2; 21/10; 2; 21/10; 30/17; 39/19; 2; 2; 13/8; 21/10; 21/10; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 59/25; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 21/10; 15/8; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-25 22:19:59 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 29/20; 36/25; 13/10; 11/8; 13/10; 23/18; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 11/8; 23/17; 5/4; 5/4; 23/18; 13/10; 23/17; 5/4; 6/5; 7/5; 7/5
Southend; 19/10; 2; 15/8; 2; 2; 39/19; 2; 2; 19/10; 2; 21/10; 2; 21/10; 30/17; 39/19; 2; 2; 13/8; 21/10; 21/10; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 59/25; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 21/10; 15/8; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-26 02:19:57 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 29/20; 29/20; 13/10; 11/8; 13/10; 23/18; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 11/8; 23/17; 5/4; 5/4; 23/18; 13/10; 23/17; 13/10; 5/4; 6/5; 7/5; 7/5
Southend; 19/10; 2; 15/8; 2; 2; 39/19; 2; 2; 19/10; 2; 21/10; 2; 21/10; 30/17; 39/19; 2; 2; 13/8; 21/10; 21/10; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 47/20; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 11/5; 21/10; 15/8; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-26 10:20:01 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 29/20; 36/25; 13/10; 11/8; 13/10; 23/18; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 11/8; 23/17; 5/4; 5/4; 23/18; 13/10; 23/17; 11/8; 5/4; 7/5; 7/5
Southend; 19/10; 2; 15/8; 2; 2; 39/19; 2; 2; 19/10; 2; 21/10; 2; 21/10; 30/17; 39/19; 2; 2; 21/10; 21/10; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 59/25; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 21/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-26 14:20:25 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 5/4; 36/25; 13/10; 11/8; 13/10; 23/18; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 13/10; 23/17; 5/4; 5/4; 23/18; 11/8; 23/17; 11/8; 13/10; 13/10; 7/5; 7/5
Southend; 19/10; 2; 2; 2; 39/19; 2; 19/10; 2; 19/10; 2; 21/10; 2; 21/10; 30/17; 39/19; 19/10; 2; 2; 21/10; 21/10; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 11/5; 59/25; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-26 18:20:13 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 11/8; 5/4; 36/25; 11/8; 11/8; 13/10; 23/18; 11/8; 13/10; 13/10; 11/8; 7/5; 11/8; 5/4; 7/5; 23/18; 11/8; 11/8; 5/4; 13/10; 7/5; 7/5; ; ; 
Southend; 19/10; 2; 2; 21/10; 2; 39/19; 2; 2; 19/10; 2; 21/10; 2; 21/10; 9/5; 39/19; 19/10; 2; 2; 21/10; 21/10; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 11/5; 59/25; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-26 22:20:08 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 13/10; 13/10; 27/20; 5/4; 143/00; 11/8; 11/8; 13/10; 23/18; 11/8; 13/10; 11/8; 7/5; 13/10; 5/4; 9/7; 23/18; 13/10; 11/8; 5/4; 6/5; 7/5; 7/5; ; ; ; 
Southend; 19/10; 2; 2; 107/0; 21/10; 2; 39/19; 2; 21/10; 19/10; 2; 21/10; 21/10; 31/16; 39/19; 2; 2; 19/10; 21/10; 21/10; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 11/5; 119/0; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 9/4; 21/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-27 02:20:00 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 11/8; 13/10; 27/20; 5/4; 143/00; 11/8; 11/8; 13/10; 23/18; 11/8; 13/10; 11/8; 7/5; 13/10; 5/4; 9/7; 23/18; 13/10; 11/8; 5/4; 7/5; 7/5; ; ; ; 
Southend; 21/10; 2; 2; 107/0; 21/10; 2; 39/19; 2; 21/10; 19/10; 2; 21/10; 2; 21/10; 31/16; 39/19; 2; 2; 21/10; 21/10; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 11/5; 119/0; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 9/4; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-27 10:20:02 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 11/8; 13/10; 27/20; 11/8; 143/00; 11/8; 11/8; 13/10; 23/18; 11/8; 13/10; 11/8; 7/5; 13/10; 5/4; 9/7; 23/18; 13/10; 11/8; 5/4; 6/5; 7/5; 11/8; ; ; ; 
Southend; 21/10; 2; 21/10; 107/0; 21/10; 2; 39/19; 2; 21/10; 19/10; 2; 21/10; 2; 21/10; 31/16; 39/19; 2; 2; 19/10; 13/8; 21/10; 21/10; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 21/10; 119/0; 12/5; 11/5; 23/10; 40/17; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 9/4; 15/8; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-27 14:20:18 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 11/8; 13/10; 27/20; 11/8; 143/00; 11/8; 11/8; 13/10; 23/18; 11/8; 13/10; 11/8; 7/5; 13/10; 5/4; 9/7; 23/18; 11/8; 11/8; 5/4; 5/4; 7/5; 11/8; ; ; ; 
Southend; 21/10; 2; 21/10; 107/0; 21/10; 2; 39/19; 2; 21/10; 19/10; 2; 21/10; 2; 21/10; 31/16; 39/19; 2; 2; 19/10; 2; 21/10; 2; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 21/10; 119/0; 12/5; 11/5; 23/10; 40/17; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 40/17; 5/2; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-27 18:20:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 11/8; 13/10; 27/20; 11/8; 143/00; 11/8; 11/8; 13/10; 23/18; 11/8; 13/10; 11/8; 7/5; 13/10; 5/4; 9/7; 23/18; 11/8; 11/8; 5/4; 13/10; 7/5; 7/5; ; ; 
Southend; 21/10; 2; 21/10; 107/0; 21/10; 2; 39/19; 2; 21/10; 19/10; 2; 21/10; 2; 21/10; 31/16; 39/19; 2; 39/19; 2; 19/10; 19/10; 21/10; 21/10; ; ; 
Draw; 5/2; 12/5; 9/4; 21/10; 119/0; 12/5; 11/5; 12/5; 40/17; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 40/17; 5/2; 9/4; 9/4; 23/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-27 22:20:59 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 11/8; 13/10; 13/10; 11/8; 33/25; 11/8; 11/8; 13/10; 23/18; 27/20; 13/10; 11/8; 27/20; 13/10; 13/10; 13/10; 5/4; 9/7; 23/18; 11/8; 13/10; 5/4; 5/4; 5/4; 11/8; 13/10
Southend; 21/10; 2; 21/10; 58/25; 21/10; 2; 39/19; 21/10; 21/10; 2; 41/20; 11/5; 2; 21/10; 21/10; 31/16; 39/19; 2; 28/13; 11/5; 19/10; 19/10; 9/4; 23/10; ; 
Draw; 5/2; 12/5; 9/4; 21/10; 12/5; 12/5; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 9/4; 9/4; 23/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-28 02:21:10 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 11/8; 13/10; 13/10; 11/8; 33/25; 11/8; 11/8; 13/10; 23/18; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 9/7; 23/18; 13/10; 13/10; 5/4; 5/4; 6/5; 11/8; 27/20
Southend; 21/10; 2; 21/10; 21/10; 23/10; 21/10; 2; 39/19; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 31/16; 39/19; 85/40; 28/13; 11/5; 2; 9/4; 23/10; ; 
Draw; 5/2; 12/5; 9/4; 21/10; 121/0; 12/5; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 9/4; 23/10; 21/10; 23/10; 23/10
META; english/league-1/bradford-v-southend; 2018-04-28 10:21:16 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 21/20; 11/10; 1; 21/20; 11/10; 21/20; 1; 13/12; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 42/41; 13/12; 21/20; 1; 19/20; 1; 20/21; 21/20; ; ; 
Draw; 13/5; 12/5; 23/10; 12/5; 51/20; 12/5; 23/10; 12/5; 40/17; 23/10; 12/5; 9/4; 12/5; 23/10; 5/2; 12/5; 40/17; 23/10; 12/5; 40/17; 5/2; 40/17; 12/5; 12/5; 12/5; 12/5; 5/2
Southend; 14/5; 5/2; 27/10; 11/4; 29/10; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 14/5; 13/5; 27/10; 11/4; 28/11; 5/2; 11/4; 11/4; 14/5; 27/10; 27/10; 14/5; 11/4
META; english/league-1/bradford-v-southend; 2018-04-28 14:21:48 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 21/20; 19/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 1; 30/29; 1; 21/20; 1; 19/20; 1; 21/20; 1; 21/20; ; ; ; 
Draw; 5/2; 12/5; 12/5; 12/5; 62/25; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; 47/20; 5/2; 12/5; 40/17; 23/10; 12/5; 40/17; 5/2; 40/17; 9/4; 23/10; 12/5; 12/5; 12/5
Southend; 3; 29/10; 27/10; 11/4; 149/0; 14/5; 14/5; 11/4; 14/5; 27/10; 11/4; 13/5; 11/4; 27/10; 14/5; 11/4; 14/5; 11/4; 28/11; 14/5; 11/4; 37/13; 14/5; 14/5; 14/5; 14/5; 14/5
META; english/league-1/bradford-v-southend; 2018-04-28 18:21:24 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bradford; 6/5; 5/4; 11/10; 4/5; 5/4; 6/5; 6/5; 1; 6/5; 21/20; 23/20; 11/10; 11/10; 11/10; 15/13; 6/5; 8/7; 6/5; 11/10; 23/20; 4/6; 21/20
Draw; 11/8; 6/5; 7/5; 11/5; 13/10; 11/8; 5/4; 28/17; 6/4; 29/20; 11/8; 29/20; 7/5; 7/5; 16/11; 5/4; 13/9; 29/20; 8/5; 7/5; 20/21; 7/5
Southend; 9/2; 7/2; 17/4; 19/5; 4; 15/4; 4; 19/5; 4; 17/4; 9/2; 15/4; 4; 50/13; 4; 7/2; 4; 75/19; 9/2; 7/4; 21/5; 
