META; english/league-1/oldham-v-oxford; 2017-06-23 22:18:12 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Oxford; 13/8; 6/4; ; 5/4; ; 13/8; 31/20; 6/4; 13/8; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; ; 6/4; ; 7/5; 6/4; 9/5; ; 16/11; ; 16/11; ; 1/100; ; 
Oldham; 13/8; 9/5; ; 15/8; ; 8/5; 9/5; 6/4; 7/4; 8/5; 8/5; 7/4; 9/5; 6/4; 13/8; ; 28/17; ; 7/4; 28/17; 17/10; ; 7/4; ; 7/4; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; ; 11/5; ; 11/5; 11/5; 47/20; ; 11/5; ; 11/5; ; 19/10; ; 
META; english/league-1/oldham-v-oxford; 2017-06-24 02:18:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Oxford; 13/8; 6/4; ; 5/4; ; 13/8; 8/5; 6/4; 13/8; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; ; 6/4; ; 7/5; 6/4; 9/5; ; 16/11; ; 16/11; ; 1/100; ; 
Oldham; 13/8; 9/5; ; 15/8; ; 8/5; 7/4; 6/4; 7/4; 8/5; 8/5; 7/4; 9/5; 6/4; 13/8; ; 28/17; ; 7/4; 28/17; 17/10; ; 7/4; ; 7/4; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; ; 11/5; ; 11/5; 11/5; 47/20; ; 11/5; ; 11/5; ; 19/10; ; 
META; english/league-1/oldham-v-oxford; 2017-06-24 10:18:14 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Oxford; 13/8; 6/4; ; 5/4; ; 13/8; 8/5; 6/4; 13/8; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; ; 6/4; ; 7/5; 6/4; 9/5; ; 16/11; ; 16/11; ; 1/100; ; 
Oldham; 13/8; 9/5; ; 15/8; ; 8/5; 7/4; 6/4; 7/4; 8/5; 8/5; 7/4; 9/5; 6/4; 13/8; ; 28/17; ; 7/4; 28/17; 17/10; ; 7/4; ; 7/4; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; ; 11/5; ; 11/5; 11/5; 47/20; ; 11/5; ; 11/5; ; 19/10; ; 
