META; english/league-1/portsmouth-v-doncaster; 2018-01-28 14:22:00 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 11/10; 11/10; ; ; 121/ 100; 23/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; 21/20; ; ; ; ; 23/20; 11/10; 21/20; ; 8/11; ; 
Doncaster; 13/5; 5/2; 5/2; 13/5; 67/25; 11/4; 12/5; 5/2; 5/2; 13/5; 12/5; 13/5; ; 5/2; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 12/5; 5/2; 28/11; ; ; ; 
META; english/league-1/portsmouth-v-doncaster; 2018-01-31 10:20:41 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 21/20; 23/20; 15/13; 23/20; ; 6/5; ; ; 13/12; 23/20; 23/20; 23/20; ; 23/20; 23/20; 11/10; 1; ; 1; 9/8; 13/12; 11/10; 23/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 12/5; 9/4; 21/10; 11/5; ; 12/5; ; ; 40/17; 11/5; 23/10; 21/10; ; 43/20; 23/10; 9/4; 12/5; 23/10; 12/5; 9/4; 40/17; 23/10; 12/5; 11/5; 23/10; ; 21/10; 21/10; 
Doncaster; 13/5; 5/2; 5/2; 13/5; 67/25; 11/4; 5/2; ; 5/2; 13/5; 12/5; 13/5; ; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 12/5; 5/2; 28/11; ; 5/2; 5/2; 
META; english/league-1/portsmouth-v-doncaster; 2018-01-31 14:20:54 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 21/20; 23/20; 15/13; 23/20; 119/100; 6/5; ; ; 13/12; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; 1; ; 1; 9/8; 13/12; 11/10; 11/10; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 12/5; 9/4; 21/10; 11/5; 47/20; 12/5; ; ; 40/17; 21/10; 23/10; 11/5; ; 43/20; 23/10; 11/5; 12/5; 9/4; 12/5; 9/4; 40/17; 23/10; 12/5; 11/5; 9/4; ; 19/10; 2; 
Doncaster; 13/5; 5/2; 13/5; 13/5; 27/10; 11/4; 5/2; ; 5/2; 13/5; 5/2; 13/5; ; 13/5; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 23/10; 
META; english/league-1/portsmouth-v-doncaster; 2018-01-31 18:21:38 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 15/13; 23/20; 119/100; 6/5; ; ; 13/12; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; 1; ; 1; 9/8; 13/12; 11/10; 11/10; 11/10; 11/10; ; 11/10; 21/20; 23/20
Draw; 12/5; 9/4; 21/10; 11/5; 47/20; 12/5; 11/5; ; 40/17; 21/10; 23/10; 11/5; ; 43/20; 23/10; 11/5; 12/5; 9/4; 12/5; 9/4; 40/17; 23/10; 12/5; 11/5; 9/4; ; 21/10; 11/5; 23/10
Doncaster; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 5/2; ; 5/2; 13/5; 5/2; 13/5; ; 13/5; 12/5; 13/5; 13/5; 28/11; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 5/2; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-01-31 22:20:50 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 15/13; 23/20; 119/100; 6/5; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; 1; ; 1; 9/8; 13/12; 11/10; 11/10; 11/10; 11/10; ; 11/10; 23/20; 23/20
Draw; 12/5; 9/4; 21/10; 11/5; 47/20; 12/5; 11/5; 23/10; 40/17; 21/10; 23/10; 11/5; ; 43/20; 23/10; 11/5; 12/5; 9/4; 12/5; 9/4; 40/17; 23/10; 12/5; 11/5; 23/10; ; 21/10; 2; 23/10
Doncaster; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; ; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 23/10; 13/5
META; english/league-1/portsmouth-v-doncaster; 2018-02-01 02:20:18 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 21/20; 11/10; 15/13; 23/20; 119/100; 11/10; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; ; 1; 9/8; 13/12; 11/10; 23/20; 11/10; 11/10; ; 10/9; 21/20; 23/20
Draw; 12/5; 9/4; 21/10; 11/5; 47/20; 23/10; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 43/20; 23/10; 11/5; 9/4; 12/5; 9/4; 40/17; 23/10; 23/10; 11/5; 23/10; ; 21/10; 2; 23/10
Doncaster; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; ; 13/5; 12/5; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 23/10; 13/5
META; english/league-1/portsmouth-v-doncaster; 2018-02-01 10:20:26 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 11/10; 11/10; 15/13; 23/20; 119/100; 11/10; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; ; 1; 9/8; 13/12; 11/10; 23/20; 11/10; 11/10; ; 10/9; 21/20; 23/20
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 23/10; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 43/20; 23/10; 11/5; 9/4; 12/5; 9/4; 40/17; 23/10; 23/10; 11/5; 9/4; ; 2; 2; 23/10
Doncaster; 5/2; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; ; 13/5; 12/5; 5/2; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 23/10; 13/5
META; english/league-1/portsmouth-v-doncaster; 2018-02-01 14:20:59 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 11/10; 11/10; 15/13; 23/20; 119/100; 11/10; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; ; 1; 9/8; 13/12; 11/10; 23/20; 11/10; 15/13; ; 10/9; 10/9; 23/20
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 23/10; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 43/20; 23/10; 11/5; 9/4; 12/5; 9/4; 40/17; 23/10; 23/10; 11/5; 9/4; ; 2; 2; 23/10
Doncaster; 5/2; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; ; 13/5; 12/5; 5/2; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 5/2; 13/5
META; english/league-1/portsmouth-v-doncaster; 2018-02-01 18:20:22 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 11/10; 11/10; 15/13; 23/20; 119/100; 11/10; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; ; 1; 8/7; 13/12; 11/10; 23/20; 11/10; 15/13; ; 23/20; 23/20; 23/20
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 23/10; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 21/10; 9/4; 11/5; 9/4; 12/5; 28/13; 40/17; 23/10; 23/10; 11/5; 9/4; ; 2; 2; 23/10
Doncaster; 5/2; 13/5; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 13/5; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-02-01 22:20:18 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 11/10; ; 15/13; 23/20; 119/100; 11/10; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; ; 1; 8/7; 13/12; 11/10; 23/20; 11/10; 15/13; ; 23/20; 10/9; 23/20
Draw; 23/10; 11/5; 21/10; 11/5; 47/20; 23/10; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 21/10; 9/4; 11/5; 9/4; 12/5; 28/13; 40/17; 23/10; 23/10; 11/5; 9/4; ; 2; 2; 23/10
Doncaster; 5/2; 11/4; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 13/5; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-02-02 02:20:16 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 11/10; ; 15/13; 23/20; 119/100; 11/10; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; ; 1; 8/7; 13/12; 11/10; 23/20; 11/10; 15/13; ; 23/20; 10/9; 23/20
Draw; 23/10; 11/5; 21/10; 11/5; 47/20; 23/10; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 43/20; 9/4; 11/5; 9/4; 12/5; 28/13; 40/17; 23/10; 23/10; 11/5; 9/4; ; 2; 21/10; 23/10
Doncaster; 5/2; 11/4; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 28/11; ; 5/2; 13/5; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-02-02 10:20:25 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 6/5; ; 15/13; 23/20; 119/100; 23/20; ; 11/10; 13/12; 23/20; 23/20; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 8/7; 13/12; 11/10; 23/20; 11/10; 15/13; ; 23/20; 10/9; 23/20
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 12/5; 11/5; 23/10; 40/17; 21/10; 11/5; 11/5; ; 43/20; 9/4; 21/10; 9/4; 11/5; 28/13; 40/17; 23/10; 23/10; 11/5; 9/4; ; 21/10; 21/10; 23/10
Doncaster; 11/4; 13/5; 13/5; 13/5; 27/10; 11/4; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 13/5; 5/2; 28/11; ; 13/5; 13/5; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-02-02 14:21:15 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 6/5; ; 15/13; 6/5; 119/100; 23/20; ; 11/10; 13/12; 23/20; 23/20; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 8/7; 13/12; 11/10; 23/20; 11/10; 15/13; ; 23/20; 23/20; 23/20
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 12/5; 11/5; 23/10; 40/17; 21/10; 11/5; 11/5; ; 43/20; 9/4; 11/5; 9/4; 11/5; 28/13; 40/17; 23/10; 23/10; 11/5; 9/4; ; 21/10; 9/4; 23/10
Doncaster; 11/4; 13/5; 13/5; 12/5; 27/10; 11/4; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; 13/5; 13/5; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 5/2; 28/11; ; 13/5; 27/10; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-02-02 18:25:40 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 6/5; ; 15/13; 6/5; 119/100; 23/20; ; 11/10; 13/12; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 13/12; 11/10; 23/20; 11/10; 15/13; ; 23/20; 23/20; 23/20
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 12/5; 11/5; 23/10; 40/17; 21/10; 9/4; 11/5; ; 43/20; 9/4; 11/5; 9/4; 11/5; 28/13; 40/17; 23/10; 23/10; 11/5; 9/4; ; 21/10; 9/4; 23/10
Doncaster; 11/4; 13/5; 13/5; 12/5; 27/10; 11/4; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; 13/5; 13/5; 5/2; 5/2; 27/10; 40/17; 5/2; 13/5; 27/10; 5/2; 28/11; ; 13/5; 27/10; 27/10
META; english/league-1/portsmouth-v-doncaster; 2018-02-02 22:21:00 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 6/5; ; 15/13; 6/5; 5/4; 6/5; 6/5; 11/10; 13/12; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; 11/10; 15/13; 21/20; 6/5; 13/12; 6/5; 23/20; 6/5; 15/13; ; 23/20; 6/5; 6/5
Draw; 23/10; 9/4; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 21/10; 9/4; 43/20; 9/4; 11/5; 11/5; 11/5; 28/13; 40/17; 9/4; 23/10; 11/5; 11/5; ; 21/10; 21/10; 9/4
Doncaster; 11/4; 13/5; 13/5; 12/5; 13/5; 11/4; 5/2; 5/2; 5/2; 13/5; ; 5/2; 5/2; 13/5; 13/5; 5/2; 27/11; 27/10; 40/17; 5/2; 13/5; 27/10; 5/2; 27/11; ; 13/5; 27/10; 13/5
META; english/league-1/portsmouth-v-doncaster; 2018-02-03 02:20:34 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 6/5; ; 6/5; 6/5; 5/4; 6/5; 6/5; 11/10; 13/12; 6/5; 23/20; 6/5; 23/20; 6/5; 11/10; 11/10; 15/13; 21/20; 6/5; 13/12; 6/5; 6/5; 6/5; 15/13; ; 23/20; 23/20; 6/5
Draw; 23/10; 9/4; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 11/5; 11/5; 28/13; 40/17; 9/4; 23/10; 11/5; 9/4; ; 21/10; 21/10; 9/4
Doncaster; 11/4; 13/5; 5/2; 12/5; 13/5; 11/4; 5/2; 5/2; 5/2; 13/5; ; 5/2; 12/5; 13/5; 13/5; 5/2; 27/11; 27/10; 40/17; 5/2; 13/5; 13/5; 5/2; 27/11; ; 27/10; 13/5; 13/5
META; english/league-1/portsmouth-v-doncaster; 2018-02-03 10:20:45 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Portsmouth; 6/5; 23/20; 15/13; 6/5; 121/100; 6/5; 6/5; 11/10; 13/12; 6/5; 23/20; 6/5; 6/5; 23/20; 11/10; 11/10; 15/13; 21/20; 6/5; 8/7; 6/5; 6/5; 6/5; 15/13; ; 23/20; 23/20; 6/5
Draw; 23/10; 11/5; 21/10; 11/5; 58/25; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 21/10; 11/5; 21/10; 9/4; 21/10; 11/5; 11/5; 28/13; 11/5; 9/4; 23/10; 11/5; 9/4; ; 21/10; 21/10; 9/4
