META; english/league-1/doncaster-v-bradford; 2018-03-11 14:22:15 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 29/20; 13/10
Bradford; 2; 11/5; 21/10; 21/10
Draw; 9/4; 12/5; 12/5; 12/5
META; english/league-1/doncaster-v-bradford; 2018-03-11 18:21:45 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 73/50; 13/10
Bradford; 2; 11/5; 21/10; 21/10
Draw; 9/4; 12/5; 119/0; 12/5
META; english/league-1/doncaster-v-bradford; 2018-03-11 22:21:34 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 73/50; 11/8; 13/10; 11/8
Bradford; 2; 11/5; 21/10; 21/10; 2; 21/10
Draw; 9/4; 12/5; 119/0; 9/4; 23/10; 23/10
META; english/league-1/doncaster-v-bradford; 2018-03-12 02:21:56 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 73/50; 11/8; 13/10; 13/10; 11/8; 23/17
Bradford; 2; 11/5; 21/10; 21/10; 2; 37/19; 21/10; 37/19
Draw; 9/4; 12/5; 119/0; 9/4; 23/10; 28/13; 23/10; 11/5
META; english/league-1/doncaster-v-bradford; 2018-03-12 10:21:51 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 73/50; 11/8; 11/8; 13/10; 13/10; 23/17; 11/8; 11/8; 23/17
Bradford; 2; 11/5; 21/10; 39/19; 21/10; 2; 37/19; 37/19; 39/19; 21/10; 37/19
Draw; 9/4; 12/5; 119/0; 28/13; 9/4; 23/10; 28/13; 9/4; 28/13; 23/10; 28/13
META; english/league-1/doncaster-v-bradford; 2018-03-12 14:22:27 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 73/50; 7/5; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 23/17; 11/8; 23/17; 1; 
Bradford; 2; 9/4; 21/10; 2; 15/8; 39/19; 21/10; 2; 37/19; 37/19; 39/19; 37/19; 8/5; ; 
Draw; 9/4; 23/10; 119/0; 23/10; 21/10; 28/13; 9/4; 23/10; 11/5; 28/13; 9/4; 28/13; 23/10; 28/13; 17/10
META; english/league-1/doncaster-v-bradford; 2018-03-12 18:22:30 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 13/10; 73/50; 7/5; 13/10; 11/8; 7/5; 13/10; 7/5; 13/10; 23/17; 11/8; 27/20; 23/17; 5/4; 
Bradford; 2; 9/4; 2; 21/10; 2; 15/8; 39/19; 2; 2; 37/19; 37/19; 39/19; 2; 37/19; 7/4; ; 
Draw; 9/4; 23/10; 21/10; 119/0; 23/10; 21/10; 28/13; 23/10; 23/10; 11/5; 28/13; 9/4; 28/13; 23/10; 9/4; 28/13; 19/10
META; english/league-1/doncaster-v-bradford; 2018-03-12 22:22:29 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 13/10; 73/50; 7/5; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 23/17; 11/8; 27/20; 23/17; 13/10; 
Bradford; 2; 9/4; 2; 21/10; 2; 15/8; 39/19; 2; 2; 37/19; 37/19; 39/19; 2; 37/19; 15/8; ; ; 
Draw; 9/4; 23/10; 21/10; 119/0; 23/10; 11/5; 21/10; 28/13; 23/10; 23/10; 11/5; 28/13; 9/4; 28/13; 23/10; 9/4; 28/13; 2
META; english/league-1/doncaster-v-bradford; 2018-03-13 02:22:21 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 13/10; 73/50; 7/5; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 13/10; 23/17; 11/8; 27/20; 23/17; 5/4; 
Bradford; 2; 9/4; 2; 21/10; 2; 15/8; 39/19; 2; 2; 37/19; 37/19; 39/19; 2; 37/19; 15/8; ; ; ; 
Draw; 9/4; 23/10; 21/10; 119/0; 23/10; 11/5; 21/10; 28/13; 23/10; 23/10; 11/5; 9/4; 28/13; 9/4; 28/13; 23/10; 9/4; 28/13; 2
META; english/league-1/doncaster-v-bradford; 2018-03-13 10:22:33 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 13/10; 73/50; 7/5; 11/8; 13/10; 11/8; 11/8; 7/5; 7/5; 13/10; 13/10; 23/17; 11/8; 27/20; 23/17; 13/10; 7/5; 
Bradford; 2; 9/4; 2; 21/10; 2; 15/8; 39/19; 2; 2; 37/19; 37/19; 39/19; 2; 37/19; 15/8; 2; ; ; ; 
Draw; 9/4; 23/10; 21/10; 119/0; 23/10; 11/5; 21/10; 28/13; 23/10; 9/4; 11/5; 9/4; 28/13; 9/4; 28/13; 23/10; 9/4; 28/13; 2; 23/10
META; english/league-1/doncaster-v-bradford; 2018-03-13 14:22:48 GMT+2; 2018-03-19 19:45; Nothing; Xlenovo
Doncaster; 11/8; 6/5; 13/10; 73/50; 7/5; 11/8; 13/10; 11/8; 11/8; 7/5; 7/5; 13/10; 13/10; 23/17; 11/8; 27/20; 23/17; 13/10; 7/5; 
Bradford; 2; 9/4; 2; 21/10; 2; 15/8; 39/19; 2; 2; 37/19; 37/19; 39/19; 2; 37/19; 9/5; 2; ; ; ; 
