META; english/league-1/bury-v-walsall; 2017-06-23 22:17:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Bury; 4/5; 10/11; ; 10/11; ; 4/5; 5/6; 5/6; 9/10; 5/6; 5/6; 20/23; 17/20; 5/6; 5/6; ; 4/5; ; 4/5; 4/5; 17/20; ; 4/5; ; 4/5; ; 1/100; ; 
Draw; 5/2; 13/5; ; 23/10; ; 12/5; 13/5; 9/4; 5/2; 9/4; 9/4; 12/5; 5/2; 9/4; 5/2; ; 12/5; ; 12/5; 12/5; 13/5; ; 12/5; ; 12/5; ; 19/10; ; 
Walsall; 7/2; 29/10; ; 11/4; ; 7/2; 17/5; 11/4; 10/3; 3; 3; 10/3; 16/5; 11/4; 10/3; ; 13/4; ; 3; 13/4; 19/5; ; 16/5; ; 16/5; ; 1/100; ; 
META; english/league-1/bury-v-walsall; 2017-06-24 02:17:55 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Bury; 4/5; 10/11; ; 10/11; ; 4/5; 5/6; 5/6; 9/10; 5/6; 5/6; 20/23; 17/20; 5/6; 5/6; ; 4/5; ; 4/5; 4/5; 17/20; ; 4/5; ; 4/5; ; 1/100; ; 
Draw; 5/2; 13/5; ; 23/10; ; 12/5; 13/5; 9/4; 5/2; 9/4; 9/4; 12/5; 5/2; 9/4; 5/2; ; 12/5; ; 12/5; 12/5; 13/5; ; 12/5; ; 12/5; ; 19/10; ; 
Walsall; 7/2; 29/10; ; 11/4; ; 7/2; 17/5; 11/4; 10/3; 3; 3; 10/3; 16/5; 11/4; 10/3; ; 13/4; ; 3; 13/4; 19/5; ; 16/5; ; 16/5; ; 1/100; ; 
META; english/league-1/bury-v-walsall; 2017-06-24 10:18:02 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Bury; 4/5; 10/11; ; 10/11; ; 4/5; 5/6; 5/6; 9/10; 5/6; 5/6; 20/23; 17/20; 5/6; 5/6; ; 4/5; ; 4/5; 4/5; 17/20; ; 4/5; ; 4/5; ; 1/100; ; 
Draw; 5/2; 13/5; ; 23/10; ; 12/5; 13/5; 9/4; 5/2; 9/4; 9/4; 12/5; 5/2; 9/4; 5/2; ; 12/5; ; 12/5; 12/5; 13/5; ; 12/5; ; 12/5; ; 19/10; ; 
Walsall; 7/2; 29/10; ; 11/4; ; 7/2; 17/5; 11/4; 10/3; 3; 3; 10/3; 16/5; 11/4; 10/3; ; 13/4; ; 3; 13/4; 19/5; ; 16/5; ; 16/5; ; 1/100; ; 
META; english/league-1/bury-v-walsall; 2017-06-24 14:18:03 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Bury; 4/5; 10/11; ; 10/11; ; 4/5; 5/6; 5/6; 9/10; 5/6; 5/6; 20/23; 17/20; 5/6; 5/6; ; 4/5; ; 4/5; 4/5; 17/20; ; 4/5; ; 4/5; ; 1/100; ; 
Draw; 5/2; 13/5; ; 23/10; ; 12/5; 13/5; 9/4; 5/2; 9/4; 9/4; 12/5; 5/2; 9/4; 5/2; ; 12/5; ; 12/5; 12/5; 13/5; ; 12/5; ; 12/5; ; 19/10; ; 
Walsall; 7/2; 29/10; ; 11/4; ; 7/2; 17/5; 11/4; 10/3; 3; 3; 10/3; 16/5; 11/4; 10/3; ; 13/4; ; 3; 41/13; 19/5; ; 16/5; ; 16/5; ; 1/100; ; 
META; english/league-1/bury-v-walsall; 2017-06-24 18:18:01 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
