META; english/league-1/peterborough-v-plymouth; 2017-06-23 22:18:14 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Peterborough; 19/20; 11/10; ; 19/20; ; 19/20; 1; 11/10; 21/20; 19/20; 19/20; 21/20; 21/20; 11/10; 11/10; ; 19/20; ; 1; 19/20; 1; ; 1; ; 1; ; 1/100; ; 
Draw; 5/2; 12/5; ; 5/2; ; 12/5; 5/2; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 12/5; ; 12/5; ; 23/10; 12/5; 13/5; ; 40/17; ; 40/17; ; 2; ; 
Plymouth; 11/4; 12/5; ; 5/2; ; 11/4; 14/5; 2; 13/5; 5/2; 5/2; 13/5; 13/5; 2; 12/5; ; 28/11; ; 5/2; 28/11; 61/20; ; 5/2; ; 5/2; ; 1/100; ; 
META; english/league-1/peterborough-v-plymouth; 2017-06-24 02:18:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Peterborough; 19/20; 11/10; ; 19/20; ; 19/20; 1; 11/10; 21/20; 19/20; 19/20; 21/20; 21/20; 11/10; 11/10; ; 19/20; ; 1; 19/20; 1; ; 1; ; 1; ; 1/100; ; 
Draw; 5/2; 12/5; ; 5/2; ; 12/5; 5/2; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 12/5; ; 12/5; ; 23/10; 12/5; 13/5; ; 40/17; ; 40/17; ; 2; ; 
Plymouth; 11/4; 12/5; ; 5/2; ; 11/4; 14/5; 2; 13/5; 5/2; 5/2; 13/5; 13/5; 2; 12/5; ; 28/11; ; 5/2; 28/11; 61/20; ; 5/2; ; 5/2; ; 1/100; ; 
META; english/league-1/peterborough-v-plymouth; 2017-06-24 10:18:16 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Peterborough; 19/20; 11/10; ; 19/20; ; 19/20; 1; 11/10; 21/20; 19/20; 19/20; 21/20; 21/20; 11/10; 11/10; ; 19/20; ; 1; 19/20; 1; ; 1; ; 1; ; 1/100; ; 
Draw; 5/2; 12/5; ; 5/2; ; 12/5; 5/2; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 12/5; ; 12/5; ; 23/10; 12/5; 13/5; ; 40/17; ; 40/17; ; 2; ; 
Plymouth; 11/4; 12/5; ; 5/2; ; 11/4; 14/5; 2; 13/5; 5/2; 5/2; 13/5; 13/5; 2; 12/5; ; 28/11; ; 5/2; 28/11; 61/20; ; 5/2; ; 5/2; ; 1/100; ; 
META; english/league-1/peterborough-v-plymouth; 2017-06-24 14:18:19 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Peterborough; 19/20; 11/10; ; 19/20; ; 19/20; 1; 11/10; 21/20; 19/20; 19/20; 21/20; 21/20; 11/10; 11/10; ; 19/20; ; 1; 1; 1; ; 1; ; 1; ; 1/100; ; 
Draw; 5/2; 12/5; ; 5/2; ; 12/5; 5/2; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 12/5; ; 12/5; ; 23/10; 23/10; 13/5; ; 40/17; ; 40/17; ; 2; ; 
Plymouth; 11/4; 12/5; ; 5/2; ; 11/4; 14/5; 2; 13/5; 5/2; 5/2; 13/5; 13/5; 2; 12/5; ; 28/11; ; 5/2; 5/2; 61/20; ; 5/2; ; 5/2; ; 1/100; ; 
META; english/league-1/peterborough-v-plymouth; 2017-06-24 18:18:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
