META; english/league-1/scunthorpe-v-plymouth; 2018-03-25 14:34:50 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10
Draw; 12/5; 12/5
Plymouth; 12/5; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-25 18:34:44 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 23/20; 11/10
Draw; 12/5; 12/5; 12/5; 47/20
Plymouth; 12/5; 12/5; 5/2; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-25 22:34:35 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 23/20; 23/20; 11/10
Draw; 12/5; 12/5; 12/5; 12/5; 47/20
Plymouth; 12/5; 12/5; 12/5; 5/2; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-26 02:34:31 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 23/20; 23/20; 11/10
Draw; 12/5; 12/5; 12/5; 12/5; 47/20
Plymouth; 12/5; 12/5; 12/5; 5/2; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-26 10:34:36 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10
Draw; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 47/20
Plymouth; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-26 14:34:40 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10
Draw; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 47/20
Plymouth; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-26 18:34:38 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 47/20
Plymouth; 12/5; 13/5; 12/5; 5/2; 5/2; 23/10; 13/5; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-26 22:34:38 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 47/20
Plymouth; 12/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-27 02:34:44 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10
Draw; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 12/5; 47/20
Plymouth; 12/5; 13/5; 12/5; 5/2; 13/5; 5/2; 23/10; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-27 10:34:49 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20
Draw; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 47/20; 23/10
Plymouth; 12/5; 13/5; 12/5; 27/11; 5/2; 5/2; 13/5; 5/2; 40/17; 23/10; 27/11; 13/5; 12/5; 40/17
META; english/league-1/scunthorpe-v-plymouth; 2018-03-27 14:34:55 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20
Draw; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 47/20; 23/10
Plymouth; 12/5; 13/5; 12/5; 27/11; 5/2; 5/2; 13/5; 5/2; 40/17; 23/10; 27/11; 13/5; 12/5; 40/17
META; english/league-1/scunthorpe-v-plymouth; 2018-03-27 18:35:01 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 7/4
Draw; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 12/5; 40/17; 23/10; 47/20; 23/10; 7/4
Plymouth; 12/5; 13/5; 12/5; 27/11; 5/2; 12/5; 13/5; 5/2; 23/10; 27/11; 27/10; 12/5; 40/17; 7/4
META; english/league-1/scunthorpe-v-plymouth; 2018-03-27 22:34:52 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 7/5
Draw; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 47/20; 23/10; 19/10
Plymouth; 12/5; 13/5; 12/5; 27/11; 12/5; 13/5; 5/2; 23/10; 27/11; 13/5; 12/5; 40/17; 19/10
META; english/league-1/scunthorpe-v-plymouth; 2018-03-28 02:34:45 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 7/5
Draw; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 47/20; 23/10; 19/10
Plymouth; 12/5; 13/5; 12/5; 27/11; 5/2; 12/5; 13/5; 5/2; 40/17; 23/10; 27/11; 13/5; 12/5; 40/17; 19/10
META; english/league-1/scunthorpe-v-plymouth; 2018-03-28 10:34:47 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 7/5
Draw; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 47/20; 23/10; 19/10
Plymouth; 12/5; 13/5; 12/5; 27/11; 5/2; 12/5; 13/5; 5/2; 40/17; 23/10; 27/11; 13/5; 12/5; 40/17; 19/10
META; english/league-1/scunthorpe-v-plymouth; 2018-03-28 14:35:03 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 23/20; 21/20; 7/5
Draw; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 19/10
Plymouth; 12/5; 13/5; 12/5; 27/11; 12/5; 13/5; 12/5; 40/17; 23/10; 27/11; 12/5; 47/20; 40/17; 19/10
META; english/league-1/scunthorpe-v-plymouth; 2018-03-28 18:35:01 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 1; 6/5; 11/10; 23/20; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 1; 6/5
Draw; 12/5; 9/4; 11/5; 21/10; 23/10; 40/17; 11/5; 23/10; 11/5; 23/10; 11/5; 9/4; 23/10; 12/5; 40/17; 23/10; 9/4; 23/10; 11/5
Plymouth; 11/4; 12/5; 27/10; 23/10; 5/2; 27/11; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 5/2; 23/10; 27/11; 27/10; 51/20; 28/11; 12/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-28 22:34:56 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 10/11; 19/20; 1; 23/20; 1; 11/10; 1; 19/20; 1; 11/10; 1; 19/20; 19/20; 11/10; 1; 19/20; 1; 23/20; 
Draw; 5/2; 23/10; 9/4; 21/10; 12/5; 40/17; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 40/17; 5/2; 47/20; 40/17; 21/10
Plymouth; 29/10; 3; 29/10; 23/10; 11/4; 27/11; 14/5; 3; 14/5; 13/5; 14/5; 14/5; 13/5; 13/5; 27/11; 29/10; 29/10; 13/5; 14/5
META; english/league-1/scunthorpe-v-plymouth; 2018-03-29 02:34:59 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 10/11; 19/20; 1; 23/20; 1; 11/10; 1; 11/10; 1; 21/20; 19/20; 19/20; 11/10; 1; 19/20; 1; 10/11; 
Draw; 5/2; 23/10; 9/4; 21/10; 12/5; 40/17; 11/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 40/17; 5/2; 47/20; 40/17; 21/10
Plymouth; 29/10; 3; 29/10; 23/10; 11/4; 27/11; 14/5; 14/5; 13/5; 14/5; 13/5; 13/5; 27/11; 29/10; 29/10; 13/5; 14/5; 
META; english/league-1/scunthorpe-v-plymouth; 2018-03-29 10:35:00 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Scunthorpe; 10/11; 19/20; 1; 23/20; 20/21; 11/10; 1; 19/20; 1; 11/10; 1; 19/20; 19/20; 11/10; 1; 10/11; ; 
