META; english/league-1/bury-v-wigan; 2018-03-18 18:21:05 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 8/13; 8/11; 69/00; 4/7; 4/6; 7/10; 4/6; 11/18; 13/20; 8/13; 11/18; 2/5; 2/5; 
Draw; 3; 11/4; 16/5; 29/10; 11/4; 3; 13/5; 14/5; 29/10; 29/10; 59/20; 29/10; 5/2; 13/8
Bury; 4; 7/2; 41/10; 15/4; 4; 4; 15/4; 50/13; 17/4; 4; 39/10; 9/4; 1/6; 
META; english/league-1/bury-v-wigan; 2018-03-19 02:32:37 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 8/11; 8/13; 63/00; 8/13; 3/5; 8/15; 8/13; 3/5; 8/13; 8/13; 10/17; 11/18; 8/13; 8/13; 10/17; 4/7; 4/7
Draw; 3; 11/4; 27/10; 149/0; 3; 14/5; 11/4; 27/10; 3; 13/5; 11/4; 27/10; 37/13; 3; 11/4; 27/10; 11/4; 5/2
Bury; 9/2; 7/2; 19/4; 26/5; 9/2; 9/2; 4; 9/2; 9/2; 5; 9/2; 49/11; 4; 9/2; 17/4; 9/2; 21/5; 24/5
META; english/league-1/bury-v-wigan; 2018-03-19 10:32:44 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 8/11; 8/13; 8/13; 63/00; 8/13; 3/5; 8/15; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 4/7; 6/11; 11/18; 4/7; 8/13; 8/13; 10/17; 4/7; 4/7
Draw; 3; 11/4; 27/10; 13/5; 149/0; 3; 14/5; 11/4; 29/10; 27/10; 3; 14/5; 3; 11/4; 27/10; 31/10; 37/13; 29/10; 3; 11/4; 11/4; 11/4; 5/2
Bury; 9/2; 7/2; 19/4; 5; 26/5; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 4; 19/4; 9/2; 17/4; 9/2; 21/5; 24/5
META; english/league-1/bury-v-wigan; 2018-03-19 14:32:50 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 8/11; 8/13; 8/13; 16/25; 8/13; 3/5; 8/15; 4/7; 6/10; 3/5; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 11/18; 4/7; 8/13; 3/5; 10/17; 4/7; 4/7
Draw; 3; 11/4; 27/10; 13/5; 73/25; 3; 11/4; 11/4; 29/10; 27/10; 3; 11/4; 14/5; 3; 11/4; 27/10; 29/10; 37/13; 29/10; 3; 11/4; 11/4; 11/4; 14/5
Bury; 9/2; 7/2; 24/5; 5; 26/5; 9/2; 19/4; 4; 19/4; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 9/2; 21/5; 5; 
META; english/league-1/bury-v-wigan; 2018-03-19 18:32:51 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 4/6; 8/13; 8/13; 16/25; 8/13; 3/5; 8/15; 3/5; 6/10; 3/5; 8/13; 3/4; 8/13; 8/13; 8/13; 4/7; 8/13; 11/18; 3/5; 8/13; 3/5; 10/17; 4/7; 8/15; 4/7; 4/7
Draw; 3; 11/4; 27/10; 13/5; 73/25; 3; 11/4; 11/4; 14/5; 27/10; 3; 11/4; 11/4; 27/10; 3; 11/4; 27/10; 29/10; 37/13; 14/5; 3; 11/4; 11/4; 11/4; 12/5; 14/5; 14/5
Bury; 9/2; 4; 24/5; 5; 26/5; 9/2; 19/4; 4; 19/4; 19/4; 9/2; 9/2; 10/3; 19/4; 17/4; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 9/2; 23/5; 23/5; 5; ; 
META; english/league-1/bury-v-wigan; 2018-03-19 22:32:51 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 4/6; 8/13; 8/13; 16/25; 8/13; 3/5; 8/15; 3/5; 6/10; 3/5; 8/13; 3/4; 8/13; 8/13; 8/13; 4/7; 8/13; 11/18; 3/5; 8/13; 3/5; 10/17; 4/7; 8/15; 4/7; 4/7
Draw; 3; 11/4; 27/10; 13/5; 73/25; 3; 11/4; 11/4; 14/5; 27/10; 3; 11/4; 11/4; 27/10; 3; 11/4; 27/10; 29/10; 37/13; 14/5; 3; 11/4; 11/4; 11/4; 12/5; 14/5; 14/5
Bury; 9/2; 4; 24/5; 5; 26/5; 9/2; 19/4; 4; 19/4; 19/4; 9/2; 9/2; 10/3; 19/4; 17/4; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 9/2; 23/5; 23/5; 5; ; 
META; english/league-1/bury-v-wigan; 2018-03-20 02:32:57 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 8/13; 8/13; 8/13; 16/25; 8/13; 4/7; 8/15; 3/5; 6/10; 3/5; 8/13; 3/4; 8/13; 8/13; 8/13; 4/7; 8/13; 11/18; 3/5; 8/13; 3/5; 10/17; 4/7; 8/15; 4/7; 4/7
Draw; 3; 29/10; 27/10; 13/5; 73/25; 3; 11/4; 11/4; 14/5; 27/10; 3; 11/4; 11/4; 27/10; 3; 14/5; 27/10; 29/10; 37/13; 14/5; 3; 11/4; 11/4; 11/4; 12/5; 14/5; 14/5
Bury; 9/2; 9/2; 24/5; 5; 26/5; 9/2; 19/4; 4; 19/4; 19/4; 9/2; 9/2; 10/3; 19/4; 17/4; 9/2; 9/2; 4; 19/4; 9/2; 9/2; 9/2; 23/5; 23/5; 5; ; 
META; english/league-1/bury-v-wigan; 2018-03-20 10:33:04 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Wigan; 4/7; 8/13; 8/13; 8/13; 16/25; 8/13; 4/7; 8/15; 3/5; 6/10; 3/5; 8/13; 3/4; 8/13; 13/20; 8/13; 4/7; 8/13; 3/5; 3/5; 3/5; 3/5; 10/17; 4/7; 8/15; 4/7; 4/7
Draw; 3; 29/10; 27/10; 13/5; 73/25; 3; 11/4; 11/4; 14/5; 27/10; 3; 11/4; 11/4; 11/4; 14/5; 14/5; 27/10; 29/10; 37/13; 14/5; 3; 11/4; 11/4; 11/4; 12/5; 14/5; 14/5
