META; english/league-1/southend-v-blackburn; 2017-06-23 22:18:24 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Blackburn; 13/8; 6/4; ; 5/4; ; 13/8; 31/20; 6/4; 13/8; 6/4; 11/8; 6/4; 6/4; 6/4; 13/8; ; 6/4; ; 6/4; 6/4; 9/5; ; 6/4; ; 6/4; ; 1/100; ; 
Southend; 13/8; 9/5; ; 15/8; ; 8/5; 9/5; 6/4; 7/4; 8/5; 13/8; 7/4; 7/4; 6/4; 13/8; ; 8/5; ; 13/8; 8/5; 17/10; ; 28/17; ; 28/17; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; ; 9/4; ; 9/4; 9/4; 47/20; ; 9/4; ; 9/4; ; 19/10; ; 
META; english/league-1/southend-v-blackburn; 2017-06-24 02:18:20 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Blackburn; 13/8; 6/4; ; 5/4; ; 13/8; 8/5; 6/4; 13/8; 6/4; 11/8; 6/4; 6/4; 6/4; 13/8; ; 6/4; ; 6/4; 6/4; 9/5; ; 6/4; ; 6/4; ; 1/100; ; 
Southend; 13/8; 9/5; ; 15/8; ; 8/5; 7/4; 6/4; 7/4; 8/5; 13/8; 7/4; 7/4; 6/4; 13/8; ; 8/5; ; 13/8; 8/5; 17/10; ; 28/17; ; 28/17; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; ; 9/4; ; 9/4; 9/4; 47/20; ; 9/4; ; 9/4; ; 19/10; ; 
META; english/league-1/southend-v-blackburn; 2017-06-24 10:18:26 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Blackburn; 13/8; 6/4; ; 5/4; ; 13/8; 8/5; 6/4; 13/8; 6/4; 11/8; 6/4; 6/4; 6/4; 13/8; ; 6/4; ; 6/4; 6/4; 9/5; ; 6/4; ; 6/4; ; 1/100; ; 
Southend; 13/8; 9/5; ; 15/8; ; 8/5; 7/4; 6/4; 7/4; 8/5; 13/8; 7/4; 7/4; 6/4; 13/8; ; 8/5; ; 13/8; 8/5; 17/10; ; 28/17; ; 28/17; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; ; 9/4; ; 9/4; 9/4; 47/20; ; 9/4; ; 9/4; ; 19/10; ; 
META; english/league-1/southend-v-blackburn; 2017-06-24 14:18:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
