META; english/league-1/portsmouth-v-oxford; 2018-03-18 18:21:32 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 8/11; 17/20; 3/4; 8/11; 3/4; 3/4; 10/13; 3/4; 10/13; 8/15
Draw; 11/4; 11/4; 72/25; 11/4; 13/5; 11/4; 13/5; 13/5; 11/4; 45/17; 2
Oxford; 16/5; 7/2; 17/5; 16/5; 10/3; 7/2; 7/2; 31/10; 15/4; 41/13; 17/10
META; english/league-1/portsmouth-v-oxford; 2018-03-19 02:33:03 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 8/11; 20/23; 89/00; 5/6; 4/5; 20/23; 5/6; 20/23; 5/6; 5/6; 8/9; 20/23; 5/6; 5/6; 8/11
Draw; 11/4; 11/4; 5/2; 68/25; 13/5; 12/5; 12/5; 11/4; 5/2; 13/5; 12/5; 28/11; 27/10; 51/20; 27/11; 19/10
Oxford; 16/5; 7/2; 3; 17/5; 16/5; 3; 16/5; 3; 58/19; 27/10; 31/10; 16/5; 58/19; 11/5; ; 
META; english/league-1/portsmouth-v-oxford; 2018-03-19 10:33:10 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 8/11; 20/23; 89/00; 5/6; 8/11; 16/19; 20/23; 5/6; 20/23; 10/11; 5/6; 5/6; 7/9; 8/9; 16/19; 20/23; 5/6; 5/6; 4/6; 5/6
Draw; 11/4; 11/4; 5/2; 68/25; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 5/2; 13/5; 27/11; 27/10; 28/11; 13/5; 27/10; 51/20; 27/11; 2; 9/4
Oxford; 16/5; 7/2; 3; 17/5; 16/5; 3; 31/10; 3; 16/5; 3; 3; 16/5; 27/10; 31/10; 31/10; 16/5; 58/19; 23/10; 14/5; ; 
META; english/league-1/portsmouth-v-oxford; 2018-03-19 14:33:17 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 8/11; 20/23; 10/11; 10/11; 5/6; 8/11; 16/19; 20/23; 5/6; 10/11; 10/11; 10/11; 5/6; 5/6; 7/9; 8/9; 16/19; 20/23; 5/6; 5/6; 8/11; 5/6
Draw; 11/4; 11/4; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 12/5; 11/4; 12/5; 12/5; 5/2; 5/2; 27/11; 27/10; 28/11; 13/5; 27/10; 51/20; 27/11; 2; 13/5
Oxford; 16/5; 7/2; 16/5; 3; 69/20; 16/5; 3; 31/10; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 27/10; 31/10; 31/10; 16/5; 58/19; 23/10; 10/3; 
META; english/league-1/portsmouth-v-oxford; 2018-03-19 18:33:18 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 3/4; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 10/11; 5/6; 5/6; 7/9; 8/9; 16/19; 20/23; 5/6; 5/6; 4/5; 5/6; 5/6
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 3; 16/5; 27/10; 16/5; 31/10; 16/5; 58/19; 10/3; 7/2; 10/3; 
META; english/league-1/portsmouth-v-oxford; 2018-03-20 14:33:22 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 5/2; 27/11; 27/10; 28/11; 28/11; 27/10; 49/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 3; 16/5; 27/10; 16/5; 31/10; 16/5; 58/19; 10/3; 7/2; 10/3; 
META; english/league-1/portsmouth-v-oxford; 2018-03-20 18:33:28 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 5/2; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 12/5; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 41/13; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 10/3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-20 22:33:25 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 5/6; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 5/2; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 12/5; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 41/13; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-21 02:33:33 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 5/2; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 12/5; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 41/13; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-21 10:33:35 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 10/11; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 5/2; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 5/2; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 40/17; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 41/13; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-21 14:33:37 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 17/20; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 8/11; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 12/5; 11/4; 12/5; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 12/5; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 41/13; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-21 18:33:39 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 20/23; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 4/5; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 11/4; 12/5; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 13/4; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 16/5; 16/5; 27/10; 16/5; 31/10; 16/5; 13/4; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-21 22:33:37 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 20/23; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 4/5; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 11/4; 12/5; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 13/4; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 16/5; 16/5; 27/10; 16/5; 31/10; 16/5; 13/4; 10/3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-22 02:33:29 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 20/23; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 5/6; 4/5; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 11/4; 12/5; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 28/11; 28/11; 27/10; 49/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 13/4; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 16/5; 16/5; 27/10; 16/5; 31/10; 16/5; 13/4; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-22 10:33:38 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 8/11; 16/19; 20/23; 5/6; 10/11; 5/6; 17/20; 4/5; 17/20; 5/6; 7/9; 8/9; 16/19; 20/23; 17/20; 13/15; 5/6; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 11/4; 5/2; 5/2; 28/11; 5/2; 11/4; 12/5; 5/2; 49/20; 23/10; 13/5; 27/11; 27/10; 28/11; 28/11; 27/10; 49/20; 27/11; 5/2; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 16/5; 16/5; 3; 16/5; 13/4; 16/5; 16/5; 3; 16/5; 14/5; 16/5; 16/5; 16/5; 27/10; 16/5; 31/10; 16/5; 41/13; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-22 14:33:43 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 10/11; 17/20; 5/6; 4/5; 16/19; 20/23; 17/20; 10/11; 5/6; 10/11; 4/5; 17/20; 5/6; 7/9; 10/11; 16/19; 20/23; 17/20; 5/6; 5/6; 10/11; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 27/10; 5/2; 28/11; 27/10; 49/20; 27/11; 23/10; 13/5; 13/5
Oxford; 16/5; 10/3; 16/5; 3; 69/20; 10/3; 16/5; 16/5; 16/5; 13/4; 16/5; 16/5; 3; 7/2; 14/5; 16/5; 16/5; 16/5; 14/5; 16/5; 31/10; 16/5; 13/4; 3; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-22 18:33:44 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 17/20; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 5/2; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 5/2; 27/10; 13/5; 28/11; 27/10; 13/5; 5/2; 23/10; 13/5; 13/5; 13/5
Oxford; 16/5; 10/3; 13/4; 3; 10/3; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 33/10; 16/5; 56/19; 16/5; 16/5; 10/3; 57/17; 7/2; 7/2; 10/3; 7/2
META; english/league-1/portsmouth-v-oxford; 2018-03-22 22:33:42 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 4/5; 17/20; 20/23; 5/6; 22/25; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 17/20; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 11/4; 5/2; 12/5; 12/5; 13/5; 5/2; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 5/2; 27/10; 13/5; 28/11; 27/10; 13/5; 5/2; 23/10; 13/5; 13/5; 13/5; 
Oxford; 16/5; 10/3; 13/4; 3; 71/20; 10/3; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 33/10; 16/5; 56/19; 16/5; 16/5; 10/3; 57/17; 7/2; 7/2; 10/3; 7/2
META; english/league-1/portsmouth-v-oxford; 2018-03-23 02:33:34 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 17/20; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 13/15; 5/6; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 5/2; 27/10; 13/5; 28/11; 13/5; 13/5; 12/5; 23/10; 13/5; 13/5; 13/5
Oxford; 15/4; 10/3; 13/4; 3; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 33/10; 16/5; 56/19; 16/5; 33/10; 10/3; 57/17; 7/2; 7/2; 10/3; 7/2
META; english/league-1/portsmouth-v-oxford; 2018-03-23 10:33:41 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 17/20; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 27/10; 13/5; 28/11; 13/5; 13/5; 27/11; 23/10; 13/5; 13/5; 13/5
Oxford; 15/4; 10/3; 13/4; 3; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 57/17; 16/5; 56/19; 16/5; 33/10; 10/3; 17/5; 7/2; 7/2; 7/2; 
META; english/league-1/portsmouth-v-oxford; 2018-03-23 14:33:41 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 5/6; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 27/10; 13/5; 28/11; 13/5; 13/5; 27/11; 23/10; 13/5; 13/5; 5/2
Oxford; 15/4; 10/3; 13/4; 7/2; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 57/17; 16/5; 56/19; 16/5; 33/10; 10/3; 17/5; 7/2; 7/2; 10/3; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-23 18:33:47 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 10/11; 4/5; 5/6; 5/6; 7/9; 6/7; 16/19; 17/20; 5/6; 5/6; 4/5; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 27/10; 13/5; 28/11; 13/5; 13/5; 27/11; 12/5; 5/2; 13/5; 5/2
Oxford; 15/4; 10/3; 13/4; 7/2; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 57/17; 16/5; 56/19; 16/5; 33/10; 10/3; 17/5; 7/2; 7/2; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-23 22:33:39 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 9/10; 4/5; 5/6; 5/6; 4/5; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 5/2; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 13/5; 13/5; 28/11; 13/5; 13/5; 27/11; 12/5; 5/2; 13/5; 5/2
Oxford; 15/4; 10/3; 13/4; 7/2; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 7/2; 10/3; 3; 7/2; 14/5; 10/3; 57/17; 13/4; 56/19; 16/5; 33/10; 10/3; 17/5; 7/2; 7/2; 7/2; 10/3
META; english/league-1/portsmouth-v-oxford; 2018-03-24 02:33:30 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 89/00; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 9/10; 4/5; 5/6; 5/6; 4/5; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 5/2; 13/5; 28/11; 13/5; 13/5; 27/11; 5/2; 5/2; 13/5; 13/5
Oxford; 15/4; 10/3; 13/4; 7/2; 71/20; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 3; 7/2; 14/5; 10/3; 57/17; 10/3; 56/19; 16/5; 33/10; 10/3; 17/5; 7/2; 7/2; 7/2; 7/2
META; english/league-1/portsmouth-v-oxford; 2018-03-24 10:33:43 GMT+2; 2018-03-25 16:00; Nothing; Xlenovo
Portsmouth; 17/20; 17/20; 20/23; 5/6; 17/20; 5/6; 4/5; 16/19; 17/20; 5/6; 20/23; 5/6; 9/10; 4/5; 5/6; 5/6; 13/15; 6/7; 16/19; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; ; 
Draw; 13/5; 5/2; 12/5; 12/5; 53/20; 13/5; 12/5; 5/2; 28/11; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 5/2; 27/11; 12/5; 13/5; 28/11; 13/5; 13/5; 27/11; 23/10; 5/2; 13/5; 13/5
