META; english/non-league/national-league/afc-fylde-v-tranmere; 2017-12-31 12:18:01 GMT+2; 2018-01-01 15:00; e70300-dr003
Tranmere; 5/4; 13/10; 13/10; 13/10; 38/25; 6/5; 13/10; ; 16/13; 13/10; 13/10; 13/10; ; 13/10; 5/4; 5/4; 15/13; 13/10; 15/13; 9/7; 16/13; ; 11/8; 13/10; 23/17; ; 13/10; 5/4; 
AFC Fylde; 2; 19/10; 28/15; 2; 101/ 50; 19/10; 19/10; ; 37/19; 15/8; 2; 15/8; ; 15/8; 2; 15/8; 24/13; 19/10; 24/13; 19/10; 37/19; ; 19/10; 19/10; 19/10; ; 9/5; 19/10; 
Draw; 5/2; 12/5; 9/4; 12/5; 47/20; 9/4; 12/5; ; 23/10; 9/4; 9/4; 21/10; ; 9/4; 12/5; 9/4; 12/5; 40/17; 12/5; 27/11; 23/10; ; 5/2; 12/5; 40/17; ; 23/10; 21/10; 
