META; english/non-league/national-league/torquay-v-boreham-wood; 2017-08-15 20:21:49 GMT+3; 2017-08-15 19:45; e70300-dr003
Torquay; 7/5; 6/4; 31/20; 6/4; 6/4; 29/20; 8/5; 7/5; 17/11; ; 31/20; 6/4; 31/20; 13/8; ; 16/11; 7/5; 17/11; 6/4; 163/100; 53/35; 17/11; ; 6/4; 6/4; ; 13/8; 6/4; 
Boreham Wood; 17/10; 7/4; 7/4; 17/10; 17/10; 13/8; 7/4; 13/8; 17/11; ; 17/10; 13/8; 7/4; 15/8; ; 17/10; 17/10; 17/11; 17/10; 47/25; 12/7; 17/11; ; 7/4; 7/4; ; 7/4; 9/5; 
Draw; 13/5; 11/5; 41/20; 21/10; 11/5; 41/20; 9/4; 23/10; 23/10; ; 2; 2; 9/4; 19/10; ; 11/5; 21/10; 23/10; 9/4; 47/20; 23/10; 23/10; ; 9/4; 9/4; ; 11/5; 11/5; 
