META; english/non-league/national-league/afc-fylde-v-eastleigh; 2018-01-30 12:20:50 GMT+2; 2018-02-03 15:00; e70300-dr003
AFC Fylde; 13/20; 8/11; 7/10; ; 3/4; 8/13; 4/6; ; 7/10; 7/10; 4/6; 4/6; ; 7/10; ; 4/6; 3/4; 4/6; 3/4; 13/18; 7/10; ; 7/10; 7/10; 4/6; ; ; 4/6; 
Draw; 11/4; 29/10; 11/4; ; 61/20; 11/4; 14/5; ; 37/13; 11/4; 29/10; 14/5; ; 27/10; ; 13/5; 13/5; 14/5; 13/5; 3; 37/13; ; 3; 59/20; 37/13; ; ; 23/10; 
Eastleigh; 17/4; 7/2; 10/3; ; 19/5; 7/2; 7/2; ; 31/10; 10/3; 7/2; 3; ; 10/3; ; 10/3; 31/10; 7/2; 31/10; 16/5; 31/10; ; 7/2; 10/3; 7/2; ; ; 3; 
