META; english/non-league/national-league/afc-fylde-v-chester; 2018-01-07 12:17:02 GMT+2; 2018-01-09 19:45; e70300-dr003
AFC Fylde; 8/11; 3/4; 4/5; 8/11; 41/50; ; ; ; 3/4; 4/5; 4/5; 3/4; ; ; ; 8/11; 7/9; 4/5; 7/9; 4/5; ; ; 4/5; 10/13; 4/5; ; 1/2; ; 
Draw; 11/4; 14/5; 5/2; 5/2; 141/50; ; ; ; 5/2; 5/2; 5/2; 23/10; ; ; ; 5/2; 5/2; 13/5; 5/2; 28/11; ; ; 13/5; 53/20; 45/17; ; 11/5; ; 
Chester; 7/2; 10/3; 16/5; 10/3; 73/20; ; ; ; 33/10; 16/5; 10/3; 3; ; ; ; 3; 31/10; 16/5; 31/10; 14/5; ; ; 17/5; 10/3; 16/5; ; 13/8; ; 
