META; english/non-league/national-league/hartlepool-v-dover; 2017-07-31 12:02:54 GMT+3; 2017-08-05 15:00; e70300-dr003
Hartlepool; 4/5; 5/6; ; 3/4; 4/5; ; 4/5; ; ; ; ; 4/5; 4/5; ; 10/11; 4/5; ; ; 14/19; 21/25; ; ; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 9/4; ; 12/5; 12/5; ; 5/2; ; ; ; ; 12/5; 49/20; ; 23/10; 12/5; ; ; 12/5; 131/50; ; ; ; 5/2; 12/5; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; ; 18/5; ; ; ; ; 3; 10/3; ; 31/10; 7/2; ; ; 57/17; 77/20; ; ; ; 7/2; 7/2; ; ; ; 
