META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-07 12:17:09 GMT+2; 2018-01-09 19:45; e70300-dr003
Maidstone; 5/4; 7/5; 26/19; 5/4; 29/20; ; ; ; 4/3; 11/8; 13/10; 11/8; ; ; ; 13/10; 13/10; 23/17; 13/10; 9/7; ; ; 7/5; 11/8; 23/17; ; 5/6; ; 
Ebbsfleet United; 21/10; 9/5; 9/5; 15/8; 52/25; ; ; ; 24/13; 9/5; 15/8; 9/5; ; ; ; 9/5; 9/5; 24/13; 9/5; 17/10; ; ; 15/8; 19/10; 19/10; ; 23/20; ; 
Draw; 12/5; 5/2; 11/5; 23/10; 121/50; ; ; ; 9/4; 11/5; 23/10; 2; ; ; ; 11/5; 23/10; 23/10; 23/10; 12/5; ; ; 12/5; 23/10; 23/10; ; 21/10; ; 
