META; english/non-league/national-league/halifax-v-sutton; 2018-02-27 18:19:20 GMT+2; 2018-03-03 15:00; e70300-dr003
Sutton; 19/20; 1; 19/20; 19/20; 101/100; ; 20/21; ; 1; 19/20; 10/11; 10/11; ; 19/20; 1; 10/11; 19/20; 1; 11/12; 1; 20/21; 10/11; 1; ; 8/11; 10/11; 
Draw; 12/5; 12/5; 9/4; 9/4; 63/25; ; 23/10; ; 12/5; 9/4; 12/5; 11/5; ; 23/10; 12/5; 9/4; 40/17; 23/10; 27/11; 12/5; ; 49/20; 40/17; ; 11/5; 21/10; 
Halifax; 29/10; 5/2; 11/4; 11/4; 31/10; ; 13/5; ; 12/5; 11/4; 14/5; 13/5; ; 27/10; 13/5; 13/5; 28/11; 5/2; 27/11; 12/5; 29/10; 29/10; 13/5; ; 11/5; 12/5; 
META; english/non-league/national-league/halifax-v-sutton; 2018-03-01 16:01:42 GMT+2; ; e70300-dr003
Sutton l w d d w w; 19/20; 19/20; 19/20; 19/20; 1; 20/21; 1; 19/20; 10/11; 10/11; 19/20; 1; 10/11; 1; 19/20; 19/20; 1; 20/21; 10/11; 1; 5/6; 10/11
Draw; 12/5; 12/5; 23/10; 9/4; 63/25; 23/10; 12/5; 23/10; 12/5; 11/5; 9/4; 12/5; 9/4; 40/17; 23/10; 12/5; 12/5; 49/20; 12/5; 21/10; 21/10; 
Halifax l l d l w d; 29/10; 29/10; 11/4; 11/4; 63/20; 14/5; 12/5; 11/4; 14/5; 11/4; 11/4; 13/5; 13/5; 45/17; 13/5; 45/17; 12/5; 29/10; 29/10; 45/17; 13/5; 12/5
META; english/non-league/national-league/halifax-v-sutton; 2018-03-02 08:22:46 GMT+2; 2018-03-03 15:00; e70300-dr003
Sutton; 10/11; 19/20; 1; 10/11; 10/11; 1; 19/20; 19/20; 10/11; 1; 20/21; 5/6; 
Draw; 5/2; 9/4; 63/25; 12/5; 11/5; 12/5; 40/17; 23/10; 12/5; 49/20; 12/5; 23/10; 11/5
Halifax; 3; 11/4; 63/20; 29/10; 11/4; 13/5; 13/5; 13/5; 45/17; 29/10; 45/17; 14/5; 14/5
META; english/non-league/national-league/halifax-v-sutton; 2018-03-02 14:01:59 GMT+2; 2018-03-03 15:00; e70300-dr003
Sutton; 10/11; 17/20; 9/10; 10/11; 19/20; 19/20; 10/11; 10/11; 5/6
Draw; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; 21/10
Halifax; 3; 11/4; 29/10; 56/19; 13/5; 45/17; 29/10; 56/19; 12/5
META; english/non-league/national-league/halifax-v-sutton; 2018-03-03 12:20:42 GMT+2; 2018-03-03 15:00; e70300-dr003
Sutton; 10/11
Draw; 12/5
Halifax; 29/10
