META; english/league-2/swindon-v-lincoln; 2017-10-14 22:22:36 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; ; 8/5; ; 5/4; 11/8; ; ; ; ; ; ; ; ; ; ; 11/8; ; 13/10; ; ; ; ; 11/8; 13/10; 13/10; ; 8/11; ; 
Lincoln; ; 8/5; ; 7/4; 21/10; ; ; 21/10; ; ; ; ; ; ; ; 2; ; 21/10; ; ; ; ; 21/10; 21/10; 21/10; ; 11/10; ; 
Draw; ; 23/10; ; 11/5; 23/10; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 9/4; ; ; ; ; 23/10; 9/4; 23/10; ; 21/10; ; 
META; english/league-2/swindon-v-lincoln; 2017-10-15 02:24:05 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 6/4; 8/5; ; 5/4; 6/4; ; ; 7/5; ; ; ; ; ; ; ; 6/4; ; 6/4; ; ; ; ; 6/4; 6/4; 6/4; ; 1; ; 
Lincoln; 9/5; 8/5; ; 7/4; 15/8; ; ; 9/5; ; ; ; ; ; ; ; 9/5; ; 9/5; ; ; ; ; 9/5; 7/4; 9/5; ; 5/4; ; 
Draw; 9/4; 23/10; ; 11/5; 12/5; ; ; 12/5; ; ; ; ; ; ; ; 23/10; ; 9/4; ; ; ; ; 12/5; 9/4; 23/10; ; 21/10; ; 
META; english/league-2/swindon-v-lincoln; 2017-10-15 10:23:47 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 6/4; 8/5; ; 5/4; 6/4; ; ; ; 6/4; ; 6/4; ; ; ; ; 6/4; ; 6/4; ; ; 6/4; ; 31/20; 6/4; 6/4; ; 11/10; ; 
Lincoln; 9/5; 8/5; ; 7/4; 15/8; ; ; ; 9/5; ; 7/4; ; ; ; ; 9/5; ; 9/5; ; ; 9/5; ; 9/5; 7/4; 9/5; ; 13/8; ; 
Draw; 9/4; 23/10; ; 11/5; 23/10; ; ; ; 9/4; ; 12/5; ; ; ; ; 23/10; ; 9/4; ; ; 9/4; ; 23/10; 9/4; 9/4; ; 21/10; ; 
META; english/league-2/swindon-v-lincoln; 2017-10-15 14:23:58 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 29/20; 8/5; 7/5; 5/4; 29/20; ; ; 7/5; 6/4; 29/20; 6/4; ; ; ; 7/5; 7/5; ; 16/11; 77/50; ; 6/4; 7/5; 6/4; 11/8; 16/11; ; 11/10; ; 
Lincoln; 15/8; 8/5; 19/10; 7/4; 15/8; ; ; 15/8; 9/5; 2; 2; ; ; ; 19/10; 15/8; ; 24/13; 99/50; ; 9/5; 15/8; 19/10; 15/8; 19/10; ; 17/10; ; 
Draw; 9/4; 23/10; 11/5; 11/5; 9/4; ; ; 23/10; 9/4; 9/4; 2; ; ; ; 23/10; 23/10; ; 9/4; 119/50; ; 9/4; 23/10; 23/10; 23/10; 9/4; ; 21/10; ; 
META; english/league-2/swindon-v-lincoln; 2017-10-15 18:23:06 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 29/20; 7/5; 16/11; 6/4; 29/20; 11/8; ; 7/5; 6/4; 29/20; 7/5; 7/5; ; 6/4; 7/5; 7/5; 16/11; 7/5; 147/100; 9/7; 6/4; 7/5; 29/20; 11/8; 7/5; ; 11/8; ; 
Lincoln; 15/8; 19/10; 28/15; 15/8; 15/8; 7/4; ; 15/8; 9/5; 15/8; 15/8; 15/8; ; 2; 19/10; 19/10; 24/13; 24/13; 2; 17/10; 9/5; 15/8; 15/8; 39/20; 24/13; ; 15/8; ; 
Draw; 9/4; 23/10; 23/10; 11/5; 23/10; 41/20; ; 12/5; 9/4; 23/10; 12/5; 43/20; ; 12/5; 23/10; 23/10; 11/5; 23/10; 62/25; 12/5; 9/4; 23/10; 12/5; 9/4; 40/17; ; 11/5; ; 
META; english/league-2/swindon-v-lincoln; 2017-10-15 22:23:46 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 29/20; 7/5; 16/11; 6/4; 29/20; 11/8; ; 7/5; 6/4; 29/20; 7/5; 7/5; 8/5; 6/4; 7/5; 7/5; 16/11; 7/5; 149/100; 7/5; 6/4; 7/5; 29/20; 11/8; 7/5; ; 11/8; ; 
Lincoln; 15/8; 19/10; 28/15; 15/8; 15/8; 7/4; ; 15/8; 9/5; 15/8; 15/8; 37/20; 8/5; 2; 19/10; 15/8; 24/13; 24/13; 197/100; 9/5; 9/5; 15/8; 15/8; 39/20; 24/13; ; 15/8; ; 
Draw; 9/4; 12/5; 23/10; 11/5; 23/10; 41/20; ; 12/5; 9/4; 23/10; 12/5; 9/4; 23/10; 5/2; 23/10; 23/10; 11/5; 23/10; 62/25; 12/5; 9/4; 23/10; 12/5; 9/4; 40/17; ; 9/4; ; 
META; english/league-2/swindon-v-lincoln; 2017-10-16 02:23:33 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 29/20; 7/5; 16/11; 6/4; 29/20; 11/8; ; 7/5; 6/4; 29/20; 7/5; 7/5; 8/5; 6/4; 7/5; 7/5; 16/11; 7/5; 37/25; 7/5; 6/4; 7/5; 29/20; 11/8; 16/11; ; 7/5; ; 7/5
Lincoln; 15/8; 19/10; 28/15; 15/8; 15/8; 7/4; ; 15/8; 9/5; 15/8; 15/8; 9/5; 8/5; 2; 19/10; 15/8; 24/13; 24/13; 99/50; 9/5; 9/5; 15/8; 15/8; 39/20; 19/10; ; 15/8; ; 19/10
Draw; 9/4; 12/5; 23/10; 11/5; 23/10; 41/20; ; 12/5; 9/4; 23/10; 12/5; 9/4; 23/10; 5/2; 23/10; 23/10; 11/5; 23/10; 62/25; 12/5; 9/4; 23/10; 12/5; 9/4; 40/17; ; 9/4; ; 11/5
META; english/league-2/swindon-v-lincoln; 2017-10-16 10:23:27 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 29/20; 7/5; 16/11; 6/4; 7/5; 11/8; ; 7/5; 10/7; 29/20; 7/5; 11/8; 8/5; 6/4; 7/5; 7/5; 16/11; 7/5; 37/25; 26/19; 10/7; 7/5; 7/5; 11/8; 7/5; ; 7/5; ; 7/5
Lincoln; 2; 19/10; 28/15; 15/8; 15/8; 7/4; ; 15/8; 37/19; 15/8; 15/8; 37/20; 8/5; 2; 19/10; 15/8; 24/13; 24/13; 99/50; 11/6; 37/19; 15/8; 15/8; 39/20; 19/10; ; 19/10; ; 19/10
Draw; 5/2; 12/5; 9/4; 11/5; 12/5; 41/20; ; 12/5; 28/13; 23/10; 12/5; 9/4; 23/10; 5/2; 23/10; 23/10; 11/5; 23/10; 62/25; 12/5; 28/13; 23/10; 5/2; 9/4; 40/17; ; 9/4; ; 11/5
META; english/league-2/swindon-v-lincoln; 2017-10-16 14:24:06 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 29/20; 7/5; 7/5; 6/4; 29/20; 11/8; ; 7/5; 10/7; 7/5; 13/8; 11/8; 8/5; 6/4; 8/5; 7/5; 16/11; 17/11; 169/100; 20/13; 10/7; 7/5; 31/20; 11/8; 8/5; ; 7/5; 6/4; 13/8
Lincoln; 2; 19/10; 19/10; 15/8; 9/5; 7/4; ; 15/8; 37/19; 19/10; 17/10; 15/8; 8/5; 2; 17/10; 15/8; 24/13; 17/10; 177/100; 5/3; 37/19; 15/8; 17/10; 39/20; 17/10; ; 19/10; 7/4; 7/4
Draw; 5/2; 12/5; 23/10; 11/5; 12/5; 41/20; ; 12/5; 28/13; 23/10; 9/4; 11/5; 23/10; 5/2; 9/4; 23/10; 11/5; 9/4; 121/50; 23/10; 28/13; 23/10; 5/2; 9/4; 23/10; ; 21/10; 2; 12/5
META; english/league-2/swindon-v-lincoln; 2017-10-16 18:23:29 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Lincoln; 17/10; 17/10; 28/17; 9/5; 13/8; 8/5; ; 13/8; 8/5; 33/20; 13/8; 13/8; 8/5; 7/4; 13/8; 8/5; 17/10; 28/17; 17/10; 5/3; 8/5; 13/8; 17/10; 8/5; 28/17; ; 13/8; 13/8; 17/10
Swindon; 9/5; 13/8; 7/4; 8/5; 17/10; 6/4; ; 13/8; 7/4; 7/4; 17/10; 17/10; 8/5; 7/4; 17/10; 17/10; 8/5; 17/10; 91/50; 13/8; 7/4; 7/4; 9/5; 33/20; 17/10; ; 17/10; 17/10; 9/5
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 41/20; ; 9/4; 28/13; 21/10; 11/5; 41/20; 23/10; 12/5; 11/5; 11/5; 11/5; 28/13; 58/25; 11/5; 28/13; 11/5; 9/4; 9/4; 11/5; ; 21/10; 19/10; 23/10
META; english/league-2/swindon-v-lincoln; 2017-10-16 22:23:31 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Lincoln; 17/10; 17/10; 28/17; 17/10; 13/8; 8/5; ; 13/8; 8/5; 33/20; 17/10; 13/8; 8/5; 9/5; 13/8; 8/5; 17/10; 8/5; 171/100; 5/3; 8/5; 13/8; 17/10; 8/5; 28/17; ; 13/8; 13/8; 17/10
Swindon; 9/5; 13/8; 7/4; 17/10; 17/10; 6/4; ; 13/8; 7/4; 7/4; 17/10; 17/10; 8/5; 7/4; 17/10; 17/10; 8/5; 17/10; 181/100; 13/8; 7/4; 7/4; 9/5; 33/20; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 11/5; 21/10; 21/10; 11/5; 41/20; ; 9/4; 28/13; 21/10; 21/10; 41/20; 23/10; 12/5; 11/5; 11/5; 11/5; 28/13; 58/25; 11/5; 28/13; 11/5; 9/4; 9/4; 11/5; ; 11/5; 2; 23/10
META; english/league-2/swindon-v-lincoln; 2017-10-17 02:23:18 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Swindon; 9/5; 13/8; 17/10; 17/10; 17/10; 6/4; ; 13/8; 7/4; 17/10; 17/10; 33/20; 8/5; 7/4; 17/10; 17/10; 8/5; 17/10; 89/50; 13/8; 7/4; 7/4; 17/10; 33/20; 17/10; ; 13/8; 17/10; 7/4
Lincoln; 17/10; 17/10; 17/10; 17/10; 13/8; 8/5; ; 13/8; 8/5; 17/10; 17/10; 13/8; 8/5; 9/5; 13/8; 8/5; 17/10; 28/17; 87/50; 5/3; 8/5; 13/8; 17/10; 33/20; 28/17; ; 17/10; 13/8; 17/10
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 41/20; ; 9/4; 28/13; 21/10; 21/10; 41/20; 23/10; 12/5; 11/5; 11/5; 11/5; 28/13; 58/25; 11/5; 28/13; 11/5; 12/5; 11/5; 11/5; ; 11/5; 2; 23/10
META; english/league-2/swindon-v-lincoln; 2017-10-17 10:23:38 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Lincoln; 17/10; 17/10; 17/10; 17/10; 13/8; 8/5; ; 13/8; 8/5; 17/10; 13/8; 33/20; 8/5; 9/5; 13/8; 8/5; 17/10; 28/17; 87/50; 5/3; 8/5; 13/8; 17/10; 33/20; 28/17; ; 17/10; 13/8; 17/10
Swindon; 9/5; 13/8; 17/10; 17/10; 17/10; 6/4; ; 13/8; 7/4; 17/10; 13/8; 33/20; 8/5; 7/4; 17/10; 17/10; 8/5; 17/10; 89/50; 13/8; 7/4; 7/4; 17/10; 33/20; 17/10; ; 17/10; 7/4; 7/4
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 41/20; ; 9/4; 28/13; 21/10; 23/10; 41/20; 23/10; 12/5; 11/5; 11/5; 11/5; 11/5; 58/25; 11/5; 28/13; 11/5; 12/5; 11/5; 11/5; ; 11/5; 21/10; 23/10
META; english/league-2/swindon-v-lincoln; 2017-10-17 14:24:02 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Lincoln; 7/4; 17/10; 28/17; 17/10; 17/10; 8/5; ; 13/8; 8/5; 33/20; 7/4; 31/20; 8/5; 9/5; 13/8; 17/10; 17/10; 8/5; 33/20; 5/3; 8/5; 13/8; 13/8; 33/20; 8/5; ; 8/5; 13/8; 13/8
Swindon; 17/10; 13/8; 7/4; 17/10; 7/4; 6/4; ; 17/10; 7/4; 7/4; 9/5; 7/4; 8/5; 7/4; 17/10; 7/4; 8/5; 7/4; 19/10; 13/8; 7/4; 9/5; 9/5; 33/20; 7/4; ; 7/4; 17/10; 7/4
Draw; 12/5; 11/5; 21/10; 21/10; 23/10; 41/20; ; 21/10; 28/13; 21/10; 2; 41/20; 23/10; 12/5; 11/5; 9/4; 11/5; 28/13; 23/10; 11/5; 28/13; 11/5; 23/10; 11/5; 11/5; ; 23/10; 21/10; 23/10
META; english/league-2/swindon-v-lincoln; 2017-10-17 18:25:18 GMT+3; 2017-10-17 19:45; Nothing; Xlenovo
Lincoln; 13/8; 13/8; 13/8; 17/10; 17/10; 8/5; ; 13/8; 8/5; 8/5; 13/8; 31/20; 8/5; 7/4; 13/8; 17/10; 17/10; 17/11; 33/20; 19/12; 8/5; 13/8; 13/8; 8/5; 8/5; ; 17/10; 13/8; 13/8
Swindon; 15/8; 7/4; 9/5; 17/10; 9/5; 6/4; ; 17/10; 7/4; 9/5; 9/5; 7/4; 8/5; 9/5; 17/10; 9/5; 8/5; 7/4; 37/20; 19/11; 7/4; 9/5; 15/8; 17/10; 7/4; ; 7/4; 7/4; 9/5
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 41/20; ; 21/10; 28/13; 21/10; 21/10; 2; 23/10; 23/10; 11/5; 9/4; 11/5; 11/5; 59/25; 28/13; 28/13; 11/5; 9/4; 11/5; 11/5; ; 11/5; 11/5; 23/10
META; english/league-2/swindon-v-lincoln; 2017-10-17 22:24:40 GMT+3; 2017-10-17 19:45; In Play; Xlenovo
Lincoln; 8/5; 13/8; 6/4; 6/4; 7/4; 13/8; ; 13/8; 17/11; 8/5; 11/8; 31/20; ; ; 29/20; 7/4; 17/11; ; ; ; 17/11; ; 6/4; 8/5; ; ; 13/8; 6/4; 13/8
Draw; 13/8; 13/8; 9/5; 17/10; 15/8; 29/20; ; 7/5; 21/10; 21/10; 7/4; 2; ; ; 7/4; 8/5; 6/4; ; ; ; 21/10; ; 7/4; 33/20; ; ; 9/4; 2; 7/4
Swindon; 12/5; 2; 2; 12/5; 2; 2; ; 9/4; 7/4; 7/4; 21/10; 9/5; ; ; 21/10; 2; 21/10; ; ; ; 7/4; ; 23/10; 47/20; ; ; 17/10; 19/10; 12/5
