META; english/league-2/exeter-v-cambridge; 2017-06-23 22:18:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-24 22:18:35 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-25 02:18:38 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-25 10:18:38 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-25 14:18:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-25 18:18:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-25 22:18:34 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-26 02:18:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-26 10:22:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-26 14:23:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-26 18:21:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-26 22:20:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; ; 11/8; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-27 02:21:43 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 11/8; ; 6/5; ; ; ; ; 11/10; 5/4; 5/4; ; ; 1; 21/20; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 12/5; 9/4; ; 23/10; ; ; ; ; 12/5; 9/4; 9/4; ; ; 2; 12/5; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
Cambridge; 11/4; 2; ; 2; ; ; ; ; 13/5; 9/5; 9/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-27 10:22:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 11/8; ; 6/5; ; ; ; ; 11/10; 5/4; 5/4; ; ; 1; 21/20; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 12/5; 9/4; ; 23/10; ; ; ; ; 12/5; 9/4; 9/4; ; ; 2; 12/5; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
Cambridge; 11/4; 2; ; 2; ; ; ; ; 13/5; 9/5; 9/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-27 14:23:09 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 11/8; ; 6/5; ; ; ; ; 11/10; 5/4; 5/4; ; ; 1; 21/20; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 12/5; 9/4; ; 23/10; ; ; ; ; 12/5; 9/4; 9/4; ; ; 2; 12/5; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
Cambridge; 11/4; 2; ; 2; ; ; ; ; 13/5; 9/5; 9/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-27 18:23:55 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; ; ; ; ; ; ; ; ; 5/4; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; 9/4; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge; 11/4; ; ; ; ; ; ; ; ; 9/5; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-27 22:22:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 11/8; ; 6/5; ; ; ; ; 11/10; 5/4; 5/4; ; ; 1; 21/20; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; 12/5; 9/4; ; 23/10; ; ; ; ; 12/5; 9/4; 9/4; ; ; 2; 12/5; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
Cambridge; 11/4; 2; ; 2; ; ; ; ; 13/5; 9/5; 9/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-28 02:22:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; ; 6/5; ; ; ; ; 11/10; 5/4; 5/4; ; ; 1; 21/20; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; 12/5; 9/4; ; 23/10; ; ; ; ; 12/5; 9/4; 9/4; ; ; 2; 12/5; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
Cambridge; 11/4; 21/10; ; 2; ; ; ; ; 13/5; 9/5; 9/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-28 10:22:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 47/20; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 47/20; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-28 14:23:13 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 47/20; 2; ; 13/5; 23/10; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-28 18:20:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 23/20; 6/5; ; 1; 23/20; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 23/10; 2; ; 13/5; 23/10; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-28 22:21:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-29 02:21:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 23/10; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-29 10:22:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-29 14:22:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-29 18:22:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; ; 11/10; ; 4/9; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 47/20; 2; ; 13/5; 23/10; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-29 22:20:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-30 02:19:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 27/11; 12/5; 9/4; 27/11; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-30 10:19:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 47/20; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-30 14:20:13 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 19/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 47/20; 12/5; 12/5; ; 45/17; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-30 18:23:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-06-30 22:24:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 23/20; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 9/4; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-07-01 02:24:57 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 12/5; 2; ; 13/5; 12/5; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-07-01 10:25:13 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 47/20; 2; ; 13/5; 23/10; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-07-01 14:25:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 21/20; 6/5; ; 1; 21/20; 1; 11/10; 5/4; 5/4; 23/20; 6/5; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 23/10; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
Cambridge; 11/4; 21/10; 5/2; 2; ; 13/5; 5/2; 12/5; 13/5; 9/5; 9/5; 5/2; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 74/25; ; 9/4; ; 9/4; ; 1/100; ; 
META; english/league-2/exeter-v-cambridge; 2017-07-01 18:25:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Exeter; 1; 5/4; 11/10; 6/5; ; 1; 11/10; 1; 11/10; 5/4; 5/4; 23/20; 23/20; 1; 21/20; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 11/10; 11/10; ; 1/100; ; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 23/10; 2; 12/5; 9/4; 9/4; 9/4; 47/20; 2; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 23/10; 23/10; ; 11/5; ; 
