META; english/league-2/exeter-v-carlisle; 2018-03-04 02:21:54 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 7/5
Carlisle; 9/5
Draw; 11/5
META; english/league-2/exeter-v-carlisle; 2018-03-04 10:21:59 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 7/5
Carlisle; 9/5
Draw; 11/5
META; english/league-2/exeter-v-carlisle; 2018-03-04 14:22:37 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 5/4; 7/5; 13/10; 5/4
Carlisle; 11/5; 9/5; 2; 21/10
Draw; 23/10; 11/5; 9/4; 23/10
META; english/league-2/exeter-v-carlisle; 2018-03-04 18:23:02 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 23/20; 7/5; 6/5; 6/5; 6/5; 11/10; 23/20; 5/4; 6/5; 15/13; 6/5; 23/20; 15/13; 11/10
Draw; 12/5; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 12/5; 47/20; 9/4; 2
Carlisle; 23/10; 9/5; 23/10; 12/5; 21/10; 9/4; 23/10; 9/4; 23/10; 11/5; 23/10; 9/4; 11/5; 21/10
META; english/league-2/exeter-v-carlisle; 2018-03-04 22:22:44 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 23/20; 7/5; 5/4; 5/4; 5/4; 11/10; 5/4; 5/4; 5/4; 5/4; 15/13; 17/14; 13/10; 6/5; 15/13; 10/9
Carlisle; 23/10; 9/5; 21/10; 23/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 28/13; 15/8; 11/5; 11/5; 28/13; 2
Draw; 12/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 23/10; 9/4; 12/5; 9/4; 40/17; 23/10; 47/20; 9/4; 21/10
META; english/league-2/exeter-v-carlisle; 2018-03-05 02:22:50 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 23/20; 7/5; 5/4; 5/4; 5/4; 11/10; 5/4; 5/4; 5/4; 5/4; 5/4; 15/13; 17/14; 5/4; 6/5; 15/13; 10/9
Carlisle; 23/10; 9/5; 21/10; 23/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 21/10; 28/13; 15/8; 11/5; 11/5; 28/13; 2
Draw; 12/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 23/10; 9/4; 12/5; 23/10; 9/4; 40/17; 12/5; 47/20; 9/4; 21/10
META; english/league-2/exeter-v-carlisle; 2018-03-05 10:22:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 23/20; 7/5; 13/10; 5/4; 13/10; 11/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 15/13; 17/14; 13/10; 13/10; 5/4; 6/5; 10/9
Carlisle; 23/10; 9/5; 21/10; 23/10; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 21/10; 39/19; 9/4; 15/8; 21/10; 85/40; 21/10; 21/10; 2
Draw; 12/5; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 9/4; 23/10; 9/4; 23/10; 23/10; 11/5; 12/5; 40/17; 9/4; 12/5; 47/20; 9/4; 2
META; english/league-2/exeter-v-carlisle; 2018-03-05 14:23:10 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 7/5; 7/5; 7/5; 6/4; 11/8; 13/10; 5/4; 13/10; 11/8; 7/5; 11/8; 11/8; 11/8; 7/5; 13/10; 13/10; 17/14; 13/10; 29/20; 27/20; 23/17; 5/4
Carlisle; 19/10; 19/10; 19/10; 9/5; 2; 21/10; 15/8; 21/10; 19/10; 2; 15/8; 19/10; 19/10; 24/13; 19/10; 29/16; 21/10; 19/10; 39/20; 19/10; 9/5; 
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 9/4; 11/5; 9/4; 9/4; 23/10; 23/10; 12/5; 12/5; 9/4; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 9/4; 21/10
META; english/league-2/exeter-v-carlisle; 2018-03-05 18:23:14 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 7/5; 7/5; 7/5; 6/4; 11/8; 13/10; 5/4; 13/10; 7/5; 11/8; 11/8; 6/4; 11/8; 11/8; 7/5; 23/17; 13/10; 17/14; 13/10; 29/20; 11/8; 23/17; 5/4
Carlisle; 19/10; 19/10; 19/10; 9/5; 2; 21/10; 15/8; 21/10; 15/8; 2; 17/10; 15/8; 19/10; 19/10; 24/13; 19/10; 29/16; 21/10; 19/10; 19/10; 24/13; 9/5; 
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 9/4; 11/5; 9/4; 9/4; 23/10; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 9/4; 21/10
META; english/league-2/exeter-v-carlisle; 2018-03-05 22:23:16 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Exeter; 7/5; 7/5; 7/5; 6/4; 11/8; 7/5; 5/4; 13/10; 7/5; 7/5; 11/8; 6/4; 11/8; 11/8; 7/5; 23/17; 13/10; 17/14; 13/10; 29/20; 11/8; 23/17; 13/10
