META; english/league-2/forest-green-v-carlisle; 2017-12-16 22:21:39 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Forest Green; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-17 02:21:37 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Forest Green; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-17 10:21:35 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Forest Green; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-17 14:21:46 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 5/4; 6/5; ; ; ; ; 5/4; 6/5; ; ; 5/4; ; ; ; ; ; ; ; 33/25; ; ; ; ; 6/5; ; ; 4/6; ; 
Forest Green; 2; 21/10; ; ; ; ; 21/10; 11/5; ; ; 21/10; ; ; ; ; ; ; ; 107/ 50; ; ; ; ; 21/10; ; ; 1; ; 
Draw; 5/2; 23/10; ; ; ; ; 12/5; 12/5; ; ; 12/5; ; ; ; ; ; ; ; 131/ 50; ; ; ; ; 12/5; ; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-17 18:21:54 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 5/4; 6/5; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; ; 5/4; 5/4; ; ; 6/5; 27/20; 16/13; 5/4; 13/10; 5/4; 13/10; 5/4; ; 6/5; ; 
Forest Green; 2; 21/10; 2; ; ; 21/10; 2; 2; 37/19; 2; 2; 21/10; ; 2; 21/10; ; ; 19/10; 52/25; 25/14; 37/19; 2; 21/10; 2; 37/19; ; 19/10; ; 
Draw; 5/2; 23/10; 23/10; ; ; 5/2; 12/5; 5/2; 28/11; 23/10; 5/2; 12/5; ; 23/10; 12/5; ; ; 40/17; 131/ 50; 12/5; 28/11; 12/5; 5/2; 23/10; 12/5; ; 9/4; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-17 22:22:05 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 5/4; 6/5; 13/10; ; ; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; ; 5/4; 5/4; 13/10; ; 5/4; 139/ 100; 16/13; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; 
Forest Green; 2; 21/10; 2; ; ; 21/10; 2; 21/10; 37/19; 2; 2; 21/10; ; 2; 21/10; 2; ; 37/19; 21/10; 9/5; 37/19; 2; 2; 2; 2; ; 19/10; ; 
Draw; 5/2; 23/10; 23/10; ; ; 12/5; 23/10; 12/5; 28/11; 23/10; 12/5; 23/10; ; 9/4; 12/5; 12/5; ; 40/17; 63/25; 12/5; 28/11; 12/5; 5/2; 23/10; 40/17; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-18 02:22:01 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 6/5; 6/5; 6/5; ; ; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 23/20; 5/4; 23/20; 6/5; 6/5; ; 15/13; 63/50; 16/13; 5/4; 11/10; 6/5; 23/20; 15/13; ; 11/10; ; 
Forest Green; 21/10; 21/10; 11/5; ; ; 23/10; 11/5; 23/10; 37/19; 11/5; 11/5; 9/4; 21/10; 43/20; 11/5; 11/5; ; 28/13; 58/25; 9/5; 37/19; 23/10; 9/4; 9/4; 28/13; ; 2; ; 
Draw; 5/2; 23/10; 12/5; ; ; 12/5; 12/5; 12/5; 28/11; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; ; 40/17; 51/20; 12/5; 28/11; 12/5; 5/2; 12/5; 12/5; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-18 10:21:59 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 6/5; 23/20; 15/13; 6/5; 15/13; 6/5; 23/20; 6/5; 5/4; 23/20; 6/5; 23/20; 23/20; 23/20; 23/20; 6/5; 15/13; 11/10; 59/50; 16/13; 5/4; 11/10; 6/5; 23/20; 11/10; ; 11/10; ; 
Forest Green; 21/10; 23/10; 9/4; 11/5; 23/10; 23/10; 9/4; 23/10; 37/19; 9/4; 11/5; 9/4; 23/10; 43/20; 23/10; 9/4; 23/10; 11/5; 61/25; 9/5; 37/19; 23/10; 23/10; 9/4; 9/4; ; 2; ; 
Draw; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 28/11; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 27/11; 131/ 50; 12/5; 28/11; 12/5; 12/5; 12/5; 27/11; ; 21/10; ; 
META; english/league-2/forest-green-v-carlisle; 2017-12-18 14:22:03 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 6/5; 23/20; 15/13; 6/5; 15/13; 6/5; 23/20; 6/5; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 11/10; 59/50; 16/13; 11/10; 11/10; 6/5; 23/20; 11/10; ; 11/10; 21/20; 
Forest Green; 21/10; 23/10; 9/4; 11/5; 23/10; 23/10; 9/4; 23/10; 40/17; 9/4; 23/10; 9/4; 12/5; 43/20; 23/10; 23/10; 23/10; 9/4; 61/25; 9/5; 40/17; 23/10; 9/4; 9/4; 9/4; ; 2; 2; 
Draw; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 131/ 50; 12/5; 27/11; 12/5; 5/2; 12/5; 12/5; ; 21/10; 21/10; 
META; english/league-2/forest-green-v-carlisle; 2017-12-18 18:22:49 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 6/5; 23/20; 15/13; 6/5; 15/13; 6/5; 23/20; 6/5; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 11/10; 59/50; 16/13; 11/10; 11/10; 6/5; 23/20; 11/10; ; 11/10; 21/20; 23/20
Forest Green; 21/10; 23/10; 9/4; 11/5; 23/10; 23/10; 9/4; 23/10; 40/17; 11/5; 9/4; 9/4; 12/5; 43/20; 23/10; 9/4; 23/10; 9/4; 121/ 50; 9/5; 40/17; 23/10; 9/4; 9/4; 9/4; ; 2; 2; 12/5
Draw; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 27/11; 12/5; 5/2; 12/5; 23/10; 23/10; 12/5; 5/2; 23/10; 27/11; 53/20; 12/5; 27/11; 12/5; 5/2; 12/5; 27/11; ; 11/5; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-18 22:22:49 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 6/5; 23/20; 15/13; 6/5; 15/13; 6/5; 23/20; 6/5; 11/10; 23/20; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 11/10; 59/50; 8/7; 11/10; 11/10; 6/5; 23/20; 11/10; ; 11/10; 21/20; 23/20
Forest Green; 21/10; 23/10; 9/4; 11/5; 23/10; 23/10; 9/4; 23/10; 40/17; 11/5; 23/10; 12/5; 12/5; 43/20; 23/10; 23/10; 23/10; 9/4; 121/ 50; 23/12; 40/17; 23/10; 9/4; 9/4; 9/4; ; 2; 2; 12/5
Draw; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 27/11; 12/5; 12/5; 23/10; 23/10; 47/20; 12/5; 12/5; 23/10; 27/11; 53/20; 27/11; 27/11; 12/5; 5/2; 12/5; 27/11; ; 11/5; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-19 02:22:52 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 15/13; 11/10; 117/ 100; 8/7; 11/10; 11/10; 23/20; 11/10; 11/10; ; 21/20; 1; 23/20
Forest Green; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; 61/25; 23/12; 40/17; 12/5; 23/10; 47/20; 23/10; ; 21/10; 21/10; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 12/5; 23/10; 12/5; 53/20; 27/11; 27/11; 5/2; 5/2; 12/5; 27/11; ; 9/4; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-19 10:22:50 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 15/13; 21/20; 117/ 100; 12/11; 11/10; 11/10; 23/20; 11/10; 11/10; ; 21/20; 1; 23/20
Forest Green; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; 61/25; 2; 40/17; 12/5; 12/5; 47/20; 40/17; ; 21/10; 21/10; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 12/5; 23/10; 27/11; 53/20; 27/11; 27/11; 5/2; 5/2; 12/5; 27/11; ; 23/10; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-19 14:23:04 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 15/13; 21/20; 117/ 100; 12/11; 11/10; 11/10; 23/20; 11/10; 11/10; ; 21/20; 21/20; 23/20
Forest Green; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; 49/20; 2; 40/17; 12/5; 12/5; 47/20; 40/17; ; 21/10; 21/10; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 12/5; 23/10; 27/11; 66/25; 27/11; 27/11; 5/2; 5/2; 12/5; 27/11; ; 23/10; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-19 18:22:55 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 15/13; 11/10; 117/ 100; 12/11; 11/10; 11/10; 23/20; 11/10; 11/10; ; 21/20; 21/20; 23/20
Forest Green; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 49/20; 2; 40/17; 12/5; 12/5; 47/20; 12/5; ; 11/5; 11/5; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 12/5; 23/10; 27/11; 66/25; 27/11; 27/11; 5/2; 5/2; 12/5; 5/2; ; 23/10; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-19 22:23:03 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 21/20; 23/20; 11/10; 15/13; 11/10; 117/ 100; 15/14; 11/10; 11/10; 11/10; 11/10; 11/10; ; 21/20; 21/20; 23/20
Forest Green; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 49/20; 39/19; 40/17; 12/5; 5/2; 47/20; 12/5; ; 11/5; 11/5; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 12/5; 23/10; 27/11; 66/25; 27/11; 27/11; 5/2; 5/2; 12/5; 5/2; ; 23/10; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-20 02:22:51 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 21/20; 23/20; 11/10; 15/13; 11/10; 117/ 100; 15/14; 11/10; 11/10; 11/10; 11/10; 11/10; ; 21/20; 20/21; 23/20
Forest Green; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 61/25; 39/19; 40/17; 12/5; 5/2; 47/20; 12/5; ; 11/5; 11/5; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 5/2; 23/10; 27/11; 53/20; 27/11; 27/11; 5/2; 5/2; 12/5; 5/2; ; 23/10; 11/5; 13/5
META; english/league-2/forest-green-v-carlisle; 2017-12-20 10:22:47 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 21/20; 23/20; 11/10; 15/13; 11/10; 29/25; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 21/20; 20/21; 23/20
Forest Green; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 61/25; ; 40/17; 12/5; 5/2; 47/20; 40/17; ; 11/5; 11/5; 12/5
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 23/10; 23/10; 47/20; 12/5; 5/2; 23/10; 5/2; 67/25; ; 27/11; 5/2; 5/2; 12/5; 5/2; ; 23/10; 11/5; 13/5
