META; english/league-2/carlisle-v-crawley; 2018-03-11 02:21:22 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 11/10; 1/100
Crawley; 12/5; 1/33
Draw; 12/5; 4/9
META; english/league-2/carlisle-v-crawley; 2018-03-11 10:21:26 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 11/10; 1/100; 
Crawley; 12/5; 1/33; 
Draw; 12/5; 4/9; 1/14
META; english/league-2/carlisle-v-crawley; 2018-03-11 14:22:47 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 11/10; 11/10; 6/5; 11/10; 1; 11/10; 11/10; 11/10; 4/7; 1/5
Crawley; 12/5; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 47/20; 10/9; 1/100
Draw; 12/5; 12/5; 13/5; 12/5; 9/4; 12/5; 12/5; 47/20; 15/8; 4/9
META; english/league-2/carlisle-v-crawley; 2018-03-11 18:22:17 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 21/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 11/10; 21/20; 5/6; 10/9; 
Draw; 12/5; 12/5; 11/5; 63/25; 23/10; 23/10; 11/5; 12/5; 9/4; 12/5; 23/10; 9/4; 9/5; 12/5
Crawley; 5/2; 12/5; 5/2; 131/0; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 12/5; 7/5; 5/2
META; english/league-2/carlisle-v-crawley; 2018-03-11 22:22:06 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 13/12; 11/10; 11/10; 21/20; 1; 10/9; 
Draw; 12/5; 12/5; 9/4; 63/25; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 9/4; 9/4; 12/5
Crawley; 5/2; 12/5; 13/5; 131/0; 13/5; 12/5; 12/5; 5/2; 13/5; 13/5; 12/5; 11/5; 13/5; 5/2; 12/5; 23/10; 5/2
META; english/league-2/carlisle-v-crawley; 2018-03-12 02:22:27 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 11/10; 1; 53/50; 1; 10/11; 1; 1; 19/20; 66/67; 1; 1; 10/11; 20/21; ; ; ; 
Draw; 12/5; 12/5; 9/4; 63/25; 12/5; 23/10; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 23/10; 12/5; 47/20; 9/4; 21/10; 4/6
Crawley; 11/4; 12/5; 14/5; 29/10; 29/10; 11/4; 13/5; 14/5; 3; 11/4; 27/10; 12/5; 29/10; 14/5; 27/10; 13/5; 2/11; 
META; english/league-2/carlisle-v-crawley; 2018-03-12 10:22:22 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 11/10; 1; 21/20; 19/20; 1; 5/6; 1; 1; 1; 1; 66/67; 1; 1; 5/6; 1; ; ; ; ; 
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 23/10; 9/4; 40/17; 9/4; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 47/20; 9/4; 21/10; 12/5
Crawley; 11/4; 12/5; 14/5; 74/25; 3; 11/4; 11/4; 11/4; 14/5; 3; 11/4; 13/5; 13/5; 12/5; 11/4; 29/10; 14/5; 45/17; 11/4; 14/5; 
META; english/league-2/carlisle-v-crawley; 2018-03-12 14:22:57 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 21/20; 19/20; 1; 5/6; 1; 1; 1; 1; 1; 66/67; 1; 1; 5/6; 5/6; 1; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 5/2; 12/5; 23/10; 9/4; 40/17; 9/4; 23/10; 11/5; 11/5; 12/5; 9/4; 9/4; 12/5; 23/10; 40/17; 12/5; 47/20; 9/4; 21/10; 19/10; 12/5
Crawley; 11/4; 29/10; 14/5; 74/25; 3; 11/4; 11/4; 11/4; 14/5; 3; 11/4; 11/4; 14/5; 13/5; 13/5; 12/5; 11/4; 29/10; 14/5; 45/17; 11/4; 23/10; 14/5; 
META; english/league-2/carlisle-v-crawley; 2018-03-12 18:23:01 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 103/00; 19/20; 1; 5/6; 1; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; 19/20; 19/20; 9/10; 20/21; 1; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 123/0; 12/5; 23/10; 9/4; 40/17; 9/4; 12/5; 11/5; 12/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 23/10; 9/4; 11/5; 21/10; 12/5
Crawley; 11/4; 29/10; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 11/4; 14/5; 3; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 12/5; 11/4; 29/10; 57/20; 11/4; 14/5; 5/2; 3; 
META; english/league-2/carlisle-v-crawley; 2018-03-12 22:23:00 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 103/00; 19/20; 1; 5/6; 1; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; 19/20; 19/20; 9/10; 20/21; 1; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 123/0; 12/5; 23/10; 9/4; 40/17; 9/4; 12/5; 11/5; 12/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 23/10; 9/4; 11/5; 21/10; 12/5
Crawley; 11/4; 29/10; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 11/4; 14/5; 3; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 12/5; 11/4; 29/10; 57/20; 11/4; 14/5; 5/2; 3; 
META; english/league-2/carlisle-v-crawley; 2018-03-13 02:22:51 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 103/00; 19/20; 1; 5/6; 1; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; 19/20; 19/20; 5/6; 20/21; 1; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 123/0; 12/5; 23/10; 9/4; 40/17; 9/4; 12/5; 11/5; 12/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 23/10; 9/4; 21/10; 21/10; 12/5
Crawley; 11/4; 29/10; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 11/4; 14/5; 3; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 12/5; 11/4; 29/10; 57/20; 11/4; 11/4; 5/2; 3; 
META; english/league-2/carlisle-v-crawley; 2018-03-13 10:23:05 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 103/00; 19/20; 1; 5/6; 1; 19/20; 1; 19/20; 1; 19/20; 1; 66/67; 1; 19/20; 19/20; 5/6; 20/21; 1; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 123/0; 12/5; 23/10; 9/4; 40/17; 9/4; 12/5; 11/5; 12/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 23/10; 9/4; 21/10; 21/10; 12/5
Crawley; 11/4; 29/10; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 11/4; 14/5; 3; 13/5; 14/5; 11/4; 14/5; 11/4; 13/5; 12/5; 11/4; 29/10; 57/20; 11/4; 11/4; 5/2; 3; 
META; english/league-2/carlisle-v-crawley; 2018-03-13 14:23:22 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 103/00; 19/20; 1; 5/6; 1; 19/20; 1; 19/20; 1; 19/20; 1; 66/67; 1; 19/20; 19/20; 5/6; 20/21; 1; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 123/0; 12/5; 23/10; 9/4; 40/17; 9/4; 12/5; 11/5; 12/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 23/10; 9/4; 21/10; 21/10; 12/5
Crawley; 11/4; 29/10; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 11/4; 14/5; 3; 13/5; 14/5; 11/4; 14/5; 11/4; 13/5; 12/5; 11/4; 29/10; 57/20; 11/4; 11/4; 5/2; 3; 
META; english/league-2/carlisle-v-crawley; 2018-03-13 18:23:20 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Carlisle; 1; 1; 103/00; 19/20; 1; 5/6; 1; 19/20; 1; 19/20; 1; 1; 66/67; 1; 19/20; 1; 5/6; 20/21; 1; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 123/0; 12/5; 23/10; 9/4; 40/17; 23/10; 12/5; 11/5; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 21/10; 21/10; 12/5
