META; english/league-2/crewe-v-mansfield; 2017-06-23 22:18:39 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Mansfield; 6/5; 5/4; ; 5/4; ; 6/5; 5/4; 13/10; 5/4; 6/5; 6/5; 13/10; 5/4; 13/10; 6/5; ; 6/5; ; 5/4; 6/5; 13/10; ; 5/4; ; 5/4; ; 1/100; ; 
Crewe; 21/10; 21/10; ; 15/8; ; 21/10; 85/40; 7/4; 2; 19/10; 19/10; 21/10; 21/10; 7/4; 2; ; 37/19; ; 19/10; 37/19; 11/5; ; 37/19; ; 37/19; ; 1/100; ; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 5/2; 11/5; 13/5; 9/4; 9/4; 12/5; 12/5; 11/5; 5/2; ; 40/17; ; 23/10; 40/17; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/league-2/crewe-v-mansfield; 2017-06-24 02:18:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Mansfield; 6/5; 5/4; ; 5/4; ; 6/5; 5/4; 13/10; 5/4; 6/5; 6/5; 13/10; 5/4; 13/10; 6/5; ; 6/5; ; 5/4; 6/5; 13/10; ; 5/4; ; 5/4; ; 1/100; ; 
Crewe; 21/10; 21/10; ; 15/8; ; 21/10; 85/40; 7/4; 2; 19/10; 19/10; 21/10; 21/10; 7/4; 2; ; 37/19; ; 19/10; 37/19; 11/5; ; 37/19; ; 37/19; ; 1/100; ; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 5/2; 11/5; 13/5; 9/4; 9/4; 12/5; 12/5; 11/5; 5/2; ; 40/17; ; 23/10; 40/17; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/league-2/crewe-v-mansfield; 2017-06-24 10:18:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Mansfield; 6/5; 5/4; ; 5/4; ; 6/5; 5/4; 13/10; 5/4; 6/5; 6/5; 13/10; 5/4; 13/10; 6/5; ; 6/5; ; 5/4; 6/5; 13/10; ; 5/4; ; 5/4; ; 1/100; ; 
Crewe; 21/10; 21/10; ; 15/8; ; 21/10; 85/40; 7/4; 2; 19/10; 19/10; 21/10; 21/10; 7/4; 2; ; 37/19; ; 19/10; 37/19; 11/5; ; 37/19; ; 37/19; ; 1/100; ; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 5/2; 11/5; 13/5; 9/4; 9/4; 12/5; 12/5; 11/5; 5/2; ; 40/17; ; 23/10; 40/17; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/league-2/crewe-v-mansfield; 2017-06-24 14:18:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Mansfield; 6/5; 5/4; ; 5/4; ; 6/5; 5/4; 13/10; 5/4; 6/5; 6/5; 13/10; 5/4; 13/10; 6/5; ; 6/5; ; 5/4; 5/4; 13/10; ; 5/4; ; 5/4; ; 1/100; ; 
Crewe; 21/10; 21/10; ; 15/8; ; 21/10; 85/40; 7/4; 2; 19/10; 19/10; 21/10; 21/10; 7/4; 2; ; 37/19; ; 19/10; 37/19; 11/5; ; 37/19; ; 37/19; ; 1/100; ; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 5/2; 11/5; 13/5; 9/4; 9/4; 12/5; 12/5; 11/5; 5/2; ; 40/17; ; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/league-2/crewe-v-mansfield; 2017-06-24 18:18:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Mansfield; 6/5; 5/4; ; 5/4; ; 6/5; 5/4; 13/10; 5/4; 6/5; 6/5; 13/10; 5/4; 13/10; 6/5; ; 6/5; ; 5/4; 6/5; 13/10; ; 5/4; ; 5/4; ; 1/100; ; 
Crewe; 21/10; 21/10; ; 15/8; ; 21/10; 85/40; 7/4; 2; 19/10; 19/10; 21/10; 21/10; 7/4; 2; ; 37/19; ; 19/10; 37/19; 11/5; ; 37/19; ; 37/19; ; 1/100; ; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 5/2; 11/5; 13/5; 9/4; 9/4; 12/5; 12/5; 11/5; 5/2; ; 40/17; ; 23/10; 40/17; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
