META; english/league-2/lincoln-v-barnet; 2017-09-18 22:23:38 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-19 02:23:36 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-19 10:23:44 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-19 14:23:45 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-19 18:23:51 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-19 22:23:45 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-20 02:23:46 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-20 10:23:51 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-20 14:23:50 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-20 18:23:55 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-20 22:24:36 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-21 02:24:21 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-21 10:24:35 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-21 14:24:44 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-21 18:24:33 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-21 22:24:54 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-22 02:24:37 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-22 10:24:39 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/lincoln-v-barnet; 2017-09-22 14:26:30 GMT+3; 2017-09-26 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
