META; english/league-2/yeovil-v-newport-county; 2018-03-04 02:22:20 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 13/8; 13/8; 6/4; 8/5; 33/20; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 22/15; 8/5; 13/8; 13/8; 8/5; 6/4
Newport County; 8/5; 17/10; 17/10; 7/4; 7/4; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 8/5; 8/5; 6/4; 17/10; 17/10; 33/20; 28/17; 13/8
Draw; 12/5; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 9/4; 21/10; 11/5; 21/10; 28/13; 23/10; 40/17; 23/10; 23/10; 11/5; 28/13; 21/10
META; english/league-2/yeovil-v-newport-county; 2018-03-06 10:23:28 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Wycombe; 1; 1; 21/20; 1; 10/11; 21/20; 1; 21/20; 19/20; 1; 1; 19/20; 19/20; 39/40; 21/20; 21/20; 1; 10/11; ; ; ; ; 
Draw; 9/4; 5/2; 12/5; 12/5; 13/5; 12/5; 5/2; 9/4; 12/5; 5/2; 23/10; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 9/4; 5/2; 49/20; 40/17; 23/10
Cambridge; 14/5; 13/5; 27/10; 13/5; 14/5; 13/5; 13/5; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; 11/4; 13/5; 13/5; 11/4; 23/10; 11/4; 13/5; 53/20; 45/17; 5/2
META; english/league-2/yeovil-v-newport-county; 2018-03-06 14:23:36 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Wycombe; 1; 1; 21/20; 26/25; 1; 10/11; 21/20; 1; 21/20; 19/20; 1; 1; 19/20; 19/20; 39/40; 21/20; 1; 20/21; ; ; ; ; 
Draw; 9/4; 5/2; 12/5; 12/5; 13/5; 13/5; 12/5; 5/2; 9/4; 12/5; 5/2; 23/10; 12/5; 47/20; 12/5; 12/5; 23/10; 12/5; 27/11; 9/4; 49/20; 40/17; 12/5
Cambridge; 14/5; 13/5; 27/10; 13/5; 72/25; 14/5; 13/5; 13/5; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; 11/4; 13/5; 13/5; 11/4; 23/10; 11/4; 53/20; 45/17; 13/5
META; english/league-2/yeovil-v-newport-county; 2018-03-06 18:23:43 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Wycombe; 1; 1; 21/20; 26/25; 1; 10/11; 21/20; 1; 21/20; 19/20; 1; 1; 19/20; 39/40; 21/20; 21/20; 1; 20/21; 1; ; ; ; ; ; 
Draw; 9/4; 5/2; 12/5; 12/5; 13/5; 13/5; 12/5; 5/2; 9/4; 12/5; 5/2; 23/10; 12/5; 47/20; 12/5; 23/10; 40/17; 12/5; 27/11; 9/4; 5/2; 49/20; 40/17; 23/10; 5/2
Cambridge; 14/5; 13/5; 27/10; 13/5; 72/25; 14/5; 13/5; 13/5; 11/4; 27/10; 11/4; 11/4; 11/4; 13/5; 11/4; 13/5; 45/17; 11/4; 9/4; 11/4; 13/5; 53/20; 27/10; 13/5; 14/5
META; english/league-2/yeovil-v-newport-county; 2018-03-07 10:55:17 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 22/15; 8/5; 13/8; 13/8; 8/5; 6/4; 6/4; 13/8
Newport County; 8/5; 17/10; 17/10; 7/4; 177/100; 7/4; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 28/17; 8/5; 6/4; 17/10; 17/10; 33/20; 28/17; 13/8; 13/8; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 9/4; 21/10; 11/5; 21/10; 28/13; 23/10; 40/17; 23/10; 23/10; 11/5; 11/5; 2; 19/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-07 14:22:49 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 22/15; 8/5; 13/8; 13/8; 8/5; 6/4; 6/4; 13/8
Newport County; 8/5; 17/10; 17/10; 7/4; 177/00; 7/4; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 28/17; 8/5; 6/4; 17/10; 17/10; 33/20; 28/17; 13/8; 13/8; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 9/4; 21/10; 11/5; 21/10; 28/13; 23/10; 40/17; 23/10; 23/10; 11/5; 11/5; 21/10; 19/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-07 18:23:11 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 28/17; 8/5; 22/15; 8/5; 13/8; 13/8; 28/17; 6/4; 6/4; 13/8; 13/8
Newport County; 8/5; 17/10; 17/10; 7/4; 177/00; 7/4; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 6/4; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 11/5; 23/10; 21/10; 23/10; 2; 9/4; 21/10; 11/5; 21/10; 11/5; 23/10; 40/17; 23/10; 12/5; 11/5; 9/4; 21/10; 19/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-07 22:22:39 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 28/17; 8/5; 22/15; 8/5; 13/8; 13/8; 28/17; 6/4; 6/4; 13/8; 13/8
Newport County; 8/5; 17/10; 17/10; 7/4; 177/00; 7/4; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 6/4; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 11/5; 23/10; 21/10; 23/10; 2; 9/4; 21/10; 11/5; 21/10; 11/5; 23/10; 40/17; 23/10; 12/5; 11/5; 9/4; 21/10; 19/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-08 02:22:29 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 22/15; 8/5; 13/8; 13/8; 28/17; 6/4; 6/4; 13/8; 13/8
Newport County; 8/5; 17/10; 17/10; 7/4; 177/00; 7/4; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 6/4; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 11/5; 23/10; 21/10; 23/10; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 23/10; 12/5; 11/5; 9/4; 21/10; 19/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-08 10:22:28 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 22/15; 8/5; 8/5; 13/8; 28/17; 6/4; 13/8; 13/8
Newport County; 8/5; 17/10; 17/10; 7/4; 177/00; 7/4; 17/10; 8/5; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 6/4; 17/10; 17/10; 33/20; 17/10; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 59/25; 23/10; 11/5; 11/5; 9/4; 21/10; 9/4; 2; 9/4; 41/20; 11/5; 21/10; 9/4; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 21/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-08 14:22:49 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 13/8; 43/25; 17/10; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 22/15; 8/5; 13/8; 13/8; 28/17; 13/8; 6/4; 13/8; 17/10
Newport County; 8/5; 17/10; 17/10; 7/4; 44/25; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 6/4; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 11/5; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 9/4; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 21/10; 19/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-08 18:22:47 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 8/5; 43/25; 17/10; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 11/7; 8/5; 13/8; 13/8; 13/8; 13/8; 13/8; 17/10
Newport County; 8/5; 17/10; 17/10; 17/10; 44/25; 9/5; 13/8; 13/8; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 13/8; 17/10; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 2; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 9/4; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 11/5; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-08 22:22:28 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 8/5; 43/25; 17/10; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 11/7; 8/5; 13/8; 13/8; 13/8; 17/10; 17/10; 17/10
Newport County; 8/5; 17/10; 17/10; 17/10; 44/25; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 13/8; 7/4; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 2; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 11/5; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 21/10; 11/5; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-09 02:22:37 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 8/5; 13/8; 33/20; 8/5; 17/10; 17/10; 8/5; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 11/7; 8/5; 13/8; 13/8; 13/8; 13/8; 13/8; 13/8
Newport County; 8/5; 17/10; 17/10; 17/10; 177/00; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 13/8; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 2; 12/5; 12/5; 11/5; 9/4; 9/4; 21/10; 11/5; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 21/10; 21/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-09 10:22:30 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 8/5; 171/00; 17/10; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 11/7; 8/5; 13/8; 13/8; 13/8; 13/8; 13/8; 13/8
Newport County; 7/4; 17/10; 17/10; 17/10; 177/00; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 17/10; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 2; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 9/4; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 21/10; 21/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-09 14:22:53 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 17/10; 171/00; 17/10; 13/8; 6/4; 8/5; 33/20; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 11/7; 8/5; 17/10; 13/8; 28/17; 13/8; 13/8; 13/8; 13/8
Newport County; 7/4; 7/4; 17/10; 17/10; 177/00; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 17/10; 17/10; 13/8; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 21/10; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 11/5; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 21/10; 2; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-09 18:23:04 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 17/10; 171/00; 17/10; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 17/10; 13/8; 28/17; 13/8; 17/10; 13/8; 13/8
Newport County; 7/4; 7/4; 17/10; 17/10; 177/00; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 17/10; 17/10; 7/4; 17/10; 17/10
Draw; 12/5; 11/5; 21/10; 21/10; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 11/5; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 9/4; 11/5; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-09 22:22:54 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 17/10; 171/00; 17/10; 13/8; 6/4; 8/5; 17/10; 17/10; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 17/10; 13/8; 28/17; 13/8; 13/8; 13/8; 17/10
Newport County; 7/4; 7/4; 17/10; 17/10; 177/00; 9/5; 17/10; 13/8; 17/10; 17/10; 17/10; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 17/10; 17/10; 17/10; 17/10; 7/4
Draw; 12/5; 11/5; 21/10; 21/10; 119/0; 12/5; 11/5; 9/4; 9/4; 21/10; 11/5; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 11/5; 2; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-10 02:22:21 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 17/10; 171/100; 17/10; 13/8; 6/4; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 17/10; 13/8; 28/17; 13/8; 13/8; 13/8; 17/10
Newport County; 7/4; 7/4; 17/10; 17/10; 177/100; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 7/4; 31/20; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 17/10; 7/4; 17/10; 17/10; 9/5
Draw; 12/5; 11/5; 21/10; 21/10; 119/50; 12/5; 11/5; 9/4; 9/4; 21/10; 11/5; 2; 9/4; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 9/4; 21/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-10 10:22:33 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 17/10; 17/10; 7/4; 13/8; 13/8; 8/5; 17/10; 13/8; 17/10; 17/10; 13/8; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 17/10; 13/8; 28/17; 13/8; 13/8; 13/8; 17/10
Newport County; 7/4; 17/10; 17/10; 17/10; 177/100; 9/5; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 33/20; 17/10; 7/4; 17/10; 17/10; 9/5
Draw; 12/5; 11/5; 21/10; 21/10; 12/5; 23/10; 11/5; 11/5; 9/4; 21/10; 9/4; 2; 21/10; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 9/4; 21/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-10 14:23:03 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Yeovil; 7/4; 13/8; 33/20; 17/10; 17/10; 7/4; 17/10; 13/8; 8/5; 33/20; 13/8; 17/10; 13/8; 13/8; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 13/8; 13/8; 28/17; 13/8; 17/10; 13/8; 13/8
Newport County; 7/4; 7/4; 7/4; 17/10; 177/00; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 33/20; 17/10; 17/10; 17/10; 8/5; 8/5; 17/10; 7/4; 33/20; 17/10; 7/4; 7/4; 17/10; 
Draw; 12/5; 11/5; 21/10; 21/10; 12/5; 23/10; 9/4; 11/5; 9/4; 21/10; 9/4; 2; 11/5; 41/20; 11/5; 21/10; 11/5; 23/10; 40/17; 9/4; 12/5; 11/5; 9/4; 11/5; 23/10; 23/10; 23/10
META; english/league-2/yeovil-v-newport-county; 2018-03-10 18:23:04 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Newport County; 4/11; 21/10; 23/10; 23/10; 5/2; 40/17; 11/5; 11/5; 21/10; 21/10; 12/5; 39/19; 1/3; 37/19; 1/3; 9/4; 5/2; 6/5; 21/10
Draw; 3; 5/4; 5/4; 6/5; 10/11; 25/19; 5/4; 11/10; 13/10; 5/4; 11/10; 5/4; 29/10; 23/17; 33/10; 23/17; 6/5; 13/10; 
Yeovil; 10; 21/10; 2; 23/10; 23/10; 24/13; 9/4; 11/5; 21/10; 2; 28/13; 10; 11; 21/10; 23/10; 11/5; ; ; 
