META; english/league-2/luton-v-mansfield; 2018-03-25 02:34:53 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 5/6
Draw; 5/2
Mansfield; 10/3
META; english/league-2/luton-v-mansfield; 2018-03-25 10:34:41 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 5/6
Draw; 5/2
Mansfield; 10/3
META; english/league-2/luton-v-mansfield; 2018-03-25 14:36:14 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6
Draw; 5/2; 5/2
Mansfield; 3; 10/3
META; english/league-2/luton-v-mansfield; 2018-03-25 18:36:03 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6; 20/23
Draw; 5/2; 5/2; 5/2
Mansfield; 3; 10/3; 10/3
META; english/league-2/luton-v-mansfield; 2018-03-25 22:35:58 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6; 20/23
Draw; 5/2; 5/2; 5/2
Mansfield; 3; 10/3; 10/3
META; english/league-2/luton-v-mansfield; 2018-03-26 02:35:53 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6; 20/23
Draw; 5/2; 5/2; 5/2
Mansfield; 3; 10/3; 10/3
META; english/league-2/luton-v-mansfield; 2018-03-26 10:35:58 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6; 9/10
Draw; 5/2; 5/2; 12/5
Mansfield; 3; 10/3; 3
META; english/league-2/luton-v-mansfield; 2018-03-26 14:36:03 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6; 20/23; 9/10; 9/10
Draw; 5/2; 5/2; 5/2; 12/5; 49/20
Mansfield; 3; 10/3; 16/5; 3; 
META; english/league-2/luton-v-mansfield; 2018-03-26 18:36:02 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 5/6; 20/23; 9/10; 20/23; 9/10; 20/23; 9/10
Draw; 5/2; 5/2; 12/5; 5/2; 13/5; 12/5; 5/2; 49/20
Mansfield; 3; 10/3; 3; 16/5; 3; 17/5; 3; 
META; english/league-2/luton-v-mansfield; 2018-03-26 22:36:01 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 17/20; 20/23; 9/10; 20/23; 9/10; 20/23; 9/10
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 12/5; 5/2; 49/20
Mansfield; 3; 16/5; 3; 16/5; 3; 10/3; 3; 
META; english/league-2/luton-v-mansfield; 2018-03-27 02:36:08 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 17/20; 20/23; 9/10; 20/23; 9/10; 20/23; 9/10
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 12/5; 5/2; 49/20
Mansfield; 3; 16/5; 3; 16/5; 3; 10/3; 3; 
META; english/league-2/luton-v-mansfield; 2018-03-27 10:36:14 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 17/20; 20/23; 11/13; 9/10; 20/23; 13/15; 9/10; 11/13; 20/23; 9/10; 13/15
Draw; 5/2; 5/2; 5/2; 28/11; 5/2; 13/5; 27/11; 12/5; 28/11; 5/2; 49/20; 27/11
Mansfield; 3; 16/5; 3; 16/5; 3; 29/10; 3; 33/10; 3; 56/19; ; 
META; english/league-2/luton-v-mansfield; 2018-03-27 14:36:23 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Luton; 10/11; 17/20; 20/23; 11/13; 9/10; 20/23; 13/15; 9/10; 11/13; 20/23; 9/10; 13/15
