META; english/league-2/grimsby-v-lincoln; 2017-09-24 02:23:52 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
Lincoln; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Grimsby; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-lincoln; 2017-09-24 10:23:51 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
Lincoln; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Grimsby; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-lincoln; 2017-09-24 14:23:53 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
Lincoln; 11/8; 5/4; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Grimsby; 19/10; 19/10; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 12/5; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-lincoln; 2017-09-24 18:23:50 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
Lincoln; 11/8; 5/4; ; ; 11/8; ; 11/8; 7/5; ; ; ; ; ; ; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; ; ; 
Grimsby; 19/10; 19/10; ; ; 2; ; 2; 15/8; ; ; ; ; ; ; 15/8; ; ; ; 19/10; ; ; ; ; ; 15/8; ; ; ; 
Draw; 23/10; 12/5; ; ; 23/10; ; 12/5; 23/10; ; ; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; ; ; 
META; english/league-2/grimsby-v-lincoln; 2017-09-24 22:23:49 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
Lincoln; 11/8; 5/4; ; ; 11/8; 13/10; 11/8; 7/5; ; ; ; ; ; ; 11/8; ; 23/17; ; 23/17; ; ; ; 7/5; ; 11/8; ; ; ; 
Grimsby; 19/10; 19/10; ; ; 2; 9/5; 2; 15/8; ; ; ; ; ; ; 15/8; ; 19/10; ; 19/10; ; ; ; 15/8; ; 15/8; ; ; ; 
Draw; 23/10; 12/5; ; ; 23/10; 11/5; 12/5; 23/10; ; ; ; ; ; ; 23/10; ; 23/10; ; 23/10; ; ; ; 23/10; ; 23/10; ; ; ; 
META; english/league-2/grimsby-v-lincoln; 2017-09-25 02:23:27 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
Lincoln; 11/8; 5/4; ; ; 11/8; 13/10; 11/8; 7/5; ; ; ; 11/8; ; ; 11/8; ; 23/17; ; 23/17; ; ; ; 7/5; ; 11/8; ; ; ; 
Grimsby; 19/10; 19/10; ; ; 2; 9/5; 2; 15/8; ; ; ; 2; ; ; 15/8; ; 19/10; ; 19/10; ; ; ; 15/8; ; 15/8; ; ; ; 
Draw; 23/10; 12/5; ; ; 23/10; 11/5; 12/5; 23/10; ; ; ; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; ; ; 23/10; ; 23/10; ; ; ; 
META; english/league-2/grimsby-v-lincoln; 2017-09-25 10:23:45 GMT+3; 2017-09-30 13:00; Nothing; Xlenovo
