META; english/league-2/chesterfield-v-colchester; 2017-12-23 22:23:10 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 3/2; ; ; ; 13/8; 6/4; 6/4; ; ; 6/4; ; ; ; ; ; ; 16/11; ; ; ; ; 31/20; 6/4; 16/11; ; ; ; 
Chesterfield; 7/4; 7/4; ; ; ; 15/8; 7/4; 9/5; ; ; 9/5; ; ; ; ; ; ; 17/10; ; ; ; ; 9/5; 7/4; 17/10; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; ; ; 23/10; ; ; ; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; 9/4; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-24 02:23:24 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 3/2; ; ; ; 13/8; 6/4; 6/4; ; ; 6/4; 6/4; ; ; ; ; ; 16/11; ; ; ; ; 31/20; 6/4; 16/11; ; ; ; 
Chesterfield; 7/4; 7/4; ; ; ; 15/8; 7/4; 9/5; ; ; 9/5; 7/4; ; ; ; ; ; 17/10; ; ; ; ; 9/5; 7/4; 17/10; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; ; ; 23/10; 12/5; ; ; ; ; ; 11/5; ; ; ; ; 23/10; 9/4; 9/4; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-24 10:23:16 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 3/2; ; ; ; 13/8; 6/4; 6/4; 6/4; ; 6/4; 31/20; ; ; ; ; 6/4; 16/11; 6/4; ; 6/4; ; 31/20; 6/4; 16/11; ; ; ; 
Chesterfield; 7/4; 7/4; ; ; ; 15/8; 7/4; 9/5; 7/4; ; 9/5; 9/5; ; ; ; ; 7/4; 17/10; 7/4; ; 7/4; ; 9/5; 7/4; 17/10; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; 40/17; ; 23/10; 9/4; ; ; ; ; 9/4; 9/4; 9/4; ; 40/17; ; 23/10; 9/4; 9/4; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-24 14:23:23 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 3/2; ; ; ; 13/8; 6/4; 6/4; 6/4; ; 6/4; 31/20; ; ; ; ; 6/4; 16/11; 6/4; ; 6/4; 6/4; 31/20; 6/4; 16/11; ; ; ; 
Chesterfield; 7/4; 7/4; ; ; ; 15/8; 7/4; 9/5; 7/4; ; 9/5; 9/5; ; ; ; ; 7/4; 17/10; 7/4; ; 7/4; 9/5; 9/5; 7/4; 17/10; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; 40/17; ; 23/10; 9/4; ; ; ; ; 9/4; 9/4; 9/4; ; 40/17; 23/10; 23/10; 9/4; 9/4; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-24 18:23:20 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 3/2; ; ; ; 13/8; 6/4; 6/4; 6/4; ; 8/5; 31/20; ; 6/4; ; ; 6/4; 6/4; 6/4; ; 6/4; 6/4; 31/20; 6/4; 6/4; ; ; ; 
Chesterfield; 7/4; 7/4; ; ; ; 15/8; 7/4; 9/5; 7/4; ; 9/5; 9/5; ; 7/4; ; ; 7/4; 17/10; 7/4; ; 7/4; 9/5; 7/4; 7/4; 7/4; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; 40/17; ; 12/5; 9/4; ; 11/5; ; ; 9/4; 9/4; 9/4; ; 40/17; 23/10; 12/5; 9/4; 23/10; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-24 22:23:23 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 3/2; ; ; ; 13/8; 6/4; 6/4; 6/4; ; 8/5; 31/20; ; 6/4; ; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; 31/20; 6/4; 6/4; ; ; ; 
Chesterfield; 7/4; 7/4; ; ; ; 15/8; 7/4; 9/5; 7/4; ; 9/5; 9/5; ; 7/4; ; 9/5; 7/4; 17/10; 7/4; ; 7/4; 9/5; 7/4; 7/4; 7/4; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; 40/17; ; 12/5; 9/4; ; 11/5; ; 23/10; 9/4; 9/4; 9/4; ; 40/17; 23/10; 12/5; 9/4; 23/10; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-25 02:23:23 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 6/4; ; ; ; 13/8; 6/4; 6/4; 6/4; ; 8/5; 31/20; ; 6/4; ; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 
Chesterfield; 7/4; 9/5; ; ; ; 15/8; 7/4; 9/5; 7/4; ; 9/5; 9/5; ; 7/4; ; 9/5; 7/4; 17/10; 7/4; ; 7/4; 9/5; 9/5; 7/4; 7/4; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; 40/17; ; 12/5; 9/4; ; 11/5; ; 23/10; 9/4; 9/4; 9/4; ; 40/17; 23/10; 12/5; 9/4; 23/10; ; ; ; 
META; english/league-2/chesterfield-v-colchester; 2017-12-25 10:23:27 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Colchester; 6/4; 6/4; ; ; ; 13/8; 6/4; 6/4; 6/4; ; 8/5; 31/20; ; 6/4; ; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 
Chesterfield; 7/4; 9/5; ; ; ; 15/8; 7/4; 9/5; 7/4; ; 9/5; 9/5; ; 7/4; ; 9/5; 7/4; 17/10; 7/4; ; 7/4; 9/5; 9/5; 7/4; 7/4; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 12/5; 9/4; 23/10; 40/17; ; 12/5; 9/4; ; 11/5; ; 23/10; 9/4; 9/4; 9/4; ; 40/17; 23/10; 12/5; 9/4; 23/10; ; ; ; 
