META; english/league-2/lincoln-v-luton; 2017-08-27 02:27:59 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Luton; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Lincoln; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-luton; 2017-08-27 10:27:48 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Luton; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Lincoln; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-luton; 2017-08-27 14:28:09 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Luton; 11/8; 3/2; ; ; 7/5; ; 29/20; ; ; ; ; ; 27/20; ; ; ; ; ; 23/17; ; ; ; ; ; ; ; ; ; 
Lincoln; 2; 13/8; ; ; 21/10; ; 2; ; ; ; ; ; 2; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; ; ; ; ; 9/4; ; ; ; ; ; 28/13; ; ; ; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-luton; 2017-08-27 18:28:10 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Luton; 11/8; 3/2; ; ; 29/20; ; 29/20; ; 16/11; ; ; 29/20; 27/20; ; 7/5; ; ; 7/5; 23/17; 7/5; ; 16/11; ; ; ; ; ; ; 
Lincoln; 2; 13/8; ; ; 2; ; 2; ; 15/8; ; ; 19/10; 2; ; 9/5; ; ; 15/8; 19/10; 109/50; ; 15/8; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; ; 11/5; 9/4; ; 23/10; ; ; 9/4; 11/5; 12/5; ; 9/4; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-luton; 2017-08-27 22:28:51 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
