META; english/league-2/crawley-v-port-vale; 2017-06-23 22:18:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; ; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/100; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; ; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; ; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 2; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-24 02:18:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; ; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/100; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; ; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; ; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 2; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-24 10:18:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; ; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/100; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; ; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; ; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 2; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-24 14:18:43 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; ; 7/5; 16/11; 7/5; ; 16/11; ; 16/11; ; 1/100; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; ; 17/10; 17/10; 21/10; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; ; 23/10; 9/4; 5/2; ; 23/10; ; 23/10; ; 2; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-24 18:18:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; ; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/100; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; ; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; ; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 2; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-24 22:18:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/100; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 2; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-25 02:18:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-25 10:18:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 7/5; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 19/10; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-25 14:18:35 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-25 18:18:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-25 22:18:29 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-26 02:18:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 7/5; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 19/10; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-26 10:22:35 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/league-2/crawley-v-port-vale; 2017-06-26 14:23:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Port Vale; 5/4; 6/4; ; 6/4; ; 6/5; 11/8; 7/5; 7/5; 5/4; 5/4; 6/4; 29/20; 7/5; 5/4; ; 13/10; 13/10; 7/5; 13/10; 7/5; ; 16/11; ; 16/11; ; 1/50; ; 
Crawley; 21/10; 7/4; ; 6/4; ; 21/10; 2; 13/8; 15/8; 19/10; 19/10; 19/10; 9/5; 13/8; 2; ; 24/13; 2; 17/10; 24/13; 21/10; ; 17/10; ; 17/10; ; 1/50; ; 
Draw; 12/5; 12/5; ; 12/5; ; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 47/20; 21/10; 12/5; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; ; 21/10; ; 
