META; english/league-2/morecambe-v-yeovil; 2017-12-23 22:23:00 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 6/4; 7/5; ; ; ; 8/5; 6/4; 6/4; ; ; 6/4; ; ; ; ; ; ; 16/11; ; ; ; ; 6/4; 6/4; 6/4; ; ; ; 
Yeovil; 7/4; 2; ; ; ; 15/8; 9/5; 7/4; 7/4; ; 15/8; 9/5; ; 17/10; ; 15/8; 7/4; 7/4; 7/4; ; 7/4; 9/5; 15/8; 7/4; 7/4; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 5/2; 9/4; 23/10; 27/11; ; 12/5; 23/10; ; 9/4; ; 23/10; 9/4; 40/17; 9/4; ; 27/11; 23/10; 12/5; 9/4; 40/17; ; ; ; 
META; english/league-2/morecambe-v-yeovil; 2017-12-26 22:22:24 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 7/5; 6/4; 6/4; 79/50; 31/20; 6/4; 6/4; 16/11; 6/4; 6/4; 29/20; ; 29/20; ; 6/4; 6/4; 16/11; 6/4; 17/12; 16/11; 6/4; 29/20; 29/20; 6/4; ; ; ; 
Yeovil; 15/8; 15/8; 7/4; 9/5; 39/20; 19/10; 9/5; 9/5; 7/4; 7/4; 15/8; 7/4; ; 17/10; ; 9/5; 7/4; 9/5; 7/4; 48/29; 7/4; 9/5; 7/4; 7/4; 24/13; ; ; ; 
Draw; 23/10; 12/5; 23/10; 23/10; 117/ 50; 5/2; 9/4; 23/10; 27/11; 23/10; 12/5; 5/2; ; 9/4; ; 12/5; 9/4; 9/4; 9/4; 27/11; 27/11; 12/5; 13/5; 47/20; 9/4; ; ; ; 
META; english/league-2/morecambe-v-yeovil; 2017-12-27 02:22:22 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 7/5; 6/4; 6/4; 79/50; 31/20; 6/4; 6/4; 16/11; 6/4; 6/4; 29/20; ; 29/20; ; 6/4; 6/4; 16/11; 6/4; 16/11; 16/11; 6/4; 6/4; 29/20; 6/4; ; ; ; 
Yeovil; 15/8; 9/5; 7/4; 9/5; 39/20; 19/10; 9/5; 9/5; 7/4; 7/4; 15/8; 7/4; ; 17/10; ; 9/5; 7/4; 9/5; 7/4; 48/29; 7/4; 9/5; 7/4; 7/4; 24/13; ; ; ; 
Draw; 23/10; 12/5; 23/10; 23/10; 117/ 50; 5/2; 9/4; 23/10; 27/11; 23/10; 12/5; 5/2; ; 9/4; ; 12/5; 9/4; 9/4; 9/4; 5/2; 27/11; 12/5; 5/2; 47/20; 9/4; ; ; ; 
META; english/league-2/morecambe-v-yeovil; 2017-12-27 10:22:31 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 6/4; 6/4; 6/4; 157/ 100; 31/20; 6/4; 6/4; 16/11; 6/4; 6/4; 6/4; ; 29/20; ; 6/4; 17/11; 16/11; 17/11; 16/11; 16/11; 6/4; 29/20; 29/20; 6/4; ; ; ; 
Yeovil; 15/8; 9/5; 9/5; 9/5; 49/25; 15/8; 9/5; 9/5; 7/4; 9/5; 15/8; 9/5; ; 7/4; ; 15/8; 9/5; 24/13; 9/5; 48/29; 7/4; 9/5; 9/5; 7/4; 24/13; ; ; ; 
Draw; 23/10; 23/10; 23/10; 23/10; 47/20; 5/2; 11/5; 23/10; 27/11; 23/10; 12/5; 23/10; ; 9/4; ; 23/10; 21/10; 9/4; 21/10; 5/2; 27/11; 12/5; 5/2; 47/20; 23/10; ; ; ; 
META; english/league-2/morecambe-v-yeovil; 2017-12-27 14:25:08 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 6/4; 6/4; 6/4; 151/ 100; 6/4; 7/5; 6/4; 16/11; 6/4; 6/4; 29/20; ; 29/20; 6/4; 6/4; 7/5; 16/11; 7/5; 16/11; 16/11; 6/4; 29/20; 29/20; 6/4; ; ; 7/5; 
Yeovil; 15/8; 9/5; 9/5; 9/5; 191/ 100; 9/5; 9/5; 9/5; 7/4; 9/5; 15/8; 15/8; ; 7/4; 9/5; 15/8; 19/10; 24/13; 19/10; 48/29; 7/4; 9/5; 9/5; 7/4; 24/13; ; ; 17/10; 
Draw; 23/10; 23/10; 23/10; 23/10; 63/25; 12/5; 9/4; 23/10; 27/11; 23/10; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 9/4; 11/5; 5/2; 27/11; 12/5; 5/2; 47/20; 9/4; ; ; 19/10; 
META; english/league-2/morecambe-v-yeovil; 2017-12-27 18:22:45 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 6/4; ; 6/4; 6/4; 6/4; 7/5; 6/4; 16/11; ; 6/4; 29/20; ; 29/20; 6/4; 6/4; 7/5; 16/11; 7/5; 16/11; 16/11; 6/4; 29/20; 29/20; 16/11; ; ; 13/10; 7/5
Yeovil; 15/8; 9/5; ; 9/5; 193/ 100; 9/5; 9/5; 9/5; 7/4; ; 15/8; 15/8; ; 7/4; 9/5; 15/8; 19/10; 24/13; 19/10; 48/29; 7/4; 9/5; 9/5; 7/4; 24/13; ; ; 7/4; 19/10
Draw; 23/10; 23/10; ; 23/10; 63/25; 12/5; 23/10; 23/10; 27/11; ; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 5/2; 27/11; 12/5; 5/2; 47/20; 40/17; ; ; 19/10; 5/2
META; english/league-2/morecambe-v-yeovil; 2017-12-28 02:23:46 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 6/4; ; 13/10; 7/5; 7/5; 11/8; 11/8; 16/11; ; 7/5; 11/8; ; 13/10; 11/8; 6/4; 7/5; 23/17; 7/5; 23/18; 16/11; 7/5; 11/8; 27/20; 23/17; ; ; 13/10; 11/8
Yeovil; 2; 9/5; ; 15/8; 21/10; 2; 19/10; 2; 7/4; ; 2; 2; ; 39/20; 19/10; 15/8; 19/10; 2; 19/10; 28/15; 7/4; 2; 19/10; 19/10; 2; ; ; 19/10; 21/10
Draw; 23/10; 23/10; ; 9/4; 62/25; 12/5; 9/4; 23/10; 27/11; ; 12/5; 23/10; ; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 5/2; 27/11; 12/5; 5/2; 47/20; 23/10; ; ; 9/4; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 10:22:52 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 7/5; ; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; ; 11/8; 11/8; ; 13/10; 11/8; 6/4; 7/5; 23/17; 7/5; 23/18; 13/10; 7/5; 11/8; 27/20; 23/17; ; ; 13/10; 11/8
Yeovil; 21/10; 19/10; ; 15/8; 21/10; 2; 19/10; 2; 39/19; ; 21/10; 2; ; 39/20; 19/10; 15/8; 19/10; 2; 19/10; 28/15; 39/19; 2; 19/10; 19/10; 2; ; ; 2; 21/10
Draw; 5/2; 12/5; ; 9/4; 62/25; 12/5; 9/4; 23/10; 23/10; ; 12/5; 23/10; ; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 5/2; 47/20; 23/10; ; ; 11/5; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 10:36:07 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 7/5; 7/5; ; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; ; 7/5; 11/8; ; 13/10; 11/8; 6/4; 7/5; 23/17; 7/5; 23/18; 13/10; 7/5; 11/8; 27/20; 23/17; ; ; 27/20; 11/8
Yeovil; 21/10; 19/10; ; 15/8; 21/10; 2; 19/10; 2; 39/19; ; 2; 2; ; 39/20; 19/10; 15/8; 19/10; 2; 19/10; 28/15; 39/19; 2; 19/10; 19/10; 2; ; ; 2; 21/10
Draw; 5/2; 12/5; ; 9/4; 62/25; 12/5; 9/4; 23/10; 23/10; ; 12/5; 23/10; ; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 5/2; 47/20; 23/10; ; ; 11/5; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 14:23:06 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 7/5; ; 13/10; 33/25; 13/10; 13/10; 13/10; 13/10; ; 13/10; 5/4; ; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 23/17; 13/10; 13/10; 5/4; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 19/10; ; 15/8; 9/4; 21/10; 21/10; 21/10; 39/19; ; 11/5; 11/5; ; 39/20; 21/10; 15/8; 21/10; 21/10; 21/10; 9/5; 39/19; 2; 21/10; 21/10; 21/10; ; ; 2; 11/5
Draw; 5/2; 12/5; ; 9/4; 62/25; 12/5; 23/10; 23/10; 23/10; ; 12/5; 9/4; ; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 14:36:41 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 7/5; ; 13/10; 33/25; 13/10; 13/10; 13/10; 13/10; ; 13/10; 5/4; ; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 23/17; 13/10; 13/10; 5/4; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 19/10; ; 15/8; 9/4; 21/10; 21/10; 21/10; 39/19; ; 11/5; 11/5; ; 39/20; 21/10; 15/8; 21/10; 21/10; 21/10; 9/5; 39/19; 2; 21/10; 21/10; 28/13; ; ; 2; 11/5
Draw; 5/2; 12/5; ; 9/4; 62/25; 12/5; 23/10; 23/10; 23/10; ; 12/5; 9/4; ; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 18:23:01 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; ; 13/10; 33/25; 13/10; 5/4; 13/10; 13/10; ; 13/10; 5/4; ; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 17/14; 13/10; 13/10; 13/10; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 21/10; ; 15/8; 9/4; 21/10; 21/10; 21/10; 39/19; ; 11/5; 11/5; ; 2; 21/10; 15/8; 21/10; 28/13; 21/10; 2; 39/19; 2; 11/5; 21/10; 28/13; ; ; 21/10; 11/5
Draw; 5/2; 23/10; ; 9/4; 62/25; 12/5; 23/10; 23/10; 23/10; ; 12/5; 9/4; ; 11/5; 23/10; 23/10; 23/10; 40/17; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 18:36:19 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; ; 13/10; 33/25; 13/10; 5/4; 13/10; 13/10; ; 13/10; 5/4; ; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 17/14; 13/10; 13/10; 13/10; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 21/10; ; 15/8; 9/4; 21/10; 21/10; 21/10; 39/19; ; 11/5; 11/5; ; 2; 21/10; 15/8; 21/10; 28/13; 21/10; 2; 39/19; 2; 11/5; 21/10; 28/13; ; ; 21/10; 11/5
Draw; 5/2; 23/10; ; 9/4; 62/25; 12/5; 23/10; 23/10; 23/10; ; 12/5; 9/4; ; 11/5; 23/10; 23/10; 23/10; 40/17; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 22:22:59 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; 5/4; 13/10; 33/25; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; ; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 17/14; 13/10; 13/10; 13/10; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 21/10; 21/10; 15/8; 56/25; 21/10; 21/10; 21/10; 39/19; 21/10; 11/5; 11/5; ; 2; 21/10; 15/8; 21/10; 21/10; 21/10; 2; 39/19; 2; 11/5; 21/10; 28/13; ; ; 21/10; 11/5
Draw; 5/2; 23/10; 23/10; 9/4; 5/2; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; ; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-28 22:36:12 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; 5/4; 13/10; 33/25; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; ; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 17/14; 13/10; 13/10; 13/10; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 21/10; 21/10; 15/8; 56/25; 21/10; 21/10; 21/10; 39/19; 21/10; 11/5; 11/5; ; 2; 21/10; 15/8; 21/10; 21/10; 21/10; 2; 39/19; 2; 11/5; 21/10; 28/13; ; ; 21/10; 11/5
Draw; 5/2; 23/10; 23/10; 9/4; 5/2; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; ; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-29 02:22:53 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; 5/4; 13/10; 33/25; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 17/14; 13/10; 13/10; 13/10; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 21/10; 21/10; 15/8; 56/25; 21/10; 21/10; 21/10; 39/19; 21/10; 11/5; 11/5; 21/10; 2; 21/10; 15/8; 21/10; 21/10; 21/10; 2; 39/19; 2; 85/40; 21/10; 28/13; ; ; 21/10; 11/5
Draw; 5/2; 23/10; 23/10; 9/4; 5/2; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-29 02:35:53 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; 5/4; 13/10; 33/25; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 6/4; 5/4; 5/4; 5/4; 17/14; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; 13/10; 13/10
Yeovil; 11/5; 21/10; 21/10; 15/8; 56/25; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 11/5; 21/10; 2; 21/10; 15/8; 21/10; 21/10; 21/10; 2; 28/13; 2; 85/40; 21/10; 28/13; ; ; 21/10; 11/5
Draw; 5/2; 23/10; 23/10; 9/4; 5/2; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/morecambe-v-yeovil; 2017-12-29 10:22:54 GMT+2; 2017-12-29 19:45; Nothing; Xlenovo
Morecambe; 27/20; 13/10; 13/10; 13/10; 133/ 100; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 6/4; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 11/8; 13/10; 5/4; ; ; 13/10; 13/10
