META; english/league-2/crawley-v-exeter; 2017-11-18 22:22:05 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/10; 13/10; ; 11/8; ; ; 11/10; 1; ; ; 11/10; ; ; ; ; 11/10; ; 11/10; ; ; ; ; 11/10; 21/20; 11/10; ; ; ; 
Crawley; 21/10; 21/10; ; 21/10; 2; 11/5; 2; 21/10; 11/5; ; 21/10; 19/10; 2; 19/10; 21/10; 21/10; 21/10; 39/19; 56/25; 7/4; 11/5; 2; 2; 2; 21/10; ; ; ; 
Draw; 12/5; 23/10; ; 12/5; 9/4; 5/2; 23/10; 12/5; 40/17; ; 12/5; 12/5; 12/5; 9/4; 12/5; 5/2; 12/5; 12/5; 53/20; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; ; ; ; 
META; english/league-2/crawley-v-exeter; 2017-11-19 22:23:22 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 5/4; 13/10; ; 11/10; 23/20; 11/8; 13/10; 13/10; 6/5; ; 5/4; 13/10; 6/5; 13/10; 5/4; 5/4; 6/5; 13/10; 63/50; 5/4; 6/5; 13/10; 6/5; 5/4; 13/10; ; ; 5/4; 
Crawley; 21/10; 21/10; ; 21/10; 2; 11/5; 2; 21/10; 11/5; ; 21/10; 21/10; 2; 39/20; 21/10; 21/10; 21/10; 39/19; 56/25; 7/4; 11/5; 2; 2; 2; 21/10; ; ; 15/8; 
Draw; 12/5; 23/10; ; 12/5; 9/4; 5/2; 23/10; 12/5; 40/17; ; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 12/5; 40/17; 53/20; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; ; 2; 
META; english/league-2/crawley-v-exeter; 2017-11-20 02:23:16 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 5/4; 13/10; ; 11/10; 23/20; 11/8; 5/4; 13/10; 6/5; ; 5/4; 13/10; 6/5; 13/10; 5/4; 13/10; 6/5; 13/10; 63/50; 5/4; 6/5; 13/10; 6/5; 5/4; 13/10; ; ; 13/10; 
Crawley; 21/10; 2; ; 21/10; 2; 11/5; 2; 21/10; 11/5; ; 21/10; 21/10; 2; 39/20; 21/10; 21/10; 21/10; 39/19; 56/25; 7/4; 11/5; 2; 2; 2; 21/10; ; ; 2; 
Draw; 12/5; 12/5; ; 12/5; 9/4; 5/2; 23/10; 12/5; 40/17; ; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 12/5; 40/17; 53/20; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; ; 21/10; 
META; english/league-2/crawley-v-exeter; 2017-11-20 10:23:16 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 13/10; ; ; 23/20; 11/8; 13/10; 13/10; 6/5; ; 5/4; 13/10; 6/5; 13/10; 5/4; 13/10; 6/5; 13/10; 141/100; 5/4; 6/5; 13/10; 6/5; 5/4; 13/10; ; ; 13/10; 13/10
Crawley; 21/10; 2; ; ; 2; 11/5; 2; 21/10; 11/5; ; 21/10; 21/10; 2; 39/20; 21/10; 2; 21/10; 39/19; 54/25; 7/4; 11/5; 2; 2; 2; 39/19; ; ; 2; 21/10
Draw; 5/2; 12/5; ; ; 9/4; 5/2; 23/10; 12/5; 40/17; ; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 5/2; 12/5; 12/5; ; ; 21/10; 11/5
META; english/league-2/crawley-v-exeter; 2017-11-20 14:23:32 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 13/10; ; ; 23/20; 11/8; 13/10; 13/10; 6/5; ; 5/4; 13/10; 6/5; 13/10; 5/4; 13/10; 6/5; 13/10; 139/100; 13/10; 6/5; 13/10; 6/5; 5/4; 13/10; ; ; 13/10; 11/8
Crawley; 21/10; 2; ; ; 2; 11/5; 2; 21/10; 11/5; ; 21/10; 21/10; 2; 39/20; 21/10; 2; 21/10; 39/19; 43/20; 7/4; 11/5; 2; 2; 2; 39/19; ; ; 2; 21/10
Draw; 5/2; 12/5; ; ; 9/4; 5/2; 23/10; 12/5; 40/17; ; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 12/5; 40/17; 49/20; 23/10; 40/17; 12/5; 5/2; 12/5; 40/17; ; ; 23/10; 5/2
META; english/league-2/crawley-v-exeter; 2017-11-20 18:23:47 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 6/4; 16/11; 13/10; 23/20; 29/20; 7/5; 6/4; 7/5; 6/4; 7/5; 29/20; 6/5; 7/5; 6/4; 7/5; 6/5; 7/5; 77/50; 11/8; 7/5; 7/5; 6/5; 29/20; 7/5; ; ; 7/5; 6/4
Crawley; 21/10; 9/5; 9/5; 2; 2; 2; 15/8; 9/5; 15/8; 15/8; 15/8; 15/8; 2; 9/5; 9/5; 19/10; 21/10; 24/13; 39/20; 7/4; 15/8; 15/8; 19/10; 19/10; 24/13; ; ; 19/10; 19/10
Draw; 5/2; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 9/4; 40/17; 9/4; 12/5; 23/10; 5/2; 11/5; 23/10; 12/5; 12/5; 40/17; 121/50; 5/2; 40/17; 23/10; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/crawley-v-exeter; 2017-11-20 22:23:44 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 6/4; 16/11; 13/10; 4/3; 29/20; 7/5; 6/4; 7/5; 29/20; 7/5; 29/20; 6/5; 7/5; 6/4; 7/5; 7/5; 7/5; 149/100; 24/17; 7/5; 7/5; 6/5; 29/20; 7/5; ; ; 7/5; 7/5
Crawley; 21/10; 9/5; 28/15; 2; 33/20; 2; 19/10; 9/5; 15/8; 15/8; 19/10; 15/8; 2; 37/20; 9/5; 19/10; 7/4; 19/10; 51/25; 29/16; 15/8; 15/8; 19/10; 19/10; 19/10; ; ; 19/10; 2
Draw; 5/2; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 9/4; 40/17; 9/4; 12/5; 23/10; 5/2; 11/5; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 40/17; 23/10; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/crawley-v-exeter; 2017-11-21 02:23:29 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 7/5; 16/11; 13/10; 4/3; 6/4; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 6/5; 7/5; 6/4; 7/5; 7/5; 7/5; 147/100; 24/17; 7/5; 7/5; 6/5; 29/20; 7/5; ; ; 7/5; 7/5
Crawley; 21/10; 9/5; 28/15; 2; 33/20; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 15/8; 2; 9/5; 9/5; 19/10; 7/4; 19/10; 99/50; 29/16; 15/8; 15/8; 15/8; 19/10; 19/10; ; ; 19/10; 19/10
Draw; 5/2; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 12/5; 40/17; 9/4; 12/5; 23/10; 5/2; 11/5; 23/10; 12/5; 12/5; 40/17; 5/2; 40/17; 40/17; 23/10; 5/2; 47/20; 40/17; ; ; 23/10; 12/5
META; english/league-2/crawley-v-exeter; 2017-11-21 10:23:40 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 29/20; 7/5; 7/5; 13/10; 4/3; 6/4; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 6/5; 7/5; 6/4; 7/5; 7/5; 23/17; 141/100; 24/17; 7/5; 7/5; 6/5; 29/20; 23/17; ; ; 7/5; 7/5
Crawley; 2; 19/10; 19/10; 2; 33/20; 2; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 2; 15/8; 9/5; 19/10; 7/4; 37/19; 52/25; 29/16; 15/8; 15/8; 19/10; 39/20; 37/19; ; ; 19/10; 2
Draw; 5/2; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 23/10; 40/17; 9/4; 12/5; 23/10; 5/2; 43/20; 23/10; 12/5; 12/5; 23/10; 5/2; 40/17; 40/17; 23/10; 12/5; 23/10; 40/17; ; ; 23/10; 12/5
META; english/league-2/crawley-v-exeter; 2017-11-21 14:23:45 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 13/10; 23/17; 13/10; 4/3; 29/20; 11/8; 7/5; 7/5; 27/20; 11/8; 11/8; 6/5; 13/10; 11/8; 11/8; 7/5; 23/17; 141/100; 17/13; 7/5; 7/5; 6/5; 7/5; 23/17; ; ; 11/8; 7/5
Crawley; 21/10; 2; 2; 2; 33/20; 2; 2; 15/8; 15/8; 2; 2; 21/10; 2; 39/20; 19/10; 2; 7/4; 2; 21/10; 45/23; 15/8; 2; 21/10; 2; 2; ; ; ; 2
Draw; 5/2; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 9/4; 40/17; 11/5; 23/10; 11/5; 5/2; 11/5; 12/5; 23/10; 12/5; 23/10; 62/25; 40/17; 40/17; 23/10; 5/2; 23/10; 40/17; ; ; ; 12/5
META; english/league-2/crawley-v-exeter; 2017-11-21 18:23:42 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Exeter; 11/8; 13/10; 13/10; 13/10; 61/50; 13/10; 11/8; 5/4; 23/17; 13/10; 13/10; 13/10; 6/5; 5/4; 11/8; 13/10; 13/10; 13/10; 67/50; 14/11; 23/17; 13/10; 6/5; 27/20; 13/10; ; ; 13/10; 13/10
Crawley; 21/10; 21/10; 21/10; 2; 37/20; 9/4; 21/10; 21/10; 19/10; 21/10; 2; 11/5; 2; 41/20; 19/10; 21/10; 37/19; 39/19; 109/50; 2; 19/10; 85/40; 85/40; 21/10; 21/10; ; ; 21/10; 21/10
Draw; 5/2; 23/10; 23/10; 12/5; 9/4; 13/5; 23/10; 12/5; 40/17; 9/4; 12/5; 11/5; 5/2; 11/5; 12/5; 12/5; 12/5; 40/17; 63/25; 40/17; 40/17; 23/10; 5/2; 23/10; 40/17; ; ; 12/5; 12/5
META; english/league-2/crawley-v-exeter; 2017-11-21 22:23:31 GMT+2; 2017-11-21 19:45; In Play; Xlenovo
Exeter; 13/8; 7/4; 4/9; 7/4; 29/20; ; 4/9; 7/4; 1/3; 4/9; 4/9; 2/5; ; 31/20; 33/20; 4/9; 6/4; 6/4; ; ; ; ; 13/8; 7/4; 6/13; ; ; 13/8; 
Draw; 7/4; 7/4; 3; 13/8; 8/5; ; 3; 8/5; 15/4; 3; 10/3; 11/4; ; 19/10; 17/10; 3; 28/17; 21/10; ; ; ; ; 15/8; 17/10; 16/5; ; ; 9/5; 
Crawley; 2; 2; 6; 21/10; 41/20; ; 6; 21/10; 13/2; 6; 13/2; 11/2; ; 19/10; 37/20; 13/2; 21/10; 24/13; ; ; ; ; 2; 21/10; 28/5; ; ; 21/10; 
