META; english/league-2/crewe-v-cheltenham; 2018-04-29 02:19:37 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 13/8; 157/00; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 16/11; 6/4; 6/4; 31/20; 16/11; 7/5; 6/4
Cheltenham; 8/5; 13/8; 13/8; 13/8; 8/5; 6/4; 8/5; 8/5; 31/20; 8/5; 8/5; 8/5; 17/11; 8/5; 8/5; 13/8; 6/4; 6/4; 
Draw; 13/5; 23/10; 67/25; 27/10; 5/2; 5/2; 45/17; 23/10; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 45/17; 13/5; 28/11; 5/2; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-01 02:20:47 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 13/8; 157/00; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 16/11; 6/4; 6/4; 31/20; 16/11; 7/5; 6/4
Cheltenham; 8/5; 13/8; 13/8; 13/8; 8/5; 6/4; 8/5; 8/5; 31/20; 8/5; 8/5; 8/5; 17/11; 8/5; 8/5; 13/8; 6/4; 6/4; 
Draw; 13/5; 23/10; 67/25; 27/10; 5/2; 5/2; 45/17; 23/10; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 45/17; 13/5; 28/11; 5/2; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-01 10:20:50 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 13/8; 157/00; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 31/20; 16/11; 7/5; 
Cheltenham; 8/5; 13/8; 13/8; 13/8; 8/5; 6/4; 8/5; 6/4; 31/20; 8/5; 13/8; 8/5; 17/11; 8/5; 8/5; 13/8; 6/4; ; 
Draw; 13/5; 23/10; 67/25; 27/10; 5/2; 5/2; 45/17; 12/5; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 45/17; 13/5; 28/11; 12/5; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-01 14:20:59 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 13/8; 157/00; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 31/20; 16/11; 7/5; 6/4
Cheltenham; 8/5; 13/8; 13/8; 13/8; 8/5; 6/4; 8/5; 6/4; 31/20; 8/5; 13/8; 8/5; 17/11; 8/5; 8/5; 13/8; 6/4; 6/4; 
Draw; 13/5; 23/10; 67/25; 27/10; 5/2; 5/2; 45/17; 12/5; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 45/17; 13/5; 28/11; 12/5; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-01 18:20:58 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 13/8; 7/5; 157/00; 31/20; 6/4; 7/5; 6/4; 7/5; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4
Cheltenham; 8/5; 13/8; 7/4; 13/8; 13/8; 8/5; 6/4; 8/5; 7/4; 8/5; 31/20; 8/5; 13/8; 8/5; 17/11; 8/5; 8/5; 17/10; 8/5; 6/4; 6/4
Draw; 13/5; 23/10; 5/2; 67/25; 27/10; 5/2; 5/2; 45/17; 13/5; 23/10; 13/5; 12/5; 13/5; 5/2; 28/11; 5/2; 45/17; 13/5; 13/5; 12/5; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-01 22:21:03 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 6/4; 7/5; 157/00; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4
Cheltenham; 8/5; 13/8; 17/10; 13/8; 17/10; 8/5; 8/5; 8/5; 8/5; 31/20; 8/5; 13/8; 17/10; 17/11; 8/5; 8/5; 17/10; 8/5; 6/4; 6/4
Draw; 13/5; 5/2; 9/4; 67/25; 13/5; 5/2; 5/2; 45/17; 23/10; 13/5; 12/5; 13/5; 5/2; 28/11; 5/2; 45/17; 13/5; 13/5; 23/10; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-02 02:20:38 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 6/4; 7/5; 157/00; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4
Cheltenham; 8/5; 13/8; 17/10; 13/8; 17/10; 8/5; 8/5; 8/5; 8/5; 31/20; 8/5; 13/8; 17/10; 17/11; 8/5; 8/5; 17/10; 8/5; 6/4; 6/4
Draw; 13/5; 5/2; 9/4; 67/25; 13/5; 5/2; 5/2; 45/17; 23/10; 13/5; 12/5; 13/5; 5/2; 28/11; 5/2; 45/17; 13/5; 13/5; 23/10; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-02 10:20:37 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 6/4; 7/5; 157/00; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4
Cheltenham; 8/5; 13/8; 17/10; 13/8; 17/10; 13/8; 8/5; 8/5; 8/5; 31/20; 8/5; 13/8; 17/10; 17/11; 8/5; 8/5; 17/10; 8/5; 6/4; 6/4
Draw; 13/5; 5/2; 9/4; 67/25; 13/5; 5/2; 5/2; 45/17; 23/10; 13/5; 12/5; 13/5; 5/2; 28/11; 5/2; 45/17; 13/5; 28/11; 23/10; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-02 14:21:03 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 6/4; 6/4; 7/5; 157/00; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 6/4; 6/4; 6/4; 7/5; 7/5; 6/4
Cheltenham; 8/5; 13/8; 17/10; 13/8; 17/10; 13/8; 8/5; 8/5; 8/5; 31/20; 8/5; 13/8; 17/10; 17/11; 8/5; 8/5; 17/10; 8/5; 6/4; 8/5; 6/4
Draw; 13/5; 5/2; 9/4; 67/25; 13/5; 5/2; 5/2; 45/17; 23/10; 13/5; 12/5; 13/5; 5/2; 28/11; 5/2; 45/17; 13/5; 28/11; 23/10; 12/5; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-02 18:21:32 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 13/10; 6/4; 11/8; 7/5; 69/50; 6/4; 6/4; 7/5; 6/4; 7/5; 11/8; 29/20; 13/10; 27/20; 6/4; 7/5; 7/5; 6/4; 24/19; 6/4; 11/8; 7/5; 7/5; 7/5; 7/5
Cheltenham; 9/5; 13/8; 7/4; 17/10; 179/00; 7/4; 13/8; 13/8; 8/5; 9/5; 13/8; 13/8; 17/10; 17/10; 7/4; 7/4; 17/10; 8/5; 8/5; 8/5; 7/4; 7/4; 13/8; 13/8; 17/10
Draw; 13/5; 5/2; 5/2; 9/4; 14/5; 13/5; 5/2; 5/2; 45/17; 5/2; 12/5; 13/5; 14/5; 49/20; 13/5; 5/2; 13/5; 5/2; 27/10; 45/17; 27/10; 45/17; 5/2; 12/5; 5/2
META; english/league-2/crewe-v-cheltenham; 2018-05-02 22:21:19 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 13/10; 6/4; 11/8; 7/5; 69/50; 6/4; 7/5; 7/5; 6/4; 7/5; 11/8; 7/5; 11/8; 27/20; 6/4; 7/5; 7/5; 6/4; 24/19; 6/4; 11/8; 7/5; 7/5; 7/5; 7/5
Cheltenham; 9/5; 13/8; 7/4; 17/10; 179/00; 7/4; 17/10; 13/8; 8/5; 9/5; 13/8; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 8/5; 8/5; 8/5; 7/4; 7/4; 13/8; 13/8; 17/10
Draw; 13/5; 5/2; 5/2; 9/4; 14/5; 13/5; 5/2; 5/2; 45/17; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 5/2; 5/2; 27/10; 45/17; 27/10; 28/11; 5/2; 12/5; 5/2
META; english/league-2/crewe-v-cheltenham; 2018-05-03 02:21:13 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 13/10; 6/4; 11/8; 7/5; 69/50; 6/4; 7/5; 7/5; 6/4; 7/5; 11/8; 7/5; 11/8; 27/20; 6/4; 7/5; 7/5; 6/4; 24/19; 6/4; 11/8; 7/5; 7/5; 7/5; 7/5
Cheltenham; 9/5; 13/8; 7/4; 17/10; 179/00; 7/4; 17/10; 13/8; 8/5; 9/5; 13/8; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 8/5; 8/5; 8/5; 7/4; 7/4; 13/8; 6/4; 17/10
Draw; 13/5; 5/2; 5/2; 9/4; 14/5; 13/5; 5/2; 5/2; 45/17; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 5/2; 5/2; 27/10; 45/17; 27/10; 28/11; 5/2; 23/10; 5/2
META; english/league-2/crewe-v-cheltenham; 2018-05-03 10:21:14 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 13/10; 6/4; 11/8; 7/5; 69/50; 6/4; 7/5; 7/5; 4/3; 7/5; 11/8; 7/5; 11/8; 27/20; 6/4; 7/5; 23/17; 6/4; 24/19; 4/3; 11/8; 23/17; 7/5; 7/5
Cheltenham; 9/5; 13/8; 7/4; 17/10; 179/00; 7/4; 7/4; 13/8; 7/4; 9/5; 13/8; 9/5; 7/4; 7/4; 7/4; 7/4; 9/5; 8/5; 8/5; 7/4; 7/4; 9/5; 13/8; 6/4
Draw; 13/5; 5/2; 5/2; 9/4; 14/5; 13/5; 5/2; 5/2; 45/17; 13/5; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 28/11; 5/2; 27/10; 45/17; 27/10; 28/11; 5/2; 23/10
META; english/league-2/crewe-v-cheltenham; 2018-05-03 14:21:28 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 13/10; 6/4; 11/8; 7/5; 69/50; 29/20; 7/5; 11/8; 4/3; 7/5; 11/8; 7/5; 11/8; 27/20; 6/4; 7/5; 23/17; 16/11; 24/19; 4/3; 11/8; 23/17; 7/5; 7/5; 7/5
Cheltenham; 9/5; 13/8; 7/4; 17/10; 179/00; 9/5; 7/4; 17/10; 7/4; 9/5; 13/8; 9/5; 7/4; 7/4; 7/4; 7/4; 9/5; 28/17; 8/5; 7/4; 7/4; 9/5; 13/8; 13/8; 17/10
Draw; 13/5; 5/2; 5/2; 9/4; 14/5; 13/5; 5/2; 5/2; 45/17; 13/5; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 28/11; 5/2; 27/10; 45/17; 27/10; 28/11; 5/2; 5/2; 5/2
META; english/league-2/crewe-v-cheltenham; 2018-05-03 18:21:26 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 29/20; 6/4; 6/4; 7/5; 151/00; 6/4; 7/5; 7/5; 4/3; 6/4; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 16/11; 16/11; 10/7; 4/3; 6/4; 16/11; 7/5; 7/5; 7/5
Cheltenham; 13/8; 13/8; 33/20; 17/10; 83/50; 9/5; 17/10; 17/10; 7/4; 33/20; 17/10; 13/8; 13/8; 8/5; 7/4; 17/10; 17/10; 28/17; 11/7; 7/4; 13/8; 7/4; 13/8; 13/8; 17/10
Draw; 13/5; 5/2; 12/5; 9/4; 137/0; 13/5; 5/2; 5/2; 45/17; 5/2; 13/5; 13/5; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 27/10; 45/17; 27/10; 5/2; 5/2; 5/2; 13/8
META; english/league-2/crewe-v-cheltenham; 2018-05-03 22:21:21 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 29/20; 6/4; 6/4; 7/5; 151/00; 6/4; 6/4; 7/5; 4/3; 6/4; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 16/11; 16/11; 10/7; 4/3; 6/4; 16/11; 7/5; 7/5; 7/5
Cheltenham; 13/8; 13/8; 33/20; 17/10; 83/50; 9/5; 17/10; 17/10; 7/4; 33/20; 17/10; 13/8; 13/8; 8/5; 7/4; 17/10; 17/10; 28/17; 11/7; 7/4; 13/8; 17/10; 6/4; 6/4; 17/10
Draw; 13/5; 5/2; 12/5; 9/4; 137/0; 13/5; 5/2; 5/2; 45/17; 5/2; 13/5; 13/5; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 27/10; 45/17; 27/10; 5/2; 5/2; 5/2; 5/2
META; english/league-2/crewe-v-cheltenham; 2018-05-04 02:21:05 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 29/20; 6/4; 6/4; 7/5; 151/00; 6/4; 6/4; 7/5; 4/3; 6/4; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 16/11; 16/11; 10/7; 4/3; 6/4; 16/11; 7/5; 7/5
Cheltenham; 13/8; 13/8; 33/20; 17/10; 83/50; 9/5; 17/10; 17/10; 7/4; 33/20; 17/10; 13/8; 13/8; 8/5; 7/4; 17/10; 17/10; 28/17; 11/7; 7/4; 13/8; 17/10; 6/4; 8/5
Draw; 13/5; 5/2; 5/2; 9/4; 137/0; 13/5; 12/5; 5/2; 45/17; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 27/10; 45/17; 27/10; 5/2; 13/5; 27/10
META; english/league-2/crewe-v-cheltenham; 2018-05-04 10:21:07 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/21; 6/4; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 16/11; 10/7; 31/21; 6/4; 6/4; 7/5; 7/5
Cheltenham; 7/4; 13/8; 33/20; 8/5; 167/00; 9/5; 17/10; 17/10; 17/11; 33/20; 17/10; 13/8; 13/8; 8/5; 7/4; 8/5; 28/17; 28/17; 11/7; 17/11; 13/8; 17/10; 13/8; 13/8
Draw; 11/4; 5/2; 5/2; 13/5; 137/0; 13/5; 12/5; 5/2; 45/17; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 5/2; 27/10; 45/17; 11/4; 5/2; 13/5; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-04 14:21:27 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crewe; 8/5; 6/4; 31/20; 6/4; 161/00; 6/4; 6/4; 7/5; 31/21; 8/5; 6/4; 17/10; 6/4; 29/20; 8/5; 6/4; 17/11; 16/11; 10/7; 31/21; 31/20; 17/11; 6/4; 7/5; 7/5; 8/5
Cheltenham; 17/10; 17/10; 8/5; 8/5; 83/50; 17/10; 13/8; 8/5; 17/11; 13/8; 13/8; 13/8; 13/8; 8/5; 17/10; 8/5; 8/5; 28/17; 11/7; 17/11; 13/8; 28/17; 6/4; 6/4; 6/4; 13/8
Draw; 11/4; 5/2; 12/5; 13/5; 127/0; 27/10; 12/5; 13/5; 45/17; 5/2; 13/5; 11/5; 13/5; 12/5; 5/2; 5/2; 27/11; 5/2; 27/10; 45/17; 11/4; 27/11; 9/4; 12/5; 5/2; 12/5
META; english/league-2/crewe-v-cheltenham; 2018-05-04 18:21:35 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Cheltenham; 29/20; 7/5; 7/5; 6/4; 71/50; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 6/4; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 25/18; 7/5; 29/20; 7/5; 11/8; 11/8; 11/8; 7/5; 7/5
Crewe; 15/8; 9/5; 9/5; 8/5; 91/50; 9/5; 7/4; 7/4; 7/4; 15/8; 7/4; 9/5; 9/5; 19/10; 9/5; 7/4; 7/4; 17/10; 48/29; 7/4; 9/5; 9/5; 7/4; 13/8; 17/10; 9/5; 9/5
Draw; 11/4; 5/2; 12/5; 13/5; 53/20; 13/5; 5/2; 5/2; 28/11; 12/5; 13/5; 12/5; 12/5; 9/4; 11/4; 5/2; 5/2; 5/2; 13/5; 28/11; 11/4; 5/2; 5/2; 5/2; 12/5; 13/5; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-04 22:21:25 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Cheltenham; 29/20; 7/5; 29/20; 6/4; 143/00; 29/20; 7/5; 7/5; 7/5; 29/20; 7/5; 6/4; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 15/11; 7/5; 29/20; 7/5; 7/5; 27/20; 11/8; 7/5; 7/5
Crewe; 15/8; 9/5; 9/5; 8/5; 9/5; 9/5; 7/4; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 37/20; 9/5; 7/4; 7/4; 17/10; 22/13; 7/4; 9/5; 7/4; 13/8; 13/8; 17/10; 7/4; 7/4
Draw; 11/4; 5/2; 12/5; 13/5; 133/0; 13/5; 5/2; 5/2; 28/11; 12/5; 13/5; 12/5; 12/5; 47/20; 11/4; 5/2; 5/2; 5/2; 45/17; 28/11; 11/4; 28/11; 5/2; 23/10; 12/5; 27/10; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-05 02:21:15 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Cheltenham; 29/20; 7/5; 7/5; 6/4; 69/50; 29/20; 7/5; 7/5; 7/5; 7/5; 11/8; 7/5; 7/5; 13/10; 7/5; 7/5; 23/17; 7/5; 15/11; 7/5; 29/20; 23/17; 13/10; 27/20; 5/4; 7/5; 7/5
Crewe; 15/8; 9/5; 9/5; 8/5; 91/50; 9/5; 7/4; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 37/20; 9/5; 7/4; 9/5; 17/10; 22/13; 7/4; 9/5; 9/5; 7/4; 13/8; 13/8; 9/5; 7/4
Draw; 11/4; 5/2; 12/5; 13/5; 137/0; 13/5; 5/2; 5/2; 28/11; 12/5; 13/5; 5/2; 5/2; 47/20; 11/4; 13/5; 28/11; 5/2; 45/17; 28/11; 11/4; 13/5; 13/5; 5/2; 23/10; 11/4; 13/5
META; english/league-2/crewe-v-cheltenham; 2018-05-05 10:21:19 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Cheltenham; 29/20; 11/8; 13/10; 7/5; 7/5; 11/8; 13/10; 7/5; 13/10; 11/8; 7/5; 11/8; 13/10; 7/5; 11/8; 13/10; 7/5; 13/10; 7/5; 11/8; 13/10; 13/10; 13/10; 5/4; 7/5; 13/10; 
Crewe; 15/8; 15/8; 19/10; 17/10; 19/10; 19/10; 9/5; 15/8; 7/4; 2; 9/5; 19/10; 15/8; 15/8; 9/5; 9/5; 24/13; 17/10; 23/13; 7/4; 15/8; 24/13; 9/5; 9/5; 19/10; 15/8; 9/5
Draw; 11/4; 12/5; 12/5; 13/5; 69/25; 13/5; 13/5; 5/2; 28/11; 12/5; 13/5; 23/10; 12/5; 47/20; 11/4; 5/2; 13/5; 5/2; 45/17; 28/11; 11/4; 13/5; 13/5; 5/2; 5/2; 11/4; 11/4
META; english/league-2/crewe-v-cheltenham; 2018-05-05 14:22:12 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Cheltenham; 11/8; 13/10; 27/20; 13/10; 13/10; 7/5; 13/10; 13/10; 7/5; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 9/7; 7/5; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10
Crewe; 2; 19/10; 19/10; 15/8; 37/20; 19/10; 15/8; 15/8; 7/4; 19/10; 15/8; 9/5; 15/8; 37/20; 9/5; 15/8; 24/13; 24/13; 25/14; 7/4; 19/10; 24/13; 7/4; 9/5; 19/10; 9/5; 15/8
Draw; 11/4; 13/5; 5/2; 13/5; 29/10; 13/5; 11/4; 5/2; 28/11; 5/2; 13/5; 11/4; 13/5; 49/20; 3; 13/5; 27/10; 5/2; 45/17; 28/11; 11/4; 27/10; 14/5; 11/4; 13/5; 14/5; 14/5
META; english/league-2/crewe-v-cheltenham; 2018-05-05 18:21:29 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Draw; 6/4; 11/8; 8/5; 6/4; 19/10; 7/5; 17/10; 7/5; 17/10; 6/4; 29/20; 13/10; 31/20; 6/4; 8/5; 17/10; 7/5; 6/4; 31/20; 17/10; 6/4; 6/4; 6/4; 6/4
Crewe; 13/8; 3/2; 13/8; 2; 179/00; 7/4; 8/5; 17/10; 10/7; 13/8; 29/20; 8/5; 31/20; 8/5; 6/4; 16/11; 17/10; 17/11; 13/8; 16/11; 6/4; 9/5; 17/10; 7/4
Cheltenham; 5/2; 9/4; 21/10; 15/8; 19/10; 5/2; 2; 5/2; 40/17; 5/2; 13/5; 11/5; 47/20; 11/5; 40/17; 11/5; 9/4; 12/5; 40/17; 13/5; 23/10; 13/10; ; 
