META; english/league-2/crawley-v-swindon; 2018-03-25 02:34:40 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 11/8
Crawley; 15/8
Draw; 12/5
META; english/league-2/crawley-v-swindon; 2018-03-25 10:34:28 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 11/8
Crawley; 15/8
Draw; 12/5
META; english/league-2/crawley-v-swindon; 2018-03-25 14:36:01 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8
Crawley; 21/10; 15/8
Draw; 5/2; 12/5
META; english/league-2/crawley-v-swindon; 2018-03-25 18:35:50 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 13/10
Crawley; 21/10; 15/8; 2
Draw; 5/2; 12/5; 5/2
META; english/league-2/crawley-v-swindon; 2018-03-25 22:35:45 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 13/10
Crawley; 21/10; 15/8; 2
Draw; 5/2; 12/5; 5/2
META; english/league-2/crawley-v-swindon; 2018-03-26 02:35:40 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 13/10
Crawley; 21/10; 15/8; 2
Draw; 5/2; 12/5; 5/2
META; english/league-2/crawley-v-swindon; 2018-03-26 10:35:45 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 6/5
Crawley; 21/10; 15/8; 2
Draw; 5/2; 12/5; 5/2
META; english/league-2/crawley-v-swindon; 2018-03-26 14:35:50 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 5/4; 6/5; 6/5
Crawley; 21/10; 15/8; 19/10; 2; 
Draw; 5/2; 12/5; 13/5; 5/2; 49/20
META; english/league-2/crawley-v-swindon; 2018-03-26 18:35:49 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 5/4; 13/10; 5/4; 6/5; 11/8; 6/5
Crawley; 21/10; 15/8; 2; 21/10; 19/10; 2; 2; 
Draw; 5/2; 12/5; 12/5; 12/5; 13/5; 5/2; 12/5; 49/20
META; english/league-2/crawley-v-swindon; 2018-03-26 22:35:48 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 5/4; 13/10; 5/4; 6/5; 11/8; 6/5
Crawley; 21/10; 15/8; 2; 21/10; 19/10; 2; 2; 
Draw; 5/2; 12/5; 12/5; 12/5; 13/5; 5/2; 12/5; 49/20
META; english/league-2/crawley-v-swindon; 2018-03-27 02:35:55 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 5/4; 13/10; 5/4; 6/5; 11/8; 6/5
Crawley; 21/10; 15/8; 2; 21/10; 19/10; 2; 2; 
Draw; 5/2; 12/5; 12/5; 12/5; 13/5; 5/2; 12/5; 49/20
META; english/league-2/crawley-v-swindon; 2018-03-27 10:36:01 GMT+2; 2018-04-02 15:00; Nothing; Xlenovo
Swindon; 6/5; 11/8; 5/4; 6/5; 13/10; 5/4; 15/13; 6/5; 6/5; 13/10; 6/5; 15/13
Crawley; 21/10; 15/8; 2; 21/10; 21/10; 19/10; 2; 21/10; 85/40; 2; 39/19; 
