META; english/league-2/luton-v-yeovil; 2017-06-23 22:18:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Luton; 4/7; 4/6; ; 4/6; ; 4/7; 3/5; 4/6; 8/13; 4/7; 4/7; 8/13; 8/13; 4/6; 8/13; ; 10/17; ; 4/7; 10/17; 4/6; ; 8/13; ; 8/13; ; 1/100; ; 
Draw; 3; 13/5; ; 13/5; ; 3; 3; 12/5; 3; 3; 3; 11/4; 11/4; 12/5; 3; ; 11/4; ; 13/5; 11/4; 3; ; 13/5; ; 13/5; ; 21/10; ; 
Yeovil; 9/2; 4; ; 7/2; ; 9/2; 19/4; 7/2; 9/2; 7/2; 7/2; 9/2; 9/2; 7/2; 4; ; 54/13; ; 4; 54/13; 47/10; ; 41/10; ; 41/10; ; 1/100; ; 
META; english/league-2/luton-v-yeovil; 2017-06-24 02:18:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Luton; 4/7; 4/6; ; 4/6; ; 4/7; 3/5; 4/6; 8/13; 4/7; 4/7; 8/13; 8/13; 4/6; 8/13; ; 10/17; ; 4/7; 10/17; 4/6; ; 8/13; ; 8/13; ; 1/100; ; 
Draw; 3; 13/5; ; 13/5; ; 3; 3; 12/5; 3; 3; 3; 11/4; 11/4; 12/5; 3; ; 11/4; ; 13/5; 11/4; 3; ; 13/5; ; 13/5; ; 21/10; ; 
Yeovil; 9/2; 4; ; 7/2; ; 9/2; 19/4; 7/2; 9/2; 7/2; 7/2; 9/2; 9/2; 7/2; 4; ; 54/13; ; 4; 54/13; 47/10; ; 41/10; ; 41/10; ; 1/100; ; 
META; english/league-2/luton-v-yeovil; 2017-06-24 10:18:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Luton; 4/7; 4/6; ; 4/6; ; 4/7; 3/5; 4/6; 8/13; 4/7; 4/7; 8/13; 8/13; 4/6; 8/13; ; 11/17; ; 4/7; 11/17; 4/6; ; 8/13; ; 8/13; ; 1/100; ; 
Draw; 3; 13/5; ; 13/5; ; 3; 3; 12/5; 3; 3; 3; 11/4; 11/4; 12/5; 3; ; 13/5; ; 13/5; 13/5; 3; ; 13/5; ; 13/5; ; 21/10; ; 
Yeovil; 9/2; 4; ; 7/2; ; 9/2; 19/4; 7/2; 9/2; 7/2; 7/2; 9/2; 9/2; 7/2; 4; ; 4; ; 4; 4; 47/10; ; 41/10; ; 41/10; ; 1/100; ; 
META; english/league-2/luton-v-yeovil; 2017-06-24 14:18:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Luton; 4/7; 4/6; ; 4/6; ; 4/7; 3/5; 4/6; 8/13; 4/7; 4/7; 8/13; 8/13; 4/6; 8/13; ; 10/17; ; 4/7; 11/17; 4/6; ; 8/13; ; 8/13; ; 1/100; ; 
Draw; 3; 13/5; ; 13/5; ; 3; 3; 12/5; 3; 3; 3; 11/4; 11/4; 12/5; 3; ; 11/4; ; 13/5; 13/5; 3; ; 13/5; ; 13/5; ; 21/10; ; 
Yeovil; 9/2; 4; ; 7/2; ; 9/2; 19/4; 7/2; 9/2; 7/2; 7/2; 9/2; 9/2; 7/2; 4; ; 54/13; ; 4; 77/19; 47/10; ; 41/10; ; 41/10; ; 1/100; ; 
META; english/league-2/luton-v-yeovil; 2017-06-24 18:18:53 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Luton; 4/7; 4/6; ; 4/6; ; 4/7; 3/5; 4/6; 8/13; 4/7; 4/7; 8/13; 8/13; 4/6; 8/13; ; 10/17; ; 4/7; 10/17; 4/6; ; 8/13; ; 8/13; ; 1/100; ; 
Draw; 3; 13/5; ; 13/5; ; 3; 3; 12/5; 3; 3; 3; 11/4; 11/4; 12/5; 3; ; 11/4; ; 13/5; 11/4; 3; ; 13/5; ; 13/5; ; 21/10; ; 
Yeovil; 9/2; 4; ; 7/2; ; 9/2; 19/4; 7/2; 9/2; 7/2; 7/2; 9/2; 9/2; 7/2; 4; ; 54/13; ; 4; 54/13; 47/10; ; 41/10; ; 41/10; ; 1/100; ; 
META; english/league-2/luton-v-yeovil; 2017-06-24 22:18:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Luton; 4/7; 4/6; ; 4/6; ; 4/7; 8/13; 4/6; 8/13; 4/7; 4/7; 8/13; 8/13; 4/6; 8/13; ; 10/17; 4/7; 4/7; 10/17; 4/6; ; 8/13; ; 8/13; ; 1/100; ; 
Draw; 3; 13/5; ; 13/5; ; 3; 3; 12/5; 3; 3; 3; 11/4; 11/4; 12/5; 3; ; 11/4; 3; 13/5; 11/4; 3; ; 13/5; ; 13/5; ; 21/10; ; 
Yeovil; 9/2; 4; ; 7/2; ; 9/2; 9/2; 7/2; 9/2; 7/2; 7/2; 9/2; 9/2; 7/2; 4; ; 54/13; 9/2; 4; 54/13; 47/10; ; 41/10; ; 41/10; ; 1/100; ; 
META; english/league-2/luton-v-yeovil; 2017-06-25 02:18:47 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
