META; english/league-2/stevenage-v-lincoln; 2017-09-02 02:24:21 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-02 10:24:25 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-02 14:24:55 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-02 18:24:29 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-02 22:24:38 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-03 02:23:14 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-03 10:22:59 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stevenage; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-03 14:23:03 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Stevenage; 8/5; 8/5; ; ; ; ; 17/10; 8/5; ; ; ; ; 31/20; 13/8; 8/5; ; ; ; 17/11; 33/20; ; ; ; 8/5; ; ; 6/4; ; 
Lincoln; 8/5; 8/5; ; ; ; ; 17/10; 13/8; ; ; ; ; 13/8; 13/8; 13/8; ; ; ; 17/11; 91/50; ; ; ; 13/8; ; ; 6/4; ; 
Draw; 12/5; 9/4; ; ; ; ; 23/10; 12/5; ; ; ; ; 12/5; 5/2; 9/4; ; ; ; 23/10; 12/5; ; ; ; 12/5; ; ; 9/4; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-03 18:23:44 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Stevenage; 13/8; 8/5; 31/20; ; 7/4; 29/20; 8/5; 13/8; 8/5; 6/4; 6/4; 31/20; 13/8; 13/8; 8/5; ; ; 8/5; 17/11; 163/100; 31/21; 8/5; ; 13/8; ; ; 6/4; ; 
Lincoln; 31/20; 8/5; 8/5; ; 6/4; 6/4; 13/8; 13/8; 13/8; 8/5; 8/5; 13/8; 8/5; 13/8; 13/8; ; ; 13/8; 8/5; 179/100; 19/13; 13/8; ; 13/8; ; ; 6/4; ; 
Draw; 12/5; 9/4; 9/4; ; 5/2; 23/10; 5/2; 23/10; 40/17; 9/4; 11/5; 12/5; 47/20; 12/5; 9/4; ; ; 23/10; 23/10; 62/25; 27/11; 40/17; ; 12/5; ; ; 11/5; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-03 22:22:59 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; 31/20; 8/5; 31/20; 8/5; 13/8; 6/4; 13/8; 13/8; 13/8; 17/11; 6/4; 13/8; 8/5; 13/8; 8/5; 8/5; ; 13/8; 17/11; 42/25; 19/13; 13/8; ; 13/8; ; ; 6/4; ; 
Stevenage; 13/8; 8/5; 8/5; 13/8; 17/10; 29/20; 17/10; 13/8; 8/5; 8/5; 31/20; 13/8; 13/8; 13/8; 13/8; 8/5; ; 8/5; 8/5; 173/100; 31/21; 8/5; ; 13/8; ; ; 8/5; ; 
Draw; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 12/5; 23/10; 40/17; 9/4; 11/5; 23/10; 47/20; 12/5; 12/5; 12/5; ; 23/10; 23/10; 5/2; 27/11; 40/17; ; 12/5; ; ; 11/5; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-04 02:23:13 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; 31/20; 6/4; 31/20; 8/5; 13/8; 6/4; 13/8; 13/8; 13/8; 17/11; 6/4; 13/8; 8/5; 13/8; 8/5; 8/5; ; 13/8; 17/11; 42/25; 19/13; 13/8; ; 13/8; ; ; 6/4; ; 
Stevenage; 13/8; 17/10; 8/5; 13/8; 17/10; 29/20; 17/10; 13/8; 8/5; 8/5; 31/20; 13/8; 13/8; 13/8; 13/8; 8/5; ; 8/5; 8/5; 173/100; 31/21; 8/5; ; 13/8; ; ; 8/5; ; 
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 23/10; 12/5; 23/10; 40/17; 9/4; 11/5; 23/10; 47/20; 12/5; 12/5; 12/5; ; 23/10; 23/10; 5/2; 27/11; 40/17; ; 12/5; ; ; 9/4; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-04 10:23:05 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; 31/20; 13/8; 31/20; 8/5; 13/8; 6/4; 13/8; 8/5; 13/8; 17/11; 6/4; 13/8; 8/5; 13/8; 8/5; 8/5; ; 13/8; 17/11; 42/25; 19/13; 13/8; ; 13/8; ; ; 6/4; ; 
Stevenage; 13/8; 13/8; 8/5; 13/8; 17/10; 29/20; 17/10; 13/8; 8/5; 8/5; 31/20; 13/8; 13/8; 17/10; 13/8; 8/5; ; 8/5; 8/5; 173/100; 31/21; 8/5; ; 13/8; ; ; 13/8; ; 
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 40/17; 9/4; 11/5; 23/10; 47/20; 12/5; 12/5; 12/5; ; 23/10; 23/10; 5/2; 27/11; 40/17; ; 12/5; ; ; 9/4; ; 
META; english/league-2/stevenage-v-lincoln; 2017-09-04 14:23:07 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Lincoln; 31/20; 13/8; 8/5; 8/5; 13/8; 6/4; 13/8; 8/5; 13/8; 17/11; 6/4; 31/20; 8/5; 13/8; 8/5; 8/5; ; 13/8; 17/11; 42/25; 19/13; 13/8; 6/4; 13/8; ; ; 6/4; 8/5; 
Stevenage; 13/8; 13/8; 8/5; 13/8; 17/10; 29/20; 13/8; 13/8; 8/5; 17/11; 31/20; 13/8; 13/8; 17/10; 13/8; 8/5; ; 8/5; 8/5; 173/100; 31/21; 8/5; 8/5; 13/8; ; ; 13/8; 8/5; 
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 40/17; 9/4; 11/5; 5/2; 47/20; 12/5; 12/5; 12/5; ; 23/10; 9/4; 5/2; 27/11; 40/17; 12/5; 12/5; ; ; 9/4; 11/5; 
META; english/league-2/stevenage-v-lincoln; 2017-09-04 18:23:41 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Stevenage; 6/4; 13/8; 29/20; 7/5; 6/4; 7/5; 6/4; 6/4; 8/5; 16/11; 7/5; 31/20; 6/4; 8/5; 6/4; 17/11; ; 8/5; 6/4; 159/100; 15/11; 8/5; 8/5; 6/4; ; ; 6/4; 7/5; 
Lincoln; 7/4; 13/8; 17/10; 17/10; 9/5; 5/3; 9/5; 13/8; 13/8; 17/10; 33/20; 15/8; 17/10; 17/10; 17/10; 7/4; ; 13/8; 17/10; 46/25; 27/17; 13/8; 6/4; 7/4; ; ; 17/10; 17/10; 
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 12/5; 40/17; 9/4; 11/5; 21/10; 47/20; 12/5; 12/5; 23/10; ; 23/10; 9/4; 62/25; 27/11; 40/17; 12/5; 23/10; ; ; 9/4; 19/10; 
META; english/league-2/stevenage-v-lincoln; 2017-09-04 22:23:34 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Stevenage; 6/4; 13/8; 29/20; 7/5; 6/4; 7/5; 6/4; 6/4; 8/5; 16/11; 7/5; 31/20; 6/4; 6/4; 6/4; 17/11; ; 8/5; 6/4; 159/100; 15/11; 8/5; 8/5; 6/4; ; ; 7/5; 7/5; 
Lincoln; 7/4; 13/8; 17/10; 17/10; 9/5; 5/3; 9/5; 7/4; 13/8; 17/10; 33/20; 15/8; 17/10; 9/5; 17/10; 7/4; ; 13/8; 17/10; 46/25; 27/17; 13/8; 6/4; 7/4; ; ; 17/10; 7/4; 
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 23/10; 40/17; 9/4; 11/5; 21/10; 47/20; 12/5; 12/5; 23/10; ; 23/10; 9/4; 62/25; 27/11; 40/17; 12/5; 23/10; ; ; 9/4; 11/5; 
META; english/league-2/stevenage-v-lincoln; 2017-09-05 02:24:23 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Stevenage; 6/4; 13/8; 29/20; 7/5; 6/4; 7/5; 6/4; 6/4; 8/5; 16/11; 7/5; 31/20; 6/4; 6/4; 6/4; 17/11; 6/4; 8/5; 6/4; 159/100; 15/11; 8/5; 8/5; 6/4; ; ; 7/5; 7/5; 
Lincoln; 7/4; 13/8; 17/10; 17/10; 9/5; 5/3; 9/5; 7/4; 13/8; 17/10; 33/20; 15/8; 17/10; 9/5; 17/10; 7/4; 9/5; 13/8; 17/10; 46/25; 27/17; 13/8; 6/4; 7/4; ; ; 17/10; 7/4; 
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 23/10; 40/17; 9/4; 11/5; 21/10; 47/20; 12/5; 12/5; 23/10; 11/5; 23/10; 9/4; 62/25; 27/11; 40/17; 12/5; 23/10; ; ; 9/4; 11/5; 
META; english/league-2/stevenage-v-lincoln; 2017-09-05 10:24:10 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Stevenage; 6/4; 6/4; 29/20; 7/5; 6/4; 7/5; 6/4; 6/4; 8/5; 16/11; 7/5; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 159/100; 15/11; 8/5; 8/5; 6/4; ; ; 7/5; 7/5; 
Lincoln; 7/4; 7/4; 17/10; 17/10; 9/5; 5/3; 9/5; 7/4; 13/8; 17/10; 33/20; 15/8; 17/10; 9/5; 17/10; 9/5; 9/5; 13/8; 17/10; 46/25; 27/17; 13/8; 6/4; 7/4; ; ; 17/10; 7/4; 
