META; english/league-2/mansfield-v-colchester; 2018-03-04 02:22:07 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 23/10; 9/4; 23/10; 5/2; 23/10; 23/10; 9/4; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 47/20; 23/10
Colchester; 3; 13/5; 14/5; 29/10; 11/4; 13/5; 14/5; 11/4; 14/5; 11/4; 14/5; 45/17; 27/11; 29/10; 57/20; 45/17
META; english/league-2/mansfield-v-colchester; 2018-03-05 10:23:02 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 10/11; 1; 19/20; 1; 1; 19/20; 1; 28/29; 1; 19/20; 1; ; ; ; ; 
Draw; 23/10; 9/4; 9/4; 5/2; 23/10; 23/10; 40/17; 9/4; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 23/10
Colchester; 3; 13/5; 14/5; 29/10; 11/4; 13/5; 11/4; 14/5; 3; 14/5; 11/4; 14/5; 45/17; 14/5; 27/11; 11/4; 29/10; 57/20; 45/17
META; english/league-2/mansfield-v-colchester; 2018-03-05 14:23:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 19/20; 1; 1; 10/11; 1; 1; 1; 19/20; 19/20; 1; 28/29; 1; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 23/10; 11/5; 40/17; 9/4; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 23/10
Colchester; 3; 29/10; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 27/10; 14/5; 27/11; 11/4; 29/10; 57/20; 11/4; 
META; english/league-2/mansfield-v-colchester; 2018-03-05 18:23:27 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 1; 10/11; 1; 19/20; 1; 19/20; 1; 19/20; 19/20; 1; 28/29; 1; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 23/10; 11/5; 40/17; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 23/10
Colchester; 3; 29/10; 29/10; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/11; 11/4; 29/10; 57/20; 11/4; 
META; english/league-2/mansfield-v-colchester; 2018-03-05 22:23:30 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 1; 10/11; 1; 19/20; 1; 19/20; 1; 19/20; 19/20; 1; 28/29; 1; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 23/10; 11/5; 40/17; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 23/10
Colchester; 3; 29/10; 29/10; 14/5; 3; 14/5; 11/4; 11/4; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/11; 11/4; 29/10; 57/20; 11/4; 
META; english/league-2/mansfield-v-colchester; 2018-03-06 02:23:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 1; 10/11; 1; 19/20; 1; 19/20; 1; 19/20; 19/20; 1; 28/29; 1; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 23/10; 11/5; 40/17; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 23/10
Colchester; 3; 29/10; 29/10; 14/5; 3; 14/5; 11/4; 11/4; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/11; 11/4; 29/10; 57/20; 11/4; 
META; english/league-2/mansfield-v-colchester; 2018-03-06 10:23:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Luton; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 4/5; 3/4; 4/5; 17/20; 4/5; 3/4; 4/5; 10/13; 4/5; 10/13; 4/5; 5/6; 10/13; 10/13; 8/11
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 28/11; 5/2; 11/4; 5/2; 13/5; 5/2; 11/4; 5/2; 5/2; 5/2; 13/5; 28/11; 13/5; 53/20; 28/11; 5/2
Accrington; 10/3; 7/2; 10/3; 17/5; 7/2; 10/3; 16/5; 17/5; 10/3; 7/2; 7/2; 3; 16/5; 7/2; 10/3; 13/4; 10/3; 37/13; 17/5; 7/2; 10/3; 33/10; 3
META; english/league-2/mansfield-v-colchester; 2018-03-06 14:23:23 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Luton; 4/5; 4/5; 4/5; 4/5; 41/50; 4/5; 4/5; 8/11; 4/5; 4/5; 3/4; 4/5; 17/20; 4/5; 3/4; 4/5; 10/13; 4/5; 10/13; 4/5; 10/13; 10/13; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 141/0; 11/4; 13/5; 13/5; 28/11; 5/2; 11/4; 5/2; 13/5; 5/2; 11/4; 13/5; 5/2; 5/2; 13/5; 28/11; 53/20; 28/11; 5/2
Accrington; 10/3; 7/2; 10/3; 16/5; 73/20; 7/2; 10/3; 16/5; 17/5; 10/3; 7/2; 7/2; 3; 16/5; 7/2; 10/3; 13/4; 10/3; 37/13; 17/5; 10/3; 33/10; 3
META; english/league-2/mansfield-v-colchester; 2018-03-06 18:23:29 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Luton; 4/5; 4/5; 4/5; 4/5; 41/50; 4/5; 3/4; 8/11; 4/5; 4/5; 3/4; 4/5; 17/20; 4/5; 3/4; 4/5; 10/13; 4/5; 10/13; 4/5; 4/5; 10/13; 10/13; 8/11; 4/5
Draw; 13/5; 13/5; 13/5; 11/4; 141/0; 11/4; 13/5; 13/5; 28/11; 13/5; 11/4; 5/2; 13/5; 5/2; 11/4; 13/5; 28/11; 5/2; 13/5; 28/11; 11/4; 53/20; 13/5; 5/2; 14/5
Accrington; 10/3; 7/2; 10/3; 16/5; 73/20; 7/2; 10/3; 16/5; 17/5; 17/5; 7/2; 7/2; 3; 16/5; 7/2; 10/3; 57/17; 10/3; 37/13; 17/5; 17/5; 10/3; 57/17; 3; 7/2
META; english/league-2/mansfield-v-colchester; 2018-03-07 10:55:04 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/100; 1; 10/11; 1; 1; 19/20; 1; 1; 19/20; 1; 28/29; 1; 19/20; 1; 20/21; 20/21; ; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 11/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 40/17; 21/10; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 61/20; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 3; 11/4; 11/4; 11/4; 14/5; 11/4; 14/5; 27/11; 11/4; 29/10; 57/20; 14/5; 5/2; 3
META; english/league-2/mansfield-v-colchester; 2018-03-07 14:22:35 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/00; 1; 10/11; 1; 1; 19/20; 1; 1; 19/20; 1; 28/29; 1; 19/20; 1; 20/21; 20/21; ; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 11/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 40/17; 21/10; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 61/20; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 3; 11/4; 11/4; 11/4; 14/5; 11/4; 14/5; 27/11; 11/4; 29/10; 57/20; 14/5; 5/2; 3
META; english/league-2/mansfield-v-colchester; 2018-03-07 18:22:53 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/00; 1; 20/21; 10/11; 1; 1; 19/20; 1; 1; 1; 28/29; 1; 19/20; 1; 20/21; 20/21; 1; ; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 11/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 47/20; 12/5; 21/10; 12/5; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 61/20; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 3; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5; 27/11; 11/4; 29/10; 57/20; 37/13; 5/2; 3; 
META; english/league-2/mansfield-v-colchester; 2018-03-07 22:22:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/00; 1; 10/11; 1; 1; 19/20; 1; 1; 1; 28/29; 1; 19/20; 1; 20/21; 20/21; 1; ; ; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 11/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 47/20; 12/5; 21/10; 12/5; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 61/20; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 3; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5; 27/11; 11/4; 29/10; 57/20; 37/13; 5/2; 3; 
META; english/league-2/mansfield-v-colchester; 2018-03-08 02:22:16 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/00; 1; 10/11; 1; 1; 19/20; 19/20; 1; 19/20; 1; 28/29; 1; 19/20; 1; 20/21; 20/21; 1; ; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 11/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 47/20; 12/5; 21/10; 12/5; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 61/20; 3; 14/5; 11/4; 11/4; 29/10; 11/4; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 27/11; 11/4; 29/10; 57/20; 37/13; 5/2; 3; 
META; english/league-2/mansfield-v-colchester; 2018-03-08 10:22:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/00; 1; 20/21; 10/11; 19/20; 1; 19/20; 1; 19/20; 19/20; 1; 19/20; 1; 28/29; 19/20; 1; 19/20; 1; 20/21; 1; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 13/5; 23/10; 12/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 47/20; 40/17; 12/5; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 61/20; 16/5; 14/5; 3; 29/10; 29/10; 3; 11/4; 14/5; 11/4; 14/5; 37/13; 14/5; 27/11; 29/10; 29/10; 57/20; 29/10; 3; ; 
META; english/league-2/mansfield-v-colchester; 2018-03-08 14:22:35 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 1; 103/00; 1; 20/21; 10/11; 19/20; 1; 19/20; 1; 19/20; 19/20; 1; 19/20; 1; 28/29; 19/20; 1; 19/20; 1; 10/11; 20/21; 1; 
Draw; 23/10; 23/10; 9/4; 12/5; 123/0; 13/5; 23/10; 12/5; 40/17; 23/10; 9/4; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 47/20; 12/5; 21/10; 12/5; 12/5
Colchester; 3; 29/10; 29/10; 14/5; 31/10; 16/5; 14/5; 3; 29/10; 3; 3; 11/4; 14/5; 11/4; 14/5; 37/13; 14/5; 27/11; 29/10; 29/10; 57/20; 37/13; 13/5; 3; 
META; english/league-2/mansfield-v-colchester; 2018-03-08 18:22:33 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 19/20; 21/20; 1; 107/00; 1; 10/11; 19/20; 21/20; 1; 21/20; 19/20; 1; 1; 1; 30/29; 19/20; 21/20; 1; 1; 21/20; ; ; 
Draw; 23/10; 12/5; 9/4; 12/5; 62/25; 13/5; 23/10; 12/5; 40/17; 9/4; 5/2; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 12/5; 12/5
Colchester; 3; 11/4; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 14/5; 37/13; 14/5; 27/11; 29/10; 11/4; 14/5; 14/5; 14/5; 
META; english/league-2/mansfield-v-colchester; 2018-03-08 22:22:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 21/20; 1; 107/00; 1; 10/11; 19/20; 21/20; 1; 21/20; 19/20; 1; 1; 1; 30/29; 19/20; 1; 1; 20/21; 21/20; ; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 62/25; 13/5; 23/10; 12/5; 40/17; 9/4; 5/2; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 21/10; 12/5
Colchester; 3; 14/5; 11/4; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 11/4; 37/13; 14/5; 27/11; 29/10; 27/10; 14/5; 27/10; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-09 02:22:23 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 19/20; 1; 21/20; 1; 53/50; 1; 10/11; 19/20; 21/20; 1; 21/20; 19/20; 1; 1; 1; 30/29; 19/20; 21/20; 1; 20/21; 20/21; 21/20; ; 
Draw; 23/10; 23/10; 9/4; 12/5; 5/2; 13/5; 23/10; 12/5; 40/17; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 9/4; 21/10; 12/5
Colchester; 3; 14/5; 11/4; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 11/4; 37/13; 14/5; 27/11; 29/10; 11/4; 14/5; 27/10; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-09 10:22:16 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 1; 53/50; 1; 10/11; 19/20; 21/20; 1; 21/20; 19/20; 1; 1; 1; 30/29; 19/20; 1; 1; 20/21; 1; ; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 13/5; 23/10; 12/5; 40/17; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 9/4; 21/10; 12/5
Colchester; 16/5; 14/5; 11/4; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 11/4; 37/13; 14/5; 27/11; 29/10; 27/10; 11/4; 27/10; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-09 14:22:39 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 1; 53/50; 1; 10/11; 19/20; 21/20; 1; 21/20; 19/20; 1; 1; 1; 30/29; 19/20; 21/20; 1; 1; 21/20; 21/20; ; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 13/5; 23/10; 12/5; 40/17; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5
Colchester; 16/5; 14/5; 11/4; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 11/4; 37/13; 14/5; 27/11; 29/10; 14/5; 37/13; 27/10; 14/5; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-09 18:22:50 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 1; 53/50; 1; 10/11; 19/20; 21/20; 1; 19/20; 1; 1; 1; 24/23; 19/20; 21/20; 1; 1; 21/20; 21/20; ; ; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 13/5; 12/5; 12/5; 40/17; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5
Colchester; 16/5; 14/5; 11/4; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 37/13; 14/5; 27/11; 29/10; 14/5; 37/13; 14/5; 14/5; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-09 22:22:40 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 1; 107/00; 21/20; 21/20; 1; 19/20; 11/10; 21/20; 21/20; 19/20; 21/20; 1; 1; 15/14; 19/20; 11/10; 1; 21/20; 21/20; 21/20; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 62/25; 5/2; 12/5; 23/10; 40/17; 9/4; 23/10; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 11/5; 12/5; 12/5
Colchester; 16/5; 14/5; 27/10; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 27/10; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 37/13; 14/5; 40/17; 29/10; 13/5; 37/13; 13/5; 14/5; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-10 02:22:07 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 1; 107/100; 21/20; 21/20; 1; 19/20; 11/10; 21/20; 21/20; 19/20; 21/20; 1; 1; 15/14; 19/20; 11/10; 1; 21/20; 11/10; ; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 62/25; 5/2; 23/10; 23/10; 40/17; 9/4; 23/10; 9/4; 12/5; 11/5; 12/5; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 11/5; 12/5; 12/5
Colchester; 16/5; 14/5; 27/10; 14/5; 73/25; 3; 11/4; 11/4; 29/10; 27/10; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 37/13; 14/5; 40/17; 29/10; 13/5; 37/13; 13/5; 14/5; 14/5
META; english/league-2/mansfield-v-colchester; 2018-03-10 10:22:17 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 21/20; 1; 53/50; 21/20; 21/20; 1; 21/20; 1; 21/20; 11/10; 21/20; 1; 1; 13/12; 1; 11/10; 1; 1; 21/20; 21/20; ; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 5/2; 12/5; 23/10; 40/17; 9/4; 12/5; 23/10; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5
Colchester; 16/5; 11/4; 27/10; 14/5; 73/25; 3; 11/4; 11/4; 11/4; 11/4; 11/4; 13/5; 5/2; 13/5; 11/4; 11/4; 37/13; 14/5; 23/10; 11/4; 27/10; 37/13; 14/5; 14/5; 14/5; 
META; english/league-2/mansfield-v-colchester; 2018-03-10 14:22:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 1; 21/20; 19/20; 1; 21/20; 20/21; 21/20; ; ; ; ; 
Draw; 5/2; 23/10; 9/4; 12/5; 51/20; 5/2; 12/5; 23/10; 40/17; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5
Colchester; 16/5; 14/5; 11/4; 14/5; 31/10; 3; 11/4; 11/4; 11/4; 14/5; 11/4; 13/5; 13/5; 13/5; 14/5; 11/4; 37/13; 14/5; 5/2; 11/4; 11/4; 3; 37/13; 3; 3; 
META; english/league-2/mansfield-v-colchester; 2018-03-10 18:22:50 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Mansfield; 7/4; 15/8; 1/4; 8/5; 31/00; 3/10; 1/4; 8/5; 3/10; 2/7; 13/8; 1/4; 1/4; 8/5; 6/4; 8/5; 1/4; 7/4; 8/5; 13/8; 20/21; 13/8
Draw; 21/20; 5/4; 19/5; 5/4; 79/20; 18/5; 4; 11/10; 7/2; 4; 21/20; 37/10; 7/2; 6/5; 5/4; 21/20; 28/13; 11/10; 5/4; 6/5; 4/5; 5/4
Colchester; 15/4; 3; 14; 10/3; 23/2; 14; 14; 16/5; 19/2; 14; 10/3; 12; 12; 10/3; 33/10; 17/5; 21/2; 18/5; 33/10; 10/3; 6/4; 3
