META; english/league-2/lincoln-v-carlisle; 2017-08-20 02:21:28 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Lincoln; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-carlisle; 2017-08-20 10:21:33 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Lincoln; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-carlisle; 2017-08-20 14:21:37 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Lincoln; 11/10; 5/4; ; ; ; ; 23/20; ; 8/7; ; ; ; 11/10; ; 23/20; ; ; ; 11/10; 6/5; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; ; 23/10; ; 9/4; ; ; ; 9/4; ; 23/10; ; ; ; 11/5; 12/5; ; ; ; ; ; ; ; ; 
Carlisle; 5/2; 2; ; ; ; ; 5/2; ; 27/11; ; ; ; 51/20; ; 23/10; ; ; ; 12/5; 131/50; ; ; ; ; ; ; ; ; 
META; english/league-2/lincoln-v-carlisle; 2017-08-20 18:22:18 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Lincoln; 11/10; 5/4; ; 11/10; 23/20; 19/20; 23/20; ; 11/10; ; ; 6/5; 11/10; ; 23/20; ; ; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; ; ; ; 
Draw; 9/4; 23/10; ; 11/5; 23/10; 9/4; 23/10; ; 40/17; ; ; 11/5; 9/4; ; 23/10; ; ; 40/17; 9/4; 12/5; ; 40/17; ; 23/10; ; ; ; ; 
Carlisle; 5/2; 2; ; 12/5; 13/5; 23/10; 5/2; ; 27/11; ; ; 12/5; 51/20; ; 23/10; ; ; ; 12/5; 131/50; ; 27/11; ; 5/2; ; ; ; ; 
META; english/league-2/lincoln-v-carlisle; 2017-08-20 22:21:39 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Lincoln; 11/10; 5/4; ; 11/10; 23/20; 19/20; 23/20; ; 11/10; ; ; 6/5; 11/10; ; 23/20; ; ; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; ; ; ; 
Draw; 9/4; 23/10; ; 11/5; 23/10; 9/4; 23/10; ; 40/17; ; ; 11/5; 9/4; ; 23/10; ; ; 40/17; 9/4; 12/5; ; 40/17; ; 23/10; ; ; ; ; 
Carlisle; 5/2; 2; ; 12/5; 13/5; 23/10; 5/2; ; 27/11; ; ; 12/5; 51/20; ; 23/10; ; ; ; 12/5; 131/50; ; 27/11; ; 5/2; ; ; ; ; 
