META; english/league-2/crewe-v-morecambe; 2018-04-15 02:20:56 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 5/4; 139/100; 11/8; 13/10; 13/10; 23/18; 27/20; 13/10; 13/10; 5/4; 13/10; 13/10; 23/18; 11/8; 13/10; 5/4; 27/20; 11/8; 
Morecambe; 2; 2; 43/20; 2; 15/8; 37/19; 2; 21/10; 21/10; 39/20; 9/5; 2; 2; 37/19; 2; 9/5; 21/10; 21/10; ; ; ; 
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 9/4; 21/10; 12/5; 23/10; 23/10; 27/11; 12/5; 23/10; 21/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-18 10:21:55 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 5/4; 139/100; 11/8; 13/10; 13/10; 4/3; 27/20; 11/8; 13/10; 5/4; 13/10; 13/10; 21/17; 4/3; 11/8; 13/10; 5/4; 27/20; 11/8; 
Morecambe; 2; 2; 43/20; 2; 15/8; 37/19; 2; 21/10; 39/20; 9/5; 2; 2; 16/9; 37/19; 2; 2/5; 21/10; 21/10; ; ; ; ; 
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 19/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-18 14:22:17 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 5/4; 139/100; 11/8; 13/10; 13/10; 4/3; 27/20; 11/8; 13/10; 5/4; 13/10; 13/10; 21/17; 4/3; 11/8; 13/10; 5/4; 6/5; 27/20; 11/8; 
Morecambe; 2; 2; 43/20; 2; 15/8; 37/19; 2; 21/10; 39/20; 9/5; 2; 37/19; 2; 16/9; 37/19; 2; 37/19; 3/10; 13/8; 21/10; 21/10; ; ; 
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 19/10; 19/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-18 18:22:14 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 5/4; 139/100; 11/8; 13/10; 13/10; 4/3; 27/20; 11/8; 13/10; 13/10; 5/4; 23/17; 13/10; 21/17; 4/3; 11/8; 23/17; 13/10; 5/4; 6/5; 27/20; 11/8; 
Morecambe; 2; 2; 43/20; 2; 15/8; 37/19; 2; 21/10; 2; 39/20; 9/5; 2; 2; 16/9; 37/19; 2; 2; 19/10; 13/8; 21/10; 21/10; ; ; ; ; 
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 12/5; 11/5; 21/10; 12/5; 40/17; 23/10; 12/5; 40/17; 12/5; 40/17; 9/4; 21/10; 19/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-18 22:22:01 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 13/10; 5/4; 139/100; 11/8; 13/10; 13/10; 4/3; 27/20; 11/8; 11/10; 13/10; 5/4; 13/10; 13/10; 21/17; 4/3; 13/10; 13/10; 13/10; 10/11; 10/9; 27/20; 11/8; ; 
Morecambe; 2; 2; 43/20; 2; 15/8; 37/19; 21/10; 2; 21/10; 23/10; 2; 9/5; 2; 39/19; 2; 16/9; 37/19; 2; 39/19; 2; 3/10; 17/10; 21/10; 21/10; ; ; 
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 12/5; 40/17; 23/10; 12/5; 40/17; 12/5; 40/17; 9/4; 6/4; 19/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-19 02:21:28 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 13/10; 5/4; 139/100; 7/5; 13/10; 13/10; 4/3; 27/20; 11/8; 11/10; 13/10; 5/4; 13/10; 13/10; 21/17; 4/3; 13/10; 13/10; 13/10; 1; 27/20; 11/8; ; 
Morecambe; 2; 2; 43/20; 2; 15/8; 37/19; 21/10; 2; 23/10; 2; 9/5; 2; 39/19; 2; 16/9; 37/19; 2; 39/19; 2; 6/4; 21/10; 21/10; ; ; ; 
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 11/5; 21/10; 12/5; 40/17; 23/10; 12/5; 40/17; 12/5; 40/17; 9/4; 19/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-19 10:21:23 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 5/4; 5/4; 5/4; 33/25; 13/10; 5/4; 5/4; 4/3; 5/4; 13/10; 5/4; 11/10; 13/10; 23/20; 5/4; 13/10; 21/17; 4/3; 5/4; 5/4; 5/4; 1; 11/10; 5/4; 5/4; 
Morecambe; 2; 21/10; 21/10; 2; 57/25; 21/10; 21/10; 2; 37/19; 11/5; 21/10; 11/5; 23/10; 2; 21/10; 21/10; 2; 16/9; 37/19; 11/5; 21/10; 11/5; 6/4; 9/5; 11/5; 9/4; 
Draw; 12/5; 12/5; 23/10; 11/5; 49/20; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 40/17; 9/4; 6/4; 19/10; 12/5; 12/5
META; english/league-2/crewe-v-morecambe; 2018-04-19 14:21:37 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 6/5; 5/4; 5/4; 133/100; 13/10; 5/4; 5/4; 4/3; 5/4; 13/10; 5/4; 11/10; 13/10; 23/20; 13/10; 5/4; 13/10; 17/14; 4/3; 13/10; 13/10; 5/4; 1; 11/10; 13/10; 13/10
Morecambe; 2; 11/5; 21/10; 2; 57/25; 21/10; 21/10; 2; 37/19; 11/5; 21/10; 11/5; 23/10; 2; 21/10; 21/10; 2; 24/13; 37/19; 85/40; 28/13; 11/5; 9/5; 9/5; 9/4; 9/4; 
Draw; 12/5; 12/5; 23/10; 11/5; 121/50; 5/2; 9/4; 12/5; 40/17; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 23/10; 23/10; 23/10; 40/17; 40/17; 12/5; 40/17; 9/4; 21/10; 19/10; 23/10; 23/10
META; english/league-2/crewe-v-morecambe; 2018-04-19 18:21:34 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 6/5; 6/5; 5/4; 5/4; 133/100; 13/10; 5/4; 5/4; 4/3; 5/4; 13/10; 5/4; 11/10; 5/4; 23/20; 5/4; 5/4; 13/10; 17/14; 4/3; 5/4; 5/4; 5/4; 6/5; 11/10; 13/10; 13/10
Morecambe; 11/5; 11/5; 21/10; 2; 57/25; 21/10; 21/10; 2; 37/19; 11/5; 11/5; 11/5; 23/10; 41/20; 2; 11/5; 28/13; 2; 24/13; 37/19; 11/5; 28/13; 11/5; 19/10; 9/5; 9/4; 9/4
Draw; 12/5; 12/5; 23/10; 11/5; 121/50; 5/2; 9/4; 12/5; 40/17; 23/10; 23/10; 9/4; 12/5; 9/4; 21/10; 23/10; 23/10; 23/10; 40/17; 40/17; 12/5; 40/17; 9/4; 11/5; 19/10; 23/10; 23/10
META; english/league-2/crewe-v-morecambe; 2018-04-19 22:21:34 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 6/5; 13/10; 27/20; 5/4; 7/5; 13/10; 13/10; 13/10; 4/3; 27/20; 13/10; 13/10; 11/10; 13/10; 23/20; 13/10; 13/10; 13/10; 19/16; 4/3; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/8
Morecambe; 11/5; 21/10; 2; 103/50; 21/10; 19/10; 2; 37/19; 2; 21/10; 2; 23/10; 39/20; 15/8; 2; 2; 35/19; 37/19; 21/10; 39/19; 15/8; 19/10; 15/8; 19/10; 2; ; 
Draw; 12/5; 23/10; 11/5; 51/20; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 9/4; 9/4; 12/5; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 9/4; 23/10; 5/2; 5/2; 
META; english/league-2/crewe-v-morecambe; 2018-04-20 02:21:01 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 5/4; 139/100; 13/10; 13/10; 13/10; 4/3; 27/20; 13/10; 13/10; 13/10; 13/10; 23/20; 13/10; 13/10; 13/10; 19/16; 4/3; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/8
Morecambe; 9/4; 21/10; 2; 52/25; 21/10; 2; 37/19; 2; 21/10; 2; 39/20; 15/8; 2; 2; 35/19; 37/19; 21/10; 2; 15/8; 19/10; 6/4; 2; ; ; ; ; 
Draw; 5/2; 23/10; 11/5; 51/20; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 9/4; 2; 5/2; 5/2; 
META; english/league-2/crewe-v-morecambe; 2018-04-20 10:21:06 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 5/4; 139/100; 13/10; 13/10; 13/10; 4/3; 27/20; 13/10; 13/10; 13/10; 13/10; 23/20; 13/10; 13/10; 13/10; 19/16; 4/3; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/8
Morecambe; 9/4; 21/10; 2; 52/25; 21/10; 2; 37/19; 2; 21/10; 2; 39/20; 15/8; 2; 37/19; 2; 35/19; 37/19; 2; 15/8; 19/10; 6/4; 2; ; ; ; ; 
Draw; 5/2; 23/10; 11/5; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 23/10; 2; 5/2; 5/2; ; 
META; english/league-2/crewe-v-morecambe; 2018-04-20 14:21:21 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 27/20; 13/10; 139/100; 13/10; 13/10; 13/10; 4/3; 27/20; 13/10; 13/10; 13/10; 13/10; 23/20; 13/10; 13/10; 13/10; 19/16; 4/3; 13/10; 13/10; 13/10; 5/4; 5/4; 11/8; 11/8
Morecambe; 9/4; 21/10; 2; 52/25; 21/10; 19/10; 2; 37/19; 2; 21/10; 2; 39/20; 15/8; 2; 37/19; 2; 35/19; 37/19; 21/10; 2; 15/8; 19/10; 19/10; 2; ; ; 
Draw; 5/2; 23/10; 12/5; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 23/10; 23/10; 5/2; 5/2; ; 
META; english/league-2/crewe-v-morecambe; 2018-04-20 18:21:30 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 13/10; 13/10; 129/100; 13/10; 13/10; 13/10; 4/3; 13/10; 13/10; 6/5; 11/8; 13/10; 23/20; 5/4; 5/4; 13/10; 23/17; 4/3; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4
Morecambe; 9/4; 21/10; 21/10; 2; 9/4; 21/10; 2; 37/19; 21/10; 21/10; 11/5; 2; 39/20; 15/8; 21/10; 21/10; 2; 24/13; 37/19; 21/10; 21/10; 21/10; 19/10; 19/10; 11/5; 11/5
Draw; 5/2; 23/10; 12/5; 64/25; 5/2; 12/5; 12/5; 40/17; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 23/10; 5/2; 
META; english/league-2/crewe-v-morecambe; 2018-04-20 22:21:43 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 13/10; 13/10; 129/00; 13/10; 5/4; 13/10; 4/3; 13/10; 13/10; 6/5; 11/8; 13/10; 23/20; 5/4; 5/4; 13/10; 23/17; 4/3; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 
Morecambe; 9/4; 21/10; 21/10; 2; 9/4; 21/10; 21/10; 2; 37/19; 21/10; 11/5; 11/5; 2; 39/20; 15/8; 21/10; 21/10; 2; 24/13; 37/19; 21/10; 21/10; 21/10; 2; 21/10; 11/5; 11/5
Draw; 5/2; 23/10; 12/5; 64/25; 5/2; 12/5; 12/5; 40/17; 23/10; 23/10; 12/5; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 23/10; 5/2; ; 
META; english/league-2/crewe-v-morecambe; 2018-04-21 02:21:12 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 13/10; 13/10; 129/00; 13/10; 5/4; 13/10; 4/3; 13/10; 13/10; 13/10; 11/8; 13/10; 23/20; 5/4; 5/4; 13/10; 23/17; 4/3; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4
Morecambe; 9/4; 21/10; 21/10; 2; 9/4; 21/10; 21/10; 2; 37/19; 21/10; 21/10; 2; 39/20; 15/8; 21/10; 21/10; 2; 24/13; 37/19; 21/10; 21/10; 21/10; 19/10; 19/10; 11/5; 11/5
Draw; 5/2; 23/10; 12/5; 64/25; 5/2; 12/5; 12/5; 40/17; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 11/5; 5/2; 
META; english/league-2/crewe-v-morecambe; 2018-04-21 10:21:21 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 27/20; 13/10; 5/4; 13/10; 13/10; 23/20; 13/10; 5/4; 13/10; 23/17; 6/5; 11/8; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5
Morecambe; 9/4; 2; 2; 21/10; 2; 28/13; 2; 21/10; 2; 15/8; 39/20; 15/8; 2; 39/19; 37/19; 24/13; 28/13; 2; 21/10; 21/10; 21/10; 9/4; 21/10; 21/10; ; 
Draw; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 12/5; 12/5; 12/5; 12/5; 27/11; 5/2; 12/5; 12/5; 23/10; 23/10; 5/2; 21/10; 
META; english/league-2/crewe-v-morecambe; 2018-04-21 14:21:47 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Crewe; 13/10; 23/20; 5/4; 5/4; 31/25; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 6/5; 5/4; 6/5; 23/20; 6/5; 6/5; 6/5; 17/14; 6/5; 13/10; 6/5; 6/5; 23/20; 6/5; 6/5; 5/4
Morecambe; 9/4; 9/4; 11/5; 11/5; 59/25; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 9/4; 21/10; 21/10; 2; 11/5; 11/5; 11/5; 39/19; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 9/5; 9/4
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 23/10; 27/11; 23/10; 23/10; 23/10; 12/5; 9/4; 21/10; 12/5; 12/5; 23/10; 27/11; 27/11; 5/2; 12/5; 5/2; 23/10; 12/5; 5/2; 23/10; ; 
META; english/league-2/crewe-v-morecambe; 2018-04-21 18:21:32 GMT+3; 2018-04-21 15:00; Nothing; Xlenovo
Draw; 6/5; 11/10; 5/4; 5/4; 42/25; 21/20; 11/8; 10/11; 6/4; 5/4; 13/10; 23/20; 5/4; 6/5; 6/5; 21/20; 5/4; 6/4; 27/20; 27/20
Crewe; 7/4; 13/8; 31/20; 15/8; 36/25; 19/10; 8/5; 2; 11/8; 2; 31/20; 8/5; 31/20; 13/8; 15/8; 24/13; 17/11; 6/4; 13/8; 17/10
Morecambe; 10/3; 11/4; 3; 11/4; 139/0; 10/3; 11/4; 3; 14/5; 11/4; 11/4; 3; 14/5; 13/5; 29/10; 14/5; 11/4; 11/4; 11/4; 
