META; english/premier-league/man-city-v-chelsea; 2018-02-11 18:16:57 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; ; 4/7; 3/5; ; 33/50; ; ; 4/7; 5/8; ; ; ; ; ; 13/20; 8/13; 8/13; 4/6; ; ; 4/7; 8/13; ; ; ; 4/7; ; 
Draw; ; 3; 3; ; 16/5; ; ; 11/4; 3; ; ; ; ; ; 14/5; 3; 3; 3; ; ; 100/30; 3; ; ; ; 14/5; ; 
Chelsea; ; 9/2; 17/4; ; 47/10; ; ; 9/2; 4; ; ; ; ; ; 9/2; 9/2; 4; 4; ; ; 9/2; 5; ; 77/19; ; 23/5; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-11 22:16:50 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; ; 4/7; 11/18; ; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; ; ; ; 13/20; 8/13; 11/17; 4/6; 5/8; 8/13; 8/13; 13/20; ; 11/17; ; 4/7; ; 
Draw; ; 3; 3; ; 16/5; 10/3; ; 3; 3; 29/10; ; ; ; ; 14/5; 3; 37/13; 3; 31/10; 3; 3; 31/10; ; 37/13; ; 3; ; 
Chelsea; ; 9/2; 21/5; ; 5; 9/2; ; 4; 17/4; 21/5; ; ; ; ; 9/2; 9/2; 41/10; 4; 7/2; 21/5; 17/4; 19/4; ; 54/13; ; 4; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-12 02:16:46 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; 4/7; 4/7; 11/18; ; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; ; ; 8/13; 13/20; 8/13; 8/13; 4/6; 5/8; 8/13; 8/13; 8/13; ; 11/17; ; 4/7; ; 
Draw; 16/5; 3; 3; ; 16/5; 10/3; ; 3; 3; 29/10; ; ; ; 3; 14/5; 16/5; 56/19; 3; 31/10; 3; 3; 16/5; ; 56/19; ; 3; ; 
Chelsea; 17/4; 9/2; 21/5; ; 5; 9/2; ; 4; 17/4; 21/5; ; ; ; 17/4; 9/2; 9/2; 54/13; 4; 7/2; 21/5; 17/4; 19/4; ; 21/5; ; 4; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-12 10:16:48 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; 4/7; 4/7; 11/18; ; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; ; ; 8/13; 13/20; 8/13; 11/17; 4/6; 5/8; 8/13; 8/13; 8/13; ; 11/17; ; 4/7; ; 
Draw; 16/5; 3; 3; ; 16/5; 10/3; ; 3; 3; 29/10; ; ; ; 3; 14/5; 3; 29/10; 3; 31/10; 3; 3; 16/5; ; 56/19; ; 3; ; 
Chelsea; 17/4; 9/2; 21/5; ; 5; 9/2; ; 4; 17/4; 21/5; ; ; ; 17/4; 9/2; 9/2; 41/10; 4; 7/2; 21/5; 17/4; 19/4; ; 41/10; ; 4; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-12 14:16:51 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; 4/7; 3/5; 11/18; ; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 8/13; 4/6; 5/8; 8/13; 8/13; 8/13; ; 11/17; ; 4/7; ; 
Draw; 16/5; 3; 3; ; 16/5; 10/3; ; 3; 3; 29/10; ; 3; ; 3; 16/5; 14/5; 29/10; 3; 31/10; 3; 3; 16/5; ; 56/19; ; 3; ; 
Chelsea; 17/4; 9/2; 21/5; ; 5; 9/2; ; 4; 17/4; 21/5; ; 4; ; 17/4; 17/4; 15/4; 41/10; 4; 7/2; 21/5; 17/4; 19/4; ; 54/13; ; 4; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-12 18:16:49 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; 4/7; 3/5; 11/18; 8/13; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 10/17; 3/5; 5/8; 8/13; 8/13; 8/13; ; 11/18; ; 4/7; ; 
Draw; 16/5; 3; 3; 16/5; 33/10; 10/3; ; 3; 3; 29/10; ; 3; ; 3; 16/5; 14/5; 3; 31/10; 31/10; 3; 3; 16/5; ; 3; ; 3; ; 
Chelsea; 17/4; 9/2; 21/5; 4; 24/5; 9/2; ; 4; 17/4; 21/5; ; 4; ; 17/4; 17/4; 15/4; 74/17; 9/2; 7/2; 21/5; 9/2; 19/4; ; 22/5; ; 4; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-12 22:16:51 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; 4/7; 3/5; 11/18; 8/13; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 10/17; 3/5; ; 8/13; 8/13; 8/13; ; 11/18; ; 4/7; ; 
Draw; 16/5; 3; 3; 16/5; 33/10; 10/3; ; 3; 3; 29/10; ; 3; ; 3; 16/5; 14/5; 3; 31/10; ; 3; 3; 16/5; ; 3; ; 3; ; 
Chelsea; 17/4; 9/2; 21/5; 4; 24/5; 9/2; ; 4; 17/4; 21/5; ; 4; ; 17/4; 17/4; 15/4; 74/17; 9/2; ; 21/5; 9/2; 19/4; ; 22/5; ; 4; ; 
META; english/premier-league/man-city-v-chelsea; 2018-02-13 02:16:48 GMT+2; 2018-03-04 16:00; Nothing; Xlenovo
Man City; 4/7; 3/5; 11/18; 8/13; 16/25; 8/13; ; 4/7; 8/13; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 10/17; 3/5; 5/8; 8/13; 8/13; 8/13; ; 11/18; ; 4/7; ; 
