META; english/premier-league/arsenal-v-newcastle; 2017-12-03 22:17:36 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; 1/3; 3/10; 1/4; ; ; ; ; ; ; ; ; ; ; 33/100; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; 4; 17/4; 4; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; 23/10; ; 
Newcastle; ; ; ; ; ; 10; 10; 9; ; ; ; ; ; ; ; ; ; ; 11; ; ; ; ; ; ; ; 1/25; ; 
META; english/premier-league/arsenal-v-newcastle; 2017-12-04 02:17:34 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; 1/3; 3/10; 1/4; ; ; ; ; ; ; ; ; ; ; 33/100; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; 4; 17/4; 4; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; 23/10; ; 
Newcastle; ; ; ; ; ; 10; 10; 9; ; ; ; ; ; ; ; ; ; ; 11; ; ; ; ; ; ; ; 8/11; ; 
META; english/premier-league/arsenal-v-newcastle; 2017-12-04 10:17:34 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; 1/3; 3/10; 1/4; ; ; ; ; ; ; ; ; ; ; 33/100; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; 4; 17/4; 4; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; 23/10; ; 
Newcastle; ; ; ; ; ; 10; 10; 9; ; ; ; ; ; ; ; ; ; ; 11; ; ; ; ; ; ; ; 8/11; ; 
META; english/premier-league/arsenal-v-newcastle; 2017-12-04 14:17:38 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; 1/3; 3/10; 1/4; ; ; ; ; ; ; ; ; ; ; 8/25; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; 4; 17/4; 4; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; 23/10; ; 
Newcastle; ; ; ; ; ; 10; 10; 9; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; ; ; ; 8/11; ; 
META; english/premier-league/arsenal-v-newcastle; 2017-12-04 18:17:38 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
