META; english/premier-league/man-utd-v-brighton; 2017-10-30 22:17:55 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; ; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; 6; ; 7; ; ; ; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; 12; ; 22; ; ; ; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-01 02:18:40 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; ; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; 6; ; 7; ; ; ; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; 12; ; 22; ; ; ; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-01 10:18:34 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; ; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; 6; ; 7; ; ; ; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; 12; ; 22; ; ; ; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-01 14:18:59 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-01 18:18:42 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-01 22:18:20 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-02 02:18:40 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-02 10:18:37 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-02 14:03:54 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-02 18:17:42 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-02 22:17:23 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-03 02:16:40 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-03 10:16:42 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-03 14:17:43 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/6; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 18; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-03 18:17:48 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-03 22:17:49 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-04 02:17:51 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 1/7; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 16; ; 22; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-04 10:17:52 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 6; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 20; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-04 14:18:00 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 6; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 20; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-04 18:17:46 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 13/2; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 19; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-04 22:17:29 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 13/2; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 19; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-05 02:17:30 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 13/2; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 19; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-05 10:17:29 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 13/2; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 19; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-05 14:17:27 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 13/2; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 19; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-05 18:17:43 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; ; ; ; ; ; ; ; 1/7; 2/11; ; 2/11; ; ; 1/6; ; 2/11; ; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 13/2; ; ; ; ; ; ; ; 6; 6; ; 7; ; ; 13/2; ; 11/2; ; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 19; ; ; ; ; ; ; ; 14; 12; ; 22; ; ; 14; ; 16; ; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-05 22:17:15 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; 1/5; ; ; 1/6; 1/5; ; ; ; ; ; ; 2/11; 2/11; 3/16; 2/9; 3/16; 1/5; 1/5; 2/9; 1/5; 3/16; ; ; ; 
Draw; ; ; ; ; 13/2; ; ; 6; 11/2; ; ; ; ; ; ; 11/2; 6; 91/17; 31/5; 26/5; 27/5; 11/2; 21/4; 5; 27/5; ; ; ; 
Brighton; ; ; ; ; 13; ; ; 16; 14; ; ; ; ; ; ; 13; 12; 14; 16; 23/2; 13; 14; 17; 16; 14; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-06 02:17:18 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; ; ; ; 1/5; ; ; 1/6; 1/5; ; ; ; ; ; ; 1/5; 2/11; 2/9; 2/9; 3/16; 1/5; 1/5; 2/9; 1/5; 2/9; ; ; ; 
Draw; 11/2; ; ; ; 13/2; ; ; 11/2; 11/2; ; ; ; ; ; ; 5; 6; 67/13; 31/5; 26/5; 27/5; 11/2; 11/2; 5; 26/5; ; ; ; 
Brighton; 14; ; ; ; 13; ; ; 19; 14; ; ; ; ; ; ; 13; 12; 45/4; 16; 23/2; 13; 14; 17; 16; 45/4; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-06 10:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; ; 1/5; ; 1/5; ; ; 1/6; 1/5; 1/5; ; ; ; ; 2/9; 1/5; 2/11; 2/9; 2/9; 3/16; 1/5; 1/5; 2/9; 1/5; 2/9; ; ; ; 
Draw; 11/2; ; 5; ; 13/2; ; ; 11/2; 11/2; 5; ; ; ; ; 11/2; 5; 6; 67/13; 31/5; 26/5; 27/5; 11/2; 11/2; 5; 26/5; ; ; ; 
Brighton; 14; ; 16; ; 13; ; ; 19; 14; 16; ; ; ; ; 12; 13; 12; 23/2; 16; 23/2; 13; 14; 18; 16; 47/4; ; ; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-06 14:17:23 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; ; 1/5; ; 1/5; ; ; 1/6; 1/5; 1/5; ; ; ; ; 2/9; 2/11; 2/11; 2/11; 21/ 100; 3/16; 1/5; 1/5; 1/5; 1/5; ; ; 1/5; ; 
Draw; 11/2; ; 5; ; 13/2; ; ; 11/2; 11/2; 5; ; ; ; ; 5; 5; 6; 60/11; 31/5; 26/5; 27/5; 11/2; 11/2; 5; ; ; 27/10; ; 
Brighton; 14; ; 18; ; 13; ; ; 19; 14; 18; ; ; ; ; 14; 11; 12; 31/2; 19; 23/2; 13; 14; 21; 16; ; ; 27/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-06 18:17:13 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; ; 1/5; ; ; 1/6; 1/5; 2/11; ; ; ; ; 1/5; 1/6; 2/11; 2/11; 21/ 100; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; ; 13/2; ; ; 6; 11/2; 5; ; ; ; ; 11/2; 5; 6; 60/11; 31/5; 26/5; 27/5; 11/2; 11/2; 5; 11/2; ; 3; ; 
Brighton; 14; 14; 20; ; 13; ; ; 20; 14; 18; ; ; ; ; 14; 13; 12; 31/2; 19; 23/2; 13; 16; 20; 20; 63/4; ; 3; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-06 22:17:21 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; ; 1/5; ; ; 1/6; 1/5; 2/11; ; ; ; ; 1/5; 1/6; 2/11; 2/11; 21/ 100; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; ; 13/2; ; ; 6; 11/2; 5; ; ; ; ; 11/2; 5; 6; 60/11; 31/5; 26/5; 27/5; 11/2; 11/2; 5; 11/2; ; 3; ; 
Brighton; 14; 14; 20; ; 13; ; ; 20; 14; 18; ; ; ; ; 14; 13; 12; 31/2; 19; 23/2; 13; 16; 20; 20; 63/4; ; 3; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-07 02:17:11 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; ; 1/5; ; ; 1/6; 1/5; 2/11; ; ; ; ; 1/5; 1/6; 2/11; 2/11; 21/ 100; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; ; 13/2; ; ; 6; 11/2; 5; ; ; ; ; 11/2; 5; 6; 60/11; 31/5; 26/5; 27/5; 11/2; 11/2; 5; 11/2; ; 3; ; 
Brighton; 14; 14; 20; ; 13; ; ; 20; 14; 18; ; ; ; ; 14; 13; 12; 31/2; 19; 23/2; 13; 16; 21; 20; 63/4; ; 3; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-07 10:17:13 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; ; 1/5; ; ; 1/6; 1/5; 2/11; ; ; ; ; 1/5; 1/6; 2/11; 2/11; 21/ 100; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; ; 13/2; ; ; 6; 11/2; 5; ; ; ; ; 11/2; 5; 6; 60/11; 31/5; 26/5; 27/5; 11/2; 11/2; 5; 11/2; ; 7/2; ; 
Brighton; 14; 14; 20; ; 13; ; ; 20; 14; 18; ; ; ; ; 14; 13; 12; 31/2; 19; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-07 14:17:19 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; 2/11; 1/5; ; ; 1/6; 1/5; 2/11; ; 2/11; ; ; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; ; ; 6; 11/2; 5; ; 5; ; ; 11/2; 5; 6; 27/5; 32/5; 26/5; 27/5; 11/2; 11/2; 5; 60/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; ; ; 20; 14; 18; ; 16; ; ; 14; 13; 12; 31/2; 20; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-07 18:17:13 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; 2/11; 1/5; ; ; 1/6; 1/5; 2/11; ; 2/11; ; ; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; ; ; 6; 11/2; 5; ; 5; ; ; 11/2; 5; 6; 27/5; 32/5; 26/5; 27/5; 11/2; 11/2; 5; 60/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; ; ; 20; 14; 18; ; 16; ; ; 14; 13; 12; 31/2; 20; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-07 22:17:15 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; 2/11; 1/5; 1/6; ; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; ; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 26/5; 27/5; 11/2; 11/2; 5; 60/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 20; ; 20; 14; 18; ; 16; ; 17; 14; 13; 12; 31/2; 20; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-08 02:17:11 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; 2/11; 1/5; 1/6; ; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; ; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 26/5; 27/5; 11/2; 11/2; 5; 60/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 20; ; 20; 14; 18; ; 16; ; 17; 14; 13; 12; 31/2; 20; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-08 10:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; 2/11; 1/5; 1/6; ; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; ; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 26/5; 27/5; 11/2; 11/2; 5; 60/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 20; ; 20; 14; 18; ; 16; ; 17; 14; 13; 12; 31/2; 20; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-08 14:17:35 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 1/5; 2/11; 1/5; 1/6; ; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; ; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 26/5; 27/5; 11/2; 11/2; 5; 60/11; ; 7/2; ; 
