META; english/premier-league/everton-v-tottenham; 2017-08-16 14:17:16 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; 
Everton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-16 18:17:19 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 11/8; ; ; ; ; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 9/4; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; ; ; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-16 22:17:13 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 11/8; ; ; ; 13/10; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 9/4; ; ; ; 85/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; ; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-17 02:17:12 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 11/8; ; ; ; 13/10; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 9/4; ; ; ; 85/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; ; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-17 10:17:15 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 11/8; ; ; ; 13/10; 13/10; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 9/4; ; ; ; 85/40; 21/10; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-17 14:17:23 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 11/8; ; ; ; 13/10; 13/10; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 9/4; ; ; ; 85/40; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-17 18:17:14 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 11/8; ; ; ; 13/10; 13/10; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 9/4; ; ; ; 85/40; 21/10; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-17 22:17:13 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 27/20; ; ; ; 13/10; 13/10; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; 85/40; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-18 02:16:53 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 27/20; ; ; ; 13/10; 13/10; ; ; ; 
Everton; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; 85/40; 21/10; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 5/2; ; ; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2017-08-18 10:17:02 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
