META; english/premier-league/man-utd-v-west-ham; 2017-06-15 14:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 4/11; 3/10; 3/10; 4/11; 2/7; 2/7; 3/10; ; 2/7; 2/7; 1/4; 2/7; 3/10; 30/100; 1/3; 3/10; 10/29; 1/3; 3/10; 7/20; 6/19; 6/17; 3/10; 6/17; ; 1/4; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-16 02:15:12 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 4/11; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 1/3; 2/7; 3/10; 1/4; 2/7; 31/100; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 10/3; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 7/2; 41/10; 18/5; 9/2; 41/10; 47/10; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 7; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 19/2; 21/2; 23/2; 19/2; 12; 89/10; 23/2; 9; 12; ; 6/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-16 10:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 33/100; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 18/5; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 21/2; 23/2; 19/2; 12; 89/10; 23/2; 9; 12; ; 6/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-16 14:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 18/5; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 21/2; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 6/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-16 18:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; ; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; ; 18/5; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; ; 21/2; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 6/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-16 22:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 6/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-17 02:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-17 10:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-17 14:15:15 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-17 18:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-17 22:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-18 02:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-18 10:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/4; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-18 14:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 3/10; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 41/10; 4; 9/2; 41/10; 22/5; 21/5; 9/2; 15/4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 19/2; 9; 23/2; 19/2; 23/2; 89/10; 23/2; 9; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-18 18:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 21/5; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 39/4; 9; 23/2; 39/4; 23/2; 89/10; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-18 22:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 21/5; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 39/4; 9; 23/2; 39/4; 23/2; 89/10; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-19 02:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 21/5; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 39/4; 9; 23/2; 39/4; 23/2; 89/10; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-19 10:15:12 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 2/7; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 2/7; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 19/5; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 21/5; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 17/2; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 10; 39/4; 9; 23/2; 39/4; 23/2; 89/10; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-19 14:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 21/5; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 21/5; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 39/4; 9; 23/2; 39/4; 23/2; 89/10; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-19 18:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 6/19; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 17/4; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 39/4; 9; 23/2; 39/4; 23/2; 89/10; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-19 22:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 39/4; 9; 23/2; 39/4; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-20 02:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 39/4; 9; 23/2; 39/4; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-20 10:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 21/5; 4; 9/2; 21/5; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 39/4; 9; 23/2; 39/4; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-20 14:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 3/13; 3/10; 1/4; 3/13; 1/3; 4/13; 1/4; ; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 18/5; 4; 9/2; 18/5; 22/5; 43/10; 9/2; ; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 29/4; 9; 23/2; 29/4; 23/2; 9; 23/2; ; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-20 18:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 54/13; 4; 9/2; 54/13; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 19/2; 9; 23/2; 19/2; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-20 22:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 54/13; 4; 9/2; 54/13; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 19/2; 9; 23/2; 19/2; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-21 02:15:12 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 54/13; 4; 9/2; 54/13; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 19/2; 9; 23/2; 19/2; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-21 10:15:14 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 54/13; 4; 9/2; 54/13; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 19/2; 9; 23/2; 19/2; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-21 14:15:13 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 54/13; 4; 9/2; 54/13; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
West Ham; 12; 17/2; 10; 8; 15/2; 11; 11; 8; ; 8; 10; 9; 10; 8; 9; 9; 19/2; 9; 23/2; 19/2; 23/2; 9; 23/2; 8; 12; ; 14/5; ; 
META; english/premier-league/man-utd-v-west-ham; 2017-06-21 18:15:53 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Man Utd; 2/7; 3/10; 3/10; 3/10; 4/11; 2/7; 1/3; 3/10; ; 2/7; 2/7; 3/10; 2/7; 3/10; 1/3; 3/10; 2/7; 3/10; 1/4; 2/7; 1/3; 4/13; 1/4; 1/3; 1/4; ; 1/14; ; 
Draw; 15/4; 19/5; 17/4; 15/4; 10/3; 15/4; 17/4; 4; ; 4; 7/2; 4; 4; 4; 4; 15/4; 54/13; 4; 9/2; 54/13; 22/5; 43/10; 9/2; 4; 9/2; ; 14/5; ; 
