META; english/premier-league/crystal-palace-v-west-ham; 2017-10-02 18:17:35 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-04 02:17:37 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-04 10:17:44 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-04 14:17:40 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-04 18:17:37 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-04 22:17:38 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-05 02:17:39 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-05 10:17:41 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-05 14:17:51 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-05 18:17:53 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-05 22:17:47 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-06 02:18:35 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-06 10:17:43 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-06 14:17:59 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-06 18:17:46 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-06 22:17:57 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-07 02:17:43 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; ; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-07 10:18:01 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-07 14:17:57 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; ; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; ; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-07 18:17:40 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/100; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; 1/100; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-07 22:17:59 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; 1/100; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-08 02:17:42 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 23/10; 11/5; ; 12/5; ; ; 12/5; ; ; ; 1/100; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-08 10:18:00 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 15/8; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 9/4; 11/5; ; 12/5; ; ; 23/10; ; ; ; 1/100; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-08 14:18:03 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; 6/4; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; 15/8; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; 9/4; 11/5; ; 12/5; ; ; 23/10; ; ; ; 1/100; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-08 18:17:58 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-08 22:17:53 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 197/100; ; ; 15/8; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-09 02:17:35 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-09 10:17:39 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-09 14:17:42 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 8/5; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 197/100; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-09 18:18:01 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-09 22:17:42 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-10 02:17:41 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-10 10:17:41 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-10 14:17:55 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-10 18:17:37 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-10 22:17:47 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-11 02:17:37 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-11 10:17:45 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-11 14:18:50 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Crystal Palace; ; ; ; ; ; 29/20; 6/4; 7/5; ; ; ; ; ; ; ; ; 7/5; ; 79/50; ; ; 6/4; ; ; ; 1/25; ; 
West Ham; ; ; ; ; ; 2; 15/8; 9/5; ; ; ; ; ; ; ; ; 19/10; ; 2; ; ; 15/8; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 12/5; ; ; 23/10; ; ; ; 2; ; 
META; english/premier-league/crystal-palace-v-west-ham; 2017-10-11 18:17:35 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
