META; english/premier-league/man-city-v-stoke; 2017-09-20 22:17:40 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; ; ; 1/6; 1/6; 1/8; 2/13; 2/13; 2/13; 1/6; ; 2/15; 2/13; 1/9; 2/13; 2/13; 2/11; 17/100; 1/7; 2/13; ; 1/8; ; ; ; ; 
Draw; 13/2; 6; 13/2; ; ; 7; 7; 15/2; 13/2; 13/2; 13/2; 13/2; ; 15/2; 7; 6; 13/2; 13/2; 25/4; 41/5; 33/5; 13/2; ; 7; ; ; ; ; 
Stoke; 12; 14; 20; ; ; 11; 20; 20; 18; 18; 16; 16; ; 20; 16; 13; 14; 17; 43/4; 37/2; 25/2; 17; ; 14; ; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-09-29 22:17:22 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; ; ; 1/6; 1/6; 1/8; 2/13; 2/13; 1/6; 1/6; ; 2/15; 2/13; 1/7; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; ; ; 7; 7; 15/2; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 11/2; 13/2; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; ; ; 11; 20; 20; 18; 18; 16; 16; ; 20; 16; 13; 14; 17; 59/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-09-30 02:17:14 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; ; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; ; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 11/2; 13/2; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; ; 11; 20; 19; 18; 18; 16; 16; ; 22; 16; 13; 14; 17; 61/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-09-30 10:17:17 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; ; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; ; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 11/2; 13/2; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; ; 11; 20; 19; 18; 18; 16; 16; ; 22; 16; 13; 14; 17; 59/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-09-30 14:17:21 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; ; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/6; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; ; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 6; 13/2; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; ; 11; 20; 19; 18; 18; 16; 16; ; 22; 16; 13; 14; 17; 59/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-09-30 18:17:25 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; ; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/6; 2/13; 2/13; 1/7; 17/100; ; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; ; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 6; 13/2; 13/2; 7; 41/5; ; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; ; 11; 18; 19; 18; 18; 16; 16; ; 22; 16; 13; 14; 17; 59/4; 37/2; ; 17; ; 16; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-09-30 22:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 7; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 13/2; 7; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; 16; 11; 18; 19; 18; 18; 16; 16; ; 22; 16; 13; 25/2; 17; 61/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-01 02:17:03 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 2/11; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 7; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 13/2; 7; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; 16; 11; 20; 19; 18; 18; 16; 16; ; 22; 16; 13; 25/2; 17; 61/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-01 10:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 2/11; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 2/13; 1/7; 17/100; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 7; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 13/2; 7; 13/2; 7; 41/5; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; 16; 11; 20; 19; 18; 18; 16; 16; ; 22; 16; 13; 25/2; 17; 61/4; 37/2; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-01 14:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 2/11; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 2/13; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 2/13; 1/7; 1/6; 2/13; 2/13; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 7; 7; 7; 7; 13/2; 13/2; 6; 13/2; ; 15/2; 7; 6; 7; 13/2; 7; 81/10; 32/5; 13/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; 16; 16; 20; 19; 18; 18; 16; 16; ; 22; 16; 14; 25/2; 17; 59/4; 20; 12; 17; ; 16; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-01 18:16:52 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 2/11; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 1/8; 2/13; 1/6; 1/6; ; 1/6; 2/13; 1/7; 2/13; 1/8; 1/7; 1/6; 2/13; 1/8; ; 1/8; 1/6; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 7; 7; 7; 7; 15/2; 13/2; 6; 13/2; ; 15/2; 7; 6; 7; 15/2; 7; 81/10; 32/5; 15/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 18; 14; 16; 16; 20; 19; 18; 18; 16; 16; ; 22; 16; 14; 25/2; 17; 59/4; 20; 12; 17; ; 16; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-01 22:16:49 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 2/11; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 1/8; 2/13; 2/13; 1/6; ; 1/7; 1/6; 1/7; 2/13; 1/8; 2/13; 1/6; 2/13; 1/8; ; 1/7; 2/13; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 7; 15/2; 13/2; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 13/2; 7; 15/2; 27/4; 81/10; 32/5; 15/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 20; 14; 16; 16; 20; 19; 18; 18; 16; 16; ; 18; 16; 14; 25/2; 17; 27/2; 20; 12; 17; ; 14; 14; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-02 02:16:47 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 2/13; 1/7; 1/8; 2/13; 2/13; 1/6; ; 1/7; 1/6; 1/7; 2/13; 1/8; 2/13; 1/6; 2/13; 1/8; ; 1/7; 2/13; ; ; ; 
Draw; 13/2; 13/2; 13/2; 13/2; 7; 15/2; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 13/2; 7; 15/2; 27/4; 81/10; 32/5; 15/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 20; 14; 16; 16; 22; 19; 18; 20; 16; 16; ; 18; 16; 14; 25/2; 17; 27/2; 20; 12; 17; ; 14; 16; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-02 10:16:48 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/6; 1/7; 1/8; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/7; 2/13; 1/8; 2/13; 1/6; 2/13; 1/8; ; 1/8; 2/13; ; ; ; 
Draw; 13/2; 13/2; 7; 13/2; 7; 15/2; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 13/2; 7; 15/2; 27/4; 81/10; 32/5; 15/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 20; 14; 16; 16; 17; 19; 18; 20; 14; 17; ; 18; 16; 14; 25/2; 17; 14; 20; 12; 17; ; 14; 16; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-02 14:16:49 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/8; 1/7; 1/8; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 2/13; 1/8; ; 1/6; 2/13; ; ; ; 
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 32/5; 15/2; ; 7; 13/2; ; ; ; 
Stoke; 12; 14; 20; 14; 16; 13; 14; 19; 18; 20; 14; 17; ; 18; 16; 13; 25/2; 14; 20; 12; 17; ; 22; 16; ; ; ; 
META; english/premier-league/man-city-v-stoke; 2017-10-02 18:16:48 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/8; 1/7; 1/8; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 1/8; ; 1/6; 2/13; ; ; ; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; ; 7; 13/2; ; ; ; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 18; 20; 14; 17; ; 20; 16; 13; 25/2; 14; 20; 25/2; 17; ; 22; 16; ; ; ; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-02 22:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 1/8; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 1/8; ; 1/6; 2/13; ; ; ; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; ; 7; 13/2; ; ; ; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 18; 20; 14; 17; ; 20; 16; 13; 25/2; 14; 20; 25/2; 17; ; 22; 16; ; ; ; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-03 02:16:46 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 3/19; ; 1/6; 2/13; ; ; ; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; ; 13/2; 13/2; ; ; ; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 14; 17; ; 20; 16; 13; 25/2; 55/4; 20; 25/2; 14; ; 22; 16; ; ; ; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-03 10:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; ; ; 1/6; 2/13; ; ; ; 2/11
Draw; 13/2; 13/2; 13/2; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; ; ; 13/2; 13/2; ; ; ; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 13; 25/2; 55/4; 20; 25/2; ; ; 22; 16; ; ; ; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-03 14:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 3/19; 2/13; 1/6; 2/13; ; 1/6; ; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; 7; 13/2; 13/2; ; 23/5; ; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 13; 25/2; 27/2; 20; 25/2; 14; 16; 22; 16; ; 52/5; ; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-03 18:16:52 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/7; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; 7; 13/2; 13/2; ; 23/5; 29/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 13; 25/2; 27/2; 20; 25/2; 14; 16; 22; 16; ; 52/5; 13; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-03 22:16:52 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/7; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; 7; 13/2; 13/2; ; 32/5; 29/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 13; 25/2; 27/2; 20; 25/2; 14; 16; 22; 16; ; 64/5; 13; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-04 02:16:48 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 17/100; 1/7; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 79/10; 33/5; 15/2; 7; 13/2; 13/2; ; 26/5; 29/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 13; 25/2; 27/2; 20; 25/2; 14; 16; 22; 16; ; 54/5; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-04 10:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 1/7; 3/19; 2/13; 1/6; 2/13; ; 1/6; ; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 38/5; 33/5; 15/2; 7; 13/2; 13/2; ; 26/5; ; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 11; 25/2; 27/2; 16; 25/2; 14; 16; 22; 16; ; 66/5; ; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-04 14:16:50 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 1/7; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/7; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 38/5; 33/5; 15/2; 7; 13/2; 13/2; ; 32/5; 29/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 11; 25/2; 27/2; 16; 25/2; 14; 16; 22; 16; ; 20; 63/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-04 18:16:49 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 38/5; 71/10; 15/2; 7; 7; 13/2; ; 32/5; 34/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 11; 25/2; 55/4; 16; 16; 14; 16; 22; 16; ; 16; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-04 22:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 77/10; 71/10; 15/2; 7; 7; 13/2; ; 36/5; 34/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 11; 25/2; 27/2; 31/2; 16; 14; 16; 22; 16; ; 16; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-05 02:16:50 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 2/13; 2/13; ; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 77/10; 71/10; 15/2; 7; 7; 13/2; ; 38/5; 34/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 16; 17; ; 20; 16; 11; 25/2; 27/2; 31/2; 16; 14; 16; 22; 16; ; 76/5; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-05 10:16:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 1/7; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 2/11; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 77/10; 71/10; 15/2; 7; 7; 13/2; ; 38/5; 34/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 18; 17; ; 20; 16; 13; 25/2; 27/2; 31/2; 16; 14; 16; 22; 16; ; 76/5; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-05 14:17:01 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 1/7; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 2/11; 1/7; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 77/10; 71/10; 15/2; 7; 7; 13/2; ; 38/5; 29/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 18; 17; ; 20; 16; 13; 25/2; 27/2; 31/2; 16; 14; 16; 22; 16; ; 71/5; 63/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-05 18:17:00 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 1/7; 1/7; 2/13; ; 1/7; 1/6; 1/9; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/7; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; ; 7; 7; 11/2; 7; 27/4; 15/2; 71/10; 15/2; 7; 7; 13/2; ; 38/5; 29/5; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 20; 18; 17; ; 20; 16; 13; 25/2; 27/2; 33/2; 16; 14; 16; 22; 16; ; 20; 63/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-05 22:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 1/7; 2/13; 1/10; 1/7; 1/6; 1/9; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; 17/2; 7; 7; 11/2; 7; 27/4; 15/2; 71/10; 15/2; 7; 7; 13/2; ; 38/5; 7; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 18; 18; 17; 20; 20; 16; 13; 25/2; 27/2; 33/2; 16; 14; 16; 20; 16; ; 83/5; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-06 02:17:24 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; 1/10; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; 17/2; 7; 7; 11/2; 7; 27/4; 15/2; 71/10; 15/2; 7; 7; 13/2; ; 37/5; 7; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 20; 15; 18; 14; 17; 20; 20; 16; 11; 25/2; 27/2; 33/2; 16; 14; 16; 20; 16; ; 83/5; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-06 10:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 2/13; 2/13; 1/10; 1/7; 1/6; 1/7; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
Draw; 13/2; 13/2; 7; 13/2; 7; 31/4; 7; 7; 15/2; 13/2; 13/2; 13/2; 17/2; 7; 7; 11/2; 7; 27/4; 15/2; 71/10; 15/2; 7; 7; 13/2; ; 37/5; 7; 37/5
Stoke; 12; 14; 20; 14; 16; 13; 14; 18; 15; 18; 14; 17; 20; 20; 16; 11; 25/2; 27/2; 33/2; 16; 14; 16; 20; 16; ; 83/5; 73/5; 74/5
META; english/premier-league/man-city-v-stoke; 2017-10-06 14:17:06 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 2/13; 1/6; 1/7; 1/6; 1/7; 1/7; 3/19; 2/13; 1/7; 2/13; 1/10; 1/7; 1/6; 1/9; 2/13; 2/13; 19/100; 3/19; 3/19; 2/13; 1/6; 2/13; ; 1/6; 1/6; 2/11
