META; english/premier-league/west-ham-v-west-brom; 2017-12-20 18:17:32 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
META; english/premier-league/west-ham-v-west-brom; 2017-12-22 02:17:34 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-22 10:17:41 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-22 14:17:39 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-22 18:17:40 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 8/11; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-22 22:17:41 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 8/11; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-23 02:17:32 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 8/11; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-23 10:17:34 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 8/11; ; 
Draw; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-23 14:17:40 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 21/20; 10/11; 1; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 19/20; ; ; 8/11; ; 
Draw; ; ; ; ; 49/20; 23/10; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 16/5; 14/5; 3; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-23 18:17:32 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 21/20; 10/11; 1; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 19/20; ; ; 8/11; ; 
Draw; ; ; ; ; 49/20; 23/10; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 16/5; 14/5; 3; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-23 22:17:11 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 21/20; 10/11; 1; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 19/20; ; ; 1/2; ; 
Draw; ; ; ; ; 49/20; 23/10; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 16/5; 14/5; 3; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-24 02:17:08 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 21/20; 10/11; 1; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 19/20; ; ; 8/15; ; 
Draw; ; ; ; ; 49/20; 23/10; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 16/5; 14/5; 3; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-24 10:17:06 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 21/20; 10/11; 1; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 19/20; ; ; 8/15; ; 
Draw; ; ; ; ; 49/20; 23/10; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 16/5; 14/5; 3; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-24 14:17:07 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 19/20; ; ; 8/15; ; 
Draw; ; ; ; ; 12/5; 23/10; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 13/4; 14/5; 3; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-24 18:17:08 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; ; ; ; 1; ; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 4/7; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; ; ; ; 23/10; ; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; ; ; ; 3; ; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-24 22:17:06 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; ; ; ; 1; ; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 4/7; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; ; ; ; 23/10; ; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; ; ; ; 3; ; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-25 02:17:10 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 4/7; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-25 10:17:07 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 4/7; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-25 14:17:06 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 4/7; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 2; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-25 18:17:08 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 20/21; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 21/10; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-25 22:17:08 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 20/21; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 21/10; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-26 02:17:08 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 20/21; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 21/10; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-26 10:17:11 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 53/50; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 20/21; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 21/10; ; 
West Brom; ; ; ; ; 13/4; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-26 14:17:40 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; ; ; ; 21/20; 10/11; 1; 10/11; ; ; ; 20/21; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; ; 19/20; ; ; 20/21; ; 
Draw; ; ; ; ; 12/5; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; ; 12/5; ; ; 21/10; ; 
West Brom; ; ; ; ; 33/10; 3; 3; 3; ; ; ; 3; ; ; 3; 16/5; 31/10; ; 31/10; ; ; 3; ; 3; ; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-26 18:17:09 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; ; 1; ; ; 21/20; 10/11; 1; 10/11; ; ; 1; 1; ; ; 1; 1; 19/20; ; 19/20; ; ; 1; 21/20; 19/20; ; ; 20/21; ; 
Draw; ; 12/5; ; ; 12/5; 12/5; 12/5; 23/10; ; ; 5/2; 9/4; ; ; 23/10; 12/5; 12/5; ; 12/5; ; ; 5/2; 12/5; 12/5; ; ; 21/10; ; 
West Brom; ; 11/4; ; ; 33/10; 3; 3; 3; ; ; 16/5; 3; ; ; 3; 3; 31/10; ; 31/10; ; ; 3; 3; 3; ; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-26 22:16:46 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 10/11; 1; ; ; 26/25; 10/11; 1; 10/11; ; ; 1; 20/21; ; ; 1; 1; 19/20; 10/11; 19/20; ; ; 1; 1; 19/20; 10/11; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; 12/5; 12/5; 12/5; 23/10; ; ; 5/2; 23/10; ; ; 23/10; 5/2; 12/5; 12/5; 12/5; ; ; 5/2; 12/5; 12/5; 12/5; ; 21/10; ; 
West Brom; 3; 11/4; ; ; 10/3; 3; 3; 3; ; ; 16/5; 3; ; ; 3; 3; 31/10; 3; 31/10; ; ; 3; 16/5; 3; 58/19; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-27 02:16:47 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 10/11; 1; ; ; 26/25; 10/11; 1; 10/11; ; ; 1; 20/21; ; ; 1; 1; 19/20; 10/11; 19/20; ; ; 1; 1; 19/20; 19/20; ; 10/11; ; 
Draw; 12/5; 12/5; ; ; 12/5; 12/5; 12/5; 23/10; ; ; 12/5; 23/10; ; ; 23/10; 5/2; 12/5; 12/5; 12/5; ; ; 5/2; 12/5; 12/5; 12/5; ; 21/10; ; 
West Brom; 3; 11/4; ; ; 10/3; 3; 3; 3; ; ; 3; 3; ; ; 3; 3; 31/10; 3; 31/10; ; ; 3; 16/5; 3; 58/19; ; 3; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-27 10:16:49 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 10/11; 1; ; 10/11; 26/25; 10/11; 1; 10/11; ; ; 1; 20/21; ; ; 19/20; 1; 19/20; 10/11; 19/20; ; ; 1; 1; 19/20; 10/11; ; 10/11; ; 
Draw; 12/5; 12/5; ; 23/10; 12/5; 12/5; 12/5; 23/10; ; ; 12/5; 23/10; ; ; 23/10; 5/2; 12/5; 12/5; 12/5; ; ; 5/2; 12/5; 12/5; 27/11; ; 21/10; ; 
West Brom; 3; 11/4; ; 3; 10/3; 3; 3; 3; ; ; 3; 3; ; ; 16/5; 3; 31/10; 58/19; 31/10; ; ; 3; 16/5; 3; 58/19; ; 3; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-27 14:17:35 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 10/11; 21/20; 19/20; 10/11; 26/25; 10/11; 1; 10/11; 9/10; 19/20; 1; 20/21; ; 19/20; 1; 1; 19/20; 10/11; 19/20; ; 9/10; 1; 1; 19/20; 10/11; ; 10/11; ; 
Draw; 12/5; 9/4; 11/5; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 21/10; 12/5; 23/10; ; 11/5; 11/5; 12/5; 12/5; 12/5; 12/5; ; 12/5; 5/2; 23/10; 12/5; 12/5; ; 9/4; ; 
West Brom; 3; 14/5; 13/4; 3; 10/3; 31/10; 3; 16/5; 13/4; 13/4; 3; 3; ; 10/3; 16/5; 16/5; 31/10; 31/10; 31/10; ; 13/4; 3; 10/3; 3; 31/10; ; 3; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-27 18:16:50 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 19/20; 1; 1; 19/20; 103/ 100; 10/11; 1; 10/11; 19/20; 1; 1; 20/21; ; 21/20; 1; 1; 1; 19/20; 1; 19/20; 19/20; 1; 1; 19/20; 1; ; 10/11; ; 
Draw; 23/10; 23/10; 11/5; 11/5; 119/ 50; 12/5; 9/4; 23/10; 23/10; 21/10; 12/5; 21/10; ; 43/20; 11/5; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 11/5; 9/4; ; 23/10; ; 
West Brom; 3; 14/5; 3; 3; 17/5; 31/10; 16/5; 16/5; 16/5; 3; 3; 10/3; ; 31/10; 16/5; 16/5; 3; 58/19; 3; 11/4; 16/5; 3; 17/5; 16/5; 58/19; ; 3; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-27 22:16:57 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 19/20; 1; 1; 19/20; 103/ 100; 10/11; 1; 10/11; 19/20; 1; 1; 20/21; ; 21/20; 1; 1; 1; 19/20; 1; 19/20; 19/20; 1; 1; 19/20; 1; ; 10/11; ; 
Draw; 23/10; 23/10; 11/5; 11/5; 119/ 50; 12/5; 9/4; 23/10; 23/10; 21/10; 12/5; 21/10; ; 43/20; 11/5; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 11/5; 23/10; ; 23/10; ; 
West Brom; 3; 14/5; 3; 3; 17/5; 31/10; 16/5; 16/5; 16/5; 3; 3; 10/3; ; 31/10; 16/5; 16/5; 3; 3; 3; 11/4; 16/5; 3; 17/5; 16/5; 58/19; ; 3; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-28 02:16:47 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 19/20; 1; 1; 19/20; 103/ 100; 10/11; 1; 10/11; 19/20; 1; 1; 20/21; ; 21/20; 1; 1; 1; 19/20; 1; 19/20; 19/20; 1; 1; 19/20; 19/20; ; 20/21; ; 
Draw; 23/10; 23/10; 11/5; 11/5; 119/ 50; 12/5; 9/4; 23/10; 23/10; 21/10; 12/5; 21/10; ; 43/20; 11/5; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 11/5; 23/10; ; 23/10; ; 
West Brom; 3; 14/5; 3; 3; 17/5; 31/10; 16/5; 16/5; 16/5; 3; 3; 10/3; ; 31/10; 16/5; 16/5; 3; 58/19; 3; 11/4; 16/5; 3; 17/5; 16/5; 58/19; ; 3; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-28 10:16:49 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 19/20; 19/20; 1; 19/20; 103/ 100; 10/11; 1; 10/11; 19/20; 1; 1; 20/21; ; 21/20; 1; 1; 1; 19/20; 1; 19/20; 19/20; 1; 1; 19/20; 19/20; ; 20/21; ; 
Draw; 23/10; 23/10; 11/5; 11/5; 119/ 50; 12/5; 9/4; 23/10; 23/10; 21/10; 11/5; 21/10; ; 43/20; 11/5; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 11/5; 23/10; ; 21/10; ; 
West Brom; 3; 16/5; 3; 3; 17/5; 31/10; 16/5; 16/5; 16/5; 3; 3; 10/3; ; 31/10; 16/5; 10/3; 3; 58/19; 3; 11/4; 16/5; 3; 17/5; 16/5; 58/19; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-28 14:16:48 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 19/20; 19/20; ; 19/20; 26/25; 10/11; 1; 10/11; 19/20; ; 1; 20/21; ; 1; 1; 1; 1; 19/20; 1; 19/20; 19/20; 1; 1; 19/20; 1; ; 1; ; 
Draw; 23/10; 23/10; ; 11/5; 59/25; 12/5; 9/4; 23/10; 23/10; ; 11/5; 21/10; ; 11/5; 11/5; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 11/5; 9/4; ; 21/10; ; 
West Brom; 3; 16/5; ; 3; 17/5; 31/10; 16/5; 16/5; 16/5; ; 3; 10/3; ; 31/10; 16/5; 10/3; 3; 58/19; 3; 11/4; 16/5; 3; 17/5; 16/5; 58/19; ; 14/5; ; 
META; english/premier-league/west-ham-v-west-brom; 2017-12-28 18:16:45 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 10/11; 19/20; 19/20; 19/20; 99/ 100; 10/11; 20/21; 10/11; 19/20; 10/11; 1; 10/11; ; 1; 19/20; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; ; 10/11; ; 10/11
Draw; 12/5; 23/10; 11/5; 11/5; 119/ 50; 12/5; 23/10; 12/5; 23/10; 11/5; 11/5; 9/4; ; 11/5; 9/4; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 9/4; 23/10; ; 9/4; ; 23/10
West Brom; 31/10; 16/5; 13/4; 3; 18/5; 31/10; 16/5; 16/5; 16/5; 16/5; 3; 10/3; ; 10/3; 100/ 30; 3; 13/4; 16/5; 13/4; 29/10; 16/5; 3; 18/5; 10/3; 16/5; ; 3; ; 7/2
META; english/premier-league/west-ham-v-west-brom; 2017-12-28 22:16:48 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
West Ham; 10/11; 19/20; 19/20; 19/20; 99/ 100; 10/11; 20/21; 10/11; 19/20; 19/20; 1; 10/11; ; 1; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; ; 10/11; ; 10/11
