META; english/premier-league/west-ham-v-burnley; 2018-02-25 18:16:26 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 21/10; 11/5; ; ; 111/50; 21/10; 21/10; 21/10; 21/10; ; 11/5; 21/10; ; 41/20; 11/5; 21/10; 28/13; 21/10; 28/13; 21/10; 21/10; ; 28/13; ; 2; ; 
Burnley; 13/5; 13/5; ; ; 53/20; 11/4; 13/5; 5/2; 45/17; ; 13/5; 12/5; ; 49/20; 23/10; 5/2; 12/5; 12/5; 28/13; 45/17; 27/10; ; 12/5; ; 5/2; ; 
META; english/premier-league/west-ham-v-burnley; 2018-02-26 18:16:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; ; 5/4; 131/100; 11/10; 5/4; 11/10; 15/13; ; 6/5; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 16/13; 15/13; 13/10; ; 6/5; ; 21/20; ; 
Draw; 21/10; 21/10; ; 21/10; 85/40; 15/8; 2; 15/8; 21/10; ; 21/10; 21/10; ; 41/20; 2; 2; 39/19; 21/10; 28/13; 21/10; 21/10; ; 39/19; ; 2; ; 
Burnley; 13/5; 5/2; ; 12/5; 141/50; 5/2; 13/5; 5/2; 45/17; ; 11/4; 12/5; ; 49/20; 13/5; 13/5; 28/11; 13/5; 28/13; 45/17; 27/10; ; 28/11; ; 23/10; ; 
META; english/premier-league/west-ham-v-burnley; 2018-02-26 22:16:23 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; ; 5/4; 131/100; 11/10; 5/4; 11/10; 15/13; ; 6/5; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 16/13; 15/13; 13/10; ; 6/5; ; 10/9; ; 
Draw; 21/10; 21/10; ; 21/10; 85/40; 15/8; 2; 15/8; 21/10; ; 21/10; 21/10; ; 41/20; 2; 21/10; 39/19; 21/10; 28/13; 21/10; 21/10; ; 39/19; ; 2; ; 
Burnley; 13/5; 5/2; ; 12/5; 141/50; 5/2; 13/5; 5/2; 45/17; ; 11/4; 12/5; ; 49/20; 13/5; 5/2; 28/11; 13/5; 28/13; 45/17; 27/10; ; 28/11; ; 23/10; ; 
META; english/premier-league/west-ham-v-burnley; 2018-02-27 02:16:21 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; ; 5/4; 131/100; 11/10; 5/4; 11/10; 15/13; ; 6/5; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 16/13; 15/13; 13/10; ; 6/5; ; 10/9; ; 
Draw; 21/10; 21/10; ; 21/10; 56/25; 15/8; 21/10; 15/8; 21/10; ; 21/10; 21/10; ; 41/20; 2; 21/10; 39/19; 21/10; 28/13; 21/10; 21/10; ; 39/19; ; 2; ; 
Burnley; 13/5; 5/2; ; 12/5; 133/50; 5/2; 13/5; 5/2; 45/17; ; 11/4; 12/5; ; 49/20; 13/5; 5/2; 5/2; 13/5; 28/13; 45/17; 27/10; ; 28/11; ; 23/10; ; 
META; english/premier-league/west-ham-v-burnley; 2018-02-27 10:16:22 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; ; 5/4; 131/100; 11/10; 5/4; 11/10; 15/13; ; 6/5; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 16/13; 15/13; 13/10; ; 6/5; ; 10/9; ; 
Draw; 21/10; 21/10; ; 21/10; 85/40; 15/8; 2; 15/8; 21/10; ; ; 21/10; ; 41/20; 2; 21/10; 39/19; 21/10; 28/13; 21/10; 21/10; ; 39/19; ; 2; ; 
Burnley; 13/5; 5/2; ; 12/5; 141/50; 5/2; 13/5; 5/2; 45/17; ; 11/4; 12/5; ; 5/2; 13/5; 5/2; 28/11; 13/5; 28/13; 45/17; 27/10; ; 28/11; ; 23/10; ; 
META; english/premier-league/west-ham-v-burnley; 2018-02-27 14:16:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; ; 5/4; 131/100; 11/10; 5/4; 11/10; 15/13; ; 5/4; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 16/13; 15/13; 13/10; ; 6/5; ; 10/9; ; 
Draw; 21/10; 21/10; ; 21/10; 85/40; 15/8; 2; 15/8; 21/10; ; ; 21/10; ; 41/20; 2; 21/10; 39/19; 21/10; 28/13; 21/10; 21/10; ; 39/19; ; 2; ; 
Burnley; 13/5; 5/2; ; 12/5; 141/50; 5/2; 13/5; 5/2; 45/17; ; 13/5; 12/5; ; 5/2; 13/5; 5/2; 28/11; 13/5; 28/13; 45/17; 27/10; ; 28/11; ; 23/10; ; 
META; english/premier-league/west-ham-v-burnley; 2018-02-27 18:16:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 131/100; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 16/13; 15/13; 13/10; ; 6/5; ; 10/9; ; 
Draw; 21/10; 21/10; 2; 21/10; 85/40; 15/8; 2; 15/8; 21/10; 2; ; 21/10; ; 41/20; 2; 21/10; 39/19; 21/10; 28/13; 21/10; 21/10; ; 39/19; ; 2; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 141/50; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 12/5; ; 5/2; 13/5; 5/2; 28/11; 13/5; 28/13; 45/17; 27/10; ; 28/11; ; 23/10; ; 
META; english/premier-league/west-ham-v-burnley; 2018-03-02 17:39:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 13/10; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 16/13; 15/13; 13/10; 6/5; 11/10
Draw; 21/10; 21/10; 2; 21/10; 11/5; 15/8; 21/10; 15/8; 21/10; 2; 21/10; 9/4; 41/20; 2; 21/10; 21/10; 28/13; 21/10; 21/10; 21/10; 2; 
Burnley; 13/5; 5/2; 12/5; 12/5; 137/50; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 28/13; 45/17; 27/10; 5/2; 23/10
META; english/premier-league/west-ham-v-burnley; 2018-03-02 22:16:52 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 13/10; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 5/4; 16/13; 15/13; 13/10; 6/5; 11/10
Draw; 21/10; 21/10; 2; 21/10; 11/5; 15/8; 21/10; 15/8; 21/10; 2; 21/10; 9/4; 41/20; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 
Burnley; 13/5; 5/2; 12/5; 12/5; 137/0; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 28/13; 45/17; 27/10; 5/2; 12/5; 
META; english/premier-league/west-ham-v-burnley; 2018-03-03 02:16:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 13/10; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 5/4; 16/13; 15/13; 13/10; 6/5; 10/9
Draw; 21/10; 21/10; 2; 21/10; 11/5; 15/8; 21/10; 15/8; 21/10; 2; 21/10; 9/4; 41/20; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 
Burnley; 13/5; 5/2; 12/5; 12/5; 137/0; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 28/13; 45/17; 27/10; 5/2; 12/5; 
META; english/premier-league/west-ham-v-burnley; 2018-03-03 10:16:57 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 13/10; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 5/4; 16/13; 15/13; 13/10; 6/5; 6/5
Draw; 21/10; 21/10; 2; 21/10; 11/5; 15/8; 21/10; 15/8; 21/10; 2; 21/10; 9/4; 41/20; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 
Burnley; 13/5; 5/2; 12/5; 12/5; 137/0; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 28/13; 45/17; 27/10; 5/2; 12/5; 
META; english/premier-league/west-ham-v-burnley; 2018-03-03 14:16:51 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 13/10; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 16/13; 15/13; 13/10; 5/4; 6/5
Draw; 21/10; 21/10; 2; 21/10; 11/5; 15/8; 21/10; 15/8; 21/10; 2; 21/10; 9/4; 41/20; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 21/10; 28/13; 21/10; 
Burnley; 13/5; 5/2; 12/5; 12/5; 137/0; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 12/5; 23/10; 5/2; 13/5; 40/17; 5/2; 28/13; 45/17; 27/10; 12/5; 12/5; 
META; english/premier-league/west-ham-v-burnley; 2018-03-03 18:16:47 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 32/25; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 6/5; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 15/13; 13/10; 5/4; 5/4; 6/5
Draw; 21/10; 21/10; 2; 21/10; 9/4; 15/8; 21/10; 15/8; 21/10; 2; 9/4; 41/20; 2; 21/10; 28/13; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 68/25; 5/2; 5/2; 5/2; 45/17; 12/5; 11/4; 13/5; 23/10; 5/2; 13/5; 13/5; 40/17; 5/2; 45/17; 27/10; 5/2; 12/5; 5/2
META; english/premier-league/west-ham-v-burnley; 2018-03-03 22:16:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 32/25; 11/10; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 6/5; 15/13; 13/10; 5/4; 5/4; 6/5
Draw; 21/10; 21/10; 2; 21/10; 9/4; 15/8; 21/10; 15/8; 21/10; 2; 9/4; 41/20; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 28/13; 21/10; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 68/25; 5/2; 13/5; 5/2; 45/17; 12/5; 11/4; 13/5; 23/10; 49/20; 13/5; 13/5; 12/5; 5/2; 9/4; 45/17; 27/10; 5/2; 12/5; 5/2
META; english/premier-league/west-ham-v-burnley; 2018-03-04 02:16:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 32/25; 5/4; 5/4; 11/10; 15/13; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 5/4; 6/5; 15/13; 13/10; 5/4; 6/5; 5/4
Draw; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 21/10; 15/8; 21/10; 2; 9/4; 41/20; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 21/10; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 68/25; 13/5; 5/2; 5/2; 45/17; 12/5; 11/4; 13/5; 23/10; 49/20; 13/5; 13/5; 27/11; 5/2; 9/4; 45/17; 27/10; 5/2; 27/11; 5/2
META; english/premier-league/west-ham-v-burnley; 2018-03-04 10:16:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 32/25; 5/4; 5/4; 11/10; 15/13; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 6/5; 15/13; 13/10; 5/4; 6/5; 5/4
Draw; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 21/10; 15/8; 21/10; 2; 9/4; 41/20; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 21/10; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 68/25; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 23/10; 49/20; 13/5; 5/2; 27/11; 5/2; 9/4; 45/17; 27/10; 5/2; 27/11; 12/5
META; english/premier-league/west-ham-v-burnley; 2018-03-04 14:16:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 32/25; 5/4; 5/4; 11/10; 15/13; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 6/5; 15/13; 13/10; 5/4; 5/4; 13/10
Draw; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 21/10; 15/8; 21/10; 2; 9/4; 41/20; 2; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 28/13; 2; ; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 68/25; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 23/10; 49/20; 13/5; 12/5; 40/17; 5/2; 9/4; 45/17; 27/10; 5/2; 12/5; 12/5
META; english/premier-league/west-ham-v-burnley; 2018-03-04 18:16:20 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 32/25; 5/4; 5/4; 11/10; 15/13; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 5/4; 6/5; 15/13; 13/10; 5/4; 6/5; 13/10
Draw; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 21/10; 15/8; 21/10; 2; 9/4; 41/20; 2; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 2; ; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 68/25; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 23/10; 49/20; 13/5; 12/5; 27/11; 5/2; 9/4; 45/17; 27/10; 5/2; 27/11; 12/5
META; english/premier-league/west-ham-v-burnley; 2018-03-04 22:16:14 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 129/00; 5/4; 5/4; 11/10; 15/13; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 6/5; 6/5; 15/13; 13/10; 5/4; 6/5; 13/10; 6/5
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 21/10; 2; 11/5; 41/20; 2; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 2; 21/10; ; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 27/10; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 12/5; 49/20; 13/5; 12/5; 27/11; 13/5; 9/4; 45/17; 27/10; 5/2; 5/2; 12/5; 13/5
META; english/premier-league/west-ham-v-burnley; 2018-03-05 02:16:14 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 6/5; 5/4; 5/4; 129/00; 5/4; 5/4; 11/10; 15/13; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 6/5; 6/5; 15/13; 13/10; 5/4; 6/5; 13/10; 6/5
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 21/10; 2; 2; 11/5; 41/20; 2; 21/10; 21/10; 28/13; 21/10; 85/40; 2; 28/13; 21/10; 21/10; ; 
Burnley; 13/5; 5/2; 12/5; 12/5; 27/10; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 12/5; 49/20; 13/5; 12/5; 27/11; 13/5; 9/4; 45/17; 13/5; 5/2; 5/2; 12/5; 13/5
META; english/premier-league/west-ham-v-burnley; 2018-03-05 10:16:14 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 5/4; 5/4; 5/4; 129/00; 5/4; 5/4; 11/10; 15/13; 6/5; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 6/5; 5/4; 15/13; 13/10; 5/4; 6/5; 13/10
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 21/10; 2; 2; 11/5; 41/20; 2; 21/10; 21/10; 11/5; 21/10; 85/40; 2; 28/13; 21/10; ; 
Burnley; 13/5; 12/5; 5/2; 12/5; 27/10; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 12/5; 49/20; 13/5; 12/5; 27/11; 13/5; 5/2; 45/17; 13/5; 5/2; 5/2; 5/2
META; english/premier-league/west-ham-v-burnley; 2018-03-05 14:16:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 5/4; 5/4; 5/4; 129/00; 5/4; 5/4; 11/10; 15/13; 6/5; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 6/5; 6/5; 5/4; 15/13; 13/10; 5/4; 6/5; 5/4; 6/5
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 21/10; 2; 2; 11/5; 41/20; 2; 21/10; 21/10; 11/5; 21/10; 85/40; 2; 28/13; 21/10; 21/10; ; 
Burnley; 13/5; 12/5; 5/2; 12/5; 27/10; 13/5; 5/2; 5/2; 45/17; 12/5; 5/2; 13/5; 12/5; 49/20; 13/5; 12/5; 27/11; 13/5; 5/2; 45/17; 13/5; 5/2; 5/2; 5/2; 13/5
META; english/premier-league/west-ham-v-burnley; 2018-03-05 18:16:16 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 5/4; 5/4; 5/4; 129/00; 5/4; 5/4; 11/10; 6/5; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 28/13; 2; 2; 11/5; 41/20; 2; 28/13; 21/10; 11/5; 28/13; 21/10; 2; 28/13; 21/10; 11/5; 21/10; ; 
Burnley; 13/5; 12/5; 5/2; 12/5; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 49/20; 13/5; 12/5; 5/2; 13/5; 5/2; 13/5; 27/10; 5/2; 28/11; 5/2; 12/5; 13/5
META; english/premier-league/west-ham-v-burnley; 2018-03-05 22:16:16 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 23/20; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 11/10; 6/5; 5/4; 13/10; 5/4; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 28/13; 2; 2; 43/20; 41/20; 2; 28/13; 21/10; 11/5; 28/13; 21/10; 2; 28/13; 21/10; 11/5; 21/10; ; 
Burnley; 13/5; 12/5; 5/2; 12/5; 67/25; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 49/20; 13/5; 12/5; 12/5; 13/5; 5/2; 13/5; 27/10; 5/2; 27/11; 5/2; 12/5; 13/5
META; english/premier-league/west-ham-v-burnley; 2018-03-06 02:16:11 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 13/10; 11/10; 6/5; 5/4; 13/10; 5/4; 6/5; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4
Draw; 21/10; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 15/8; 28/13; 2; 2; 43/20; 41/20; 2; 28/13; 21/10; 11/5; 28/13; 21/10; 2; 28/13; 21/10; 2; 21/10; ; 
Burnley; 12/5; 12/5; 5/2; 12/5; 67/25; 13/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 49/20; 13/5; 23/10; 27/11; 13/5; 5/2; 13/5; 27/10; 5/2; 27/11; 5/2; 23/10; 13/5
META; english/premier-league/west-ham-v-burnley; 2018-03-06 10:16:11 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Leicester; 6/4; 6/4; 31/20; 6/4; 167/00; 31/20; 8/5; 7/5; 8/5; 31/20; 6/4; 11/8; 8/5; 8/5; 6/4; 17/11; 17/11; 23/15; 8/5; 8/5; 8/5; 8/5; 6/4; 7/5; 13/8; 
West Brom; 15/8; 15/8; 15/8; 15/8; 193/00; 19/10; 15/8; 9/5; 19/10; 15/8; 15/8; 15/8; 2; 19/10; 19/10; 9/5; 24/13; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 19/10; 15/8; 19/10
Draw; 11/5; 9/4; 21/10; 11/5; 117/0; 11/5; 11/5; 21/10; 28/13; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 28/13; 11/5; 21/10; 11/5; 21/10; 2; 23/10; 
META; english/premier-league/west-ham-v-burnley; 2018-03-06 14:16:12 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Leicester; 6/4; 6/4; 31/20; 6/4; 167/00; 31/20; 8/5; 7/5; 8/5; 31/20; 6/4; 11/8; 8/5; 8/5; 6/4; 17/11; 17/11; 23/15; 8/5; 8/5; 8/5; 6/4; 6/4; 13/8; 
West Brom; 15/8; 15/8; 15/8; 15/8; 193/00; 19/10; 15/8; 9/5; 19/10; 15/8; 15/8; 15/8; 2; 19/10; 19/10; 9/5; 24/13; 19/10; 19/10; 19/10; 15/8; 19/10; 19/10; 2; 19/10
Draw; 11/5; 9/4; 21/10; 11/5; 117/0; 11/5; 11/5; 21/10; 28/13; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 28/13; 21/10; 11/5; 21/10; 9/4; 23/10; 
META; english/premier-league/west-ham-v-burnley; 2018-03-06 18:16:14 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Leicester; 6/4; 6/4; 31/20; 6/4; 167/00; 31/20; 8/5; 7/5; 8/5; 31/20; 6/4; 11/8; 8/5; 8/5; 6/4; 8/5; 17/11; 23/15; 8/5; 8/5; 8/5; 8/5; 6/4; 6/4; 13/8; 
West Brom; 15/8; 15/8; 15/8; 15/8; 193/00; 19/10; 15/8; 9/5; 19/10; 15/8; 15/8; 15/8; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 19/10; 19/10; 19/10
Draw; 11/5; 9/4; 21/10; 11/5; 117/0; 11/5; 11/5; 21/10; 28/13; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 28/13; 11/5; 21/10; 9/4; 21/10; 9/4; 23/10; 
META; english/premier-league/west-ham-v-burnley; 2018-03-07 10:48:45 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
West Ham; 5/4; 5/4; 5/4; 5/4; 131/100; 5/4; 5/4; 11/10; 6/5; 5/4; 13/10; 5/4; 6/5; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4
Draw; 21/10; 21/10; 2; 21/10; 111/50; 21/10; 21/10; 15/8; 28/13; 2; 2; 43/20; 41/20; 2; 28/13; 21/10; 11/5; 28/13; 21/10; 2; 11/5; 21/10; 2; 21/10; ; 
