META; english/premier-league/swansea-v-chelsea; 2018-04-16 14:16:09 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Draw; 11/4; 12/5
Chelsea; 8/15; 
Swansea; 3; 
META; english/premier-league/swansea-v-chelsea; 2018-04-16 18:16:13 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 8/13; 8/13; 8/13; 4/6; 13/20; 4/6; 8/13; 13/19; 11/17; 13/20; 11/17; 8/15
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 14/5; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 11/4; 11/4; 27/11; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 5; 50/11; 18/5; 22/5; 21/4; 23/5; 7/2
META; english/premier-league/swansea-v-chelsea; 2018-04-16 22:16:13 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 13/20; 4/6; 11/17; 13/19; 11/17; 13/20; 11/17; 8/15
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 14/5; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 14/5; 13/5; 27/10; 13/5; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 5; 22/5; 19/5; 22/5; 21/4; 49/11; 10/3
META; english/premier-league/swansea-v-chelsea; 2018-04-17 02:16:08 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 13/20; 4/6; 11/17; 13/19; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 14/5; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 14/5; 13/5; 27/10; 13/5; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 5; 22/5; 19/5; 22/5; 21/4; 49/11; 10/3
META; english/premier-league/swansea-v-chelsea; 2018-04-17 10:16:09 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 13/20; 4/6; 11/17; 13/19; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 14/5; 13/5; 27/10; 13/5; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 5; 22/5; 19/5; 22/5; 21/4; 49/11; 10/3
META; english/premier-league/swansea-v-chelsea; 2018-04-17 14:16:11 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 13/20; 4/6; 11/17; 13/19; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 14/5; 13/5; 27/10; 13/5; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 5; 22/5; 19/5; 22/5; 21/4; 49/11; 10/3
META; english/premier-league/swansea-v-chelsea; 2018-04-17 18:16:11 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 13/20; 4/6; 11/17; 13/19; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 14/5; 13/5; 27/10; 13/5; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 22/5; 19/5; 22/5; 21/4; 49/11; 10/3
META; english/premier-league/swansea-v-chelsea; 2018-04-17 22:16:12 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 8/13; 4/6; 4/6; 4/6; 4/6; 11/17; 13/19; 11/17; 13/20; 11/17; 4/7; 
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 27/10; 13/5; 45/17; 11/4; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 5; 22/5; 19/5; 22/5; 21/4; 49/11; 10/3
META; english/premier-league/swansea-v-chelsea; 2018-04-18 02:16:06 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 8/13; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 13/19; 11/17; 13/20; 11/17; 4/7; 
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 19/5; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-19 18:16:06 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 23/10
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-19 22:16:05 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 7/10; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 13/20; 9/13; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 71/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 11/4; 45/17; 14/5; 45/17; 23/10
Swansea; 9/2; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 17/4; 9/2; 22/5; 21/4; 43/10; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-20 02:15:57 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 23/10
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-20 10:15:58 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 2/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 11/4; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-20 14:15:59 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 2/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 11/4; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-20 18:16:01 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/100; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 19/29; 11/17; 13/20; 9/13; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 13/5; 13/5; 11/4; 45/17; 45/17; 14/5; 45/17; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 17/4; 9/2; 39/10; 22/5; 21/4; 43/10; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-20 22:16:02 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/00; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 19/29; 11/17; 13/20; 9/13; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 13/5; 13/5; 11/4; 45/17; 45/17; 14/5; 45/17; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 17/4; 9/2; 39/10; 22/5; 21/4; 43/10; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-21 02:15:58 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/00; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 14/5; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 13/5; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-21 10:16:01 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 7/10; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 149/0; 5/2; 14/5; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 11/4; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 47/10; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-21 14:16:04 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 4/7; 13/20; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 19/29; 11/17; 13/20; 11/17; 4/7; 
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 13/5; 14/5; 13/5; 27/10; 11/4; 45/17; 45/17; 14/5; 11/4; 12/5
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 5; 49/11; 9/2; 39/10; 22/5; 21/4; 9/2; 4; 
META; english/premier-league/swansea-v-chelsea; 2018-04-21 18:15:57 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/00; 4/7; 4/6; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 19/29; 11/17; 13/20; 4/6; 
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 14/5; 13/5; 14/5; 13/5; 45/17; 11/4; 45/17; 45/17; 14/5; 27/10; 
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 17/4; 19/4; 9/2; 5; 43/10; 9/2; 39/10; 22/5; 21/4; 43/10; 7/2
META; english/premier-league/swansea-v-chelsea; 2018-04-21 22:15:53 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Chelsea; 4/6; 8/13; 4/6; 4/6; 71/00; 4/7; 4/6; 8/15; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 19/29; 11/17; 13/20; 4/6; 4/7
Draw; 5/2; 11/4; 13/5; 13/5; 72/25; 5/2; 11/4; 5/2; 45/17; 13/5; 13/5; 13/5; 14/5; 13/5; 14/5; 13/5; 45/17; 11/4; 45/17; 45/17; 14/5; 27/10; 
Swansea; 9/2; 19/4; 9/2; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 17/4; 19/4; 9/2; 5; 43/10; 9/2; 39/10; 22/5; 21/4; 43/10; 7/2
META; english/premier-league/swansea-v-chelsea; 2018-04-22 02:15:51 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
