META; english/premier-league/swansea-v-everton; 2018-04-02 14:16:20 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 39/25; 11/8; 6/4; 11/8; 13/10; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 16/11; 16/11; 15/11; 13/10; 13/8; 6/4; 16/11; 7/5
Everton; 2; 15/8; 15/8; 15/8; 101/50; 7/4; 19/10; 7/4; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 2; 19/11; 19/10; 2; 19/10; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 2
META; english/premier-league/swansea-v-everton; 2018-04-04 02:16:20 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 7/5; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 15/11; 6/4; 13/8; 6/4; 17/11; 7/5
Everton; 2; 15/8; 15/8; 15/8; 101/50; 7/4; 19/10; 7/4; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 2; 19/11; 19/10; 2; 19/10; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-04 10:16:17 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 7/5; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 15/11; 6/4; 13/8; 6/4; 17/11; 6/4
Everton; 2; 15/8; 15/8; 15/8; 101/50; 7/4; 19/10; 7/4; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 2; 19/11; 19/10; 2; 19/10; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-04 14:16:19 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 7/5; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 15/11; 6/4; 13/8; 6/4; 17/11; 6/4
Everton; 2; 15/8; 15/8; 15/8; 101/50; 7/4; 19/10; 7/4; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 2; 19/11; 19/10; 2; 19/10; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-04 18:16:19 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 7/5; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 15/11; 6/4; 13/8; 6/4; 17/11; 6/4
Everton; 2; 15/8; 15/8; 15/8; 101/50; 7/4; 19/10; 7/4; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 2; 19/11; 19/10; 2; 19/10; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-04 22:16:17 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 8/5; 7/5; 6/4; 31/20; 29/20; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 15/11; 6/4; 13/8; 6/4; 17/11; 6/4
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 19/10; 15/8; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 2; 19/10; 19/10; 19/11; 19/10; 2; 19/10; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-05 02:16:16 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 41/25; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 15/11; 6/4; 13/8; 6/4; 17/11; 7/5
Everton; 2; 15/8; 15/8; 15/8; 51/25; 2; 19/10; 15/8; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 19/10; 19/11; 19/10; 2; 19/10; 19/10; 6/4
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-05 10:16:15 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 41/25; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 15/11; 6/4; 13/8; 17/11; 7/5
Everton; 2; 15/8; 15/8; 15/8; 51/25; 2; 19/10; 15/8; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 19/10; 19/11; 19/10; 2; 19/10; 6/4
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-05 14:16:17 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 8/5; 7/5; 6/4; 31/20; 29/20; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 19/10; 15/8; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 2; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 6/4
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-05 18:16:19 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 8/5; 7/5; 6/4; 31/20; 29/20; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 19/10; 15/8; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 6/4
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-05 22:16:17 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 157/100; 6/4; 6/4; 7/5; 6/4; 31/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 51/25; 2; 19/10; 15/8; 19/10; 15/8; 2; 9/5; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 6/4
Draw; 11/5; 9/4; 21/10; 11/5; 59/25; 11/5; 11/5; 2; 11/5; 2; 21/10; 11/5; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 19/10
META; english/premier-league/swansea-v-everton; 2018-04-06 02:16:16 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 8/5; 7/5; 6/4; 31/20; 29/20; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 19/10; 15/8; 19/10; 15/8; 2; 19/10; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 21/10; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2
META; english/premier-league/swansea-v-everton; 2018-04-06 10:16:18 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 6/4; 8/5; 7/5; 6/4; 31/20; 29/20; 31/20; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 2; 19/10; 15/8; 19/10; 15/8; 2; 19/10; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 11/5; 21/10; 2; 11/5; 2; 21/10; 21/10; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2
META; english/premier-league/swansea-v-everton; 2018-04-06 14:16:20 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 157/100; 6/4; 6/4; 7/5; 6/4; 31/20; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 51/25; 2; 19/10; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 2; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 59/25; 11/5; 11/5; 2; 11/5; 2; 21/10; 21/10; 23/10; 43/20; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2
META; english/premier-league/swansea-v-everton; 2018-04-06 18:16:17 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 7/5; 6/4; 31/20; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 19/10; 2; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4; 
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 23/10; 43/20; 9/4; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2; 
META; english/premier-league/swansea-v-everton; 2018-04-06 22:16:18 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 7/5; 6/4; 31/20; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 11/5; 2; 21/10; 23/10; 43/20; 9/4; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2; 
META; english/premier-league/swansea-v-everton; 2018-04-07 02:16:18 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 7/5; 6/4; 31/20; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 23/10; 43/20; 9/4; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2; 
META; english/premier-league/swansea-v-everton; 2018-04-07 10:16:18 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 7/5; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 19/10; 19/10; 32/19; 19/10; 2; 19/10; 7/4; 
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 11/5; 21/10; 2; 11/5; 2; 21/10; 23/10; 43/20; 9/4; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2; ; 
META; english/premier-league/swansea-v-everton; 2018-04-07 14:16:22 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 31/20; 6/4; 33/20; 6/4; 8/5; 7/5; 6/4; 31/20; 6/4; 31/20; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 6/4; 13/8; 17/11; 11/8
Everton; 2; 15/8; 15/8; 15/8; 101/50; 2; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 7/4; 
Draw; 11/5; 9/4; 21/10; 11/5; 113/50; 21/10; 21/10; 2; 11/5; 2; 11/5; 21/10; 23/10; 43/20; 9/4; 21/10; 11/5; 11/5; 11/5; 28/13; 2; 
META; english/premier-league/swansea-v-everton; 2018-04-07 18:16:16 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 6/4; 6/4; 157/100; 6/4; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 16/11; 17/11; 6/4; 31/20; 16/11; 6/4
Everton; 2; 15/8; 19/10; 15/8; 21/10; 2; 15/8; 19/10; 19/10; 2; 19/10; 15/8; 2; 19/10; 2; 37/19; 19/10; 19/10; 21/10; 37/19; 7/4; 
Draw; 11/5; 9/4; 21/10; 11/5; 23/10; 21/10; 11/5; 2; 11/5; 2; 11/5; 11/5; 23/10; 21/10; 9/4; 9/4; 21/10; 11/5; 11/5; 11/5; 28/13; 21/10
META; english/premier-league/swansea-v-everton; 2018-04-07 22:15:50 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 6/4; 6/4; 157/100; 6/4; 6/4; 7/5; 6/4; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 16/11; 17/11; 11/8; 6/4; 31/20; 16/11; 6/4
Everton; 2; 15/8; 2; 15/8; 21/10; 2; 15/8; 19/10; 19/10; 2; 19/10; 15/8; 2; 19/10; 2; 37/19; 19/10; 12/7; 19/10; 21/10; 2; 19/10; 
Draw; 11/5; 9/4; 21/10; 11/5; 23/10; 21/10; 11/5; 2; 11/5; 21/10; 11/5; 11/5; 23/10; 43/20; 9/4; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 28/13; 21/10
META; english/premier-league/swansea-v-everton; 2018-04-08 02:15:49 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 6/4; 6/4; 157/100; 6/4; 6/4; 7/5; 6/4; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 16/11; 17/11; 11/8; 6/4; 31/20; 16/11; 13/8; 6/4
Everton; 2; 15/8; 2; 15/8; 21/10; 2; 15/8; 19/10; 19/10; 2; 19/10; 15/8; 2; 19/10; 2; 37/19; 19/10; 12/7; 19/10; 21/10; 2; 7/4; 2; 
Draw; 11/5; 9/4; 21/10; 11/5; 23/10; 21/10; 11/5; 2; 11/5; 21/10; 11/5; 11/5; 23/10; 43/20; 9/4; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 28/13; 21/10; 11/5
META; english/premier-league/swansea-v-everton; 2018-04-08 10:15:50 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 6/4; 6/4; 157/100; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 16/11; 17/11; 11/8; 6/4; 31/20; 16/11; 8/5; 6/4; 6/4
Everton; 2; 15/8; 2; 15/8; 21/10; 19/10; 2; 9/5; 19/10; 19/10; 2; 19/10; 15/8; 2; 19/10; 2; 37/19; 19/10; 19/11; 19/10; 21/10; 2; 9/5; 2; 
Draw; 11/5; 9/4; 21/10; 11/5; 23/10; 11/5; 11/5; 2; 11/5; 21/10; 11/5; 11/5; 23/10; 43/20; 9/4; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 28/13; 21/10; 11/5; 9/4
META; english/premier-league/swansea-v-everton; 2018-04-08 14:15:50 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 6/4; 6/4; 157/100; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 17/11; 11/8; 6/4; 31/20; 16/11; 8/5; 6/4; 13/8
Everton; 2; 19/10; 2; 15/8; 21/10; 19/10; 2; 9/5; 19/10; 19/10; 2; 19/10; 15/8; 2; 19/10; 2; 19/10; 33/19; 19/10; 21/10; 2; 19/10; 2; ; 
Draw; 11/5; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 2; 11/5; 2; 11/5; 11/5; 23/10; 21/10; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 28/13; 21/10; 11/5; 11/5
META; english/premier-league/swansea-v-everton; 2018-04-08 18:15:46 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 6/4; 6/4; 6/4; 159/100; 31/20; 6/4; 7/5; 6/4; 29/20; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 16/11; 6/4; 7/5; 6/4; 31/20; 16/11; 8/5; 6/4; 13/8
Everton; 2; 19/10; 2; 15/8; 52/25; 19/10; 2; 9/5; 19/10; 19/10; 2; 19/10; 15/8; 2; 19/10; 2; 37/19; 33/19; 19/10; 21/10; 2; 19/10; 2; ; 
Draw; 11/5; 11/5; 21/10; 11/5; 57/25; 21/10; 11/5; 2; 11/5; 2; 11/5; 11/5; 23/10; 21/10; 21/10; 9/4; 21/10; 11/5; 28/13; 11/5; 11/5; 28/13; 21/10; 11/5; 11/5
META; english/premier-league/swansea-v-everton; 2018-04-08 22:15:41 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 11/8; 7/5; 7/5; 6/4; 159/100; 7/5; 7/5; 13/10; 6/4; 11/8; 7/5; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 4/3; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5
Everton; 2; 21/10; 15/8; 52/25; 21/10; 21/10; 2; 37/19; 21/10; 21/10; 21/10; 15/8; 41/20; 21/10; 2; 21/10; 21/10; 11/6; 37/19; 11/5; 21/10; 21/10; 9/4; 9/4; 
Draw; 11/5; 9/4; 21/10; 11/5; 57/25; 11/5; 21/10; 2; 11/5; 2; 21/10; 2; 23/10; 21/10; 11/5; 21/10; 21/10; 11/5; 28/13; 11/5; 85/40; 21/10; 21/10; 11/5; 11/5
META; english/premier-league/swansea-v-everton; 2018-04-09 02:15:41 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 11/8; 7/5; 7/5; 6/4; 159/100; 7/5; 7/5; 13/10; 6/4; 11/8; 7/5; 29/20; 6/4; 29/20; 7/5; 7/5; 7/5; 7/5; 4/3; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5
Everton; 2; 21/10; 15/8; 52/25; 21/10; 21/10; 2; 37/19; 21/10; 21/10; 21/10; 15/8; 43/20; 21/10; 2; 21/10; 21/10; 11/6; 37/19; 11/5; 21/10; 21/10; 9/4; 11/5; 
Draw; 11/5; 9/4; 21/10; 11/5; 57/25; 11/5; 21/10; 2; 11/5; 2; 21/10; 2; 23/10; 21/10; 11/5; 21/10; 21/10; 11/5; 28/13; 11/5; 85/40; 21/10; 21/10; 11/5; 11/5
META; english/premier-league/swansea-v-everton; 2018-04-09 10:15:42 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Swansea; 7/5; 7/5; 29/20; 7/5; 159/100; 6/4; 6/4; 11/8; 6/4; 7/5; 29/20; 29/20; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 17/12; 6/4; 31/20; 16/11; 7/5; 7/5; 6/4
