META; english/premier-league/burnley-v-leicester; 2018-04-02 14:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 6/4; 17/10; 6/4; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 28/17; 6/4
Draw; 11/5; 11/5; 111/50; 19/10; 21/10; 15/8; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-03 18:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 181/100; 13/8; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 6/4
Leicester; 17/10; 17/10; 7/4; 93/50; 13/8; 9/5; 13/8; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 9/5
Draw; 11/5; 11/5; 111/50; 19/10; 21/10; 15/8; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-03 22:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 13/8; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 8/5
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 13/8; 9/5; 13/8; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 9/5
Draw; 11/5; 11/5; 2; 111/50; 19/10; 21/10; 15/8; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-04 02:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 13/8; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 8/5
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 13/8; 9/5; 13/8; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 6/4
Draw; 11/5; 11/5; 2; 111/50; 19/10; 21/10; 15/8; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-04 10:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 13/8; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 8/5
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 13/8; 9/5; 13/8; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 6/4
Draw; 11/5; 11/5; 2; 111/50; 19/10; 21/10; 15/8; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-04 14:16:08 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 13/8; 17/10; 8/5; 17/10; 17/10; 13/8; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 8/5
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 13/8; 9/5; 13/8; 28/17; 17/10; 9/5; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 6/4
Draw; 11/5; 11/5; 2; 111/50; 19/10; 21/10; 15/8; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-04 18:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 13/8
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-04 22:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 91/50; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 15/8; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 13/8
Draw; 11/5; 11/5; 2; 11/5; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-05 02:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 33/20; 17/10; 8/5
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 7/4; 6/4
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-05 10:16:05 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 8/5
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-05 14:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 8/5
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-05 18:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 8/5
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-05 22:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 7/4; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 183/100; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 8/5
Draw; 11/5; 11/5; 2; 47/20; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-06 02:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 13/8
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-06 10:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 13/8
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 13/8
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-06 14:16:10 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 27/20
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 13/8
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-06 18:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 27/20
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 17/10
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-06 22:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 27/20
Leicester; 17/10; 17/10; 7/4; 7/4; 47/25; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 17/10
Draw; 11/5; 11/5; 2; 11/5; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-07 02:16:08 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 27/20
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 17/10
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-07 10:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 27/20
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 13/8
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; 
META; english/premier-league/burnley-v-leicester; 2018-04-07 14:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 53/35; 17/10; 9/5; 17/10; 2/5
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 13/8; 28/17; 9/5; 7/4; 17/10
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; 2; ; 
META; english/premier-league/burnley-v-leicester; 2018-04-07 18:16:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 28/17; 17/10; 17/10; 27/20
Leicester; 17/10; 17/10; 7/4; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 17/10; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 24/13; 28/17; 7/4; 
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 11/5; 85/40; 21/10; ; 
META; english/premier-league/burnley-v-leicester; 2018-04-07 22:15:40 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 33/20; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 17/10; 17/10; 7/5
Leicester; 17/10; 17/10; 9/5; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 7/4; 24/13; 13/8; 28/17; 19/10; 7/4; 
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; ; 
META; english/premier-league/burnley-v-leicester; 2018-04-08 02:15:39 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 33/20; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 17/10; 17/10; 7/5; 7/4
Leicester; 17/10; 17/10; 9/5; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 7/4; 24/13; 13/8; 28/17; 19/10; 7/4; 9/5; 
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; ; 
META; english/premier-league/burnley-v-leicester; 2018-04-08 10:15:39 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 33/20; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 13/8; 13/8; 17/10; 33/20; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 17/10; 17/10; 6/4; 7/4; 7/4
Leicester; 17/10; 17/10; 9/5; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 7/4; 9/5; 7/4; 37/20; 9/5; 9/5; 7/4; 24/13; 13/8; 28/17; 15/8; 7/4; 9/5; 9/5; 
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 21/10; 21/10; ; 
META; english/premier-league/burnley-v-leicester; 2018-04-08 14:15:40 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 8/5; 33/20; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 13/8; 13/8; 17/10; 33/20; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 17/10; 17/10; 6/4; 7/4; 7/4
Leicester; 17/10; 7/4; 9/5; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 7/4; 9/5; 7/4; 37/20; 9/5; 9/5; 7/4; 24/13; 13/8; 28/17; 15/8; 7/4; 17/10; 9/5; 9/5
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 2; 21/10; 21/10; 
META; english/premier-league/burnley-v-leicester; 2018-04-08 18:15:36 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 8/5; 33/20; 7/4; 181/100; 17/10; 17/10; 8/5; 17/10; 13/8; 13/8; 17/10; 33/20; 17/10; 17/10; 28/17; 28/17; 53/35; 17/10; 17/10; 17/10; 6/4; 7/4; 7/4
Leicester; 17/10; 7/4; 9/5; 7/4; 93/50; 9/5; 9/5; 17/10; 28/17; 7/4; 9/5; 7/4; 37/20; 9/5; 9/5; 7/4; 24/13; 13/8; 28/17; 15/8; 7/4; 7/4; 9/5; 9/5
Draw; 11/5; 11/5; 2; 111/50; 21/10; 21/10; 2; 11/5; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 2; 21/10; 21/10; 
META; english/premier-league/burnley-v-leicester; 2018-04-08 22:15:31 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 33/20; 7/4; 37/20; 17/10; 7/4; 8/5; 7/4; 33/20; 17/10; 13/8; 17/10; 17/10; 17/10; 8/5; 28/17; 28/17; 53/35; 7/4; 7/4; 17/10; 6/4; 9/5; 9/5
Leicester; 17/10; 7/4; 7/4; 7/4; 46/25; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 37/20; 9/5; 7/4; 17/10; 24/13; 13/8; 7/4; 15/8; 7/4; 17/10; 9/5; 9/5
Draw; 11/5; 11/5; 2; 11/5; 21/10; 21/10; 2; 21/10; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 85/40; 21/10; 2; 21/10; 21/10; ; 
META; english/premier-league/burnley-v-leicester; 2018-04-09 02:15:31 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Burnley; 13/8; 13/8; 33/20; 7/4; 37/20; 17/10; 17/10; 8/5; 7/4; 33/20; 17/10; 13/8; 17/10; 17/10; 17/10; 8/5; 28/17; 28/17; 53/35; 7/4; 7/4; 17/10; 13/8; 7/4; 7/4
Leicester; 17/10; 7/4; 9/5; 7/4; 46/25; 9/5; 9/5; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 37/20; 9/5; 7/4; 7/4; 24/13; 13/8; 7/4; 15/8; 7/4; 7/4; 9/5; 9/5
Draw; 11/5; 11/5; 2; 11/5; 21/10; 21/10; 2; 21/10; 2; 21/10; 9/4; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 85/40; 21/10; 2; 21/10; 21/10; ; 
